POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
101061543,4,8,14,8,21,17,0,8,4,81,0,3,5,12,35,35,5,11,0,115,0,3,6,4,41,46,16,17,0,133,0,0,0,0,25,34,7,13,0,81,0,0,0,4,9,15,7,10,0,55,3,0,0,0,0,7,4,8,0,26,0,0,0,0,0,9,0,16,0,36,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,3,22,37,41,31,167,207,58,107,13,690,0,4,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,17,0,17,5,0,0,0,0,0,0,22,6,9,3,3,0,0,0,0,0,27,0,12,9,3,0,0,0,0,0,27,8,19,20,10,6,0,0,0,0,60,5,17,36,25,21,8,3,7,0,124,5,11,15,17,43,11,6,5,0,119,0,5,13,23,26,22,3,7,0,100
101061544,0,3,7,3,7,5,0,4,0,29,0,5,0,3,10,11,0,8,0,37,4,0,7,6,10,12,0,14,0,45,0,0,0,0,8,11,0,0,0,31,0,0,0,0,4,6,0,5,0,21,0,0,0,0,0,4,5,3,0,11,0,0,0,0,0,7,0,14,0,23,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,9,18,23,24,51,70,13,60,3,270,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,20,0,5,0,0,0,0,0,0,0,11,0,7,5,5,11,0,0,0,3,28,4,0,12,6,8,0,0,5,0,35,0,3,3,8,0,3,3,0,3,32,0,0,4,8,7,3,0,6,0,25
102011028,3,4,8,0,8,3,0,0,0,27,4,9,0,4,7,0,0,4,0,26,4,10,4,0,3,10,0,4,0,37,4,0,14,0,4,9,0,0,0,31,0,0,0,0,7,12,0,0,0,28,0,0,0,0,0,9,4,0,0,9,0,0,0,0,5,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,34,37,26,13,32,52,7,12,5,226,3,0,0,0,0,0,0,0,0,3,10,16,0,0,0,0,0,0,0,25,5,4,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,14,10,5,5,0,0,0,0,0,0,26,7,4,4,5,0,0,0,0,0,19,5,6,3,6,4,0,0,0,0,21,0,0,0,3,3,5,0,0,0,11
102011029,4,4,3,5,7,6,0,0,0,40,9,9,3,0,12,16,5,0,0,51,9,4,3,3,6,13,0,5,0,50,9,9,4,0,10,11,5,5,0,42,0,0,0,3,7,12,0,4,0,33,4,0,4,0,0,7,0,7,0,26,0,4,3,0,0,6,0,4,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,46,30,21,46,86,12,29,3,330,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,0,11,0,0,0,3,0,0,0,15,9,13,7,0,0,0,0,0,0,25,8,15,12,0,0,0,0,0,0,42,6,8,7,0,0,4,0,0,0,31,6,4,10,7,9,5,0,0,0,38,4,0,0,0,0,0,0,0,0,17
102011030,5,12,4,3,24,33,8,0,3,96,14,16,13,12,60,60,11,13,5,189,11,5,8,7,89,69,17,24,0,237,6,3,8,3,55,58,11,26,0,168,9,6,0,6,35,44,12,28,0,137,7,5,4,0,20,24,8,31,0,104,0,5,0,5,18,34,18,39,0,121,0,0,0,0,0,3,0,11,0,17,0,0,4,0,0,0,0,7,0,8,3,0,4,0,6,0,0,0,0,14,81,73,62,49,334,333,92,189,17,1228,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,4,6,5,0,0,0,0,0,0,23,12,4,6,0,3,0,0,0,0,27,11,6,7,3,3,4,0,0,0,34,5,0,6,3,4,8,3,3,0,41
102011031,28,16,6,9,25,21,0,3,0,116,30,19,14,14,45,32,9,4,5,166,11,8,15,9,53,44,7,8,4,166,6,0,0,0,42,28,7,6,0,94,4,3,11,3,19,20,9,10,0,85,6,4,0,0,11,15,10,4,0,43,4,6,3,3,6,18,10,18,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,12,152,100,84,60,217,199,40,63,26,945,0,4,0,0,0,0,0,0,0,11,34,30,3,0,0,0,0,0,0,72,27,45,7,0,0,0,0,0,0,86,16,47,15,0,0,4,0,0,3,87,31,59,37,4,3,0,0,0,0,136,54,63,94,17,19,3,0,0,3,253,46,58,94,33,38,12,0,0,4,287,31,34,45,43,45,19,0,4,5,223,18,13,36,31,45,20,5,5,6,174
102011032,29,30,26,27,52,54,7,11,6,242,44,33,32,31,96,68,8,12,3,323,34,40,28,20,119,127,18,26,8,416,24,19,15,13,68,83,16,27,4,269,9,20,9,6,36,59,17,20,0,172,4,3,4,0,35,46,10,17,0,124,10,6,4,8,45,47,15,23,0,165,3,0,0,0,9,5,4,10,0,27,0,0,0,0,0,5,0,0,0,9,0,0,0,0,4,7,0,0,3,17,227,237,172,112,514,548,91,167,41,2104,3,3,0,0,0,0,0,0,0,9,24,26,3,0,0,0,0,0,0,51,29,27,4,0,0,0,0,0,0,59,28,42,3,0,0,0,0,0,0,79,26,53,31,3,3,4,0,0,0,122,47,73,56,15,12,3,0,0,4,218,53,82,87,48,25,10,5,0,9,319,41,57,81,78,65,39,11,5,3,378,23,29,56,91,85,69,11,8,3,377
102011033,8,0,0,0,6,6,0,0,0,21,5,4,0,0,3,0,0,0,0,18,4,0,0,5,10,6,0,0,0,29,5,0,8,0,0,3,0,0,0,14,0,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,18,20,14,25,24,7,7,6,136,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,7,14,0,0,4,0,0,0,0,17,8,4,0,0,0,0,0,0,0,14,3,9,14,5,0,3,0,0,0,37,11,9,13,8,4,3,0,0,0,54,4,10,9,12,12,6,0,0,0,52,0,7,3,17,17,8,9,0,0,59
102011034,0,6,3,0,5,3,0,0,0,30,0,8,0,3,18,3,5,0,0,43,6,6,3,8,11,10,0,5,0,53,6,6,0,4,5,19,6,3,0,48,3,5,5,0,5,8,0,4,0,29,4,0,3,4,7,3,5,4,3,26,0,0,0,0,0,5,0,6,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,59,22,25,54,74,15,28,6,319,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,12,14,4,0,0,0,0,0,0,34,8,13,0,0,0,0,0,0,0,21,7,18,9,0,0,0,0,0,0,36,10,20,12,11,0,0,0,0,0,51,12,10,16,12,3,5,0,0,0,54,11,5,6,15,8,0,0,0,3,46,4,5,11,9,13,0,0,0,0,50
102011035,0,4,0,0,5,0,0,0,0,12,0,5,0,0,0,0,0,4,0,13,0,0,4,0,13,6,0,3,0,22,0,3,3,0,4,6,0,0,0,23,0,0,4,0,0,3,0,0,0,17,0,3,0,0,5,0,0,0,0,7,0,3,0,3,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,22,3,24,20,5,6,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,12,3,12,11,0,0,5,0,0,0,31,4,4,11,4,0,0,0,0,0,24,0,3,15,14,8,4,0,0,0,43,3,4,4,7,10,3,0,0,0,36
102011036,6,4,0,0,13,3,0,0,0,31,5,0,3,0,21,11,0,0,0,46,4,0,3,3,15,18,3,6,0,52,0,0,3,3,14,9,3,7,0,42,4,4,0,0,10,20,4,8,0,45,3,0,0,0,3,14,0,6,0,26,0,0,6,0,3,18,0,16,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,40,20,23,13,86,109,20,43,3,364,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,13,8,3,0,0,0,0,0,0,0,13,6,7,0,0,3,0,0,0,0,20,3,0,6,3,0,5,0,0,0,17,0,11,8,4,6,5,0,0,0,29,3,5,4,4,6,0,0,0,0,32,3,8,8,17,19,6,0,0,0,62,0,5,3,3,10,8,0,0,0,34
102011037,0,0,0,4,0,0,0,0,0,8,4,0,5,6,0,4,0,0,0,20,0,6,3,0,3,0,0,0,0,14,4,0,0,0,6,6,0,0,0,17,3,0,0,0,4,7,0,0,0,7,4,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,16,12,15,14,3,9,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,10,3,7,8,0,0,0,0,0,0,19,3,13,18,3,3,3,0,3,0,51,0,7,11,8,4,3,0,0,0,37,3,5,11,3,13,3,0,0,0,32
102011038,7,8,3,0,0,4,0,0,0,27,6,0,0,0,0,3,3,0,0,21,4,3,0,0,3,8,4,0,0,29,8,3,3,5,0,10,0,0,0,24,0,0,5,0,3,3,0,0,0,19,0,0,0,0,5,5,0,0,0,15,4,0,0,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,27,14,5,23,43,13,17,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,6,12,5,6,0,0,0,0,0,0,15,4,6,4,0,0,0,0,0,0,24,4,0,5,3,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,8
102011039,12,11,9,4,8,7,0,0,0,54,14,15,8,7,15,9,0,0,0,69,18,13,12,4,8,14,8,11,0,83,14,8,8,0,4,13,0,3,0,51,8,9,4,3,3,12,4,0,0,39,0,3,4,0,4,6,0,3,0,26,0,6,0,0,0,11,3,5,0,31,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,5,8,106,84,55,34,52,91,13,26,4,467,5,0,0,0,0,0,0,0,0,7,22,16,0,0,0,0,0,0,0,42,36,15,0,0,0,0,0,0,0,48,20,24,0,0,0,0,0,0,0,46,25,24,9,0,5,0,0,0,0,58,43,26,17,0,0,5,0,0,0,93,48,16,18,16,6,0,0,0,0,105,30,17,15,12,10,10,0,0,4,97,12,10,7,8,8,8,0,0,0,51
102011040,18,7,9,11,9,3,0,0,0,71,12,14,13,3,14,14,0,5,6,83,9,13,7,7,12,25,3,0,0,79,8,9,7,0,15,7,4,3,0,50,11,3,5,0,8,4,0,0,0,50,0,4,5,0,0,8,0,5,0,29,6,0,0,0,0,3,3,3,0,25,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,3,94,88,65,35,80,92,20,21,12,508,4,0,0,0,0,0,0,0,0,3,15,22,0,0,0,0,0,0,0,34,13,25,0,0,0,0,0,0,0,41,17,17,3,0,0,0,0,0,0,32,31,22,5,5,0,0,0,0,6,60,32,30,21,9,9,3,5,4,3,114,35,21,41,8,13,5,0,0,0,127,18,13,25,20,22,14,0,3,5,118,18,6,21,17,20,7,0,5,0,93
102011041,7,7,4,7,12,7,0,3,0,48,3,7,9,3,7,14,0,0,0,50,14,3,3,4,13,9,0,0,0,52,4,3,0,0,9,14,0,3,0,41,5,7,4,3,0,7,0,4,0,26,3,0,0,0,4,9,0,0,0,22,6,0,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,56,52,37,33,62,83,12,18,8,359,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,15,6,10,5,0,0,0,0,0,0,19,7,10,4,0,0,0,0,0,0,15,7,8,0,0,0,0,0,0,0,18,9,15,12,9,4,0,0,0,0,48,10,10,19,3,12,4,0,0,0,57,5,3,14,6,18,8,0,4,0,58,5,0,3,0,11,0,0,0,0,17
102011042,14,12,3,6,10,10,6,3,0,56,15,4,5,0,18,13,5,0,4,62,12,7,3,3,26,20,0,10,0,82,8,5,5,4,10,15,0,3,0,52,4,7,0,5,8,9,4,7,0,42,4,0,0,3,4,5,0,0,0,24,0,0,0,0,0,8,4,0,0,12,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76,61,42,28,85,88,15,36,10,427,4,0,0,0,0,0,0,0,3,9,11,7,0,0,0,0,0,0,0,17,10,10,0,0,0,0,0,0,0,25,13,17,4,0,0,3,0,0,0,34,9,18,9,0,4,0,0,0,0,43,20,18,26,6,9,4,0,0,0,83,27,29,44,26,17,7,3,9,4,153,9,16,18,28,29,21,0,6,0,124,8,11,12,18,29,11,6,6,0,108
102011043,4,3,3,3,10,6,0,0,0,40,5,7,0,11,14,16,0,0,0,56,4,5,3,0,19,14,3,3,0,59,0,3,3,4,8,13,4,4,0,40,4,0,0,0,8,0,0,4,3,19,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,37,36,28,21,71,70,15,13,3,292,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,13,3,13,0,4,0,0,0,0,0,16,10,9,4,6,0,0,0,0,0,24,8,15,9,0,0,0,0,0,0,35,7,19,19,3,4,3,0,0,0,54,9,15,30,20,12,0,0,0,0,89,7,6,24,25,24,7,0,3,0,99,9,3,7,10,24,13,6,5,0,72
102021044,12,15,0,0,10,9,0,0,4,55,15,20,19,4,17,15,4,0,5,96,12,16,9,6,21,25,6,9,0,100,8,11,3,7,14,21,3,3,0,72,9,10,5,6,7,15,6,7,0,62,4,0,0,0,0,11,0,6,0,21,3,4,0,0,0,8,6,3,0,29,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,81,102,47,33,90,123,21,34,11,552,4,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,0,22,14,22,4,0,0,0,0,0,0,31,9,20,0,0,0,0,0,0,0,27,7,22,9,0,0,3,0,0,0,46,22,33,41,11,3,0,0,5,0,114,36,32,46,27,20,6,3,4,0,177,23,21,25,26,42,17,0,4,3,161,5,13,14,23,35,13,8,7,0,108
102021045,5,3,4,0,4,5,0,0,0,25,7,4,5,7,3,0,0,0,0,26,16,4,0,3,9,11,0,0,0,37,6,4,0,0,7,3,0,0,0,29,6,0,0,0,0,0,0,4,0,19,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,53,29,15,13,33,34,9,10,0,199,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,5,6,8,10,0,0,0,0,0,0,25,10,7,9,6,0,0,0,0,0,37,10,5,15,10,9,3,0,0,3,54,9,3,3,4,13,4,0,0,0,33
102021046,7,7,4,0,0,0,0,4,0,20,8,4,4,0,4,4,0,0,0,31,5,3,3,3,0,7,3,0,0,27,0,0,5,0,6,3,0,0,0,12,5,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,26,22,9,29,39,5,9,0,183,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,5,6,6,0,0,0,0,0,0,11,10,9,4,0,0,0,0,0,0,24,9,11,9,0,0,0,0,0,0,26,9,4,3,5,9,0,0,0,0,25,0,3,3,11,10,3,0,0,0,27
102021047,18,11,16,7,19,17,8,0,0,91,20,18,11,10,30,28,9,15,0,131,14,10,9,9,50,46,12,6,4,157,15,4,11,7,35,41,10,10,0,135,11,4,3,3,20,37,12,19,3,116,7,3,0,5,13,22,12,11,0,69,3,4,6,0,14,27,9,11,0,79,0,0,0,0,0,5,4,0,0,13,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,7,8,124,79,78,42,201,249,65,84,17,938,3,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,10,16,9,3,0,0,0,0,0,0,31,12,14,0,0,0,0,0,0,0,26,14,15,4,0,6,0,0,0,0,44,16,23,26,5,0,0,0,0,0,79,22,12,25,17,8,0,0,0,0,94,18,8,26,20,28,8,0,3,0,113,9,0,4,14,11,7,4,3,0,49
102021048,18,7,14,4,11,10,0,0,0,65,17,8,4,6,11,7,5,4,0,60,9,4,9,9,20,7,3,8,0,76,3,0,7,4,12,13,0,4,0,41,3,5,0,4,4,8,0,3,3,35,0,0,0,0,10,0,0,0,0,14,5,7,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,103,53,49,25,83,71,15,22,7,424,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,20,6,13,3,0,0,0,0,0,0,22,12,24,8,0,0,5,0,3,0,48,14,35,30,10,5,3,0,0,4,104,32,22,36,33,19,4,0,0,0,155,33,10,25,36,37,14,0,3,6,163,3,12,8,26,29,14,5,10,0,117
102021049,6,3,3,0,3,4,0,0,0,21,4,0,0,0,5,6,0,0,0,20,6,0,0,0,3,9,0,4,0,26,3,5,0,4,5,8,0,4,0,20,0,4,3,0,0,10,0,4,0,22,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,11,3,6,0,18,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,20,17,12,25,42,8,23,3,165,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,5,3,5,0,0,0,0,0,0,20,5,4,3,0,0,0,0,0,0,16,0,0,0,4,3,0,0,0,0,13
102021050,7,4,4,4,8,4,0,3,0,30,9,0,0,5,14,8,0,0,0,35,0,5,4,0,8,10,0,5,0,34,4,4,4,3,13,10,0,0,0,42,3,0,0,3,4,0,4,3,0,27,9,0,0,3,15,4,0,0,0,33,3,0,0,0,27,3,3,7,0,50,3,0,0,0,12,8,0,9,0,27,3,0,4,0,18,0,12,3,0,39,0,0,0,0,0,0,0,0,0,6,50,20,27,23,120,60,18,29,3,364,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,11,0,10,4,0,0,0,0,0,0,13,6,13,11,0,0,0,0,0,0,32,8,12,11,10,0,0,0,0,0,34,7,0,4,5,3,0,0,0,0,29,0,9,7,4,5,5,0,0,0,24
102021051,7,6,7,6,10,12,3,0,0,43,10,8,10,9,32,13,0,3,3,93,3,11,5,3,23,17,7,0,0,79,0,3,0,0,24,15,6,0,0,55,3,0,0,0,8,10,0,5,0,38,5,0,0,0,11,15,8,9,0,45,0,0,0,4,6,22,10,3,0,47,0,0,0,0,0,6,0,5,0,15,0,0,0,0,0,5,0,8,0,14,0,0,0,0,0,0,0,0,0,4,46,42,27,26,126,134,28,42,9,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,0,15,4,6,4,3,0,0,0,0,0,15,10,8,8,0,0,0,0,0,0,29,10,5,11,3,4,0,0,0,0,40,8,4,5,8,17,11,0,0,0,46,0,0,4,0,15,4,3,0,0,40
