POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
119021367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,0,3,0,0,9,0,0,3,6,6,0,4,0,22,0,5,3,7,8,0,0,0,30,0,9,8,5,10,10,0,0,44,0,0,12,14,12,4,0,0,49,0,0,18,19,6,6,0,0,51,0,0,14,12,4,3,0,0,36,0,0,5,3,14,0,0,0,23,0,0,12,13,13,6,0,0,39,0,0,0,8,6,6,0,0,15,0,0,0,5,8,4,0,0,23,0,0,0,0,0,0,0,0,4,0,21,82,107,76,44,18,6,350,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,8,0,3,9,0,4,0,5,0,18,0,0
119021573,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,4,0,0,0,0,11,0,0,0,0,3,0,0,0,6,0,0,5,3,5,3,0,0,15,0,0,3,3,4,4,0,0,17,0,0,10,9,8,6,0,0,23,0,0,14,9,14,13,0,0,50,0,0,8,10,3,3,0,0,27,0,0,3,11,3,7,4,0,35,0,0,9,8,3,4,3,0,31,0,0,7,16,11,6,0,0,40,0,0,0,6,0,0,0,0,12,0,0,0,4,11,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,60,86,76,50,14,0,292,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,7,6,0,7,0,0,0,0,0,12,4,3,0,3,5,0,5,0,20,0,0,5,10,0,0,5,0,20,0,7
119021574,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,4,0,0,0,0,10,0,0,3,3,4,4,0,0,14,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,17,10,5,0,0,62,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0
119021659,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,4,0,8,0,0,12,0,0,0,0,0,3,0,0,8,0,0,0,0,6,0,0,0,14,0,0,3,3,4,3,4,0,13,0,0,6,0,8,3,0,0,13,0,0,3,0,7,0,0,0,10,0,0,5,8,7,0,0,0,20,0,0,6,3,3,4,0,0,14,0,0,0,11,8,4,0,0,23,0,0,4,0,0,4,0,0,7,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,40,42,34,12,6,152,0,0,3,0,0,0,0,0,4,4,3,3,3,0,0,0,0,14,3,0,4,0,0,0,0,0,11,0,0,0,0,3,0,0,0,8,0,6,3,0,0,0,0,0,13,0,3
119021660,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,16,0,0,10,9,5,10,0,0,34,0,0,8,4,6,10,5,0,36,0,0,10,7,12,6,0,0,41,0,0,10,9,0,4,3,0,27,0,0,0,6,5,5,0,0,20,0,0,9,0,3,4,0,0,20,0,0,7,11,18,15,3,0,53,0,0,0,0,4,3,3,0,12,0,0,5,3,0,4,0,0,15,0,0,0,3,0,0,0,0,3,4,5,57,68,68,74,13,4,289,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,7,0,0,4,7,0,4,0,0,14,0,0
119021661,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,6,0,3,4,0,3,0,0,0,7,0,0,4,7,4,6,0,0,27,0,0,4,5,9,6,0,0,28,0,0,11,3,5,11,0,5,28,0,0,6,7,10,7,0,0,32,0,0,8,10,5,13,5,0,37,0,0,0,5,7,7,0,0,19,0,0,17,16,18,11,3,0,63,0,0,5,5,3,4,0,0,13,0,0,4,12,20,6,0,0,43,0,0,0,0,0,0,0,0,0,4,9,69,78,78,64,15,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6
119021662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,6,3,0,5,4,0,17,0,0,6,3,8,4,0,0,20,0,4,8,5,10,0,0,0,32,0,0,9,14,5,0,3,0,35,0,0,12,8,8,7,0,0,37,0,0,3,13,10,0,0,0,27,0,0,3,5,10,0,0,0,19,0,0,3,16,21,13,3,0,49,0,0,0,0,5,5,3,0,15,0,0,5,3,15,9,4,0,35,0,0,0,0,0,0,0,0,0,3,12,49,70,102,49,16,0,307,0,0,0,0,3,0,0,0,7,4,3,0,0,0,0,0,0,5,3,3,5,0,0,0,0,0,15,0,3,0,0,0,0,0,0,8,5,0,3,3,7,4,3,0,17,0,6
119021663,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,0,0,12,0,5,6,9,6,3,4,0,20,0,3,9,8,8,17,0,0,48,0,9,22,16,14,9,0,0,66,0,5,16,32,15,14,5,0,86,0,6,20,29,37,13,6,0,112,0,0,15,25,28,21,4,0,94,0,0,35,63,65,32,7,0,199,0,0,7,21,24,14,3,0,68,0,0,7,46,43,32,13,0,134,0,0,0,0,5,0,0,0,3,4,17,141,258,244,163,46,3,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,5,0,4,0,0,0,0,7,0,4
119031370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,6,0,0,0,14,0,0,3,0,0,4,0,0,8,0,4,0,4,4,7,5,0,24,0,0,3,8,4,7,0,0,20,0,0,7,10,6,3,0,0,21,0,0,7,9,5,7,0,0,22,0,0,4,9,3,9,0,0,19,0,0,8,11,0,0,0,0,22,0,0,0,0,6,5,0,0,14,0,0,0,5,7,7,0,0,14,0,0,0,4,0,5,0,0,0,0,7,34,55,42,45,5,4,196,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,5,0,0,0,4,13,0,0,4,3,6,0,0,0,7,0,0
119031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,5,4,4,3,4,0,0,19,0,0,0,0,0,5,0,0,11,0,0,0,4,3,0,0,0,18,0,0,4,4,5,3,0,0,16,0,0,0,5,10,4,0,0,12,0,0,0,7,8,5,0,0,18,0,0,6,18,18,14,5,0,63,0,0,0,6,7,4,3,0,19,0,0,0,9,7,9,0,0,28,0,0,0,0,0,0,0,0,0,0,12,25,60,79,55,11,4,236,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,4,4,3,0,0,0,0,0,8,0,0,4,0,3,5,0,5,16,0,0,0,3,4,0,0,0,15,0,0
119031372,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,13,0,0,0,0,0,6,0,0,7,0,4,4,5,5,6,3,5,30,0,4,4,16,7,13,5,0,44,0,4,13,14,8,10,0,0,52,0,3,26,30,23,17,4,0,105,0,0,17,31,20,25,6,0,98,0,0,27,21,30,14,9,0,107,0,0,17,16,32,25,4,4,93,0,0,29,58,69,39,11,0,212,0,0,9,11,17,17,4,3,67,0,0,0,20,37,16,10,3,89,0,0,0,3,4,0,0,0,7,3,14,159,237,255,192,70,17,949,0,0,5,0,6,0,0,0,8,10,3,7,0,4,0,0,0,16,7,5,0,3,0,4,0,0,22,0,4,0,4,6,0,0,0,22,0,0,11,5,0,0,3,0,23,0,8
119031373,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,3,0,0,16,0,0,0,3,0,0,4,0,9,0,0,3,4,4,0,0,0,17,0,0,3,5,0,0,0,0,8,0,0,6,5,0,0,0,0,12,0,0,9,3,7,0,0,0,17,0,0,5,0,0,0,0,0,13,0,0,5,7,5,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,6,33,39,32,26,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,4,0,14,0,6,0,5,0,0,0,0,10,0,0
119031374,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,12,0,0,4,0,0,0,0,0,8,3,5,0,3,0,0,6,0,16,0,0,4,8,13,3,0,0,28,0,3,10,10,5,3,0,0,32,0,7,5,8,14,15,8,0,57,0,0,6,8,14,9,0,0,40,0,0,12,10,13,0,4,0,42,0,0,8,10,21,14,4,0,56,0,0,10,22,30,17,3,3,92,0,0,4,16,11,3,0,0,31,0,0,4,15,16,11,7,0,48,0,0,0,0,0,0,0,0,4,5,23,67,116,137,83,30,7,469,0,0,0,0,0,0,0,0,6,4,0,4,4,0,0,0,0,8,4,12,5,4,0,9,0,0,35,4,3,0,6,0,5,8,0,26,0,3,5,4,3,7,3,0,24,0,4
119031664,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,7,0,0,5,0,4,0,0,0,18,0,0,8,6,0,0,0,0,20,0,9,13,13,9,9,0,0,48,0,0,9,15,8,16,3,0,52,0,13,27,18,10,10,5,0,90,0,8,29,28,18,19,0,0,103,0,3,32,24,19,11,0,0,92,0,0,21,25,19,10,0,0,77,0,3,22,12,14,15,3,0,68,0,0,29,49,44,21,8,0,149,0,0,0,9,13,7,0,0,38,0,0,6,21,36,20,6,0,78,0,0,0,0,0,5,0,0,7,4,42,192,230,199,151,31,0,856,0,0,0,0,0,0,0,0,9,18,13,4,0,0,0,0,0,37,18,22,6,0,0,3,0,0,60,10,15,7,0,6,3,0,0,35,3,7,5,8,0,7,7,0,29,0,17
119031665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,4,3,0,0,8,0,0,0,4,0,5,4,0,8,0,3,4,3,3,7,0,0,15,0,0,9,4,3,6,0,0,14,0,0,7,4,4,3,0,0,13,0,0,4,5,7,0,0,0,23,0,0,7,12,7,6,0,0,28,0,0,0,0,4,0,0,0,3,0,0,0,3,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,30,34,48,27,0,0,141,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,8,0,0,0,0,4,5,0,0,17,0,0,5,0,0,3,4,0,13,0,0,0,0,0,0,0,0,6,0,7
119031666,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,0,0,4,4,5,0,0,10,0,0,6,0,6,0,0,0,19,0,0,5,5,3,0,0,0,11,0,0,5,7,8,0,0,0,21,0,0,9,7,6,5,0,0,29,0,0,4,6,7,5,0,0,26,0,0,0,3,6,9,0,0,14,0,0,4,9,6,4,3,0,21,0,0,3,14,10,4,0,0,35,0,0,0,4,0,3,0,0,7,0,0,0,7,10,8,3,0,30,0,0,0,0,0,0,0,0,0,0,0,36,66,74,43,15,0,247,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,5,0,11,0,6,0,4,0,0,4,0,11,0,0
119031667,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,8,0,0,5,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,12,0,0,5,3,0,4,0,0,7,0,8,5,5,6,6,0,0,21,0,0,8,9,5,5,0,0,24,0,0,4,6,6,0,0,0,18,0,0,4,0,3,5,0,0,10,0,0,0,4,8,0,0,0,13,0,0,7,13,3,4,0,0,28,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,29,39,44,34,9,0,171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,4,0,4,3,0,0,0,7,0,12,0,0
119041377,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,12,0,0,3,0,6,4,0,0,15,0,3,0,0,3,0,0,0,9,0,0,11,0,5,3,0,0,15,0,0,13,3,4,4,4,0,30,0,3,8,4,3,0,0,0,19,0,0,5,13,3,3,0,0,21,0,0,4,7,9,3,0,0,22,0,0,6,12,12,7,0,0,41,0,0,0,6,3,5,0,0,15,0,0,0,0,17,8,0,0,30,0,0,0,0,0,0,0,0,0,3,9,48,59,77,37,11,0,247,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,11,0,0,0,3,6,6,0,0,9,0,0,6,6,3,0,0,3,19,0,0
119041378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,8,0,0,5,0,8,3,0,0,18,0,6,9,0,9,3,0,0,31,0,4,11,15,4,8,0,0,45,0,9,20,12,15,14,5,0,70,0,3,18,15,14,17,8,0,74,0,6,22,34,21,18,0,4,96,0,0,19,23,29,16,0,0,86,0,0,39,111,91,68,8,0,320,0,0,4,36,42,31,8,0,127,0,0,5,34,65,52,7,0,168,0,0,0,8,6,0,0,0,7,0,31,152,296,304,226,36,9,1062,0,0,3,4,0,0,0,0,9,9,0,4,0,0,0,0,0,11,3,10,3,4,3,0,0,0,34,4,6,9,0,4,3,3,0,25,0,0,9,10,8,10,8,0,43,0,10
119041379,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,11,0,0,4,5,4,0,0,0,10,0,0,7,9,7,4,8,0,29,0,6,12,9,7,12,5,0,43,0,0,5,17,5,3,0,0,38,0,0,14,14,8,6,0,0,41,0,0,0,6,7,3,0,0,26,0,0,5,18,22,9,7,0,62,0,0,0,7,4,9,0,0,20,0,0,0,10,5,4,0,0,30,0,0,0,0,0,4,0,0,3,0,13,54,102,87,62,23,0,340,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,10,0,0,0,6,0,0,0,0,11,0,3,3,4,3,3,5,0,24,0,3
119041380,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,0,3,6,3,3,0,0,9,0,0,4,0,3,6,0,0,18,0,0,9,8,0,4,0,0,24,0,0,10,9,8,0,4,0,35,0,6,16,6,5,0,0,0,33,0,0,7,5,11,0,0,0,26,0,0,0,4,5,3,0,0,20,0,0,9,21,16,11,3,0,51,0,0,0,3,15,6,0,0,23,0,0,0,12,9,4,0,0,24,0,0,0,0,0,0,0,0,0,0,7,57,78,77,50,11,0,291,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,5,0,3,0,0,4,0,0,0,4,0,0,0,4,0,0,3,0,14,0,0
119041381,0,0,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,12,0,0,3,13,3,5,0,0,28,0,0,7,8,9,4,7,0,32,0,10,12,18,19,8,3,0,71,0,8,26,17,13,20,0,0,80,0,0,37,20,16,12,7,0,95,0,4,13,18,30,22,0,0,88,0,4,18,23,17,11,0,0,71,0,0,24,39,44,20,4,0,132,0,0,6,9,8,7,4,0,35,0,0,10,18,24,17,3,8,74,0,0,0,0,0,0,0,0,8,3,29,157,189,196,123,42,11,747,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,10,0,0,7,5,0,0,0,0,14,3,0,6,11,3,0,0,0,31,0,0
119041382,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,3,0,5,3,0,0,3,14,0,4,6,6,7,7,3,0,27,0,4,3,7,12,4,0,0,30,0,3,5,14,8,3,3,0,36,0,4,15,7,9,4,0,0,41,0,0,13,9,7,4,5,0,40,0,0,3,7,3,8,4,0,27,0,0,4,18,23,0,4,0,51,0,0,0,4,5,3,0,0,14,0,0,0,16,13,7,0,0,40,0,0,0,0,3,0,0,0,5,3,18,50,101,108,49,18,8,351,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,6,10,0,0,0,5,0,0,6,0,10,0,4,6,4,6,0,5,0,18,0,0
119041668,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,4,0,4,0,0,0,8,0,4,3,0,3,6,0,6,19,0,6,4,10,6,7,0,0,28,0,3,15,7,15,5,4,0,48,0,0,12,15,14,7,0,0,42,0,0,7,8,11,10,4,0,47,0,0,5,11,8,5,5,0,38,0,0,12,26,22,22,9,0,92,0,0,4,6,6,3,0,0,28,0,0,4,17,18,14,3,0,58,0,0,0,0,0,0,0,0,0,0,14,75,110,120,82,28,4,440,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,3,0,3,0,0,0,9,0,0,3,5,0,0,0,0,5,0,4
119041669,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,4,0,0,0,0,0,5,0,4,6,0,0,5,3,0,11,0,0,0,4,0,3,0,0,15,0,0,4,11,8,4,0,0,32,0,0,3,3,7,0,0,0,14,0,0,10,8,3,8,0,0,27,0,0,3,5,8,4,0,0,19,0,0,0,13,6,8,0,0,30,0,0,0,5,3,0,0,0,13,0,0,3,8,11,4,0,0,17,0,0,0,0,3,0,0,0,3,0,3,40,56,47,33,9,7,196,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,5,0,3,0,4,0,0,11,0,0,0,5,6,0,0,0,10,0,0,0,0,6,3,0,0,14,0,0
119041670,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,3,0,0,10,0,0,0,3,7,0,0,0,13,0,4,0,6,0,5,0,0,13,0,0,5,3,3,3,0,0,13,0,0,6,5,4,3,0,0,25,0,0,8,8,5,0,0,0,18,0,0,4,0,3,0,0,0,15,0,0,0,0,3,3,0,0,12,0,0,0,11,13,9,0,0,28,0,0,0,0,3,0,0,0,11,0,0,0,7,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,4,23,50,52,35,12,0,186,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,10,4,0,0,3,7,0,0,0,13,0,0,6,3,0,0,0,0,16,0,3,3,0,0,0,0,0,16,0,4
119041671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,9,3,0,0,0,0,12,0,0,7,3,3,0,0,0,21,0,0,3,9,0,0,0,0,15,0,0,12,10,10,3,0,0,29,0,0,7,6,0,9,0,0,21,0,0,3,8,4,0,3,0,18,0,0,0,6,6,3,0,0,17,0,0,3,7,0,0,0,0,15,0,0,5,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,64,62,26,20,9,0,183,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0
