POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
504031057,3,0,0,0,0,0,0,3,5,0,3,3,0,0,0,11,10,4,3,4,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,4,0,4,0,0,0,0,16,0,15,20,22,20,11,4,92,67,13,17,19,17,5,4,144,0,0,0,0,0,0,0,3,305,216,229,176,169,63,6,1158,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,151,219,226,204,147,43,0,991,81,13,6,13,12,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,7,7,3,5,8,0,0,24,243,243,245,226,165,48,0,1172,0,3,3,0,0,0,0,3
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,13,15,0,70,16,17,16,20,16,8,0,101,0,0,0,0,4,0,0,8,171,331,252,289,218,92,12,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,131,119,129,87,17,0,563,21,14,5,9,6,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,4,5,0,3,3,3,3,0,21,110,149,134,145,106,19,0,654,0,0,0,0,0,0,0,0
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,15,11,13,10,54,8,0,0,10,6,5,0,23,0,0,0,0,0,0,0,3,28,12,22,49,58,30,15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13,17,28,4,0,102,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,9,23,24,13,25,26,3,0,123,0,0,0,0,0,0,0,0
504031061,3,3,0,0,0,0,0,11,5,10,10,7,0,0,0,42,12,15,14,18,6,0,0,60,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,4,11,4,3,3,0,0,29,4,10,10,8,3,0,0,37,0,12,32,18,28,6,6,98,56,116,101,90,64,24,3,460,3,6,4,3,0,4,0,21,699,1454,1478,1318,893,211,18,6075,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,171,317,339,298,172,26,0,1314,21,19,5,12,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,6,0,0,19,4,0,0,0,0,0,0,8,205,347,346,313,180,27,3,1420,0,0,0,0,0,0,0,0
504031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,6,17,9,9,10,0,59,28,20,18,15,7,0,0,96,0,0,0,0,0,0,0,3,125,175,191,123,102,42,10,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,101,173,145,141,97,17,0,675,31,14,9,4,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,5,0,3,0,0,16,143,186,159,150,106,18,3,769,0,0,0,0,0,0,0,5
504031063,10,7,5,0,3,0,0,22,16,26,15,10,15,0,0,83,36,41,26,21,24,3,0,146,3,4,3,3,0,0,0,14,5,4,0,0,0,0,0,5,11,16,12,5,9,0,0,53,23,22,17,10,9,0,0,73,4,25,47,60,33,18,0,185,157,131,101,106,101,42,7,643,10,16,9,9,3,4,0,49,1636,2777,2766,2571,1981,557,79,12373,0,0,0,0,0,0,0,0,9,6,4,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,21,410,752,850,919,607,106,5,3648,82,47,47,57,53,8,4,296,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,0,0,14,3,5,3,0,0,0,0,6,517,822,903,994,669,115,11,4027,4,0,5,0,0,0,0,14
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,15,6,18,15,16,6,79,20,10,13,26,19,8,0,100,0,0,4,0,0,0,0,5,138,236,219,307,255,84,19,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,92,162,203,222,169,32,3,887,21,9,6,11,5,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,15,116,173,215,235,173,40,4,955,0,0,0,0,0,0,0,0
504031066,6,0,0,0,0,0,0,13,13,8,4,7,0,0,0,28,45,35,26,18,10,0,0,126,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,4,8,8,7,0,0,0,0,18,18,9,12,6,0,0,0,41,10,11,27,31,42,20,10,157,208,123,99,95,109,40,5,685,0,5,7,8,8,0,0,40,1295,1392,1378,1299,1136,328,54,6888,17,18,18,12,7,0,0,76,38,17,13,5,12,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,8,7,0,0,0,44,1020,1536,1542,1549,1199,224,21,7087,203,83,71,60,44,19,3,486,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,5,4,0,6,4,0,0,13,0,0,0,0,4,0,0,4,20,27,18,15,13,4,0,100,1318,1707,1672,1663,1291,254,20,7926,34,20,9,11,0,0,0,79
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,6,0,0,27,5,5,3,5,3,0,0,18,0,0,0,0,0,0,0,0,27,39,41,50,35,11,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,24,35,38,17,0,186,6,0,9,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,10,32,50,35,42,41,17,0,211,0,0,0,0,0,0,0,0
504031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,28,25,26,3,122,14,22,15,11,10,13,0,80,0,0,0,0,0,0,0,5,100,129,141,162,150,74,17,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,93,77,110,47,9,0,390,12,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,5,0,0,18,68,94,80,120,55,9,4,441,0,0,0,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,13,8,3,0,59,34,11,11,5,5,4,0,66,0,0,0,0,0,0,0,0,147,144,132,90,42,15,0,578,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,182,168,157,80,11,0,718,56,12,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,5,0,0,0,26,188,200,181,169,82,14,0,840,0,0,0,0,0,0,0,0
504031299,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,8,4,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,5,0,0,0,0,0,3,3,16,13,18,19,4,5,70,37,17,10,9,6,0,0,83,0,0,0,0,0,0,0,4,153,158,120,69,84,23,5,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,81,43,61,15,0,0,264,32,7,3,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,0,0,21,96,102,50,64,20,4,0,338,0,0,0,0,0,0,0,0
504031300,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,10,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,3,0,0,0,0,0,8,4,11,21,21,11,8,3,75,93,19,19,13,6,3,0,146,0,4,0,3,0,0,0,8,450,278,259,214,128,30,6,1357,4,0,0,0,0,0,0,6,29,6,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,377,479,494,458,249,40,0,2099,130,17,18,14,17,3,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,8,7,11,10,11,0,0,49,554,513,530,484,279,43,0,2412,9,0,0,0,0,0,0,7
505011070,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,7,0,3,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,7,16,15,12,6,4,62,65,14,14,8,8,9,0,110,0,0,0,0,0,0,0,4,257,151,163,165,133,47,6,916,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,150,134,170,217,165,39,4,869,66,10,9,4,11,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,18,219,154,178,217,173,39,4,991,5,0,0,0,0,0,0,8
505011071,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,9,10,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,10,4,7,12,29,31,12,0,99,64,7,13,7,14,7,0,104,0,0,0,3,0,0,0,3,280,144,140,164,156,54,3,945,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,161,198,196,265,158,32,5,1007,55,4,3,6,11,0,0,87,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,5,0,0,0,20,237,216,199,274,179,34,5,1141,5,0,0,0,0,0,0,9
505011072,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,9,0,3,6,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,25,43,42,35,11,182,72,13,15,9,11,7,4,131,0,0,0,0,0,0,0,3,260,197,217,204,204,114,24,1212,0,3,0,3,0,0,0,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,256,308,360,295,66,3,1468,42,3,0,10,9,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,0,3,10,4,0,0,32,242,259,322,387,311,67,3,1585,0,7,0,0,0,0,0,11
505011073,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,16,5,6,3,0,0,0,38,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,6,0,5,0,0,0,15,3,10,36,26,24,28,3,128,98,33,15,16,21,13,4,202,0,0,0,0,0,0,0,0,453,310,301,258,201,96,18,1635,4,5,0,0,0,0,0,5,10,11,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,13,266,265,294,360,257,59,0,1507,112,11,11,12,12,5,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,5,0,4,9,3,0,0,21,399,299,307,377,277,68,0,1739,8,3,3,0,3,0,0,15
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,33,18,4,97,12,6,5,4,4,6,0,46,0,0,0,0,0,0,0,0,77,95,94,78,97,47,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,47,100,99,79,8,0,367,13,5,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,10,51,49,102,110,84,8,0,403,0,0,0,0,0,0,0,0
505011075,3,0,0,0,0,0,0,4,5,4,3,5,0,0,0,12,27,9,3,4,0,0,0,51,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,9,3,0,0,0,0,0,15,5,12,22,52,63,32,12,188,146,29,22,25,12,7,0,240,4,0,0,4,0,4,0,9,612,361,274,258,207,90,17,1811,3,0,0,0,3,0,0,13,17,3,0,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,14,509,352,283,393,271,51,0,1859,151,20,10,13,12,4,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,16,3,5,9,3,3,0,43,711,389,302,421,296,58,0,2181,21,21,3,0,0,0,0,48
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,45,54,20,0,144,6,0,6,8,8,0,0,34,0,0,0,0,0,0,0,5,79,52,61,116,105,27,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,27,20,23,0,0,127,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,46,18,35,25,24,3,0,154,0,0,0,0,0,0,0,0
505011077,6,5,0,4,0,0,0,10,8,7,3,3,3,0,0,29,54,61,38,24,23,6,0,204,10,6,5,0,0,4,0,30,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,22,23,10,5,4,9,4,0,50,11,55,72,83,62,33,0,316,299,122,86,85,76,34,4,701,8,14,7,6,3,3,0,35,1538,1601,1424,1278,1042,307,32,7218,64,44,37,25,21,4,0,199,42,22,5,12,7,5,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,3,0,0,27,1304,1898,2001,2286,1513,246,7,9249,256,89,82,79,98,23,0,623,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,14,4,3,5,5,0,0,0,17,31,32,22,23,20,6,0,133,1719,2094,2162,2433,1670,278,11,10367,65,41,22,18,9,0,0,166
505011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,4,0,0,0,0,6,0,12,33,32,39,32,0,148,26,11,6,12,8,10,0,68,0,0,0,4,0,0,0,4,107,114,118,145,104,79,6,674,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,116,198,211,279,219,32,0,1058,33,9,15,15,10,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,4,0,0,25,156,213,235,300,234,31,0,1172,0,0,0,0,0,0,0,3
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,13,14,32,39,34,4,143,23,11,8,7,9,0,0,54,0,0,0,0,0,0,0,0,103,102,99,120,118,55,7,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,57,69,83,55,7,0,338,20,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,13,101,61,72,92,62,7,0,391,0,0,0,0,0,0,0,0
505011080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,32,28,11,3,107,17,4,7,5,5,3,0,44,0,0,0,4,0,0,0,5,107,80,108,126,105,37,4,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,108,144,190,123,25,0,661,15,0,7,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,0,13,94,110,155,191,130,33,0,713,0,0,0,0,0,0,0,7
