POW_SA2_CODE_2021,Tot_Mng,Tot_Pro,Tot_Tech_trds_wks,Tot_Com_persl_svce_wks,Tot_Cler_admin_wks,Tot_Sales_wks,Tot_Mach_ops_dvrs,Tot_Labourers,Tot_IDNS,Tot_Tot
213021345,40,123,55,54,44,25,14,28,15,390
213021346,897,1590,1308,910,802,528,293,569,120,7009
213031347,787,1148,724,1150,685,794,754,558,161,6746
213031348,1946,6216,1221,1951,2087,773,540,994,358,16081
213031349,824,636,465,720,453,2476,201,543,105,6411
213031350,207,367,198,298,120,132,34,104,17,1487
213031351,780,673,785,328,695,358,1343,900,151,6012
213031352,861,1224,926,663,537,588,404,618,100,5926
213041353,625,1249,993,1003,750,695,534,703,132,6690
213041358,345,867,349,572,306,1006,147,387,68,4059
213041359,1319,1316,1973,1852,1434,779,2197,1051,267,12185
213041360,211,559,213,272,226,300,93,228,43,2153
213041461,58,94,67,143,42,146,26,135,6,724
213041462,37,156,45,126,53,10,20,27,9,489
213041463,353,855,353,600,371,598,127,340,65,3666
213041571,46,137,88,151,70,19,49,42,11,616
213041572,125,82,199,121,119,90,212,229,27,1208
213041573,47,75,67,78,45,10,18,19,4,356
213041574,97,161,250,68,106,46,118,111,21,985
213041575,128,338,237,305,210,93,76,115,29,1534
213041576,114,276,178,192,117,33,111,119,22,1161
213041577,562,832,878,862,774,963,341,572,148,5930
213041578,151,545,234,489,146,214,109,219,40,2151
213051361,935,821,1475,639,1027,1517,866,839,175,8297
213051362,480,913,374,807,419,1342,171,462,95,5076
213051363,2701,2150,2544,809,2647,1040,6300,2609,572,21361
213051368,1305,3814,1343,1967,1622,809,503,1077,229,12674
213051464,268,500,193,356,222,90,78,110,57,1866
213051466,226,635,161,312,156,211,76,134,51,1961
213051467,194,815,294,571,287,154,80,184,54,2634
213051468,222,363,424,363,191,137,161,241,50,2159
213051579,56,439,83,199,95,22,38,63,27,1026
213051580,592,952,560,685,507,1208,138,506,96,5240
213051581,104,344,87,301,110,114,46,77,31,1205
213051582,70,77,159,123,63,118,139,108,25,878
213051583,337,970,279,615,296,627,279,351,75,3834
213051584,45,71,127,24,38,68,115,75,21,590
213051585,83,323,122,242,85,109,99,94,25,1182
213051586,1286,792,1322,772,1455,424,5121,1283,345,12792
213051587,120,225,96,189,158,97,452,90,33,1464
213051588,156,838,194,420,157,67,201,131,39,2193
213051589,69,152,94,182,74,53,62,78,17,786
213051590,124,314,139,266,122,355,80,172,21,1594
214011370,1990,1479,2789,1041,1816,1517,1279,1909,285,14105
214011371,1539,6080,1205,2852,2288,2123,300,1031,289,17699
214011372,346,746,463,757,278,653,80,365,64,3741
214011373,334,716,342,615,299,166,48,253,40,2809
214011374,399,1438,773,799,674,400,224,516,89,5306
214011375,929,881,1410,785,860,528,586,681,142,6799
214011376,237,254,243,138,248,107,92,234,28,1581
214021377,508,606,574,508,379,439,173,402,61,3648
214021378,764,430,670,570,248,205,78,474,73,3516
214021379,1089,1354,2103,1521,772,841,640,910,177,9396
214021381,537,1318,526,572,511,470,34,309,64,4344
214021382,422,722,506,592,337,215,41,217,50,3118
214021383,765,717,1152,722,477,612,72,497,121,5137
214021384,766,1288,885,1345,828,998,254,580,143,7091
214021385,1015,937,1354,1078,693,792,442,1630,146,8083
214021591,885,1223,1367,846,804,1128,293,725,113,7389
214021592,650,1725,670,1391,874,785,65,504,96,6765
215011386,385,649,398,904,397,343,202,631,102,4014
215011387,579,100,86,42,58,33,80,190,21,1190
215011388,970,1744,1186,1174,1050,935,506,834,133,8524
215011389,556,99,137,68,70,18,86,168,33,1237
215011390,811,400,255,265,212,140,240,438,50,2813
215011391,372,143,143,165,126,102,86,219,21,1373
215011392,581,490,451,581,312,263,294,672,73,3713
215011393,533,125,89,82,76,28,61,163,24,1185
215011394,701,331,263,358,221,164,168,304,43,2556
215021395,373,314,337,143,210,145,174,354,68,2129
215021396,236,159,126,129,111,83,109,240,24,1218
215021398,692,183,189,123,119,41,257,504,60,2155
215021399,308,199,190,145,106,120,99,360,41,1565
215021469,1312,2747,1684,1824,1762,1145,692,1165,271,12598
215021470,533,510,460,661,331,900,175,568,97,4231
215031400,785,367,249,206,212,157,184,373,49,2593
215031401,760,213,275,138,175,114,138,320,46,2167
215031402,204,306,218,242,220,178,110,203,38,1711
215031403,288,153,115,102,127,90,86,368,56,1392
215031404,723,1247,886,886,781,705,328,750,129,6447
215031405,768,120,227,72,118,41,229,643,77,2286
216011406,998,1596,1277,1301,899,1069,481,1051,139,8813
216011407,708,621,510,429,388,298,287,624,93,3967
216011408,413,38,107,38,60,52,68,167,21,967
216011409,272,178,171,131,113,110,111,190,26,1305
216011410,449,133,115,84,101,53,135,300,28,1392
216021411,464,424,510,370,380,343,277,662,66,3490
216021412,301,38,55,29,55,9,87,85,22,677
216021413,1109,557,488,369,329,224,335,896,89,4388
216021414,296,495,451,461,318,404,94,297,39,2847
216031415,168,272,205,296,115,224,126,345,38,1785
216031416,1532,3834,1955,1905,2008,849,942,1530,279,14831
216031418,451,136,169,50,94,21,198,289,30,1428
216031419,941,479,473,320,377,152,293,952,95,4079
216031593,251,216,403,196,183,295,82,164,37,1830
216031594,863,982,875,940,819,1275,458,823,136,7172
217011420,941,302,266,288,202,148,175,436,58,2815
217011421,550,1143,732,749,670,632,251,514,89,5315
217011422,485,851,835,728,517,481,722,642,122,5369
217011423,1093,202,200,171,127,68,110,401,39,2406
217031471,180,361,188,214,181,174,92,178,32,1598
217031472,730,1085,992,1063,685,718,582,1470,122,7453
217031473,653,97,169,65,96,26,121,285,34,1549
217031474,689,262,252,270,150,131,203,313,34,2313
217031475,1179,290,431,207,167,164,297,616,69,3425
217031476,362,186,208,162,124,132,68,233,31,1504
217041477,1037,147,244,121,113,80,140,453,46,2372
217041478,906,456,447,369,233,225,197,491,67,3381
217041479,445,1107,631,764,487,614,221,532,69,4866
217041480,1412,2705,1716,1798,1661,1395,766,1787,239,13485
297979799,6,36,56,13,4,0,28,48,5,194
299999499,11207,17584,46450,14088,6882,4695,10174,22816,3580,137478
301011001,214,608,277,564,265,276,61,278,27,2567
301011002,326,346,361,294,298,208,141,203,40,2222
301011003,254,450,275,629,265,258,62,236,36,2469
301011004,1418,1210,1841,1245,1507,1993,809,1200,169,11392
301011005,50,51,145,52,56,21,21,59,10,472
301011006,250,526,252,442,236,154,39,140,24,2067
301021007,981,2813,1126,1506,1495,865,274,847,159,10078
301021008,201,433,237,285,198,186,38,198,33,1798
301021009,357,412,483,504,383,173,161,369,70,2908
301021011,280,356,272,234,193,136,229,586,41,2319
301021012,283,614,393,511,317,137,83,296,33,2665
301021013,423,694,451,785,420,939,131,610,59,4511
301021550,138,106,103,109,83,73,49,131,14,806
301021551,114,157,142,153,96,142,50,120,31,1005
301031014,856,633,1055,241,1007,205,2220,1019,152,7398
301031015,274,450,215,490,200,149,49,178,42,2056
301031016,216,602,275,443,245,247,55,173,22,2273
301031017,2277,2526,2207,447,2032,553,1554,2339,281,14225
301031018,610,500,715,353,539,362,391,557,68,4090
301031019,424,395,525,160,348,201,211,256,42,2567
301031020,527,878,594,728,574,471,112,316,70,4270
301031021,933,921,1240,651,852,716,1226,909,110,7569
302011022,145,374,160,203,168,250,48,86,23,1454
302011023,141,205,107,100,142,78,27,43,26,861
302011024,259,498,137,451,417,190,70,195,48,2267
302011025,230,420,234,352,221,432,71,187,24,2173
302011026,163,662,151,363,223,143,57,137,22,1922
302021027,470,901,392,745,548,1166,157,473,59,4907
302021028,1371,5513,881,2341,2351,2495,216,984,198,16353
302021029,89,317,102,195,81,29,12,45,7,875
302021030,1007,688,1686,367,857,329,814,852,143,6735
302021031,541,1035,693,545,601,494,152,318,58,4441
302021032,577,1003,931,573,666,623,143,330,57,4917
302021033,100,200,165,238,85,72,8,93,9,971
302021034,180,507,212,208,158,109,25,118,15,1542
302031035,203,412,198,477,159,116,75,162,29,1829
302031036,2710,3317,3056,2190,3174,1774,3030,1542,389,21187
302031037,2357,1767,2226,317,2138,768,2017,1227,271,13081
302031038,1774,1417,1953,377,1689,937,1542,1638,222,11554
302031039,1323,1404,1308,543,1207,475,1024,1284,198,8751
302031040,651,1196,530,723,585,764,163,403,72,5084
302041041,219,629,234,468,270,268,79,255,35,2466
302041042,165,563,202,405,177,65,18,136,25,1760
302041043,116,248,113,189,118,119,16,140,9,1069
302041044,338,610,394,747,317,279,104,324,41,3151
302041045,175,270,156,584,139,328,100,199,33,1988
302041046,241,326,226,369,706,99,234,185,57,2446
303011047,274,623,310,405,224,249,30,201,26,2345
303011048,819,1114,470,559,956,883,137,502,100,5544
303011049,231,540,295,576,230,131,345,180,45,2575
303011050,109,311,126,159,142,108,12,100,13,1091
303011051,693,569,427,703,464,1880,100,528,64,5431
303021052,300,690,223,447,261,411,63,274,47,2703
303021053,771,1795,706,1056,748,587,149,484,94,6389
303021054,263,850,299,202,210,214,51,174,41,2315
303021055,588,2659,559,1152,1061,418,115,346,97,6996
303021056,205,532,215,354,166,88,37,140,23,1755
303021057,131,321,107,288,131,44,28,61,14,1115
303021058,1389,7649,1185,2095,2100,652,405,863,260,16601
303021059,566,871,619,606,508,196,347,357,78,4155
303031060,2044,3658,1114,953,2329,658,232,658,250,11896
303031061,212,400,169,263,175,318,61,174,50,1817
303031062,582,1097,863,447,714,276,267,344,85,4674
303031063,552,1357,527,775,569,669,112,413,67,5039
303031064,374,802,375,373,343,335,230,287,60,3178
303031065,1271,2298,679,1456,1854,1893,488,758,183,10878
303031066,175,475,170,305,193,156,49,129,29,1687
303041067,828,1929,1139,535,1035,414,797,483,142,7293
303041068,369,469,566,291,361,325,134,293,50,2868
303041069,223,277,175,235,237,373,37,165,29,1757
303041070,1218,2210,1186,654,1271,329,622,770,150,8403
303041071,167,434,175,271,166,67,22,52,22,1375
303051072,93,237,130,229,99,69,39,88,28,1007
303051073,465,1286,511,790,592,419,484,429,92,5069
303051074,902,516,944,250,1259,444,3823,1151,229,9514
303051075,295,356,267,390,340,297,832,294,55,3126
303051076,3794,2644,4839,908,3676,2146,5454,2583,624,26668
303061077,79,239,86,205,87,42,47,61,18,867
303061078,206,450,240,367,201,163,107,192,36,1963
303061079,234,826,233,484,360,181,68,180,68,2645
303061080,367,736,325,724,400,638,158,355,67,3772
304011081,334,546,263,587,261,674,64,299,39,3059
304011082,96,354,120,249,144,101,30,100,16,1210
304011083,43,39,57,41,30,20,9,34,4,279
304011084,707,790,695,620,515,495,264,414,82,4587
304011085,40,99,43,32,44,12,4,14,3,292
304021086,171,342,163,212,135,184,40,150,27,1425
304021087,309,540,217,398,277,155,26,180,23,2122
304021088,188,424,138,280,112,171,15,132,34,1501
304021089,98,266,81,228,80,31,0,31,20,837
304021090,266,784,215,307,256,198,38,158,24,2246
304021091,225,467,162,198,161,42,14,71,12,1351
304031092,218,476,198,374,163,157,18,102,24,1722
304031093,158,612,212,380,177,108,364,151,29,2182
304031094,925,2012,598,1158,684,1948,94,718,101,8247
304031095,183,399,149,257,215,154,72,89,21,1543
304031096,1189,5974,661,655,1191,192,75,390,148,10476
304031097,246,580,234,233,298,151,45,125,23,1934
304041098,1443,1350,1185,2272,801,175,566,212,159,8159
304041099,3,23,0,5,4,0,0,0,0,31
304041100,187,356,168,344,128,437,37,250,21,1931
304041101,308,626,280,703,283,652,33,292,30,3214
304041102,61,294,117,25,51,39,5,13,10,621
304041103,346,896,260,493,291,322,53,249,44,2954
304041104,154,521,123,483,150,97,68,119,17,1739
305011105,24919,59341,6687,7907,33280,5943,1214,4078,3020,146393
305011106,5195,10582,2438,2428,3928,1508,353,1056,441,27914
305011107,62,241,103,97,88,26,22,44,18,708
305011108,384,755,271,583,304,217,44,310,35,2905
305011109,609,1196,487,691,381,475,65,285,62,4248
305011110,4043,14761,2280,3269,4849,1007,470,1616,476,32771
305011111,1588,5720,749,1044,2240,365,154,528,192,12578
305011112,1220,2312,827,1042,999,739,272,396,108,7916
305021113,99,294,88,172,81,28,7,28,17,820
305021114,420,525,369,395,276,291,33,170,31,2504
305021115,645,1015,605,302,486,330,95,214,56,3741
305021116,163,325,142,170,116,109,10,84,21,1144
305021117,1049,1079,1028,644,901,591,734,790,136,6961
305021118,151,287,170,145,111,65,27,74,22,1048
305031119,810,1003,895,561,632,329,190,320,75,4812
305031120,205,310,147,210,150,186,41,122,23,1387
305031121,293,371,261,259,236,267,34,225,26,1970
305031122,308,806,241,497,305,232,61,164,41,2659
305031123,131,323,83,190,109,38,8,40,14,926
305031124,491,583,302,355,340,206,55,163,56,2544
305031125,674,615,647,388,771,230,265,270,68,3940
305031126,1667,10589,1217,1616,2618,323,227,682,247,19190
305031127,187,324,190,298,146,244,37,187,28,1645
305031128,4184,7894,2939,1516,3925,1419,977,1457,431,24748
305031129,199,319,237,212,147,127,22,62,25,1345
305031130,565,1007,469,413,486,392,163,233,52,3783
305031131,541,1078,295,904,713,332,49,211,67,4181
305041132,443,1196,497,710,467,354,64,245,48,4010
305041133,243,2083,261,365,649,74,44,191,57,3965
305041134,237,642,192,347,186,77,6,62,16,1771
305041135,3676,6358,1729,1514,2975,1296,266,844,352,19013
305041136,253,588,214,414,185,126,42,92,23,1945
305041137,1212,2916,786,769,1400,702,478,399,124,8777
306011138,57,135,63,95,48,26,13,63,9,511
306011139,298,257,356,399,217,223,36,317,37,2134
306011140,375,582,739,429,328,293,230,229,61,3267
306011141,248,652,280,660,225,321,75,303,37,2807
306011142,550,1011,665,747,500,860,255,559,59,5206
306011143,101,140,124,107,53,81,38,88,23,742
306021144,108,297,180,327,98,99,64,149,17,1336
306021145,2546,7243,2012,3854,3402,1804,366,1680,392,23290
306021146,240,269,310,265,255,611,53,298,37,2338
306021147,244,327,348,416,219,298,165,316,44,2378
306021148,318,493,400,388,268,152,212,371,56,2650
306021149,85,170,114,267,78,83,38,103,8,949
306021150,0,0,0,0,0,0,0,0,0,0
306021151,142,290,136,230,174,192,72,187,19,1456
306021152,469,980,553,936,548,244,170,383,78,4366
306021153,92,95,112,135,74,309,42,155,17,1021
306021154,1875,1558,3154,1152,2316,1322,1381,1324,274,14345
306021155,48,145,71,170,35,27,16,66,7,591
306021156,167,395,198,326,151,133,27,118,28,1546
306021157,215,512,326,363,318,199,310,226,33,2488
306031158,325,130,108,91,116,49,103,268,27,1228
306031159,418,776,472,709,531,537,257,573,97,4364
306031160,573,175,345,124,173,64,264,660,51,2430
306031161,705,469,581,443,425,377,385,988,103,4482
306031162,0,0,0,0,0,0,0,0,0,0
306031163,47,131,30,113,50,3,4,20,14,414
306041164,316,412,339,347,296,206,166,333,69,2476
306041165,528,301,551,640,295,398,110,537,71,3434
306051166,695,927,696,763,663,621,260,895,121,5643
306051167,242,200,137,192,123,92,118,240,40,1390
306051168,159,193,144,173,110,122,27,96,47,1077
306051169,578,333,278,256,220,132,146,384,49,2374
306051170,596,765,649,628,586,488,302,803,111,4933
307011171,533,277,205,202,198,132,215,334,46,2143
307011172,690,562,966,326,446,287,469,603,102,4454
307011173,405,472,441,352,380,306,286,356,52,3057
307011174,570,118,120,124,121,62,152,388,38,1694
307011175,595,229,542,183,215,106,417,448,69,2800
307011176,536,726,787,443,618,381,441,450,88,4473
307011177,1001,207,433,172,171,80,258,451,85,2852
307011178,423,110,99,121,97,53,110,188,18,1233
307021179,681,238,328,255,183,120,197,395,47,2449
307021180,784,502,656,375,311,161,377,1262,95,4520
307021181,371,130,206,99,127,86,208,350,34,1625
307021182,432,243,320,223,238,139,202,387,51,2238
307021183,1350,1079,1305,784,949,760,632,1008,112,7980
307031184,432,146,163,129,88,57,112,213,28,1373
307031185,364,97,108,102,106,64,102,217,28,1192
307031186,400,121,162,97,91,44,95,213,32,1265
307031187,254,431,312,450,330,294,145,290,38,2546
307031188,515,143,120,120,103,56,118,484,36,1711
307031189,719,1040,922,966,836,822,696,1190,128,7313
308011190,546,436,1462,295,319,178,2170,632,153,6190
308011191,1065,414,1284,193,329,148,1503,690,129,5763
308011192,673,1055,961,641,804,750,534,674,101,6193
308031205,334,536,452,553,528,612,137,416,70,3650
308031206,82,23,66,32,36,17,107,87,11,456
308031207,86,105,100,204,84,88,16,106,15,801
308031208,75,251,140,293,105,88,21,77,19,1073
308031209,104,204,124,361,145,18,43,61,15,1076
308031210,222,174,413,322,218,305,491,336,53,2541
308031211,63,100,98,120,58,27,69,472,24,1029
308031212,36,63,29,81,31,28,28,59,11,370
308031213,237,631,200,425,333,394,84,232,44,2582
308031214,422,406,658,293,512,709,251,363,67,3677
308031215,490,681,1346,488,720,508,766,621,90,5710
308031216,147,348,227,475,163,91,74,127,27,1685
308031217,940,1851,1290,1454,1754,712,466,808,186,9466
308031218,135,46,90,25,51,18,57,359,12,796
308031219,310,93,166,66,88,19,94,203,23,1069
308031220,247,95,221,37,83,12,161,163,26,1044
308031221,6,0,16,0,0,0,9,14,0,40
308031222,363,2266,409,1038,782,328,113,467,78,5838
308031223,588,1008,911,975,767,784,299,725,111,6167
308041528,1208,478,1139,245,325,171,1304,740,126,5736
308041529,226,360,419,302,341,279,315,330,64,2629
308051530,329,191,215,212,157,149,88,275,50,1666
308051531,208,427,606,332,229,243,552,288,66,2965
308051532,203,306,913,50,266,58,580,304,57,2730
308051533,278,412,698,426,254,375,421,390,87,3342
308051534,748,1169,1157,907,1187,538,565,802,143,7221
308051535,424,436,1193,230,306,142,614,561,111,4018
308051536,60,158,87,108,68,169,18,73,7,752
308051537,25,26,118,4,23,10,82,65,12,362
308051538,87,81,251,159,79,28,63,115,16,878
308051539,211,807,226,473,249,533,97,344,55,3003
309011224,679,345,380,455,333,1752,51,379,91,4469
309011225,2339,1893,2477,1336,1740,1186,1100,1448,262,13783
309011226,547,1004,431,596,492,941,94,328,78,4517
309011227,1382,1523,1612,2252,1162,1068,194,1178,184,10548
309011228,327,590,362,403,292,524,56,295,57,2912
309011229,431,642,433,499,347,295,93,313,69,3120
309021230,486,559,417,796,477,392,43,357,70,3591
309021231,674,1994,924,1191,784,506,257,606,138,7076
309021232,544,498,760,367,423,202,280,382,59,3502
309021233,273,512,304,316,290,633,60,294,46,2734
309021234,493,964,617,686,512,404,75,328,85,4152
309031235,917,892,1134,646,935,563,627,609,116,6435
309031236,593,412,522,443,627,1087,162,426,98,4362
309031237,167,351,255,224,170,98,122,194,35,1616
309031238,362,533,416,752,309,411,92,332,52,3257
309031239,304,281,317,223,292,240,32,126,55,1862
309031240,352,365,308,463,313,726,61,278,57,2932
309041241,158,177,171,96,123,37,43,155,27,988
309041242,780,796,655,774,419,336,134,489,91,4477
309051243,242,467,301,339,192,48,37,142,36,1802
309051244,504,1040,624,893,495,358,110,358,97,4473
309051245,186,565,154,211,236,126,61,112,32,1676
309061246,703,902,868,650,669,497,316,543,128,5273
309061247,157,210,183,217,144,302,100,204,31,1555
309061248,1258,1764,1731,1019,1427,910,539,945,192,9786
309061249,269,636,390,401,286,351,151,310,52,2853
309061250,214,234,283,208,203,121,39,151,30,1478
309071251,874,1105,1729,1174,674,957,357,747,174,7794
309071252,1105,1333,1069,1020,1065,1434,462,723,176,8391
309071253,794,819,577,759,638,480,84,381,103,4640
309071254,247,137,367,72,205,73,176,235,44,1562
309071256,512,807,826,818,525,919,351,582,94,5430
309071552,1666,1159,2028,480,1468,730,2351,1870,280,12030
309071553,1814,993,2349,359,1451,755,2029,1599,268,11617
309071554,196,445,267,450,175,273,104,277,25,2219
309071555,112,309,152,274,85,214,64,147,25,1384
309071556,190,241,246,234,182,104,62,153,28,1456
309071557,515,1035,533,796,538,614,341,465,88,4931
309071558,106,149,158,76,101,38,36,66,19,752
309081259,106,243,83,157,82,52,9,71,12,815
309081260,115,529,138,392,133,63,20,141,22,1561
309081262,1017,1953,732,811,1575,392,141,364,186,7163
309081559,644,1431,564,681,786,560,103,312,109,5187
309081560,1098,3259,800,1639,1576,2055,139,804,211,11579
309091263,664,928,944,863,734,519,176,459,121,5416
309091264,1150,580,1601,220,1177,552,1404,869,128,7680
309091265,173,274,192,330,168,185,45,137,29,1541
309091540,2459,11447,1842,3331,4211,1624,536,1473,475,27392
309091541,721,1235,828,1142,833,882,134,567,119,6463
309101267,381,1487,405,722,626,341,100,370,95,4530
309101268,1094,2034,612,485,1801,823,148,347,144,7496
309101269,421,299,510,671,265,320,85,377,61,3012
309101561,1201,1165,720,1336,997,1073,111,848,180,7627
309101562,639,690,526,612,447,353,105,477,87,3933
310011271,1709,1226,2393,634,1550,705,1652,1409,216,11484
310011272,73,386,89,360,82,37,38,87,26,1184
310011274,966,983,766,855,1025,691,1088,931,166,7471
310011275,326,479,376,894,327,532,247,284,61,3526
310011276,1405,1564,2121,1733,1276,359,1633,2125,263,12487
310011563,58,80,69,130,55,53,38,101,13,583
310011564,301,829,241,685,344,469,136,311,63,3378
310021277,810,464,493,435,390,270,251,705,89,3912
310021278,281,195,180,187,168,126,92,221,42,1500
310021279,0,0,0,0,0,0,0,0,0,0
310021280,757,642,493,727,421,584,298,914,72,4908
310021281,493,357,364,384,271,244,219,505,50,2895
310021282,1166,1281,1864,1451,671,212,552,359,154,7703
310031283,127,356,167,395,127,271,39,240,25,1735
310031284,462,426,625,366,388,370,688,430,87,3850
310031285,224,179,314,466,172,574,68,367,32,2395
310031286,1155,5454,1037,2387,2413,762,343,880,286,14714
310031287,397,681,437,973,392,755,104,474,63,4269
310031288,107,117,162,114,99,116,61,112,18,914
310031289,86,135,113,121,100,105,58,97,12,828
310031290,88,185,129,143,100,45,31,51,15,784
310031291,206,265,274,151,154,72,191,218,32,1554
310031292,354,322,319,444,287,787,130,292,49,2993
310031293,200,286,416,585,261,155,196,255,37,2391
310031294,194,231,256,218,171,209,221,223,36,1748
310031295,201,314,315,160,171,46,223,987,76,2492
310041297,72,156,155,133,95,56,21,87,25,798
310041298,826,557,1044,42,661,204,1377,1003,171,5881
310041299,470,509,536,352,966,424,962,455,107,4772
310041300,234,591,191,490,226,266,140,235,41,2408
310041301,15,11,16,0,12,0,28,5,3,96
310041302,249,526,261,558,219,411,197,333,69,2810
310041303,213,484,239,428,244,484,66,274,46,2483
310041304,551,1315,500,865,927,877,159,385,94,5674
310041565,227,444,167,409,208,230,70,165,36,1964
310041566,64,255,92,200,63,91,46,104,8,918
311011305,778,847,785,767,619,457,445,711,108,5519
311021306,681,1232,808,1028,950,842,365,679,133,6715
311021307,181,228,131,511,113,181,95,198,28,1667
311021308,107,147,164,177,87,122,72,565,42,1476
311021309,87,361,96,368,106,98,22,107,21,1271
311021310,81,193,169,101,120,48,36,88,14,849
311031311,315,561,391,586,240,392,327,452,69,3333
311031312,643,710,615,742,684,1613,419,691,118,6228
311031313,119,136,169,131,105,40,54,129,22,898
311031314,605,515,798,361,635,200,1350,563,127,5155
311031315,4,0,0,0,0,0,0,0,0,10
311031316,285,275,435,491,306,173,171,196,54,2383
311031317,136,247,170,255,173,270,110,241,33,1651
311031318,52,37,138,37,92,18,78,58,8,524
311031319,136,295,189,239,154,77,83,138,25,1328
311041322,201,179,416,180,223,128,254,247,47,1873
311041567,91,184,102,155,104,156,54,134,16,994
311041568,100,67,177,88,125,22,57,53,19,707
311041569,219,190,285,178,134,168,116,169,28,1481
311041570,376,521,504,535,461,379,262,415,85,3537
311041571,108,240,150,243,88,145,55,141,19,1190
311051323,211,373,221,638,163,218,130,264,40,2260
311051324,202,499,322,332,255,140,107,219,36,2111
311051325,1163,905,1374,597,1047,786,523,914,151,7467
311051326,775,3085,863,902,1169,417,889,762,180,9036
311051327,561,734,503,507,539,928,114,389,72,4354
311051328,127,374,135,363,104,215,61,224,25,1627
311061329,148,387,214,233,178,133,47,86,24,1441
311061330,254,469,308,299,295,104,332,272,57,2393
311061331,636,1478,388,960,961,547,622,372,121,6080
311061332,152,357,261,234,225,133,67,116,19,1563
311061333,887,667,1352,471,700,806,511,759,153,6304
311061334,635,1261,592,1067,867,787,136,709,98,6161
311061335,914,823,1313,469,879,817,567,562,118,6464
311061336,242,346,350,419,291,189,212,260,56,2369
312011337,291,406,405,494,372,320,173,460,54,2972
312011338,836,719,2667,325,496,167,4321,847,241,10622
312011339,517,341,884,163,251,98,1174,464,91,3985
312011340,474,239,593,107,212,68,885,794,87,3452
312011341,576,854,2268,420,536,268,2761,687,230,8607
312021342,175,411,292,467,192,305,66,232,38,2175
312021343,46,145,58,206,56,18,23,86,11,633
312021344,157,333,215,321,138,261,42,246,22,1722
312021345,4,0,5,0,3,0,5,0,0,8
312021346,1201,2297,1682,1778,1948,1779,573,1037,230,12533
312021347,99,75,205,46,102,17,142,88,16,788
312021348,419,541,479,482,469,738,236,407,61,3843
312021349,233,788,403,395,415,160,159,274,47,2868
312021350,1153,877,3853,283,1534,596,1891,1231,268,11687
312021351,315,231,199,196,126,118,182,221,35,1632
312021352,439,531,951,332,357,261,777,492,132,4279
312021353,335,85,179,90,135,75,144,157,33,1239
312021354,47,68,98,84,56,62,27,62,12,515
312021355,89,73,188,107,101,42,83,137,30,859
312021356,109,287,158,282,118,65,93,110,18,1240
312021357,356,175,244,147,213,100,261,186,28,1696
312021358,274,1648,457,594,599,197,111,369,73,4323
312031359,973,766,1211,1217,763,872,323,1089,125,7352
312031360,0,0,0,0,0,0,0,0,0,0
312031361,499,577,504,397,384,232,270,356,64,3283
313011362,261,255,363,336,213,186,156,397,42,2221
313011363,443,674,500,698,458,598,139,433,73,4017
313021364,92,110,188,244,137,74,68,138,30,1067
313021366,710,868,669,1124,623,1849,290,826,115,7084
313021367,166,87,125,55,110,26,116,392,22,1105
313021368,109,302,142,243,118,169,45,215,16,1372
313021369,258,97,151,136,131,68,152,572,47,1611
313021572,755,2454,1129,1374,950,497,719,872,147,8888
313021573,561,1430,588,1298,1055,438,270,674,125,6449
313031370,367,201,344,197,177,119,255,916,80,2647
313031371,289,303,233,701,209,173,114,290,46,2358
313041372,392,612,578,900,429,648,334,624,63,4582
313041373,768,780,1216,781,797,527,722,938,138,6663
313041374,110,103,162,139,117,37,71,91,10,842
313041375,532,722,878,584,535,317,651,610,97,4930
313041376,59,36,90,22,65,20,20,44,11,371
313051377,517,471,842,334,520,326,439,552,73,4084
313051378,223,399,239,550,243,200,48,197,35,2130
313051379,428,2312,474,1275,770,575,110,525,79,6542
313051380,513,1173,682,1207,625,889,229,627,114,6051
313051574,35,14,38,42,9,11,0,47,8,206
313051575,298,528,321,387,265,155,50,179,44,2239
314011382,335,878,441,689,381,468,57,323,35,3610
314011383,269,345,415,310,332,330,172,320,42,2527
