POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
206071139,21,20,43,7,22,6,6,4,0,125,22,9,40,3,14,3,6,6,0,106,16,11,33,3,3,3,5,6,3,82,45,13,83,3,5,3,3,21,3,175,8,0,10,0,0,0,0,0,0,27,18,3,3,0,0,0,0,5,0,34,0,0,8,0,0,0,0,0,7,16,164,97,350,77,136,62,54,73,15,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,4,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,15,4,0,0,0,6,0,4,0,0,8,4,0,0,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
206071140,0,3,26,4,0,9,0,0,0,47,9,8,16,0,0,10,0,0,0,37,3,0,14,0,0,0,0,0,0,22,4,5,16,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,26,129,33,17,29,7,11,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
206071141,24,23,66,8,25,4,6,8,3,169,23,16,68,7,12,7,0,10,6,145,20,15,75,0,8,9,3,5,3,132,42,22,73,3,9,4,0,4,0,161,16,3,3,0,0,0,3,0,0,26,24,9,12,0,0,7,0,0,0,51,0,0,7,0,0,0,0,0,3,9,211,131,486,139,143,62,36,89,25,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,3,0,0,0,4,0,9,0,0,3,0,3,0,0,0,0,6,4,0,0,0,5,0,0,0,0,14,6,0,0,3,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4
206071142,24,11,52,22,24,4,5,7,0,152,16,7,55,16,12,10,0,7,0,113,12,9,21,0,3,3,0,0,0,54,20,15,33,3,8,4,0,8,0,86,0,0,12,0,0,0,0,0,0,13,5,0,4,0,0,4,0,0,0,14,4,0,0,0,0,0,0,0,0,8,128,93,409,239,126,74,37,84,17,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,5,0,6,3,0,0,0,0,16,0,0,0,6,3,3,0,5,0,23,0,0,0,0,0,4,0,0,0,10,4,5,0,5,7,0,0,0,0,28,0,0,0,4,5,0,0,0,0,9,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
206071143,8,0,20,3,5,0,9,0,0,49,3,5,16,6,5,0,7,7,0,47,5,5,15,4,3,0,0,0,0,30,12,3,30,0,0,0,4,0,0,46,0,0,3,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,46,32,168,77,40,21,38,29,5,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071145,6,6,23,15,11,0,3,7,0,72,10,4,19,8,0,0,0,0,0,45,7,0,15,6,3,0,0,3,3,40,4,4,29,0,0,0,0,3,0,42,3,0,13,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,10,46,37,175,125,48,22,18,43,8,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071517,42,48,111,17,64,21,3,9,5,314,53,45,126,9,45,24,0,5,5,320,36,42,107,3,17,14,0,7,5,232,76,66,159,19,27,21,4,10,9,393,23,5,39,3,0,0,0,0,0,82,47,8,49,0,0,8,0,0,0,117,6,0,8,0,4,0,0,0,0,20,354,282,889,184,299,189,40,110,29,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,5,0,4,3,4,0,0,0,15,0,0,0,5,0,0,3,0,0,10,0,5,6,3,10,3,0,4,0,29,0,0,3,9,15,3,0,0,0,26,7,0,6,0,5,0,0,0,0,25,0,4,0,0,4,0,0,0,0,13,3,6,0,0,0,4,0,0,0,13
206071518,23,24,67,24,35,5,5,4,0,184,28,15,61,7,23,9,0,8,0,157,23,13,33,8,14,4,4,0,0,103,35,16,75,13,9,9,3,5,3,169,15,0,8,0,3,0,0,0,0,20,11,3,5,0,0,4,0,0,0,27,0,3,5,0,0,0,0,8,4,18,168,101,417,213,244,109,47,97,27,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,0,6,6,0,0,3,0,21,0,0,0,0,0,4,0,0,0,8,0,0,0,0,6,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6
207011146,0,0,15,0,0,0,0,0,0,23,0,0,5,0,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,24,13,69,74,27,22,3,15,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
207011147,6,0,15,5,13,0,0,0,0,47,5,0,14,0,7,6,0,0,0,41,8,6,9,0,4,0,0,0,0,30,4,0,12,3,0,5,0,0,0,25,4,0,3,0,0,0,0,0,0,11,4,0,7,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,59,20,149,125,73,37,6,25,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
207011148,0,0,27,4,0,5,3,0,0,45,5,0,16,3,0,0,0,3,0,30,0,4,12,0,0,0,0,0,0,19,0,0,16,3,3,0,0,0,0,27,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,42,21,148,76,25,18,4,18,3,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011149,10,6,44,20,25,3,0,5,3,129,11,6,23,3,16,5,4,0,5,79,13,4,12,0,4,8,0,4,0,46,15,12,23,0,10,0,4,0,3,67,4,3,0,0,3,0,0,0,0,14,7,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,93,64,242,241,127,69,21,50,8,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,11,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
207011150,9,4,29,4,7,3,0,0,0,65,11,8,16,6,15,0,3,0,0,56,9,3,12,0,0,4,0,0,0,36,30,19,19,0,13,8,0,0,0,82,7,5,4,0,0,5,0,0,0,26,17,8,0,0,3,3,0,0,0,34,0,0,0,0,0,0,0,0,4,5,96,72,146,75,70,46,6,25,7,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
207011152,18,16,40,7,28,11,5,9,0,141,14,14,34,3,18,8,6,3,0,102,27,11,28,0,5,4,3,0,0,76,45,15,34,0,7,3,0,5,4,114,8,4,0,0,0,0,0,0,0,24,15,3,6,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,4,7,158,83,287,127,150,75,44,53,19,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,13,3,4,0,0,5,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8
207011154,0,4,11,6,8,6,0,6,0,30,6,0,15,0,4,5,0,0,0,32,4,0,5,0,0,0,0,0,0,21,9,5,4,0,3,0,0,4,0,23,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,43,20,95,74,49,16,0,18,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011155,11,9,30,15,4,4,4,0,0,67,10,5,31,6,5,3,0,0,0,61,9,4,22,4,6,3,0,4,0,52,12,10,6,3,4,9,0,0,0,44,5,0,0,0,0,0,0,0,0,10,5,3,3,0,0,4,0,0,0,10,0,0,3,0,0,3,0,0,0,7,87,51,168,116,66,53,10,28,11,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011519,6,8,17,3,19,6,0,3,0,59,3,12,20,7,10,3,3,0,4,54,15,0,15,0,5,0,0,0,0,34,10,10,21,4,3,3,0,0,0,60,0,5,0,0,0,0,0,0,0,5,6,0,3,0,4,5,0,0,0,22,4,0,0,0,0,0,0,0,0,4,75,47,137,56,82,44,16,26,11,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
207011520,9,6,34,8,20,7,3,3,4,100,16,15,44,3,10,6,3,0,0,93,8,3,22,6,7,7,0,3,3,54,26,16,38,4,8,7,4,7,0,112,3,0,4,0,0,3,0,0,0,17,15,0,11,0,0,3,4,0,0,35,0,0,4,0,0,0,0,0,0,9,120,71,255,115,84,65,16,62,18,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,6,0,0,9,0,0,0,3,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
207011521,6,8,21,13,16,9,0,8,0,78,13,4,19,10,15,0,0,0,0,68,9,6,17,0,5,0,0,3,0,56,16,14,15,5,16,0,0,4,0,78,4,0,3,0,0,0,0,3,0,12,9,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,80,47,146,129,107,26,11,51,10,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
207011522,0,0,27,20,3,0,12,5,0,67,10,0,26,12,3,0,5,0,0,51,3,0,23,4,4,0,3,3,0,43,9,6,38,3,6,4,3,4,4,61,0,0,3,5,0,0,0,0,0,10,5,0,0,0,0,7,0,0,0,10,0,0,3,0,0,0,0,0,0,5,39,21,206,146,35,25,28,47,7,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0
207021156,12,4,33,5,8,0,5,0,0,61,9,0,31,0,0,0,0,6,0,55,6,0,14,0,4,0,0,5,0,29,7,0,21,0,0,0,5,0,0,35,4,0,0,0,0,0,0,0,0,9,4,0,6,0,0,0,0,0,0,12,0,0,6,0,0,0,0,3,3,12,46,21,185,54,39,9,23,47,7,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
207021157,21,3,56,8,14,10,0,4,0,119,16,4,36,6,13,8,5,10,0,91,14,0,22,6,0,8,3,0,0,61,32,4,32,8,13,7,3,5,0,94,8,0,0,4,0,0,0,0,0,13,12,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,156,30,340,174,115,188,22,67,11,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,15,0,0,0,7,0,0,0,0,0,7,3,0,0,5,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
207021159,7,0,15,9,5,0,0,3,0,47,0,4,14,3,10,0,0,0,0,32,11,0,9,7,4,3,0,0,0,30,5,0,16,11,0,0,0,0,0,30,3,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,40,24,124,144,39,11,7,34,4,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021160,3,4,8,5,4,0,0,0,0,35,0,7,7,6,0,0,0,0,0,22,6,6,11,0,0,0,0,0,0,25,5,4,7,4,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,30,29,97,120,36,17,11,33,10,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021424,0,4,6,5,4,0,3,4,0,26,0,0,7,0,0,0,0,3,0,23,3,0,4,0,0,0,0,0,0,10,9,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,10,32,19,98,71,40,42,11,25,3,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021425,6,3,21,6,0,6,19,0,0,67,6,0,9,4,7,0,13,0,0,41,3,0,12,7,3,3,4,0,0,32,4,0,7,5,7,3,0,0,0,28,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,6,44,19,159,92,42,52,63,27,11,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
