POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
403031067,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,3,0,3,6,6,15,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,3,10,0,8,7,0,7,11,18,35,6,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,7,4,6,0,6,3,33,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,3,36,11,46,0,0,0,110,15,125,157,24,181,0,0,0,14,7,22,0,0,4,0,0,0,11,0,19,3,0,4,0,0,0,36,16,50,4,10,13,10,0,10,4,0,3,149,162,307,46,104,153,0,0,0,210,274,486,0,0,0,3,8,9,150,152,308,153,155,315,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0
403031068,0,0,0,17,5,15,0,0,0,0,0,0,0,0,0,6,0,6,15,5,19,8,0,8,0,0,0,3,0,3,4,0,4,3,0,7,5,0,5,23,0,25,51,10,58,95,40,136,0,5,4,3,4,15,16,0,15,0,0,0,20,11,34,0,0,0,0,4,5,14,3,15,29,6,40,29,3,34,20,7,23,25,12,32,48,13,60,40,5,45,398,122,527,6,0,6,17,0,19,0,0,0,3,0,3,6,0,4,27,0,33,17,6,21,150,29,182,14,0,9,434,59,498,608,99,712,5,9,9,35,6,45,33,15,40,9,0,9,0,4,3,103,39,139,0,0,0,182,63,244,13,9,22,56,12,67,7,0,10,109,97,208,183,294,477,0,0,0,368,416,783,0,0,0,3,8,15,181,198,377,188,208,388,0,0,4,52,3,53,0,0,0,0,0,4,0,0,0,0,0
403031069,3,0,3,9,10,17,0,0,0,0,0,0,0,0,0,3,6,10,19,15,31,4,3,10,0,0,0,0,0,0,10,0,7,0,0,0,3,3,8,15,4,25,3,0,6,7,26,32,3,4,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,41,64,0,0,0,0,0,3,0,0,0,5,0,6,3,0,3,12,0,13,9,4,13,72,17,90,6,0,8,101,14,114,187,31,219,0,0,0,13,3,16,7,0,7,4,0,4,7,0,9,3,0,7,0,0,0,33,13,43,4,7,11,67,28,97,5,8,10,161,131,296,36,115,150,0,0,0,273,287,558,0,0,0,7,4,12,192,224,418,201,236,436,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0
403031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,8,8,24,12,29,3,11,12,3,4,3,10,8,20,3,4,6,9,0,6,36,16,51,0,0,0,0,3,3,29,18,44,5,0,5,16,0,16,29,17,50,13,0,14,16,7,18,19,3,26,197,97,292,7,0,7,80,10,92,0,0,0,12,0,15,3,3,3,101,17,113,22,0,18,100,22,122,13,0,11,200,41,237,334,67,397,6,0,6,23,12,37,12,0,12,8,0,10,0,3,5,4,8,10,0,0,0,53,23,80,0,12,14,98,26,122,20,13,24,162,140,297,66,73,144,0,0,0,348,260,610,0,0,0,0,4,4,51,51,97,51,54,104,3,0,3,17,0,13,0,0,0,0,0,0,0,0,0,0,0
403041071,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,17,20,9,3,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,30,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,18,6,18,3,0,4,62,12,76,79,16,99,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,6,0,0,0,7,6,12,0,0,3,4,0,6,10,4,17,108,108,217,12,45,55,0,0,0,137,158,297,0,0,0,0,0,0,99,107,200,97,106,208,0,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0
403041072,0,0,0,22,16,41,0,0,0,0,0,0,0,0,0,4,0,6,35,15,51,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,9,3,15,6,0,6,14,19,38,11,10,25,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,6,0,6,7,0,7,4,0,4,4,6,9,55,40,99,4,0,4,0,0,3,0,0,0,0,0,5,8,3,10,15,8,24,14,0,17,59,8,70,12,0,13,207,32,235,294,41,340,0,0,0,32,11,40,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,44,14,52,0,7,10,5,0,9,18,25,37,90,109,199,26,70,95,0,0,0,135,216,347,3,0,3,11,13,24,148,142,291,160,159,314,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0
403041073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,29,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,22,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,19,4,23,6,4,6,41,3,47,66,10,80,0,3,3,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,3,16,3,13,20,54,16,76,8,3,15,153,197,347,284,629,906,0,0,0,507,857,1366,0,0,0,0,0,0,181,227,405,185,226,407,0,0,0,6,7,9,0,0,0,0,0,0,0,0,0,0,0
403041074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,40,45,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15,79,5,0,5,3,0,3,5,0,6,6,0,9,103,58,162,0,0,0,4,0,4,0,0,0,14,0,12,6,5,10,20,8,29,7,0,7,39,4,44,8,0,4,91,6,94,134,12,151,0,0,5,9,0,7,0,0,0,3,0,3,0,0,3,0,0,5,0,0,0,13,6,19,4,4,8,43,16,58,15,14,28,105,148,256,62,108,170,0,4,4,226,298,521,0,0,0,10,18,35,153,207,363,169,231,398,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0
403041075,0,0,0,45,20,66,0,0,3,0,0,0,0,0,0,7,0,13,62,25,84,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,4,4,0,5,0,0,4,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,29,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,3,8,5,0,5,10,0,10,3,0,3,57,10,73,79,10,88,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,0,0,0,0,0,0,0,0,0,8,8,14,3,10,13,0,0,0,10,13,25,0,0,0,3,7,14,7,10,21,12,21,30,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0
403041076,0,0,0,15,4,20,0,0,0,0,0,0,0,0,0,0,0,0,18,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,23,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,10,0,12,0,0,0,33,5,33,42,3,46,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,6,3,6,4,10,13,0,0,0,12,10,18,0,0,0,19,5,22,9,10,18,32,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041077,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,4,0,4,6,0,7,3,0,3,0,0,0,0,0,0,9,0,3,0,0,0,3,6,8,20,6,24,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,4,7,16,11,20,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,4,0,7,9,0,9,22,9,28,19,0,25,144,27,176,198,41,233,0,0,0,0,0,0,5,0,5,0,0,0,3,0,5,0,0,5,0,0,0,15,0,15,0,0,3,6,5,13,8,5,15,34,36,72,12,16,27,0,5,4,66,61,131,0,0,0,8,12,18,86,83,168,97,97,187,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0
403041078,0,0,0,11,7,21,0,0,0,0,0,0,0,0,0,0,0,0,10,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,0,9,8,0,0,0,3,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,3,27,8,29,22,0,25,84,28,115,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,10,0,10,14,0,11,16,3,22,9,0,14,137,23,162,178,25,204,5,0,5,13,3,16,0,0,0,0,0,0,3,0,3,6,5,6,0,0,0,20,10,30,4,4,6,5,0,7,3,7,10,35,41,81,8,16,26,0,0,0,54,66,124,0,0,0,3,0,5,51,69,114,55,65,120,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0
403041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,19,8,28,26,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,6,11,15,0,0,0,15,19,36,0,0,0,0,0,0,11,7,18,11,7,18,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
403041080,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,7,6,22,26,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,3,0,3,28,30,57,0,0,0,0,4,4,0,0,0,25,0,21,0,0,0,25,4,29,3,0,3,33,4,37,9,4,14,90,18,109,143,24,162,0,0,0,8,0,7,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,15,6,18,0,0,8,0,0,0,0,0,0,73,72,145,18,36,59,4,3,4,97,116,208,0,0,0,0,0,0,82,71,147,78,71,149,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,54,0,0,0,47,5,52,0,0,0,3,0,3,5,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,49,16,67,4,0,4,5,0,5,0,0,0,16,0,19,81,16,98,24,0,20,0,0,0,0,0,0,0,0,0,3,0,3,28,4,31,59,10,62,173,30,211,55,12,63,10,6,17,11,8,15,147,30,176,4,0,9,20,10,26,5,0,5,23,11,37,94,29,122,86,9,91,157,16,177,111,19,126,424,101,527,306,86,385,211,25,235,1821,407,2226,5,0,0,15,0,21,3,0,3,63,15,76,89,8,95,176,23,198,85,17,95,200,33,234,148,18,161,877,127,1003,1307,192,1497,16,4,18,93,25,115,90,35,125,59,10,69,19,17,35,23,15,38,0,0,0,299,105,399,23,6,26,50,11,56,0,4,11,8,10,19,140,51,191,0,0,0,212,85,303,0,0,0,4,5,4,23,39,61,27,44,63,14,6,16,256,18,277,0,0,0,0,0,0,5,0,4,0,0
403041083,0,0,0,188,76,267,0,0,0,0,0,0,0,0,0,38,10,46,227,87,312,0,0,0,0,0,0,0,0,0,0,0,3,23,0,23,3,0,3,29,0,29,13,6,16,13,26,42,537,353,885,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,3,5,0,5,0,0,0,7,0,11,0,0,0,581,392,967,0,0,0,4,0,4,0,0,0,0,0,4,31,6,34,39,8,44,10,0,12,41,10,54,16,0,14,88,13,97,153,24,175,0,0,0,23,6,30,3,0,0,0,0,0,4,9,13,4,0,5,0,0,0,37,18,57,0,0,0,3,0,6,0,0,0,145,158,300,32,53,83,0,7,6,174,217,394,0,0,3,38,50,85,167,189,354,203,241,442,0,0,4,26,0,25,0,0,0,0,0,0,0,0,0,0,0
403041084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,3,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,0,9,3,0,5,23,10,38,0,0,0,28,3,31,0,0,0,0,0,5,0,0,0,27,4,31,0,0,0,28,13,44,0,0,0,76,9,85,108,22,128,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,3,13,3,3,3,21,0,22,0,7,7,85,84,168,35,107,140,0,0,0,141,199,339,0,0,0,0,0,0,125,146,269,125,144,272,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
403041085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,0,0,4,0,4,0,5,6,0,0,0,20,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,62,5,70,80,7,83,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,7,0,0,0,10,3,11,0,6,9,56,3,59,3,4,5,66,87,153,46,91,139,0,0,0,171,197,364,0,0,0,0,0,0,90,108,194,89,106,199,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
403041086,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,6,9,18,71,88,159,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,7,0,7,6,0,7,7,0,11,122,107,234,0,0,0,4,0,4,0,0,0,0,0,0,7,4,3,6,4,13,3,0,3,39,3,48,3,0,3,103,14,119,148,15,170,5,0,12,16,7,23,17,8,23,3,3,3,0,0,6,0,0,0,0,0,0,43,26,68,9,12,14,89,14,104,10,12,23,51,61,117,83,116,198,8,12,14,252,222,474,0,0,0,7,4,13,130,112,239,141,111,253,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0
403041088,0,0,0,97,45,145,0,0,0,3,0,3,0,0,0,14,0,12,113,44,155,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,14,4,21,5,0,10,6,13,24,34,19,54,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,5,0,5,70,49,115,0,0,0,0,0,5,0,0,0,5,3,8,9,4,10,14,7,23,3,0,3,8,4,15,0,0,3,67,14,82,87,18,106,0,0,0,12,0,12,0,0,0,0,0,0,0,4,3,4,0,4,0,0,0,18,4,18,0,0,5,0,0,0,0,7,9,12,20,30,6,19,29,0,3,3,20,55,77,0,0,0,12,24,40,68,93,162,80,113,204,5,0,4,54,0,61,0,0,0,0,0,0,0,0,5,0,0
403041089,0,0,0,17,33,52,0,0,0,0,0,0,0,0,0,0,0,3,20,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,16,7,8,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,22,3,0,3,89,13,96,105,19,123,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,5,0,5,0,0,5,96,95,185,17,45,62,0,0,4,120,142,257,0,0,0,3,3,11,36,56,92,42,60,97,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
403041177,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,6,3,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,13,0,15,19,17,31,0,3,3,0,0,0,9,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,6,4,0,6,8,0,8,6,0,6,6,0,6,5,5,9,78,29,111,0,0,0,3,0,3,0,0,0,3,0,7,8,0,8,14,4,19,3,5,10,47,7,56,11,0,8,273,33,303,331,41,371,4,0,4,18,10,31,0,0,0,11,0,16,3,3,5,0,0,3,0,0,0,47,12,62,4,0,9,16,3,20,19,28,51,131,189,322,98,189,290,0,0,0,271,415,685,0,0,0,15,19,34,196,210,402,207,234,440,4,0,4,66,4,68,11,0,11,0,0,0,0,0,0,0,0
403041178,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,16,0,12,0,0,0,0,3,8,0,5,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,21,0,17,0,0,0,74,8,86,98,12,112,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,4,9,0,0,0,3,0,3,0,3,4,31,12,43,8,24,35,0,0,0,47,40,91,0,0,0,0,4,4,44,33,76,44,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
404011090,0,0,0,0,9,8,0,0,0,0,0,0,5,4,7,0,0,0,6,10,15,5,0,5,0,0,0,0,0,0,6,0,8,0,0,0,5,0,5,19,3,22,46,5,47,45,35,76,14,10,23,9,11,22,4,0,6,13,3,15,11,3,16,0,0,0,11,4,17,46,13,59,17,6,18,14,6,16,20,4,22,4,0,8,156,65,221,32,9,39,446,168,611,0,0,0,3,0,3,0,0,0,0,0,0,3,0,9,8,0,9,36,0,32,235,31,268,37,6,40,327,30,364,633,71,706,16,8,19,65,11,68,51,14,70,87,21,101,31,9,37,47,16,64,10,4,9,295,80,374,3,3,7,14,3,13,13,4,15,72,40,114,72,66,143,5,6,7,178,124,302,0,0,0,7,10,20,64,106,173,72,115,187,8,0,9,54,3,58,0,0,0,0,0,0,14,3,11,0,0
404011091,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,11,0,7,29,32,58,0,0,0,13,19,30,0,0,0,0,0,0,9,5,12,0,0,0,3,0,3,3,0,6,0,0,0,4,0,6,3,0,3,3,0,5,9,4,11,5,5,11,96,66,157,0,0,4,3,3,10,24,4,28,5,0,0,0,3,7,34,15,46,16,3,15,108,20,131,8,0,6,281,48,331,407,79,485,4,5,7,3,0,3,20,0,26,0,0,0,8,8,12,11,8,20,0,0,0,48,17,69,13,6,22,16,0,14,3,4,6,221,222,446,58,111,171,16,8,23,322,354,683,0,0,0,0,0,3,105,98,200,111,95,207,8,3,9,33,3,36,0,0,0,0,0,0,0,0,0,80,23
