POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
102021053,74,85,48,43,103,58,8,16,10,442,58,65,46,51,123,80,23,27,9,484,27,32,27,25,66,62,18,23,0,288,21,21,16,12,50,42,16,33,4,218,5,16,9,10,36,47,17,24,0,161,11,14,15,6,36,67,29,41,9,222,0,3,6,0,0,10,3,13,0,36,3,5,0,6,0,20,9,21,0,69,0,8,0,0,3,3,0,0,7,23,530,761,408,224,519,434,130,235,65,3313
102021054,49,40,47,49,67,43,8,14,4,329,41,32,31,29,84,53,22,27,3,314,16,13,26,15,48,53,14,17,6,198,13,12,14,12,43,38,14,20,0,164,3,8,6,8,28,24,5,10,0,91,6,9,4,6,34,30,19,28,0,144,0,0,0,0,0,4,5,9,0,22,0,8,12,0,4,8,3,15,0,51,6,0,0,0,0,0,0,0,7,18,350,409,337,187,380,300,92,164,46,2261
102021055,173,182,183,175,473,207,31,31,28,1497,157,122,156,149,515,342,65,86,22,1612,85,56,69,74,366,312,66,95,13,1146,47,44,49,40,240,220,74,123,7,842,27,16,32,28,134,163,40,112,3,559,23,25,22,35,158,208,86,169,5,729,3,9,9,0,19,34,11,34,0,117,3,10,9,11,25,45,15,79,0,202,9,14,7,0,8,8,0,8,36,90,1419,1461,1148,725,2241,1711,415,784,164,10063
102021056,102,112,155,165,284,153,21,36,15,1040,92,84,134,165,409,310,59,74,18,1344,58,48,77,115,295,228,65,89,12,992,52,25,45,56,186,209,44,97,3,724,38,23,23,30,128,189,79,87,5,603,39,14,16,38,107,227,62,198,10,701,0,9,4,5,10,17,5,39,0,86,6,3,4,4,18,49,8,49,0,139,3,6,3,6,11,6,0,3,19,59,706,897,889,777,1611,1500,366,704,133,7577
102021057,68,93,105,83,219,109,25,19,17,734,60,83,100,91,347,176,39,66,15,976,30,52,47,63,290,135,41,48,13,716,40,24,22,36,216,131,36,75,6,581,24,17,9,22,153,102,39,71,4,438,32,27,25,16,193,134,84,131,3,636,0,4,5,4,10,24,12,34,0,90,4,3,6,0,10,21,7,38,4,100,13,13,6,3,8,8,0,8,22,79,531,880,623,410,1613,924,305,510,121,5926
103011059,19,29,72,74,193,107,40,46,5,581,22,24,45,50,172,160,47,88,6,610,17,13,26,31,91,130,31,79,4,417,27,13,13,16,69,123,41,94,8,403,12,14,13,11,83,69,28,75,0,305,9,9,14,13,86,120,62,161,3,473,0,0,0,0,3,4,16,28,0,57,0,0,0,7,9,16,19,30,0,81,4,3,7,6,3,5,5,4,13,50,175,433,430,284,848,817,307,661,57,4014
103011060,7,17,18,15,15,33,10,21,5,144,4,12,19,14,21,29,9,36,3,143,3,9,9,13,21,35,9,38,0,150,6,5,5,4,12,22,8,23,0,89,0,5,0,11,16,22,7,15,0,89,0,6,8,10,24,24,18,27,0,114,0,0,3,0,3,8,0,11,0,26,4,0,6,0,4,5,0,14,0,29,0,0,0,0,0,4,0,5,7,15,58,210,126,110,157,239,65,278,28,1262
103011061,10,23,28,27,82,51,15,27,5,270,11,10,18,14,101,66,33,74,8,342,10,11,11,7,74,69,33,73,3,284,9,5,9,6,35,45,21,88,0,222,9,0,0,3,25,29,17,61,5,148,11,9,12,3,35,57,25,96,5,246,0,0,0,0,3,0,0,12,0,21,4,5,0,0,4,12,0,20,0,51,0,6,3,6,7,4,0,0,10,34,97,229,196,105,432,395,167,526,59,2206
103011612,49,134,221,203,479,257,51,72,22,1486,57,72,143,149,501,347,77,125,16,1479,52,45,100,98,457,291,102,100,3,1243,30,28,69,50,363,235,76,137,6,1004,33,23,21,34,278,174,69,133,7,770,38,27,28,23,315,297,124,289,5,1159,3,6,5,14,41,38,24,50,4,179,11,12,12,8,26,46,23,95,0,229,7,12,5,8,16,12,0,6,43,106,537,1922,1467,903,2815,1892,592,1093,176,11397
103011613,10,30,42,61,113,73,20,20,8,377,16,22,37,56,132,151,27,46,10,493,15,15,24,31,65,117,37,40,0,357,16,3,16,28,59,87,27,53,0,301,8,9,5,16,42,76,30,51,0,232,11,10,6,13,57,96,48,97,0,343,0,0,3,3,5,10,7,19,0,49,0,8,0,8,3,20,5,33,0,78,0,4,0,0,6,6,0,3,8,32,127,332,295,270,603,692,229,385,42,2975
103021062,7,28,33,33,59,84,22,65,10,339,14,14,24,32,62,102,42,77,4,366,10,13,18,9,40,75,20,68,0,253,10,4,7,12,23,51,13,70,0,198,9,4,7,9,23,30,16,53,3,149,7,14,9,0,27,37,29,74,0,202,4,0,0,0,6,8,5,25,0,44,0,0,0,3,5,13,4,36,0,64,0,4,4,4,3,5,0,16,4,48,94,322,272,188,312,496,182,672,57,2602
103021063,24,39,71,81,194,126,30,42,8,610,15,21,46,59,204,181,39,68,10,642,11,12,24,32,102,94,42,76,4,393,8,14,24,14,52,59,23,59,7,263,20,5,7,7,33,43,14,54,0,185,8,7,4,5,53,68,27,82,0,264,0,0,4,0,5,11,3,19,0,39,0,0,7,0,7,11,7,25,0,67,0,8,4,4,3,8,0,7,21,60,184,580,516,356,855,711,219,492,77,3983
103021064,9,17,27,23,46,57,17,34,3,236,4,21,22,15,33,72,23,69,0,264,7,5,9,11,22,34,19,50,0,153,3,9,11,6,18,31,14,50,4,143,4,3,3,0,12,13,3,38,0,73,4,5,3,8,16,25,13,49,3,124,0,0,0,6,0,5,5,8,0,24,4,0,0,0,0,4,4,25,0,42,0,3,4,0,0,0,0,8,5,18,57,245,204,132,207,317,102,441,37,1739
103021065,17,25,61,71,198,135,26,56,10,603,14,23,45,54,146,181,40,106,15,623,16,8,26,32,106,133,41,96,0,455,14,13,18,13,63,67,39,93,0,321,17,3,0,17,34,47,26,60,0,212,14,9,9,13,53,75,42,113,4,325,3,0,0,8,3,10,5,32,0,63,0,4,5,4,9,19,11,48,0,100,4,3,0,0,7,5,0,6,13,48,147,522,437,362,783,821,259,760,96,4195
103021066,6,7,20,19,31,33,4,17,0,141,12,13,16,17,28,52,13,39,0,188,7,6,9,8,13,31,14,19,0,100,0,5,9,4,12,15,11,23,0,77,0,0,3,0,8,10,4,23,0,57,0,3,0,3,4,19,10,36,0,83,0,3,0,0,0,0,0,12,0,25,0,0,4,0,0,3,0,11,0,28,0,3,0,0,0,4,3,3,8,21,55,166,153,98,137,221,77,275,17,1198
103021067,15,38,79,76,207,127,28,42,7,622,28,20,38,56,212,163,37,82,3,651,18,5,24,34,105,99,40,73,4,388,14,10,15,18,95,94,27,83,0,361,13,5,13,22,76,57,27,66,4,287,23,3,8,12,99,88,50,143,0,424,0,0,0,3,11,10,4,15,0,52,9,0,4,0,4,11,19,40,0,87,0,6,3,0,3,7,4,5,5,38,179,583,509,355,989,747,270,631,59,4315
103021068,4,5,12,11,17,27,6,37,3,126,0,8,15,14,31,32,9,50,0,160,9,10,13,9,21,36,17,55,0,163,3,4,10,9,16,34,25,47,3,151,7,0,3,7,15,36,22,59,0,147,12,9,9,6,22,60,62,91,3,273,0,0,0,0,5,17,11,19,0,49,0,0,0,0,3,11,6,33,0,50,3,0,3,0,0,3,0,3,9,23,50,119,126,83,156,305,180,501,36,1552
103021069,10,22,33,44,76,60,13,47,4,297,9,14,19,29,67,82,26,91,4,342,3,12,14,11,36,57,12,68,3,226,11,9,6,11,38,38,11,103,3,228,4,5,3,4,11,18,12,104,0,175,33,5,16,6,29,57,32,202,5,372,3,0,3,0,0,11,3,41,0,63,3,0,5,0,0,10,9,50,0,73,0,6,6,0,11,7,0,15,13,56,112,312,253,192,356,408,145,844,67,2688
103031070,35,68,90,90,189,127,23,26,15,656,37,31,87,76,223,158,33,50,6,698,20,20,41,33,178,144,31,50,11,527,26,15,23,31,149,118,36,61,0,456,22,12,22,10,111,102,44,61,6,382,19,18,14,20,140,174,52,97,3,535,6,4,3,0,11,15,5,25,0,70,0,5,6,0,17,21,7,36,0,96,9,4,4,3,4,10,0,4,8,49,297,799,678,420,1166,978,254,449,92,5138
103031071,11,19,29,21,64,38,14,22,5,216,24,23,30,21,79,75,19,21,5,305,6,11,12,17,36,56,20,42,7,208,7,9,6,6,43,71,17,44,0,200,17,4,5,4,32,61,20,36,3,195,27,6,13,11,101,175,70,110,9,520,4,0,4,0,21,35,28,39,3,130,10,3,3,10,34,45,26,75,3,202,0,0,4,0,4,3,0,0,7,22,172,276,257,149,461,631,224,441,51,2661
103031072,30,61,129,121,244,194,23,57,14,874,30,33,92,90,263,186,59,81,0,833,24,29,48,27,142,145,44,73,8,539,27,16,33,33,104,109,32,95,8,460,11,10,12,11,76,83,28,99,7,321,16,12,15,10,83,133,58,164,0,496,6,4,6,3,17,17,15,36,0,109,0,8,0,0,22,37,7,73,0,149,4,10,8,6,13,6,0,10,24,84,322,986,866,522,1191,1095,309,763,119,6173
103031073,6,12,16,11,14,28,0,3,0,101,5,6,14,16,18,27,9,20,0,122,0,3,5,11,14,14,9,22,0,84,0,0,0,8,8,12,3,16,0,46,0,0,5,0,4,17,6,17,0,46,0,4,6,0,3,12,11,22,4,60,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,4,0,5,7,18,31,153,141,90,107,156,49,159,21,908
103031074,16,25,51,42,68,76,30,52,10,365,16,20,37,39,76,91,32,70,13,393,9,13,24,13,50,73,29,81,13,304,9,14,17,7,43,72,53,100,5,311,18,6,16,8,35,80,43,109,13,328,46,11,18,12,104,249,131,371,18,965,13,3,3,7,25,48,49,129,4,272,14,3,4,5,15,40,27,201,0,316,0,12,0,4,5,11,0,17,13,60,232,390,358,206,504,857,420,1308,119,4378
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,9,27,39,21,72,74,26,34,3,299,13,20,26,29,87,75,23,87,8,365,11,11,19,16,65,55,39,76,3,290,9,8,11,3,30,61,33,96,0,260,10,7,10,8,36,42,38,80,0,225,26,9,8,7,48,97,73,263,6,540,3,0,0,0,10,11,9,62,0,98,5,5,5,4,0,15,17,79,0,131,0,0,0,5,3,5,4,10,9,34,127,347,279,148,430,497,273,875,55,3032
103041077,74,152,259,256,627,383,96,108,26,1983,89,114,247,218,783,635,133,202,27,2448,72,68,115,137,634,464,144,244,21,1898,80,41,102,93,481,410,146,271,11,1641,63,25,56,65,336,378,137,301,5,1376,106,33,89,67,507,641,276,728,9,2454,16,9,15,10,59,86,65,219,4,488,20,16,24,19,50,119,85,315,3,664,8,14,17,8,21,27,3,13,46,164,820,2328,1993,1260,4005,3411,1139,2519,250,17722
103041078,16,41,78,56,175,132,29,32,11,574,17,30,66,71,179,166,41,90,10,672,13,15,31,28,128,127,44,100,4,494,9,17,18,20,86,85,41,96,8,375,6,7,11,6,49,65,29,111,0,295,14,11,10,11,55,89,54,172,7,421,0,8,6,4,6,7,14,48,0,86,0,3,5,5,9,23,10,56,0,110,0,0,3,0,4,8,0,5,13,34,149,554,465,312,862,800,291,752,81,4255
103041079,7,33,45,51,84,92,26,44,9,380,19,31,41,32,92,133,39,79,9,478,12,20,35,12,57,84,41,75,4,336,5,24,21,15,33,75,36,95,0,316,5,12,8,10,32,56,18,85,3,229,10,12,13,15,44,71,51,175,0,395,0,3,5,9,3,13,13,35,0,87,0,10,9,8,11,23,10,89,0,152,4,4,13,0,0,8,0,19,14,62,135,486,379,225,447,659,265,852,63,3515
104011080,53,96,184,230,488,268,56,84,17,1472,47,54,116,171,496,342,73,138,16,1445,32,33,61,94,323,217,69,124,12,972,36,15,41,53,239,184,69,138,11,790,32,13,17,24,151,140,60,105,3,547,51,21,23,29,270,220,85,160,3,857,3,5,3,7,15,31,16,35,0,126,3,0,14,10,25,31,9,60,3,162,3,10,9,4,13,10,6,10,27,97,459,1415,1249,943,2394,1657,481,965,210,9775
104011081,11,25,48,41,83,64,23,53,8,348,13,33,48,31,102,91,25,63,10,415,6,12,23,13,72,65,16,66,4,270,3,15,14,21,46,51,16,54,3,213,3,3,8,11,35,26,4,49,0,153,3,0,3,7,33,56,20,88,0,215,0,3,5,4,0,11,8,12,0,32,3,7,0,4,6,14,0,26,0,62,0,6,0,0,9,5,7,8,7,41,108,430,355,229,501,462,126,582,60,2853
104011082,44,80,127,121,259,153,43,66,18,911,25,41,83,77,201,193,40,100,6,773,16,21,29,44,107,117,36,65,5,453,15,11,23,27,69,95,30,73,4,350,8,8,15,21,51,59,31,58,5,255,13,13,8,26,48,106,30,78,4,323,5,0,0,0,3,7,4,13,0,42,0,7,4,6,14,11,9,32,5,97,0,7,3,0,5,9,3,0,22,61,253,1034,839,564,969,918,266,578,123,5548
104021083,11,32,44,44,63,36,11,18,3,258,6,20,38,41,73,48,10,17,5,264,11,9,22,18,33,34,5,21,0,153,5,9,13,13,28,19,18,15,0,131,5,3,9,14,30,27,5,21,3,116,10,6,12,11,30,39,14,18,6,141,0,3,0,3,6,0,0,6,0,27,0,0,3,0,7,6,5,11,0,29,0,0,0,0,0,5,0,0,3,12,96,448,343,230,336,256,69,180,35,1993
104021084,32,90,184,144,338,172,31,39,8,1036,21,46,116,107,356,210,64,72,13,1013,26,30,54,79,169,170,56,69,10,655,13,15,35,41,128,126,53,62,0,476,12,11,19,23,77,73,26,64,3,307,18,14,8,24,108,114,59,99,4,446,3,4,5,8,9,8,8,12,0,52,4,8,11,3,16,24,6,34,0,102,5,12,7,3,7,5,0,7,33,80,321,1327,1010,639,1449,1034,338,525,123,6758
104021085,96,160,327,326,629,352,57,104,32,2083,90,134,258,283,817,546,124,155,35,2439,61,72,138,161,516,415,120,165,14,1667,65,32,94,118,408,358,105,182,11,1377,54,28,46,87,296,275,89,169,11,1057,63,27,41,86,387,433,186,317,10,1538,17,9,9,11,23,47,28,67,3,210,6,11,22,22,48,79,55,134,7,380,10,15,21,13,19,15,0,8,53,151,700,2090,2011,1514,3581,2742,831,1413,268,15155
104021086,10,10,14,17,26,19,3,10,4,120,0,7,13,8,17,26,7,13,7,106,0,12,13,8,20,10,5,11,0,73,0,4,0,6,6,13,10,10,4,45,0,3,4,4,6,0,0,9,0,29,6,3,4,5,13,11,5,11,0,55,0,0,0,0,0,3,0,5,0,12,0,4,0,0,0,3,0,3,0,15,0,5,3,0,3,0,0,3,5,23,31,156,125,73,128,108,45,107,23,813
104021087,6,17,16,16,28,26,7,19,0,141,3,7,13,16,27,34,6,20,0,127,0,0,9,11,10,13,3,18,3,85,0,7,3,6,9,12,3,14,0,48,0,0,4,4,5,15,0,4,0,41,0,0,0,3,9,22,3,20,0,56,0,0,0,0,0,0,5,4,0,7,0,3,3,0,0,4,5,6,0,21,0,3,3,0,0,0,0,4,4,16,33,194,142,103,116,158,38,190,33,999
104021088,5,23,37,20,46,21,5,8,6,170,3,16,22,18,48,34,5,9,0,169,0,7,12,15,18,28,11,11,0,94,10,4,6,10,13,24,7,15,0,97,4,8,10,12,10,23,9,15,0,84,6,15,9,5,11,28,3,26,0,105,0,0,0,0,7,6,4,8,0,30,0,10,5,6,7,5,0,8,0,41,0,0,0,0,0,0,0,0,4,13,75,360,260,147,220,214,53,130,29,1483
104021089,42,69,95,125,206,126,20,31,15,732,24,44,79,79,231,179,33,45,10,719,11,31,24,43,83,114,41,57,6,413,12,17,21,24,56,74,28,70,3,298,11,8,20,13,46,52,28,72,0,243,13,10,20,11,27,85,32,103,0,307,0,3,6,0,5,9,0,11,0,42,3,3,4,3,5,17,3,24,0,65,4,8,7,0,11,7,0,7,18,54,216,984,676,502,868,776,211,478,89,4799
104021090,3,11,30,35,49,22,3,11,9,173,8,7,17,25,45,52,10,16,0,185,6,5,11,15,30,27,6,17,0,122,3,0,3,7,7,26,5,18,0,78,0,0,0,0,8,16,9,13,0,63,0,0,0,9,10,12,6,19,0,62,0,0,0,0,0,0,0,9,0,7,0,0,5,3,7,3,7,0,0,27,0,0,0,0,0,0,0,0,3,7,56,243,187,139,197,205,54,127,22,1225
104021091,20,43,94,82,184,116,14,46,8,608,11,26,35,47,151,115,30,47,3,460,4,13,17,20,66,71,26,39,3,256,3,7,21,14,38,47,20,44,0,196,10,3,11,12,24,31,22,40,0,154,11,5,8,8,28,67,23,60,0,211,0,4,4,0,4,5,3,17,0,40,0,4,9,4,11,10,5,14,0,47,4,6,5,0,9,6,3,4,20,51,125,647,573,359,698,587,155,368,87,3600
105011092,5,6,11,24,49,32,3,28,5,167,7,13,8,19,48,59,8,44,8,201,3,4,5,5,29,41,13,45,3,149,3,9,5,3,26,41,12,31,0,129,6,3,5,3,27,25,11,22,4,103,17,8,0,0,39,31,21,41,0,157,0,0,0,0,5,8,0,18,0,43,0,0,0,0,4,4,5,33,0,46,0,0,0,0,3,3,0,9,8,30,53,125,82,89,273,276,80,365,54,1392
105011093,9,8,24,33,44,42,12,32,6,210,11,6,14,12,48,60,14,64,5,239,12,9,11,6,42,40,18,74,0,203,17,10,7,9,21,41,18,113,6,246,20,11,4,0,16,38,22,107,11,220,50,4,7,3,26,77,48,248,6,471,4,0,0,3,4,7,7,57,0,94,12,3,7,0,5,10,16,72,0,121,0,0,0,0,4,0,3,15,3,27,164,187,172,98,237,349,175,873,52,2300
105011094,5,10,22,23,36,44,10,42,4,200,9,11,18,23,43,56,12,56,3,226,9,3,12,5,38,35,23,34,0,157,7,9,7,5,21,23,15,38,3,127,3,0,3,5,12,19,7,34,0,90,4,4,0,5,20,32,9,38,0,113,0,0,0,0,0,5,0,19,0,21,0,4,0,0,7,9,0,21,0,42,4,3,5,0,4,5,0,9,4,34,57,153,125,127,219,280,98,385,40,1488
105011095,13,11,29,29,74,57,13,47,15,284,10,7,24,25,78,91,18,80,8,343,10,4,9,11,68,88,20,84,0,296,3,8,3,10,35,49,25,96,8,233,4,4,3,9,27,34,15,67,0,169,18,10,4,5,22,50,36,151,0,296,4,0,0,0,0,11,12,35,0,63,0,0,0,0,3,10,4,47,0,71,4,0,0,4,7,3,0,19,8,47,93,203,188,147,377,459,157,747,64,2445
105011096,13,25,16,31,55,46,4,40,3,231,4,20,15,22,52,52,13,60,0,238,12,3,4,16,52,25,20,51,5,180,6,0,6,12,33,40,9,58,0,164,7,4,4,8,19,25,6,38,5,110,7,0,5,8,32,32,27,50,0,155,0,0,0,0,5,11,0,20,0,35,0,9,0,0,5,7,0,32,6,52,0,3,3,0,0,3,6,6,9,36,86,211,179,133,300,305,91,500,46,1852
105021097,36,55,91,109,233,141,32,63,8,770,40,24,57,80,312,244,52,107,15,931,37,20,33,43,214,199,55,106,3,714,29,13,26,35,194,166,53,148,4,659,34,10,8,16,129,157,61,157,5,574,67,14,17,25,159,259,84,327,9,960,7,0,3,4,16,27,19,68,5,141,4,16,3,3,16,31,15,71,0,155,6,12,4,4,9,13,4,11,39,101,388,938,674,498,1551,1387,389,1125,166,7121
105021098,4,9,9,4,22,24,9,33,6,126,5,11,5,9,16,28,0,54,6,132,0,3,0,5,5,31,8,46,0,91,3,0,3,0,11,19,8,34,0,73,5,0,0,3,5,16,5,25,0,57,4,0,3,4,13,20,8,40,0,84,0,3,0,0,5,0,0,5,0,12,0,6,0,0,0,6,0,17,0,36,0,4,0,0,0,9,0,7,3,26,33,89,64,46,106,175,40,367,23,936
105031099,7,31,33,43,74,78,19,75,4,360,8,17,30,42,103,84,38,68,6,398,6,11,23,14,46,39,16,48,3,210,6,4,9,12,39,47,12,39,0,169,3,4,0,3,16,28,14,43,0,125,7,8,8,4,26,35,25,66,4,175,3,0,0,0,8,0,0,12,0,24,0,4,6,0,4,8,5,31,0,60,0,4,3,6,3,3,0,13,6,34,86,399,311,216,405,442,163,564,59,2652
105031100,39,61,98,109,307,310,56,84,20,1085,48,53,78,98,352,448,100,151,20,1354,23,30,48,59,233,275,85,121,20,892,37,16,39,36,140,215,69,159,10,719,13,21,18,17,98,138,43,127,3,480,31,18,6,17,137,205,79,225,4,735,3,0,0,4,18,27,6,42,0,109,3,12,4,3,11,34,12,105,0,185,0,4,3,3,8,10,4,12,24,76,298,655,593,469,1525,1862,506,1133,138,7184
105031101,66,105,191,225,585,311,51,78,25,1638,67,64,137,172,700,342,100,110,18,1713,46,46,50,68,474,329,90,160,20,1288,50,27,45,63,358,239,81,164,4,1036,41,18,27,29,268,203,65,142,9,794,55,16,20,41,344,382,154,281,10,1309,8,7,8,4,36,55,17,57,4,206,5,11,9,11,34,58,30,113,0,275,10,7,4,0,15,17,6,10,45,126,543,1495,1269,904,3196,2124,650,1223,222,11624
105031102,15,33,52,56,127,64,18,20,8,380,16,22,37,39,154,110,19,41,13,444,14,13,22,19,86,71,20,46,9,289,11,6,8,5,65,54,23,53,0,235,7,6,3,3,32,44,18,38,0,149,9,3,10,4,46,64,32,66,6,242,0,4,0,5,4,13,8,15,0,48,6,0,4,0,4,8,3,20,0,55,0,3,3,0,5,4,3,3,12,39,113,358,311,203,608,500,160,336,57,2644
105031103,8,20,9,14,27,26,9,35,0,142,0,14,8,10,25,34,11,37,0,142,0,0,5,9,16,21,9,38,0,89,0,3,4,0,17,14,9,29,0,80,0,5,3,0,9,12,6,22,0,56,3,0,7,0,10,19,3,39,0,85,0,0,0,0,5,3,0,13,0,27,0,0,0,0,0,3,6,10,0,25,0,0,0,3,0,5,0,6,3,16,25,137,86,69,148,180,60,303,21,1034
105031104,7,11,18,25,35,43,12,40,7,203,10,7,13,27,58,54,8,52,3,225,7,5,10,10,25,23,10,38,7,132,0,0,0,4,21,24,6,29,4,93,5,0,0,6,6,14,7,27,0,64,8,4,3,7,10,26,3,33,0,98,0,0,0,0,9,8,5,7,0,17,0,0,4,0,0,3,0,14,0,28,5,0,6,0,6,6,0,12,7,38,64,216,170,135,218,249,72,382,47,1558
105031105,6,13,22,32,71,47,14,49,4,271,11,7,28,28,74,82,26,94,0,340,8,3,15,12,35,53,20,55,4,202,3,7,5,7,30,40,10,70,7,177,9,0,0,6,19,33,17,62,0,153,6,7,3,8,23,49,15,114,8,248,0,0,4,0,6,9,9,24,0,50,0,0,4,0,3,8,6,29,4,59,0,4,8,3,0,5,0,9,13,47,87,206,227,157,337,388,138,649,58,2241
105031106,14,28,39,40,112,67,12,53,8,370,14,20,20,46,96,89,34,74,10,388,16,8,9,20,68,71,20,68,3,285,8,8,14,13,84,62,15,45,4,261,13,6,9,8,73,53,17,51,0,244,11,4,5,7,64,71,31,65,3,269,4,0,3,0,6,4,0,17,0,35,0,3,0,0,4,7,0,22,0,44,0,6,0,5,7,9,7,15,13,65,115,371,272,207,606,527,160,525,80,2861
106011107,99,118,94,90,177,96,16,33,7,731,81,109,77,66,214,164,20,48,12,793,35,54,45,36,91,115,26,54,0,464,12,17,26,14,58,60,25,75,6,292,12,13,13,16,34,35,12,60,4,190,10,17,14,13,80,78,25,105,7,355,5,5,5,3,14,7,0,25,0,65,11,12,7,6,7,35,5,35,0,114,4,0,3,3,7,7,0,4,17,52,791,957,580,390,788,700,155,488,92,4941
106011108,54,99,171,147,273,151,35,26,10,962,60,67,98,132,300,232,47,70,13,1018,43,36,68,61,209,166,52,80,5,709,44,19,34,35,193,177,53,71,12,642,36,16,27,20,196,141,52,75,3,573,36,22,20,19,200,170,74,148,4,686,4,0,8,0,15,14,9,22,0,74,0,3,8,9,11,25,10,37,4,102,6,3,11,8,6,3,0,0,24,51,512,1285,1053,664,1634,1225,375,585,123,7459
106011109,12,32,25,22,51,39,3,14,0,203,9,33,16,17,34,48,7,24,3,193,10,16,9,14,30,43,15,18,0,169,5,14,3,9,21,35,16,32,0,144,4,6,4,4,20,25,11,18,0,82,4,10,12,6,47,56,25,37,0,203,0,4,0,4,12,6,6,13,0,51,0,3,0,4,10,25,20,39,0,116,0,6,0,4,0,3,0,6,6,27,106,308,176,124,268,331,113,236,31,1688
106011110,8,38,42,38,84,49,18,37,4,326,7,25,36,35,57,64,17,47,3,301,0,10,21,13,41,59,17,42,0,210,6,9,11,12,31,30,17,31,4,151,4,8,7,3,13,27,5,25,4,100,3,10,7,5,27,43,20,59,0,171,3,0,0,5,4,13,0,15,0,48,0,9,10,3,4,17,3,24,4,70,0,0,4,0,0,9,0,4,11,30,115,465,347,221,327,391,120,374,52,2412
106011111,20,35,80,85,160,95,13,27,3,528,21,40,50,80,159,155,22,39,5,578,11,21,27,36,113,104,30,45,4,389,6,9,13,33,68,82,31,62,0,296,6,5,13,14,56,59,24,52,4,234,13,8,13,19,41,85,41,106,3,319,0,0,0,3,10,14,8,23,0,62,4,6,6,0,5,21,7,25,0,79,0,0,4,3,3,6,0,3,12,42,196,700,591,425,741,702,192,415,63,4034
