POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
127031730,43,9,0,53,0,0,0,0,0,68,3,0,0,3,6,4,0,7,3,0,0,4,0,11,3,3,0,9,6,5,0,13,0,4,0,4,0,24,21,21,0,40,94,19,0,114,120,0,0,121,3,280,0,0,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,7,12,0,0,11,6,0,0,6,0,18,0,0,0,0,7,0,0,10,0,0,0,0,0,10,3,6,0,5,13,0,0,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,3,0,3,0,7,8,11,0,10,35,7,0,39,44,3,0,45,0,97,0,0,0,0,0,0,0,0,37,0,0,37,0,40,4,0,0,4,0,0,0,0
127031731,258,58,0,318,10,3,0,18,0,358,8,6,0,17,51,35,0,81,8,7,0,14,0,116,23,61,0,81,62,112,0,170,18,27,0,41,4,299,47,84,0,133,479,209,0,690,131,34,0,168,15,1004,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,13,0,0,13,0,21,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,4,19,0,0,22,9,0,0,9,0,30,3,0,0,5,43,0,0,45,0,0,0,0,0,54,11,6,0,21,138,22,0,152,6,0,0,7,0,176,5,10,0,6,31,11,0,40,4,4,0,7,0,54,10,16,0,23,21,30,0,52,0,9,0,11,8,99,30,36,0,64,248,64,0,313,64,14,0,75,7,458,0,0,0,0,0,0,0,0,30,0,0,30,0,35,0,0,0,0,0,0,0,0
127031732,55,13,0,68,0,0,0,4,0,84,5,4,0,12,8,0,0,10,0,0,0,0,0,20,7,15,0,20,11,14,0,19,7,11,0,9,5,53,26,17,0,45,104,27,0,127,63,17,0,78,0,258,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,8,5,4,0,9,6,0,0,6,0,0,0,0,0,13,0,3,0,3,4,0,0,4,0,0,0,0,0,13,4,4,0,8,23,0,0,23,0,0,0,0,0,30,0,0,0,4,3,0,0,7,0,0,0,0,0,7,0,5,0,5,3,4,0,7,0,0,0,0,0,16,10,22,0,27,45,4,0,43,17,0,0,17,3,100,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0
127031733,167,35,0,203,6,10,0,13,3,262,14,17,0,33,31,19,0,52,4,6,0,14,0,101,18,37,0,56,15,22,0,35,11,17,0,33,3,127,57,82,0,144,286,83,0,368,135,33,0,170,7,686,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,5,0,3,0,0,0,0,11,0,0,11,0,13,3,8,0,13,10,0,0,14,11,0,0,11,0,36,0,7,0,16,13,0,0,16,0,0,0,0,0,32,7,14,0,23,47,8,0,52,0,0,0,0,0,81,0,7,0,5,4,4,0,14,3,3,0,4,0,30,4,16,0,23,10,13,0,20,5,3,0,5,7,51,21,65,0,82,90,25,0,117,42,5,0,52,13,260,0,0,0,0,0,0,0,0,30,0,0,30,0,30,6,3,0,8,0,0,0,0
128011529,76,10,0,85,0,3,0,3,0,113,5,4,0,6,9,3,0,11,3,0,0,4,0,22,0,30,0,37,9,12,0,25,0,5,0,5,0,68,18,73,0,92,129,39,0,171,78,10,0,90,0,353,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,8,0,0,0,0,6,0,0,6,5,0,0,5,0,17,0,9,0,9,12,0,0,8,0,0,0,0,0,19,0,10,0,13,29,0,0,29,0,0,0,0,0,42,0,0,0,0,10,0,0,9,0,3,0,3,0,15,0,6,0,6,0,3,0,3,0,0,0,0,0,17,3,21,0,29,57,10,0,63,14,3,0,20,4,114,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0
128011530,260,54,0,319,18,0,0,17,0,399,14,25,0,37,56,22,0,75,10,6,0,16,3,129,21,66,0,86,26,37,0,57,8,21,0,26,3,180,79,152,0,225,482,124,0,608,275,33,0,310,13,1156,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0,60,0,0,60,0,65,3,0,0,3,0,0,0,0,88,0,0,88,0,98,3,9,0,12,56,6,0,58,40,0,0,40,0,110,5,4,0,10,86,8,0,99,0,0,0,3,0,108,19,22,0,37,250,33,0,282,0,5,0,5,0,325,3,12,0,20,15,12,0,30,0,0,0,0,0,45,8,15,0,32,6,7,0,15,3,10,0,12,0,59,50,64,0,112,415,74,0,484,217,12,0,231,0,834,0,0,0,3,0,0,0,0,85,0,0,85,0,84,0,3,0,6,0,0,0,0
128011531,125,21,0,150,3,12,0,12,0,195,3,6,0,14,22,3,0,22,0,3,0,7,0,46,6,44,0,55,18,26,0,41,5,13,0,15,0,114,22,93,0,121,233,57,0,291,145,23,0,171,6,589,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,18,0,0,18,0,16,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,4,8,0,0,8,8,0,0,8,0,18,0,4,0,3,12,0,0,12,0,0,0,0,0,18,3,6,0,10,36,7,0,41,0,0,0,0,0,54,0,7,0,7,8,0,0,8,0,0,0,0,0,13,4,8,0,16,7,6,0,8,0,5,0,5,3,28,14,32,0,46,62,17,0,79,52,5,0,55,3,180,0,0,0,0,0,0,0,0,45,0,0,45,0,44,0,3,0,0,0,0,0,0
128011602,246,48,0,294,8,9,0,15,0,369,12,15,0,23,38,26,0,61,3,10,0,16,5,102,17,64,0,83,27,54,0,84,7,22,0,31,4,208,60,143,0,203,428,141,0,572,243,44,0,288,10,1064,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,18,0,0,18,0,16,0,4,0,4,0,0,0,0,32,0,0,32,0,36,3,12,0,14,11,0,0,11,16,0,0,16,0,43,0,9,0,13,18,0,0,18,0,0,0,0,0,31,6,15,0,21,54,11,0,58,0,0,0,0,0,87,3,4,0,10,13,7,0,15,0,3,0,3,0,32,4,29,0,30,7,7,0,14,3,12,0,15,6,69,24,80,0,103,101,20,0,122,81,16,0,99,5,331,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,12,0,12,0,0,0,0
128011603,15,4,0,17,0,0,0,0,0,23,0,5,0,9,3,0,0,4,0,0,0,0,0,12,0,14,0,8,4,10,0,12,0,0,0,6,0,22,6,16,0,23,31,14,0,47,19,0,0,21,3,96,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,3,0,5,8,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,10,3,0,11,8,0,0,8,0,34,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0
128011604,145,27,0,174,6,4,0,9,0,220,8,15,0,24,17,10,0,26,5,0,0,5,0,57,11,38,0,56,15,23,0,37,8,17,0,25,7,119,48,84,0,135,273,64,0,339,204,23,0,230,7,706,0,0,0,0,0,0,0,0,12,0,0,12,0,10,0,0,0,0,0,0,0,0,30,0,0,30,0,36,0,0,0,8,0,0,0,0,31,0,0,31,0,34,3,0,0,8,20,3,0,18,14,0,0,14,0,40,0,10,0,13,20,3,0,23,0,0,0,0,0,38,6,8,0,13,66,7,0,81,0,0,0,0,0,96,0,4,0,7,3,9,0,15,0,0,0,0,0,24,8,20,0,25,8,3,0,13,0,3,0,3,7,44,21,52,0,70,125,25,0,151,84,6,0,93,3,323,0,0,0,0,0,0,0,0,58,0,0,58,0,57,3,4,0,6,0,0,0,0
128011605,9,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,7,8,4,0,12,10,0,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128011606,29,0,0,33,0,0,0,3,0,40,6,3,0,9,0,0,0,0,0,0,0,0,0,8,0,14,0,17,0,6,0,7,0,5,0,5,0,29,7,28,0,36,41,13,0,50,27,3,0,30,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,3,3,0,0,3,0,0,0,0,0,8,0,3,0,3,6,0,0,6,0,0,0,0,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,6,0,0,0,0,0,5,3,12,0,11,19,6,0,19,7,0,0,6,0,38,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0
128021533,17,12,0,27,0,0,0,4,0,39,0,0,0,0,7,0,0,7,0,0,0,0,0,12,3,6,0,8,10,4,0,9,0,0,0,0,0,20,13,21,0,32,51,17,0,68,43,4,0,51,0,151,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,3,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,8,3,0,0,6,0,0,0,0,4,0,0,4,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,3,8,0,0,9,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,5,0,5,0,12,3,12,0,19,11,3,0,16,31,0,0,33,3,66,0,0,0,0,0,0,0,0,29,0,0,29,0,32,0,8,0,9,0,0,0,0
128021534,33,3,0,37,0,3,0,4,0,44,0,0,0,0,7,0,0,3,0,0,0,0,0,3,5,7,0,14,0,6,0,3,0,3,0,3,0,22,5,22,0,27,64,5,0,75,26,9,0,33,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,4,8,0,9,3,7,0,9,4,0,0,7,0,20,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,3,0,3,0,0,0,0
128021535,113,6,0,120,0,0,0,3,0,147,5,3,0,9,20,12,0,28,3,4,0,5,0,44,7,33,0,40,19,20,0,39,3,20,0,18,0,97,30,74,0,104,221,51,0,268,227,21,0,249,0,622,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,3,0,3,0,0,0,0,19,0,0,19,0,25,3,0,0,3,16,0,0,16,5,0,0,5,0,25,0,3,0,10,16,0,0,17,0,0,0,0,0,24,4,8,0,10,47,5,0,50,3,0,0,3,0,62,0,0,0,0,6,3,0,10,0,0,0,0,0,13,4,3,0,10,3,6,0,6,0,0,0,0,0,9,13,24,0,38,82,12,0,90,47,0,0,47,3,176,0,0,0,0,0,0,0,0,56,0,0,56,0,56,0,4,0,3,0,0,0,0
128021536,102,13,0,114,0,4,0,8,0,141,7,4,0,9,10,3,0,15,0,0,0,0,0,23,5,43,0,46,12,25,0,37,4,10,0,15,0,97,20,63,0,87,186,40,0,230,88,13,0,104,3,425,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,5,0,0,8,7,0,0,7,0,18,0,3,0,3,10,0,0,10,0,0,0,0,0,12,0,9,0,12,22,4,0,29,0,0,0,3,0,38,4,6,0,3,4,4,0,0,0,0,0,0,0,7,0,5,0,12,0,5,0,6,0,5,0,5,0,15,8,26,0,25,47,9,0,54,32,6,0,38,0,113,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,4,0,0,0,0
128021537,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,9,3,12,0,13,4,4,0,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,246,50,0,302,19,7,0,23,0,380,10,11,0,23,53,25,0,77,7,6,0,12,0,111,24,69,0,95,30,37,0,69,8,24,0,42,10,214,83,161,0,246,468,124,0,596,306,44,0,351,10,1199,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,8,0,8,0,0,0,0,32,0,0,32,0,38,3,8,0,13,19,0,0,19,23,0,0,23,0,53,0,8,0,16,28,3,0,30,0,0,0,3,0,44,3,18,0,21,67,13,0,79,6,0,0,4,0,102,0,4,0,6,4,3,0,11,0,6,0,6,0,26,11,24,0,29,15,12,0,22,0,3,0,6,7,63,18,67,0,86,133,31,0,160,94,11,0,102,7,355,0,0,0,0,0,0,0,0,58,0,0,58,0,58,0,5,0,10,0,0,0,0
128021607,101,18,0,117,6,3,0,10,0,161,4,3,0,8,26,7,0,30,5,3,0,3,0,47,8,24,0,29,15,21,0,35,5,4,0,8,0,68,35,57,0,90,224,47,0,272,265,10,0,277,3,642,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,3,0,0,0,0,25,0,0,25,0,27,0,0,0,4,0,0,0,0,20,0,0,20,0,22,0,0,0,0,6,0,0,6,9,0,0,9,0,16,0,4,0,0,9,0,0,11,0,0,0,0,0,10,3,0,0,3,23,0,0,28,0,0,0,0,0,35,3,0,0,0,9,3,0,15,0,0,0,0,0,18,5,5,0,9,3,3,0,3,0,0,0,0,0,9,9,15,0,25,53,11,0,65,62,6,0,71,0,159,0,0,0,0,0,0,0,0,92,0,0,92,0,94,0,7,0,14,0,0,0,0
128021608,11,0,0,11,0,0,0,0,0,19,0,0,0,0,7,0,0,7,3,0,0,3,0,9,0,13,0,13,3,8,0,10,0,0,0,3,0,27,0,19,0,22,33,8,0,47,9,6,0,16,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0
128021609,4,0,0,4,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,3,0,3,0,3,0,3,3,8,0,9,0,9,7,5,0,8,0,3,0,7,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,1775,321,4,2096,68,62,0,135,18,2810,170,318,0,492,501,192,0,694,74,86,0,161,18,1371,346,1186,3,1535,431,549,9,994,107,331,0,441,187,3156,764,2226,3,2995,3388,1115,16,4515,918,492,8,1420,241,9175,0,5,0,5,0,0,0,0,83,0,0,83,0,87,7,34,0,37,0,0,0,0,99,0,0,102,0,146,14,65,0,81,4,4,0,6,138,6,0,137,3,225,29,130,0,156,107,9,0,114,59,5,0,59,0,336,36,141,0,179,160,16,0,170,8,0,0,7,3,361,114,421,0,532,570,78,4,649,23,14,0,47,16,1246,79,180,0,256,143,72,3,214,20,47,0,68,17,558,130,457,3,592,150,160,0,307,36,103,4,141,149,1195,405,1422,8,1836,1130,334,4,1469,472,172,5,644,198,4149,0,26,0,25,0,0,0,0,256,0,0,256,3,283,23,183,3,202,0,0,0,0
201011001,59,5,0,64,4,3,0,0,0,93,4,9,0,12,14,16,0,30,0,0,0,0,0,44,4,22,0,21,18,28,0,36,4,12,0,14,7,84,21,45,0,67,118,43,0,168,180,14,0,197,7,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,0,0,0,9,0,0,5,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,0,0,0,0,0,0,0,3,3,9,0,9,13,4,0,14,19,0,0,23,0,49,0,0,0,0,0,0,0,0,47,0,0,47,0,47,0,0,0,0,0,0,0,0
201011002,413,65,0,488,5,7,0,12,6,572,19,30,0,46,102,54,0,156,3,16,0,13,0,220,26,105,0,129,76,180,0,260,6,39,0,46,10,444,90,190,0,281,755,309,0,1073,535,57,0,595,11,1961,0,0,0,0,0,0,0,0,27,0,0,27,0,24,0,0,0,0,0,0,0,0,35,0,0,35,0,39,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,0,0,0,6,0,0,6,18,0,0,18,0,24,0,0,0,0,21,0,0,21,0,0,0,0,0,23,0,0,0,3,60,8,0,68,5,0,0,3,3,80,4,3,0,10,9,16,0,22,0,4,0,6,0,40,7,18,0,21,12,27,0,39,3,10,0,12,9,79,9,26,0,38,103,52,0,159,128,18,0,142,16,351,0,0,0,0,0,0,0,0,127,0,0,127,0,130,0,0,0,0,0,0,0,0
