POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
506021120,0,0,0,0,0,0,0,0,0,4,13,32,23,17,76,149,37,46,8,400,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,10,4,9,3,0,0,0,0,0,0,17,4,14,3,0,6,0,0,0,0,28,6,16,17,0,3,0,0,0,0,34,4,13,19,5,9,10,0,4,0,67,6,11,24,16,34,24,5,3,3,124,9,10,23,37,119,93,24,17,0,332,16,24,14,16,144,154,51,53,6,477,5,9,7,12,63,89,37,66,4,296,5,5,7,3,39,50,34,83,0,227,8,0,0,0,29,23,15,55,0,133,16,0,0,0,31,20,15,99,5,190,4,0,0,0,3,3,0,23,0,35,0,0,0,0,6,7,0,9,0,23,0,0,0,0,0,4,0,0,6,11,81,123,127,96,493,469,187,410,29,2014,0,0,0,0,0,0,0,0,0,3
506021121,0,0,0,0,0,0,0,0,10,4,64,287,250,101,196,118,27,42,22,1094,4,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,9,0,18,4,0,0,0,0,0,0,26,0,20,4,0,0,0,0,0,0,29,0,8,9,5,3,0,0,0,0,31,6,16,37,18,6,11,0,0,4,99,7,12,39,25,15,12,7,4,3,124,7,24,39,80,100,56,22,17,5,343,26,20,37,69,218,175,39,52,5,638,19,8,14,32,127,125,37,79,5,449,22,10,10,14,76,87,36,102,8,361,25,6,7,5,47,32,26,98,0,249,77,20,14,0,39,56,49,289,5,545,20,0,0,0,4,9,9,47,0,90,18,0,6,0,3,4,9,41,4,71,7,0,0,0,0,0,0,3,4,16,234,173,222,252,645,565,224,729,41,3094,0,3,0,0,0,0,0,0,0,3
506021123,0,0,0,0,0,0,0,0,0,3,47,311,112,72,146,145,48,117,8,1001,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,19,0,6,4,4,3,0,0,0,0,20,0,8,9,4,0,6,0,0,0,32,0,6,14,8,7,10,0,12,0,58,0,0,15,3,8,8,5,7,0,41,0,7,17,8,12,18,3,13,0,77,6,0,0,4,20,17,7,13,0,66,3,0,0,0,3,9,3,8,3,28,0,0,0,0,4,10,5,11,0,33,0,0,0,0,0,5,0,13,0,27,7,0,0,0,4,0,6,25,0,40,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,22,46,66,33,70,78,25,109,12,466,0,3,0,0,0,0,0,0,0,13
506021309,0,4,0,0,0,0,0,0,0,7,24,335,165,43,88,46,10,17,6,732,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,17,0,0,3,0,5,0,0,4,0,12,0,0,0,0,6,0,0,4,0,13,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,6,19,14,9,11,12,0,12,4,96,5,0,0,0,0,0,0,0,0,8
506021310,0,0,0,0,0,0,0,0,0,0,0,8,7,0,4,3,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,5,0,0,5,0,4,6,0,0,0,11,0,3,0,3,0,4,0,0,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,3,4,14,0,6,0,63,0,0,0,0,0,0,0,0,0,0
506021311,0,0,0,0,0,0,0,0,0,0,13,30,27,15,28,58,12,20,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,7,3,0,4,4,0,0,0,14,0,7,6,8,14,11,0,3,0,39,0,0,3,6,7,3,7,0,0,24,0,0,0,0,5,5,0,5,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,16,24,10,27,24,6,29,5,144,0,0,0,0,0,0,0,0,0,0
506031124,0,0,0,0,0,0,0,0,4,9,10,135,97,42,85,81,20,49,11,536,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,11,0,6,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,20,0,13,11,3,0,0,0,0,0,25,0,9,20,4,8,3,0,3,0,44,0,5,8,11,9,6,4,0,0,42,6,9,13,11,26,19,3,4,3,86,0,0,14,8,27,40,10,10,3,114,0,5,4,0,13,20,8,11,3,62,0,0,0,3,5,22,5,20,0,63,0,0,0,0,0,14,0,10,0,28,10,0,0,4,9,5,3,13,0,43,4,0,0,0,0,5,0,3,0,6,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,21,61,94,45,95,138,40,80,11,570,0,0,5,0,0,0,0,0,0,9
506031125,0,0,0,0,0,0,0,0,0,0,8,148,61,22,27,14,6,9,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,10,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,4,6,6,0,10,0,78,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,0,0,0,0,3,0,5,27,117,98,43,260,253,94,119,8,1021,0,0,5,0,0,0,0,0,0,7,0,16,4,0,0,0,0,0,0,19,5,26,8,5,5,0,0,0,0,37,3,27,10,0,6,0,0,0,0,44,0,31,23,5,3,3,4,0,0,75,7,39,42,14,12,5,0,0,0,119,0,21,46,34,89,48,13,5,8,267,17,27,47,47,280,217,48,16,6,701,16,12,26,26,290,276,93,93,5,849,11,3,7,12,110,134,60,117,5,464,15,5,3,4,42,70,53,89,5,289,13,0,4,7,20,33,22,76,3,174,6,6,3,5,17,24,14,91,4,162,3,0,0,0,0,6,0,13,0,27,0,0,0,0,0,0,3,19,3,28,0,0,0,0,8,6,0,0,6,24,95,213,228,158,880,823,312,524,56,3288,0,5,0,0,4,0,0,0,0,7
506031127,3,5,3,0,0,0,0,0,0,17,87,955,535,198,309,143,42,96,24,2387,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,3,24,0,3,12,5,4,5,0,0,0,35,0,6,9,6,15,7,0,0,0,42,0,0,12,6,30,14,6,5,4,89,0,0,5,6,25,23,0,8,0,74,0,3,0,0,6,20,7,6,0,45,0,0,0,0,3,4,0,6,4,24,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,55,31,85,82,16,39,15,385,0,4,0,0,0,0,0,0,0,4
506031128,0,0,0,0,0,0,0,0,0,0,12,151,68,37,28,29,3,3,0,326,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,0,0,6,3,0,0,0,0,0,8,0,0,0,4,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,10,0,0,4,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,9,5,11,4,3,0,70,0,0,0,0,0,0,0,0,0,4
506031129,0,0,0,0,0,0,0,0,0,0,14,79,29,14,9,22,6,11,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,9,3,0,4,0,37,0,0,0,0,0,0,0,0,0,6
506031130,0,0,0,0,0,0,0,0,0,8,25,55,44,37,221,310,87,138,9,937,0,0,0,0,0,0,0,4,0,9,0,9,0,0,0,0,0,0,0,18,3,33,9,0,0,0,0,0,0,47,0,36,9,0,0,3,0,0,0,50,4,30,19,5,4,6,0,0,0,75,4,24,54,16,13,14,3,6,0,138,5,17,50,36,86,36,17,6,6,249,17,29,32,57,322,180,44,33,13,732,27,20,30,33,285,303,106,123,15,945,24,8,17,14,108,169,74,127,4,546,10,12,0,9,60,87,50,160,3,378,14,0,0,3,32,41,27,138,3,267,36,5,4,0,18,41,30,229,9,371,4,0,0,0,3,0,5,31,4,55,0,0,0,0,0,3,3,20,0,26,0,0,0,0,0,3,5,0,4,13,151,225,233,172,938,893,360,882,62,3921,4,6,0,0,5,0,0,0,0,12
506031131,0,0,0,0,0,0,0,0,0,6,17,283,110,45,65,45,18,28,4,626,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,0,6,0,5,0,3,8,0,0,0,0,17,0,0,7,4,0,0,0,0,0,12,0,4,0,3,5,3,0,4,0,23,0,0,0,0,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,15,14,24,15,3,19,0,126,0,0,0,0,0,0,0,0,0,3
506041132,0,0,0,0,0,0,0,0,0,0,24,106,103,44,116,67,22,32,4,518,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,13,0,10,5,0,5,0,0,0,0,16,0,7,0,0,0,0,0,0,0,8,0,9,10,0,0,0,0,3,0,18,0,5,12,4,0,3,0,3,0,27,0,8,6,4,20,12,0,5,3,52,0,4,7,0,32,21,3,5,3,86,0,4,7,10,37,33,11,15,0,122,0,0,0,4,21,36,15,23,4,113,5,0,3,0,7,20,18,19,0,70,0,0,0,0,0,4,9,13,0,35,3,0,0,0,0,5,3,13,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,14,49,50,31,126,139,62,109,17,607,0,10,0,0,0,0,0,0,0,10
506041133,0,3,0,0,0,0,0,0,0,4,0,116,67,19,37,27,3,6,3,282,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,6,11,0,3,3,0,0,0,21,0,0,7,0,3,0,0,0,0,21,0,4,4,0,6,7,0,3,0,32,0,0,5,6,8,8,0,3,0,27,0,0,7,0,3,4,0,0,0,8,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,4,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,25,13,29,34,8,16,5,158,0,0,0,0,0,0,0,0,0,4
506041134,0,0,0,0,0,0,0,0,0,4,25,136,85,34,41,25,7,12,13,376,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,13,0,5,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,6,9,6,4,3,0,0,28,0,0,0,4,5,6,0,9,0,16,0,0,4,0,3,3,0,0,0,15,0,0,0,0,5,4,5,5,0,16,0,0,0,0,0,6,0,4,3,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,26,16,26,25,6,25,6,149,0,5,3,0,0,0,0,0,0,8
506041135,0,0,0,0,0,0,0,0,0,0,8,88,61,25,36,18,8,13,3,255,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,0,0,3,0,11,4,3,3,0,0,7,0,3,0,16,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,17,22,4,17,24,3,17,3,112,0,0,0,0,0,0,0,0,0,0
506041136,0,5,0,0,0,0,0,0,4,8,32,284,148,62,122,130,28,80,10,890,4,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,16,0,12,12,0,4,3,0,0,0,33,4,9,18,3,0,4,0,5,0,40,0,3,13,9,27,14,4,0,0,75,3,6,19,17,70,62,11,11,5,201,12,10,9,16,90,78,25,50,4,290,3,0,5,3,36,67,23,48,5,198,3,0,0,5,23,24,23,52,0,143,8,0,3,0,4,7,11,46,0,77,4,0,0,0,4,14,6,58,5,101,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,4,6,0,4,51,57,74,60,264,284,115,290,19,1226,0,7,0,0,3,0,0,3,0,10
506041137,0,4,0,0,0,0,0,0,0,4,19,231,98,36,56,30,10,10,6,496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,7,5,7,0,0,0,0,0,11,0,0,7,0,4,6,0,0,0,20,0,0,7,0,0,8,0,0,0,18,0,0,3,0,0,3,3,0,0,20,0,0,0,0,3,4,0,4,0,7,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,18,15,19,5,21,10,129,0,0,0,0,0,0,0,0,0,3
506051138,0,0,0,0,4,0,0,0,0,5,17,162,82,32,77,74,39,47,10,548,4,0,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,23,0,6,4,0,0,0,0,0,0,8,0,3,11,0,0,4,0,0,0,17,5,10,19,0,7,0,0,0,7,48,0,6,13,9,22,17,0,0,0,70,5,12,13,16,86,63,23,18,4,242,6,7,10,15,76,125,60,60,5,376,5,6,0,3,53,76,43,50,5,248,7,3,5,0,15,32,23,79,0,168,5,0,0,0,8,16,24,68,0,125,4,3,0,0,0,13,5,78,3,120,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,3,0,11,0,0,3,0,3,4,0,0,3,15,40,99,87,60,275,353,188,383,28,1500,0,0,0,0,0,0,0,0,0,10
506051139,0,0,0,0,0,0,0,0,0,0,10,85,56,10,26,18,0,12,0,210,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,8,3,5,6,0,0,0,22,0,4,0,5,11,6,0,5,0,36,0,0,0,3,7,22,8,14,0,58,0,4,0,0,8,15,12,20,0,54,0,0,0,0,0,12,7,14,0,34,0,0,0,0,0,4,0,16,0,25,3,0,6,5,0,4,6,27,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18,14,20,29,69,37,98,7,307,0,0,0,0,0,0,0,0,0,0
506051140,0,0,0,0,0,0,0,0,0,3,22,146,85,37,44,31,13,23,3,402,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,11,0,0,5,3,4,5,0,0,0,14,0,0,0,5,0,5,0,5,0,22,4,3,0,0,5,3,0,0,0,15,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,10,11,13,20,9,14,3,108,0,0,0,0,0,0,0,0,0,5
506051141,0,0,0,0,0,0,0,0,0,0,9,52,17,12,7,13,0,5,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,7,0,3,0,0,0,0,14,0,5,0,0,3,3,0,0,0,10,0,6,4,0,6,3,3,0,0,18,0,3,0,3,3,8,0,3,0,26,0,5,0,3,6,10,0,0,0,25,0,0,0,0,6,9,9,10,0,31,0,0,0,0,0,3,0,4,0,12,0,3,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,30,11,14,28,42,17,24,5,162,0,4,0,0,0,0,0,0,0,8
506061142,0,0,0,0,0,0,0,0,0,5,15,177,79,35,39,16,9,6,6,381,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,13,0,4,0,0,0,8,0,0,0,22,0,0,0,0,8,9,4,0,3,26,0,0,0,3,4,5,8,12,0,23,0,0,0,0,0,0,5,10,0,15,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,12,14,28,14,34,4,157,0,0,0,0,0,0,0,0,0,3
506061143,0,0,0,0,0,0,0,0,0,0,6,22,19,11,3,8,3,8,6,78,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,3,3,0,0,6,0,0,0,19,0,3,0,5,7,16,3,4,0,38,3,0,0,3,12,11,6,10,0,48,0,0,0,0,6,11,15,10,0,40,0,0,0,0,3,0,13,8,0,28,0,0,0,0,5,3,0,12,0,23,0,0,0,0,0,0,8,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,5,17,13,14,36,54,43,64,3,248,0,3,0,0,0,0,0,0,0,3
