POW_SA2_CODE_2021,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
406011131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,10,0,0,0,0,18,8,32,54,73,102,29,9,310,39,32,29,40,48,15,11,206,0,4,0,3,4,3,0,24,210,333,372,400,459,156,27,1958
406011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,39,40,54,30,5,205,7,19,10,15,19,5,0,81,0,0,0,9,3,3,0,20,99,165,196,193,219,103,17,995
406011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,6,0,0,0,35,10,8,0,6,0,0,0,28,4,39,81,71,63,41,14,320,170,179,113,148,143,45,3,806,10,11,7,12,8,0,3,49,1128,1418,1453,1540,1294,331,43,7213
406011134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,37,46,46,39,15,221,12,12,22,26,30,10,4,116,3,4,5,15,7,0,0,35,136,236,261,334,313,126,37,1448
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,12,10,3,4,0,0,26,0,0,0,0,4,4,0,6,10,58,40,36,25,7,0,170
406011136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,7,6,6,0,0,63,12,23,7,10,6,0,0,62,4,18,27,44,37,14,7,149,201,198,138,138,153,29,4,860,7,0,5,9,8,4,0,37,1085,1423,1183,1452,1187,259,26,6612
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,11,0,4,8,5,0,0,0,11,0,0,3,6,5,0,0,15,12,49,41,62,60,0,0,229,0,0,0,0,4,6,0,8,155,385,360,448,386,45,0,1772
406021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,15,0,4,6,0,7,0,0,24,0,10,5,4,3,0,0,27,71,164,93,124,108,23,10,587
406021139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,11,5,0,37,3,12,11,12,15,9,0,67,4,0,0,0,0,3,0,9,54,143,102,92,126,65,12,594
406021140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,14,17,16,8,86,6,34,28,24,27,8,4,127,0,0,0,4,3,5,0,8,92,184,186,194,181,83,11,936
406021141,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,9,5,3,3,4,3,0,0,16,0,6,3,3,6,0,0,34,14,44,49,55,60,29,7,257,59,189,177,196,134,31,5,786,6,9,3,3,7,0,3,31,311,764,710,727,599,143,16,3279
406021142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,4,3,3,0,35,11,6,4,4,3,3,0,35,6,12,18,30,25,21,0,109,153,146,104,111,131,29,4,669,9,4,6,12,10,4,4,44,828,1301,1016,1142,1139,259,27,5711
406021143,0,0,0,0,0,0,0,0,3,7,3,0,5,0,0,18,3,8,10,6,6,0,0,23,7,14,9,8,5,0,0,39,3,51,58,43,29,8,0,189,132,494,364,272,184,18,0,1463,6,12,8,12,4,4,0,51,613,1939,1564,1186,808,89,6,6211
407011144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,26,43,63,105,72,23,328,104,67,75,61,78,40,4,425,7,0,7,9,6,4,6,34,458,456,561,612,657,254,50,3051
407011145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,6,34,37,79,67,52,19,294,40,35,42,43,65,22,4,260,4,0,3,0,7,0,0,24,238,350,387,454,481,219,47,2182
407011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,31,67,53,49,16,230,53,53,34,28,46,24,3,245,0,4,0,0,0,3,3,14,306,416,370,419,402,146,28,2091
407011147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,66,95,137,92,27,449,55,24,27,14,34,16,0,172,0,0,0,4,6,5,0,24,250,287,358,438,508,224,66,2124
407011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,9,3,5,0,3,0,0,0,9,0,44,71,83,111,70,16,398,149,104,103,118,153,50,9,687,10,5,4,6,11,4,13,43,783,797,921,1084,1075,360,50,5083
407011149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,37,65,110,76,22,347,65,26,28,35,44,19,6,221,4,4,0,0,5,0,0,16,245,240,292,349,458,201,49,1831
407021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,3,0,4,0,0,0,8,7,20,31,62,57,59,28,263,27,30,29,36,45,10,0,169,0,3,0,6,7,0,0,24,230,316,352,435,385,159,50,1926
407021151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,41,40,56,52,12,222,31,33,16,21,45,30,0,175,3,0,0,4,4,4,3,20,201,254,264,297,337,181,34,1570
407021152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,0,5,6,9,19,19,31,18,5,100,38,37,44,46,39,11,0,213,5,6,3,0,6,9,0,26,285,311,339,427,369,122,16,1867
407021154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,3,3,0,0,3,0,0,6,8,7,27,27,26,18,11,116,52,39,40,48,39,10,4,243,0,0,5,6,0,4,4,31,414,483,538,561,491,148,38,2671
407021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,9,11,46,85,92,54,27,331,5,7,3,9,10,10,4,54,4,0,0,6,4,3,0,20,140,264,288,275,280,154,44,1431
407021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,15,21,31,37,47,20,171,28,17,27,19,32,10,0,129,0,0,7,0,0,0,6,15,166,229,310,349,308,154,49,1567
407021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,73,123,110,76,20,440,42,46,46,36,41,25,0,235,3,0,4,3,6,3,0,31,534,650,671,778,678,297,62,3666
407021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,22,30,31,54,52,16,200,20,16,21,31,33,13,0,139,0,0,4,0,3,0,4,15,104,159,241,307,306,132,26,1288
407021173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,14,8,0,0,4,0,0,0,14,6,29,64,54,67,32,11,263,200,122,96,96,79,27,5,628,5,11,6,0,6,0,4,41,1088,1046,966,1196,977,250,34,5561
407021174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,19,3,8,0,0,3,0,0,19,9,36,79,75,78,43,10,321,164,184,138,120,147,47,11,805,11,7,0,6,11,8,0,44,1300,1617,1662,1779,1582,398,47,8380
407031159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,43,50,56,20,213,27,37,27,24,31,12,4,157,0,0,0,0,3,7,0,14,208,319,339,435,441,175,43,1960
407031160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,38,30,18,6,0,112,54,71,50,36,58,21,0,295,0,0,0,0,4,7,0,19,420,611,568,602,535,135,14,2880
407031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,32,50,56,54,7,225,21,17,15,12,29,6,3,100,0,0,5,4,0,5,0,16,166,265,251,296,307,140,25,1448
407031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,22,39,22,5,115,28,42,47,31,40,16,0,194,0,0,3,3,0,5,7,15,351,383,389,459,448,125,20,2167
407031163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,34,34,20,10,118,7,10,4,12,8,0,0,39,0,0,0,0,4,0,0,5,104,162,131,180,171,69,19,827
407031164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,42,41,67,60,16,260,38,32,29,49,47,20,4,207,3,0,3,7,0,0,0,15,206,250,298,412,442,176,32,1809
407031165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,8,0,0,0,15,7,6,0,8,0,0,0,15,4,35,60,69,88,34,9,303,197,198,104,125,133,50,10,819,4,5,9,5,5,5,0,38,1157,1352,1239,1503,1368,356,35,7017
407031166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,3,7,13,36,42,64,35,17,218,28,37,24,25,24,11,0,151,3,0,0,0,8,0,0,10,244,461,451,460,368,122,27,2141
407031167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,6,15,12,11,9,3,61,61,45,21,37,31,17,0,224,6,0,3,3,4,4,5,24,440,430,379,403,360,113,15,2137
407031168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,31,46,49,41,11,185,14,20,14,13,26,8,0,88,3,3,0,0,3,4,0,23,195,348,315,401,394,126,39,1821
407031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,9,28,57,71,110,74,36,388,29,31,29,30,45,16,3,188,0,3,3,3,3,3,5,18,241,425,373,386,500,209,66,2194
407031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,16,27,48,59,41,14,213,31,21,27,34,36,15,3,169,0,3,0,7,0,6,0,22,302,368,379,487,457,183,31,2209
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,13,10,7,0,0,30
499999499,11,5,8,0,0,0,0,29,6,4,4,0,0,0,0,5,13,35,29,26,14,8,3,131,23,45,45,26,19,8,3,176,160,537,666,578,544,336,132,2960,590,744,646,731,856,383,67,4007,46,40,37,37,38,31,24,256,4880,8252,7464,8143,7881,2578,434,39629
501011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,91,87,89,82,31,422,44,35,50,41,61,29,8,265,3,4,5,3,3,3,0,16,217,331,501,440,463,212,58,2224
501011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,19,49,160,211,192,106,18,761,151,117,147,90,115,50,8,680,14,5,10,15,7,0,0,47,713,855,1170,1113,885,323,56,5109
501011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,4,5,56,139,118,88,65,6,468,110,84,105,81,112,39,0,532,8,3,3,3,9,4,0,23,531,700,1038,971,735,261,19,4258
501011293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,4,0,0,0,24,9,4,4,4,0,0,0,24,8,22,61,60,55,43,8,264,216,80,121,106,118,65,6,717,5,3,7,4,5,0,0,23,981,835,1114,1335,1013,350,41,5664
501011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,8,3,49,92,106,104,51,11,414,117,110,135,109,139,37,0,660,5,7,3,9,3,4,3,33,676,809,1143,1204,1024,256,41,5145
501021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,6,4,3,0,4,0,0,0,6,5,40,54,62,56,30,3,252,97,67,78,56,67,12,3,393,0,0,3,4,0,0,0,14,533,565,726,724,537,121,20,3224
501021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,25,46,49,39,9,188,36,30,27,30,22,10,0,152,0,3,0,4,4,0,0,5,189,199,259,339,262,107,15,1371
501021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,0,0,19,5,8,6,0,0,0,0,17,3,8,18,13,26,8,0,76,83,140,127,138,147,46,0,692,5,3,3,3,0,0,0,16,389,659,812,853,777,181,8,3678
501021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,3,9,23,34,34,15,9,118,99,135,175,190,154,24,0,779,5,7,10,5,0,5,4,29,540,823,1127,1202,879,177,29,4774
501021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,19,35,40,15,146,24,17,20,25,28,14,9,133,0,0,4,0,0,0,0,9,207,253,337,326,335,117,30,1603
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,6,5,0,0,0,0,11,5,7,14,13,15,0,0,54,47,58,40,41,60,9,9,263,3,10,0,4,0,0,0,20,636,866,867,969,759,170,19,4295
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,0,19,34,44,24,10,3,142,110,55,52,54,51,14,4,344,0,0,3,0,0,0,0,9,507,395,442,425,336,91,13,2202
501021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,12,0,6,10,0,0,0,0,12,7,16,33,57,87,59,27,285,70,61,79,79,75,35,3,392,3,5,7,3,5,5,0,28,580,966,1067,997,869,271,53,4786
501021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,4,18,28,20,24,7,4,108,132,100,69,78,133,19,0,527,6,3,4,6,7,5,4,36,838,919,1015,1046,923,213,16,4974
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,26,28,27,5,117,36,53,66,81,90,19,0,344,6,3,0,3,0,0,5,26,254,363,464,619,491,105,31,2327
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,30,34,15,8,0,114,74,15,26,16,22,6,0,153,0,0,0,0,0,0,0,5,275,191,259,283,193,44,4,1257
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,12,20,25,12,0,71,12,19,10,5,12,10,0,73,0,0,0,0,0,0,0,0,81,93,141,154,132,41,3,642
501021253,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,5,4,3,10,6,3,3,0,31,13,4,8,6,3,0,0,43,11,63,114,94,85,47,12,421,323,247,248,239,214,68,7,1341,7,12,20,10,9,0,0,53,1817,2110,2399,2573,1901,519,61,11380
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,3,4,0,31,11,7,9,11,11,0,0,52,0,0,0,0,0,0,0,5,81,92,85,128,79,31,0,498
501031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,67,91,110,93,43,448,50,43,48,52,85,38,7,329,5,0,0,0,14,0,0,31,303,393,500,654,658,279,76,2866
501031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,4,5,39,59,71,67,21,280,34,26,27,31,42,23,0,192,4,5,5,0,0,0,0,17,224,247,340,399,397,207,46,1851
501031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,31,39,22,11,138,57,47,40,47,67,24,4,285,8,0,3,3,4,6,0,19,417,428,488,583,632,192,35,2772
501031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,20,51,82,96,85,23,367,27,25,23,36,49,40,7,194,0,4,6,3,6,3,0,25,185,254,305,442,481,270,62,1990
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,36,45,46,19,6,180,14,19,19,15,14,0,0,82,0,0,0,0,0,0,0,3,71,116,156,166,143,44,5,696
502011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,47,60,40,3,218,94,37,40,48,40,15,3,268,6,0,3,0,0,0,0,8,454,258,287,336,316,87,12,1753
502011023,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,18,9,12,3,0,0,0,0,31,6,14,33,40,33,9,5,138,110,125,99,112,109,36,3,593,0,4,6,7,5,0,3,28,671,871,946,1084,921,230,28,4752
502011024,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,11,8,4,4,0,0,0,0,17,8,26,61,83,85,45,8,319,122,83,66,68,76,27,4,447,0,4,0,0,0,0,4,12,638,482,571,604,529,171,22,3008
502011025,9,4,6,0,0,0,0,17,4,0,0,0,0,0,0,4,13,3,8,0,3,0,0,25,22,9,7,3,3,0,0,47,9,33,51,55,60,32,11,247,484,245,207,212,166,51,8,1373,11,13,10,4,10,0,7,51,2209,1836,1955,2005,1615,398,50,10080
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,20,20,37,12,4,114,27,13,19,9,14,9,0,89,0,0,0,0,0,0,0,0,140,104,133,141,128,39,13,698
502011027,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,10,5,3,0,0,0,0,0,9,9,51,84,88,56,19,0,314,152,63,61,56,40,17,0,394,0,0,3,9,0,0,0,16,681,572,589,672,438,109,11,3067
502011028,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,7,0,18,23,28,36,30,9,146,16,17,22,34,31,9,0,134,0,0,0,0,0,0,0,4,90,209,276,322,292,85,13,1288
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,24,59,65,63,38,18,280,153,121,127,139,173,31,0,742,3,0,10,3,7,0,0,28,706,838,1015,1106,961,234,32,4894
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,20,48,97,93,47,27,334,90,17,28,21,24,9,7,197,0,0,0,0,0,0,0,5,324,224,224,277,252,76,41,1422
503011031,8,3,3,6,0,0,0,30,4,0,0,0,0,0,0,3,5,7,0,0,0,0,0,14,19,15,3,6,0,0,0,51,15,33,80,103,86,59,36,419,304,164,104,78,104,49,8,820,7,4,6,0,0,0,5,23,1438,1349,1049,1012,910,352,83,6200
503011032,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,18,12,37,84,102,96,63,19,413,117,60,43,39,34,21,3,312,4,4,4,0,0,3,0,17,608,571,522,523,419,187,45,2871
503011033,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,5,4,0,0,0,0,0,14,0,25,56,96,88,29,13,310,122,45,29,17,28,12,0,253,0,0,5,0,0,0,0,8,456,339,329,367,308,107,25,1937
503011034,4,7,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,4,3,0,0,0,0,7,7,6,3,0,0,0,0,18,17,46,63,138,109,66,23,462,104,66,62,51,47,26,6,359,0,0,6,0,0,6,0,15,660,744,687,798,626,240,39,3798
503011035,43,74,59,75,65,21,0,333,4,3,6,0,7,0,0,21,6,36,17,13,10,0,0,83,50,109,80,97,79,22,4,436,95,195,348,382,317,147,51,1544,395,949,846,539,514,182,32,3464,15,23,12,6,5,9,10,81,2759,6171,5955,5096,4029,1279,196,25487
503011036,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,10,4,0,6,9,0,3,0,24,4,40,81,129,116,68,15,463,119,108,88,60,81,31,9,498,0,0,4,0,0,0,0,9,726,1061,990,944,809,281,37,4847
503021037,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,12,13,16,0,0,0,47,17,26,15,9,5,3,0,81,0,0,0,0,0,0,0,0,104,208,148,87,51,22,4,627
503021038,11,14,9,4,8,0,0,55,0,0,0,0,0,0,0,0,5,16,15,13,4,0,0,50,18,37,25,16,10,0,0,107,22,154,271,218,148,34,12,859,224,206,194,118,103,50,4,893,5,10,8,5,4,3,0,37,1270,2255,2374,1878,1255,350,35,9413
503021039,7,6,3,4,0,0,0,21,0,3,0,0,0,0,0,4,9,16,8,0,7,0,0,45,20,23,13,8,4,3,0,70,14,70,129,148,122,79,3,564,268,172,136,103,93,58,3,838,0,5,6,0,4,0,0,21,1247,1509,1282,1295,976,409,36,6758
503021040,6,0,0,0,0,0,0,16,0,3,0,0,0,0,0,3,3,7,3,4,0,0,0,15,10,13,6,6,0,3,0,35,11,41,86,89,67,49,6,341,144,87,55,36,37,18,0,382,6,8,0,0,0,3,0,20,638,784,675,593,459,178,32,3359
503021042,37,28,28,19,10,0,0,128,0,5,0,0,0,0,0,4,5,19,27,25,10,0,0,92,44,57,52,45,24,5,4,224,47,298,486,412,307,167,46,1766,474,563,490,329,349,119,19,2346,17,18,21,3,9,0,4,72,2822,5353,5014,4409,3152,973,153,21876
503021043,7,9,14,10,3,0,0,44,0,0,3,0,0,0,0,3,7,14,8,0,3,0,0,39,18,30,19,9,10,4,0,87,23,139,260,220,179,58,19,892,188,316,286,204,208,96,10,1301,3,6,9,6,4,5,0,36,1227,2466,2414,2232,1741,568,74,10729
503021295,26,60,88,84,45,8,0,298,0,11,7,5,0,0,0,16,10,38,29,9,4,3,0,106,39,104,119,92,48,7,0,423,26,214,327,258,174,65,20,1084,168,548,535,426,333,102,0,2113,10,20,14,9,9,4,9,60,1254,4221,4947,4074,2828,707,55,18079
503021296,19,22,17,12,8,0,0,77,0,5,0,0,0,0,0,9,12,18,14,10,0,0,0,57,32,37,28,20,8,0,0,136,22,129,186,147,98,38,9,623,192,276,212,152,145,51,8,1037,4,11,10,8,0,0,0,37,1217,2526,2421,1919,1488,429,59,10067
503021297,323,498,530,298,187,31,4,1872,18,42,41,18,4,5,0,127,95,278,236,117,69,13,0,803,440,819,803,431,258,47,4,2800,480,3531,6024,4530,2017,470,41,17099,1723,3692,3788,2155,1745,523,46,13673,68,125,100,95,43,30,34,487,11856,33891,38174,28824,16873,3847,329,133799
504011044,9,0,4,0,3,0,0,19,0,0,0,0,0,0,0,6,3,6,4,0,0,0,0,23,14,9,10,3,0,0,0,47,7,57,108,110,75,36,3,401,113,96,85,62,75,46,5,484,3,7,3,11,5,6,0,25,908,1225,1471,1371,1095,329,25,6420
504011045,8,3,0,6,0,0,0,13,4,0,0,0,0,0,0,0,10,16,7,3,7,0,0,35,13,15,7,3,5,0,0,54,22,74,155,146,103,53,7,559,158,154,114,94,92,41,8,670,7,10,3,6,6,7,0,29,1141,1785,1899,1887,1474,504,63,8752
504011046,4,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,4,5,4,3,0,0,0,21,9,10,11,3,4,0,0,32,6,52,81,82,51,25,5,300,112,70,77,54,49,14,0,376,4,6,7,0,3,0,0,14,523,620,682,547,415,124,22,2919
504011047,3,4,0,0,0,0,0,10,7,0,0,0,0,0,0,11,22,14,8,0,0,0,0,49,31,17,13,4,0,0,0,69,8,70,107,80,60,53,12,387,378,148,106,113,114,42,0,900,8,12,11,7,3,3,0,40,1904,1675,1462,1342,1116,331,41,7876
504011048,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,5,0,0,0,7,4,10,23,34,39,22,4,141,44,14,22,28,16,14,0,139,0,3,0,0,0,0,0,9,224,182,232,214,224,104,13,1195
