POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
106031124,18,0,0,3,13,7,14,0,0,55,8,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,8,0,0,15,94,7,14,16,27,18,37,0,8,217
106031125,18,0,9,3,9,10,3,0,0,52,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,12,9,0,4,4,0,4,5,0,3,28,316,60,93,132,168,100,81,11,16,980
106041126,24,3,8,8,19,20,15,0,0,101,3,0,0,0,0,0,0,0,0,7,11,0,5,0,0,13,6,0,0,38,10,3,0,3,18,3,0,0,10,45,206,38,73,64,174,145,106,3,19,835
106041127,5,0,0,0,6,0,6,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,71,16,16,18,30,33,55,0,4,245
106041128,13,6,5,7,11,11,31,0,0,72,3,0,0,4,0,5,6,0,0,20,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,78,9,14,24,63,83,191,16,3,484
106041129,6,0,0,0,5,4,5,0,0,21,3,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,79,19,16,21,40,34,72,4,6,293
107011131,87,10,19,14,31,30,32,0,3,233,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,4,0,0,28,11,0,0,0,5,5,3,0,0,24,342,35,49,46,103,89,105,0,13,789
107011132,23,4,7,4,8,19,19,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,5,6,0,0,11,99,19,18,26,29,35,21,0,0,254
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,4,5,6,0,0,34,407,39,38,40,50,33,25,0,11,648
107011134,99,12,10,29,38,35,48,0,4,275,0,5,0,0,0,0,0,0,0,3,46,5,4,7,7,9,4,0,6,83,60,7,8,9,21,7,17,0,7,130,832,120,132,165,216,207,193,0,29,1895
107011545,33,5,8,6,9,11,8,0,0,82,7,0,0,0,0,0,3,0,0,11,12,0,5,8,0,9,10,0,0,40,4,0,0,0,3,5,4,0,0,22,161,15,36,33,26,51,46,0,8,386
107011546,138,14,21,27,39,33,27,0,3,301,3,0,0,0,0,0,0,0,0,7,23,5,8,3,4,5,3,0,0,59,27,0,9,6,6,4,3,0,0,59,768,77,92,111,134,108,136,0,21,1450
107011547,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,43,3,10,3,7,11,10,0,3,87
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
107031136,44,3,5,8,13,8,13,0,0,97,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,3,0,0,0,0,4,0,0,0,10,175,19,29,31,37,38,54,0,8,390
107031137,60,4,0,4,13,10,18,0,0,113,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,0,0,0,0,22,13,0,0,6,3,6,3,0,4,36,226,26,32,31,61,59,61,0,9,506
107031138,36,5,6,13,16,16,10,0,0,103,0,0,0,5,0,0,0,0,0,11,3,7,0,0,5,0,4,0,0,19,0,0,6,0,4,4,3,0,0,22,194,38,53,59,77,70,72,0,10,582
107031139,4,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,0,8,8,13,11,5,0,4,84
107031140,22,0,4,4,5,18,14,0,0,68,0,0,3,3,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,5,0,0,15,119,14,28,21,38,45,56,0,4,326
107031141,39,4,5,12,16,19,22,0,0,117,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,4,0,0,22,222,37,28,49,69,74,68,0,9,560
107031142,133,29,25,31,64,48,33,0,8,365,3,0,0,0,0,0,0,0,0,3,18,3,0,0,5,0,0,0,0,35,16,3,3,0,3,0,5,0,0,40,533,60,84,95,146,124,151,0,16,1207
107031143,96,12,14,18,30,40,31,0,0,234,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,3,0,0,0,27,12,0,0,3,4,0,6,0,0,25,300,37,38,38,65,83,71,0,7,639
107041144,69,9,18,24,32,31,31,0,0,206,0,0,0,0,0,3,0,0,0,9,30,3,5,4,6,7,6,0,0,54,17,4,8,3,3,9,9,0,12,57,453,62,114,109,163,191,242,6,18,1357
107041145,59,16,12,17,23,41,25,0,3,198,4,0,0,0,0,0,0,0,0,7,11,0,0,0,9,3,0,0,0,26,8,0,0,3,3,3,0,0,0,26,258,39,54,76,67,100,89,0,12,693
107041146,51,4,13,10,20,38,55,0,6,200,7,0,4,6,9,0,3,0,0,27,11,0,4,9,0,8,3,0,0,32,12,3,0,4,4,6,14,0,0,44,484,119,167,199,219,266,319,5,13,1787
107041147,20,3,4,5,11,5,20,0,0,70,0,0,0,0,0,0,0,0,0,8,9,0,4,0,3,6,0,0,0,21,0,0,5,0,0,4,4,0,0,20,120,29,33,41,38,45,45,5,3,348
107041148,33,4,5,18,18,16,8,0,0,99,8,0,0,0,0,0,0,0,0,10,7,0,0,4,0,0,5,0,0,13,4,0,0,3,0,0,0,0,0,17,170,30,52,60,86,75,58,5,10,542
107041150,87,12,7,18,43,35,48,0,3,255,5,0,0,4,3,0,0,0,0,9,7,0,4,0,0,0,3,0,0,18,12,0,0,5,9,0,0,0,3,33,280,39,62,82,115,96,116,0,12,801
107041548,244,38,47,55,110,93,106,0,14,714,16,3,7,10,9,8,9,0,0,61,54,10,13,11,19,26,31,0,0,153,55,7,13,4,22,26,38,0,5,171,1481,225,319,365,530,530,715,15,54,4233
107041549,405,93,107,140,204,239,155,3,7,1354,0,0,0,0,0,0,0,0,0,9,10,3,0,5,4,0,0,0,0,21,12,0,3,4,11,10,10,0,0,49,628,121,156,199,272,320,255,6,14,1963
108011151,12,0,0,0,0,0,8,0,0,19,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,71,13,9,4,9,15,11,0,7,129
108011152,44,8,15,9,25,17,60,0,10,188,0,0,0,0,0,0,3,0,0,3,12,3,3,0,0,0,0,0,0,28,11,0,0,4,0,0,6,0,4,27,208,29,43,43,69,77,111,0,22,604
108011153,7,0,0,0,0,0,6,0,0,16,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,79,13,9,24,15,15,22,0,5,177
108011154,28,4,9,8,13,23,25,0,4,112,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,3,0,4,0,0,6,0,0,4,18,95,7,21,22,19,37,39,3,9,249
108021155,93,14,10,22,27,47,35,0,4,259,0,0,0,0,0,0,0,0,0,5,3,0,0,5,5,6,0,0,0,18,10,0,0,0,0,3,3,0,0,15,259,40,36,52,66,90,63,0,31,634
108021156,4,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,4,0,0,10,78,12,14,19,14,26,65,0,7,231
108021157,28,0,3,5,10,8,8,0,0,61,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,3,0,0,9,83,13,19,13,28,19,24,0,6,201
108021158,18,4,3,6,12,5,14,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,88,7,21,22,31,18,26,0,10,217
108021159,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,77,4,9,18,25,12,24,0,6,176
108021160,14,0,0,8,4,7,12,0,0,42,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,37,7,8,17,14,15,25,0,7,136
108031161,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,8,13,12,0,5,56
108041162,32,11,11,9,16,13,5,0,0,92,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,16,4,0,5,0,0,0,0,0,0,9,155,17,37,42,47,40,28,0,10,374
108041164,207,33,42,72,114,107,119,5,13,712,10,0,0,3,0,4,0,0,0,22,19,4,5,5,3,9,6,0,4,53,17,3,4,7,11,10,14,0,4,58,607,89,151,231,272,259,274,5,47,1932
108041165,11,3,0,3,3,9,6,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,64,0,8,21,16,11,21,0,4,136
108041166,32,4,5,0,6,9,7,0,4,66,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,3,0,0,18,13,0,0,0,0,0,6,0,0,17,153,17,23,28,44,38,34,0,10,342
108041619,51,8,17,25,14,16,16,0,7,152,0,0,0,4,0,0,0,0,0,7,15,4,6,4,6,4,4,0,0,39,7,0,3,3,4,0,4,0,3,27,284,40,72,87,128,108,143,0,15,890
108041620,85,10,17,29,42,42,46,0,4,272,0,0,0,3,0,0,0,0,0,9,6,0,0,0,6,0,0,0,0,15,9,0,0,0,0,4,0,0,0,15,193,22,37,55,77,88,78,0,12,564
108051167,11,0,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,71,4,6,4,15,14,16,0,0,133
108051168,3,0,0,7,9,3,5,0,0,25,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,74,5,17,14,25,13,14,0,10,162
108051169,154,26,40,53,62,83,111,11,7,552,8,0,0,0,0,0,0,0,0,7,17,0,9,0,7,9,3,0,0,39,19,0,6,3,4,5,8,0,6,41,413,62,79,117,157,136,185,11,36,1190
108051170,6,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,9,112,11,20,16,15,20,17,0,8,205
108051171,3,0,0,6,0,6,3,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,43,3,5,14,23,14,17,0,3,119
109011172,74,13,18,35,94,64,59,3,0,353,10,0,0,0,0,0,0,0,0,13,6,0,4,7,3,0,4,0,0,21,8,4,0,0,9,12,6,0,0,38,256,42,58,80,180,185,178,3,9,982
109011173,16,0,0,0,10,19,21,0,5,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,7,0,0,0,6,4,0,0,0,18,64,8,15,14,43,32,44,0,6,224
109011174,118,25,21,33,93,107,73,0,6,476,3,4,0,0,0,4,0,0,0,14,11,0,5,0,9,15,21,0,0,68,15,3,10,4,19,17,20,0,0,85,412,67,102,131,312,359,309,3,39,1735
109011175,10,0,0,4,9,11,3,0,0,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,3,0,0,5,4,0,4,0,0,19,103,10,18,20,59,48,49,0,7,311
109011176,24,6,9,11,28,29,27,0,0,134,0,0,0,0,0,0,0,0,0,3,9,4,0,0,9,12,7,0,0,35,9,0,0,3,8,8,10,0,0,34,153,19,32,48,116,125,123,0,7,620
109021177,0,0,0,0,4,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,25,6,3,8,12,7,27,0,4,96
109021178,12,0,3,4,5,11,12,0,0,53,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,15,0,0,25,72,12,18,19,39,49,116,26,14,367
109021179,0,0,3,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,22,33,7,12,18,32,52,107,0,33,286
109031180,9,0,5,5,3,11,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,63,6,13,14,26,28,22,0,3,177
109031181,4,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,0,0,0,3,4,3,0,0,20,86,18,19,18,24,49,76,0,12,299
109031182,18,4,0,9,5,3,30,0,0,79,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,65,4,16,25,28,31,58,3,5,232
109031183,4,0,0,0,3,7,5,0,0,16,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,3,0,0,9,59,7,4,9,33,44,59,0,0,213
109031184,4,0,0,0,6,12,12,0,0,37,0,0,0,0,6,6,8,0,0,23,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,41,8,13,12,30,39,47,0,5,193
109031185,15,0,4,5,20,22,9,0,0,77,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,0,0,0,0,13,88,7,22,16,44,55,69,4,3,316
110011186,79,11,20,28,67,65,171,0,5,451,4,0,0,0,4,5,3,0,0,11,12,0,5,4,4,0,14,0,0,45,13,0,6,8,8,14,21,0,3,62,395,78,130,160,306,265,552,10,24,1920
110011187,4,0,0,3,3,6,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,14,43,6,11,15,33,35,207,10,12,370
110011188,6,4,0,0,4,3,13,0,0,32,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,0,11,67,10,8,5,20,14,39,0,0,174
110011189,5,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,7,11,15,5,14,0,4,97
110021190,5,0,0,6,4,6,39,0,0,64,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,5,0,0,15,75,8,17,13,19,13,58,3,7,219
110021191,34,0,6,7,15,17,18,0,5,102,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,9,3,0,0,0,7,3,4,3,0,24,122,15,32,35,84,72,147,15,18,542
110021192,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,7,33,3,5,0,11,4,3,0,0,62
110021193,4,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,8,6,6,5,10,3,0,0,65
110021194,15,0,5,0,5,5,5,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,3,0,0,11,83,0,28,15,23,26,35,3,15,228
110031195,10,0,0,10,10,13,20,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,0,0,9,0,0,3,0,3,0,3,0,0,11,64,14,14,33,63,61,75,0,9,342
110031196,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,5,8,7,14,25,68,0,3,170
110031197,11,0,0,0,10,13,22,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,46,4,11,10,30,35,51,3,7,189
110031198,3,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,37,11,16,14,16,14,42,0,0,153
110041199,18,5,0,6,10,4,11,0,0,55,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,6,10,0,0,23,4,0,0,0,0,4,5,0,0,16,70,12,15,18,43,49,75,0,5,297
110041200,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,42,4,9,11,32,22,52,4,6,187
110041201,3,0,6,4,3,3,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,5,55,9,17,9,15,25,43,0,4,177
110041202,13,5,3,5,4,10,17,0,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,20,0,0,0,0,0,0,3,0,0,10,116,16,19,37,85,148,219,3,16,647
110041203,113,26,31,60,88,147,186,0,7,665,3,0,0,0,0,0,0,0,0,3,13,0,3,5,3,8,14,0,0,42,6,0,3,3,8,11,6,0,5,38,276,52,75,113,199,293,352,4,18,1380
110041204,5,3,0,0,3,7,6,0,0,25,0,0,0,0,0,0,5,0,0,9,7,3,0,0,0,3,0,0,0,17,7,0,0,4,0,6,12,0,0,26,105,18,29,37,81,149,421,33,24,899
110041205,10,3,3,3,5,10,47,0,0,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,3,0,0,18,95,16,16,26,34,47,80,0,6,317
111011206,65,18,20,32,36,52,39,3,0,263,0,0,0,0,0,0,0,0,0,0,9,0,0,5,9,0,6,0,0,28,6,0,0,0,5,10,5,0,5,32,255,47,61,81,118,113,103,7,8,795
111011207,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,27,5,6,3,10,12,18,0,0,89
111011208,137,30,33,69,110,85,48,8,11,534,0,0,3,0,3,0,3,0,0,16,15,3,3,9,10,9,7,0,0,65,13,0,6,4,9,9,9,0,0,55,401,85,121,190,245,263,232,5,21,1573
111011209,93,10,11,23,54,70,55,4,5,328,3,0,0,0,0,0,0,0,0,3,32,10,3,4,15,14,9,0,3,90,10,6,6,8,8,8,16,0,4,69,386,62,85,115,249,182,201,4,17,1310
111011210,21,3,7,9,20,39,37,0,5,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,20,0,4,0,0,0,0,0,0,3,10,51,10,10,18,51,71,66,0,11,275
111011211,10,0,0,0,0,14,34,0,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,14,51,7,5,3,17,20,44,0,0,158
111011212,13,8,5,4,8,9,4,0,0,58,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,3,0,0,0,5,0,0,0,0,12,115,9,16,31,39,35,28,0,7,283
111011213,14,5,5,6,5,3,6,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,65,11,13,23,27,16,13,0,0,162
111011214,70,13,19,15,12,21,16,0,0,167,5,0,0,3,4,0,4,0,0,20,10,0,0,3,4,6,4,0,0,34,16,8,0,3,3,3,7,0,0,42,275,51,70,99,117,117,112,4,7,854
111021215,33,11,3,12,24,17,21,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,73,18,17,22,43,32,31,0,0,248
111021216,10,0,4,5,9,9,15,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,6,0,0,0,0,0,0,0,4,13,80,14,13,14,23,30,28,0,7,201
111021217,26,6,5,12,30,30,24,0,3,146,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,8,3,0,0,3,4,4,0,0,19,126,36,24,45,95,105,92,0,5,523
111021218,72,16,27,26,53,31,41,0,3,268,5,0,0,0,3,0,0,0,0,13,19,0,5,3,5,4,0,0,0,35,3,3,3,0,7,9,10,0,3,38,379,60,87,88,144,110,102,0,22,991
111021219,48,9,9,16,29,35,27,0,0,181,0,0,0,0,0,0,0,0,0,6,14,0,0,4,5,0,5,0,0,26,7,0,0,0,5,3,0,0,0,22,178,38,27,53,88,61,75,0,3,524
111021220,5,0,3,3,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,4,0,5,6,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,59,4,12,24,28,11,9,0,3,156
111021221,8,0,0,0,4,8,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,5,0,0,5,40,8,6,9,19,26,10,0,0,113
111031222,50,11,12,18,22,21,19,0,0,160,0,0,0,3,0,3,0,0,0,8,8,3,6,7,5,11,20,0,4,73,5,0,0,4,3,8,0,0,3,30,228,43,69,120,138,161,176,0,11,943
111031223,9,4,0,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,3,16,0,0,3,4,0,6,0,3,31,13,6,3,11,14,9,21,0,7,77,246,66,73,114,178,196,243,0,28,1133
111031224,120,9,33,42,58,56,61,0,0,385,10,0,5,3,8,10,4,0,0,44,24,0,5,14,18,15,13,0,0,89,17,3,0,7,19,11,16,0,5,78,521,89,140,191,292,310,300,9,21,1867
111031225,309,98,104,141,237,286,168,3,9,1344,5,0,0,6,0,0,0,0,0,18,9,0,0,0,4,6,6,0,0,30,14,4,7,4,5,9,12,0,3,47,514,139,151,199,341,376,253,4,21,1999
111031226,8,3,0,6,11,13,10,0,0,61,0,0,0,0,0,0,0,0,0,5,4,0,0,0,7,5,0,0,0,15,0,0,0,0,6,0,0,0,0,6,68,12,14,27,68,64,53,0,4,308
111031227,72,12,26,37,62,58,55,0,0,328,0,3,0,0,0,3,6,0,0,21,15,0,5,3,12,7,8,0,0,60,14,4,0,7,7,22,6,0,3,63,370,74,106,138,241,244,212,0,16,1397
111031228,68,4,19,18,29,24,46,3,5,220,0,0,0,0,4,0,0,0,0,6,5,0,0,0,3,7,0,0,0,24,3,0,3,0,3,3,3,0,0,21,173,24,50,52,79,72,122,7,8,595
111031229,143,40,34,47,85,68,40,0,5,467,12,3,5,0,0,0,4,0,0,29,14,5,0,5,13,10,13,0,4,60,10,6,9,11,15,16,30,0,3,106,789,179,245,324,451,477,607,11,27,3113
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,5,3,3,0,0,29,98,21,30,33,52,47,34,0,6,311
111031231,33,8,6,14,33,25,28,0,0,145,5,0,0,0,0,6,0,0,0,10,4,0,0,4,8,6,10,0,0,29,8,6,4,0,5,4,15,0,4,42,290,71,92,123,250,284,322,3,19,1459
111031232,15,5,7,8,10,10,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,39,9,17,20,16,19,20,0,4,150
111031233,70,17,17,57,69,76,80,0,0,387,0,0,0,0,0,0,0,0,0,9,8,0,4,4,6,4,9,0,0,46,8,0,0,3,4,6,10,0,0,40,220,36,67,111,146,141,196,0,11,924
111031234,190,43,35,71,128,126,116,3,14,718,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,0,0,0,12,12,0,0,0,0,0,3,0,7,30,322,65,53,88,195,190,188,6,19,1117
111031235,35,0,5,5,32,12,17,0,0,114,0,0,0,0,0,5,3,0,0,10,11,0,3,5,7,11,3,0,0,42,13,3,5,4,9,6,8,0,0,53,266,46,56,67,139,105,114,0,12,800
112011236,135,32,31,57,80,53,81,0,11,472,6,0,3,0,4,0,0,0,0,16,11,0,4,0,13,10,9,0,3,57,22,0,0,7,9,15,10,0,5,69,496,70,101,154,224,222,217,3,32,1523
112011237,37,12,7,12,31,16,21,0,4,132,7,0,0,4,0,5,0,0,0,19,8,0,8,0,6,5,0,0,0,26,8,3,4,0,9,5,16,0,3,43,277,42,62,63,130,96,124,0,16,805
112011238,56,13,10,14,12,10,5,0,3,118,9,0,0,0,0,3,3,0,3,17,0,0,0,0,0,0,3,0,0,6,9,0,4,3,7,6,8,0,5,40,228,26,56,76,72,104,110,0,26,695
112011239,32,4,8,7,13,9,12,0,0,84,4,5,0,3,0,8,0,0,0,21,3,0,3,4,3,0,0,0,0,16,10,0,4,5,0,0,9,0,0,26,151,28,39,40,63,61,62,0,8,443
112011240,64,11,12,22,33,26,42,0,3,218,4,5,9,4,7,9,7,0,3,44,6,4,3,10,13,16,19,0,0,76,24,7,7,17,28,23,57,0,8,164,409,93,126,203,312,421,744,7,46,2372
112011241,3,0,0,0,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,46,0,12,12,14,24,17,0,6,124
112011242,9,3,4,10,5,6,0,0,0,34,7,4,0,0,3,0,0,0,0,11,0,0,0,0,5,0,5,0,0,14,3,0,0,3,3,5,0,0,0,18,99,26,25,54,55,61,63,0,11,396
112011243,46,12,23,17,14,19,13,0,3,142,19,0,0,3,3,0,0,0,0,35,8,0,0,4,3,0,3,0,0,28,19,4,16,12,6,10,15,0,4,83,274,67,107,127,111,101,89,0,17,890
112021244,35,6,7,15,15,15,10,0,3,103,7,0,6,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,3,10,10,3,0,0,0,3,3,0,0,21,130,17,31,41,43,36,53,0,10,358
112021245,6,0,0,3,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,7,4,16,57,10,18,11,28,18,17,8,8,172
112021246,33,6,12,12,13,24,24,0,0,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,14,113,12,38,34,46,52,51,0,8,361
