POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
101061544,0,3,5,6,0,0,7,0,0,0,0,0,10,0,0,13,0,0,5,3,3,5,0,0,13,0,0,12,6,3,3,6,0,32,0,5,6,3,0,3,8,0,27,0,0,13,9,8,7,3,0,36,0,0,5,4,3,9,0,0,24,0,0,9,11,13,8,0,0,50,0,0,3,3,0,0,0,0,6,0,0,0,5,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,14,60,50,44,48,28,6,247,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,0,0,14,7,0,6,4,3,0,0,0,22,0,5,6,6,5,6,3,0,29,5,8,5,4,7,4,0,0,37,0,4,14,4,12,11,5,0,45,0,0,6,8,11,4,0,0,31,0,0,9,4
102011028,0,9,8,3,0,0,24,0,0,4,9,6,5,0,0,25,0,3,0,4,0,0,0,0,13,0,0,6,0,10,3,3,0,23,0,0,0,5,13,4,5,0,35,0,0,0,12,9,8,3,0,34,0,0,0,3,13,7,0,0,31,0,0,8,16,16,12,0,0,47,0,0,0,0,5,3,0,0,12,0,0,0,6,8,10,4,0,34,0,0,0,3,3,5,0,0,6,0,16,31,83,85,62,20,5,310,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,15,12,7,3,0,3,0,0,0,25,0,8,3,7,0,0,0,0,27,0,4,9,3,3,7,0,0,26,0,5,5,10,6,7,4,0,37,0,0,12,5,7,3,0,0,31,0,4,6,3
102011029,4,5,10,5,0,3,23,0,0,4,11,5,0,6,0,23,0,0,0,8,7,0,3,0,19,0,0,5,10,11,3,6,0,40,0,0,3,7,13,12,7,0,47,0,0,3,3,4,6,0,3,26,0,0,4,6,12,10,0,0,32,0,0,7,5,22,17,0,0,59,0,0,0,6,6,8,4,0,13,0,0,0,7,13,3,0,0,23,0,0,0,0,0,0,3,0,4,0,4,45,77,106,74,39,14,359,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,7,5,0,0,0,0,8,0,0,16,17,9,0,3,0,0,0,0,39,5,5,13,3,7,0,0,0,40,0,6,13,8,9,5,4,4,51,0,7,15,11,13,4,5,0,50,0,4,9,10,3,9,0,0,42,0,0,12,10
102011030,4,0,0,3,0,0,15,0,3,4,5,0,3,0,0,12,0,5,12,0,4,4,0,3,29,0,10,15,11,10,3,0,0,44,0,9,30,16,10,10,3,0,78,0,3,13,19,11,9,0,0,63,0,0,15,22,15,15,0,0,67,0,0,20,37,30,26,5,0,114,0,0,3,10,7,4,0,0,19,0,0,0,8,4,21,7,6,38,0,0,5,0,0,4,0,0,7,0,32,119,136,102,99,24,10,526,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,5,3,0,0,4,0,0,0,21,5,0,3,4,3,3,0,0,16,14,3,5,3,7,0,4,0,37,17,17,10,4,0,10,4,0,60,16,26,20,6,12,11,3,0,96,11,41,55,33,22,21,8,0,189,0,28,74,51,36,40,8,0,237,0,15,47,46,30,26,4,0,168,0,7,41,34
102011031,8,17,20,7,6,0,74,5,10,24,32,22,22,6,0,121,0,21,37,43,33,34,10,0,177,0,21,72,52,42,35,10,0,232,0,17,70,53,43,36,6,0,228,0,4,69,70,54,28,3,0,231,0,0,58,60,59,39,7,0,226,0,0,51,141,118,73,13,3,411,0,3,9,16,36,16,4,0,81,0,0,13,34,47,37,10,0,143,0,3,3,0,7,3,0,0,8,17,111,434,539,489,360,83,11,2043,0,0,0,5,5,0,0,0,7,4,5,0,0,0,0,0,0,12,3,0,0,3,0,0,0,0,12,7,9,9,6,3,0,0,0,25,16,6,8,4,0,4,5,0,42,18,21,15,10,15,6,3,0,97,12,35,28,11,7,12,3,0,116,3,39,51,23,23,20,6,0,166,0,24,54,36,25,31,8,0,166,0,6,22,33,16,12,4,0,94,0,0,22,24
102011032,42,35,24,13,27,7,169,0,20,55,61,31,35,20,3,230,0,39,100,98,56,84,23,0,403,0,71,184,155,130,106,24,0,681,0,94,284,205,166,117,29,3,901,0,32,291,235,209,144,26,0,934,0,4,233,229,228,156,34,6,888,0,7,251,318,335,239,38,0,1191,0,0,34,59,38,21,12,0,159,0,0,20,115,121,88,26,0,377,0,0,9,3,6,4,6,0,27,18,309,1542,1553,1367,1034,284,25,6131,0,0,0,3,3,4,0,0,15,5,0,5,0,4,3,0,0,8,8,5,5,3,3,0,0,0,24,11,9,8,5,3,5,0,0,45,36,13,9,10,11,3,6,0,90,43,39,18,13,10,21,13,6,155,16,79,44,28,31,26,10,0,242,8,70,105,45,45,46,10,0,323,3,50,142,89,78,48,16,0,416,0,19,75,74,53,38,10,0,269,0,4,46,31
102011033,0,4,4,0,0,0,4,0,0,0,0,0,3,0,0,10,0,0,6,7,0,0,0,0,21,0,3,10,10,9,6,4,0,40,0,0,17,13,13,0,5,0,51,0,0,11,13,10,10,0,0,48,0,0,17,13,12,4,0,0,48,0,0,10,18,26,9,4,0,73,0,0,0,0,0,6,0,0,4,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,19,84,90,83,50,21,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,13,0,5,0,6,0,0,0,0,21,4,4,4,3,7,4,0,0,18,0,3,7,4,5,3,0,0,29,0,0,0,9,3,0,0,0,14,0,0,5,0
102011034,4,4,4,6,0,0,13,0,0,3,5,10,4,0,0,26,0,0,5,8,6,10,0,0,32,0,4,15,7,5,6,0,0,35,0,5,14,7,6,8,0,0,40,0,4,16,10,17,11,0,0,60,0,0,8,19,15,16,0,0,59,0,0,7,19,25,12,0,0,65,0,0,0,0,0,0,0,0,11,0,0,0,3,5,5,5,0,20,0,0,0,0,0,0,0,0,0,0,17,81,100,100,78,14,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,9,11,0,0,0,0,0,3,0,25,6,5,0,0,3,0,0,0,21,0,12,0,0,7,5,3,0,30,0,4,13,7,14,8,0,0,43,0,11,9,12,11,3,0,0,53,0,4,9,6,5,15,3,0,48,0,3,9,12
102011035,5,0,3,3,0,0,10,0,0,0,3,0,3,0,0,9,0,0,4,3,6,0,0,0,15,0,0,8,3,7,3,4,0,27,0,3,8,3,8,4,0,0,35,0,0,7,9,9,3,0,0,32,0,0,8,17,11,13,0,0,39,0,0,11,25,20,15,5,0,83,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,3,5,62,74,68,55,17,0,290,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,5,3,0,3,0,0,0,12,0,0,3,4,0,3,0,0,13,0,6,13,4,3,3,0,0,22,0,0,10,5,0,8,0,0,23,0,0,9,5
102011036,3,4,0,0,0,0,12,0,5,0,5,10,4,3,0,28,0,0,0,10,12,9,0,0,34,0,7,11,15,16,6,0,0,52,0,3,23,12,10,0,0,0,56,0,0,17,14,10,8,7,0,51,0,0,8,10,15,13,0,0,52,0,0,17,17,26,16,3,0,80,0,0,0,0,3,0,0,0,5,0,0,0,6,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,25,98,99,117,58,21,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,0,0,6,9,3,0,0,4,3,0,0,16,12,6,5,4,0,3,0,0,24,4,10,8,8,0,3,4,0,31,0,12,15,8,0,6,0,0,46,0,7,11,15,11,7,0,0,52,0,4,10,15,6,5,0,0,42,0,4,15,8
102011037,0,0,7,4,0,0,15,0,0,4,7,8,5,0,0,27,0,0,5,9,4,11,3,0,37,0,0,12,12,9,7,0,0,35,0,0,13,5,8,8,0,0,23,0,0,10,8,11,9,3,0,38,0,0,8,7,3,6,0,0,28,0,0,8,10,11,5,3,0,40,0,0,0,6,4,0,3,0,15,0,0,0,4,3,6,7,0,23,0,0,0,0,0,0,0,0,0,3,4,48,74,72,57,29,9,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,7,0,8,0,0,7,0,5,7,0,0,20,0,3,6,0,5,0,0,0,14,0,0,6,6,5,0,0,0,17,0,0,3,4
102011038,0,4,0,0,0,0,6,0,0,4,0,5,3,0,0,11,0,0,7,3,0,0,0,0,13,0,0,8,5,6,4,0,0,15,0,0,3,3,10,3,3,0,20,0,0,4,8,4,0,0,0,15,0,0,4,5,0,6,0,0,14,0,0,3,6,13,11,0,0,33,0,0,0,4,5,6,0,0,11,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,35,40,42,39,11,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,8,8,3,0,4,6,0,5,0,23,5,3,4,0,7,11,0,0,27,0,5,8,3,3,7,0,0,21,0,3,13,5,6,0,0,0,29,0,0,13,4,4,3,0,0,24,0,0,4,6
102011039,6,4,0,7,0,5,29,0,3,8,16,9,5,5,0,52,0,12,13,9,7,11,10,0,55,0,9,25,18,34,18,6,0,105,0,0,16,25,15,14,5,0,71,0,4,15,16,25,10,0,0,70,0,0,12,23,35,10,3,0,79,0,0,18,36,49,28,4,0,142,0,0,4,5,12,5,0,0,27,0,0,0,19,18,11,5,0,61,0,0,0,5,0,0,0,0,7,4,34,123,190,212,126,46,11,758,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,5,0,6,4,0,4,0,0,0,12,11,3,3,3,0,4,3,0,26,15,9,11,0,0,0,0,0,36,0,15,9,13,3,0,0,0,54,0,16,24,16,11,6,0,0,69,0,13,23,17,15,7,0,0,83,0,3,17,13,13,6,0,0,51,0,0,12,9
102011040,9,11,4,10,12,0,44,0,3,11,18,6,9,6,0,54,0,7,12,26,14,8,10,0,74,0,5,14,17,24,10,11,3,75,0,3,20,19,18,17,5,0,85,0,3,20,17,14,18,4,0,86,0,0,20,20,27,20,9,0,87,0,0,11,42,46,31,8,5,140,0,0,0,8,7,5,4,0,29,0,0,3,19,17,11,4,0,56,0,0,3,4,0,0,0,0,0,8,32,139,207,184,163,65,10,812,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,15,5,4,3,8,4,0,0,0,28,16,9,0,3,8,6,3,0,50,3,21,11,14,12,11,4,0,71,5,12,27,17,7,12,4,0,83,0,3,27,17,11,19,0,0,79,0,4,13,9,12,11,0,0,50,0,6,10,16
102011041,4,3,3,0,0,0,15,0,0,4,10,3,0,0,0,18,0,0,5,13,4,0,0,0,28,0,0,13,17,9,8,5,0,54,0,0,15,19,13,6,0,0,56,0,0,23,16,10,4,6,0,54,0,3,16,18,16,11,4,0,61,0,0,18,34,32,8,3,0,88,0,0,0,3,9,0,0,0,21,0,0,0,9,13,9,3,0,35,0,0,0,0,0,0,0,0,3,4,12,100,135,120,57,25,0,461,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,5,5,4,0,9,0,0,24,15,3,4,6,0,6,0,0,33,0,12,11,6,9,10,0,0,48,6,14,12,3,11,6,0,0,50,0,8,17,9,5,8,0,0,52,0,6,11,11,0,10,0,0,41,0,4,5,3
102011042,9,14,5,7,0,0,43,0,3,12,10,8,13,3,3,55,0,4,14,14,9,23,4,0,77,0,11,28,15,23,31,6,0,115,0,9,44,19,25,32,11,0,136,0,0,28,24,28,22,4,0,104,0,4,30,32,29,21,3,0,121,0,0,23,40,43,32,7,0,146,0,0,6,0,7,7,5,0,25,0,0,3,16,18,12,7,0,48,0,0,0,4,3,0,0,0,8,4,41,206,198,206,223,56,7,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,5,0,3,0,0,15,6,0,6,3,4,6,5,0,30,6,4,6,8,8,6,0,0,39,0,17,10,12,0,6,5,0,56,0,12,16,13,12,7,0,0,62,0,9,32,7,23,8,0,0,82,0,3,9,14,9,9,0,0,52,0,0,12,11
102011043,3,4,4,0,5,0,22,0,0,5,8,9,7,5,0,37,0,0,3,14,3,10,4,0,34,0,3,17,9,10,8,4,0,56,0,0,11,18,10,3,6,0,52,0,0,9,5,15,8,0,0,45,0,0,5,13,7,9,4,0,36,0,0,9,18,13,18,5,0,58,0,0,4,5,0,6,0,0,15,0,0,4,6,6,5,0,3,19,0,0,0,3,7,3,0,0,11,5,26,85,106,103,77,38,5,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,7,8,7,0,0,0,3,0,0,18,3,5,5,0,8,3,3,0,29,0,12,8,6,4,3,0,0,40,5,6,16,11,7,14,6,0,56,0,6,14,8,11,8,3,0,59,0,3,10,7,11,7,0,0,40,0,0,4,6
102021044,8,9,9,14,6,0,50,0,4,17,15,13,19,9,0,68,0,6,19,28,13,22,8,0,84,0,4,21,17,20,19,4,0,91,0,5,36,15,22,11,8,0,99,0,0,30,24,30,24,3,0,118,0,4,30,19,17,13,4,0,90,0,0,16,41,32,13,5,0,116,0,0,8,5,5,0,5,0,21,0,0,0,15,7,9,0,0,38,0,0,0,0,0,0,0,0,5,5,23,197,212,189,160,59,0,856,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,9,5,0,0,4,0,6,0,0,18,7,6,0,0,3,5,0,0,25,9,9,7,6,7,0,3,0,44,0,18,13,6,7,12,3,0,55,0,16,21,22,12,18,11,0,96,0,12,25,23,20,19,0,0,100,0,3,26,15,11,8,0,0,72,0,0,28,19
102021045,4,0,0,0,0,0,8,0,0,10,0,0,0,0,0,12,0,0,9,3,4,3,0,0,19,0,0,20,10,0,4,0,0,38,0,6,19,4,5,0,0,0,40,0,0,17,10,7,0,6,0,31,0,0,12,9,19,5,0,0,40,0,0,8,20,11,11,0,0,57,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,90,66,55,37,6,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,4,4,3,4,6,0,0,0,24,0,0,10,4,8,5,0,0,25,0,4,6,11,0,6,0,0,26,0,5,9,13,3,0,0,0,37,0,0,3,10,4,0,0,0,29,0,0,8,4
102021046,0,4,0,0,7,0,5,0,0,4,6,0,0,0,0,14,0,0,0,9,5,0,0,0,8,0,0,0,3,4,0,3,0,20,0,0,5,5,4,3,3,0,15,0,0,6,9,3,5,0,0,17,0,0,9,5,5,3,0,0,18,0,0,4,8,11,4,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,3,31,47,35,29,12,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,3,0,4,0,0,4,0,14,8,3,3,3,3,3,0,0,26,5,3,4,0,0,0,0,0,20,0,0,8,7,4,8,0,0,31,0,0,9,7,10,0,0,0,27,0,0,5,3,3,4,0,0,12,0,0,6,7
102021047,12,0,7,9,3,0,24,0,0,10,9,6,7,3,0,40,0,4,10,19,18,14,0,0,66,0,9,18,24,16,26,3,0,93,0,11,53,27,12,5,0,0,110,0,0,43,31,20,15,0,0,113,0,0,39,36,20,18,3,0,114,0,0,25,64,52,21,8,0,168,0,0,3,11,14,6,6,0,34,0,0,9,11,23,9,4,0,55,0,0,0,4,0,0,0,0,3,4,37,217,239,194,123,36,3,857,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,8,0,3,0,4,0,0,0,17,12,6,0,0,5,3,0,0,29,17,13,0,6,4,9,0,0,56,6,32,19,8,9,12,5,0,91,0,29,39,12,23,20,6,0,131,0,15,44,37,27,30,6,0,157,0,3,46,29,35,19,7,0,135,0,7,22,44
102021048,10,3,6,4,0,0,35,0,5,9,17,4,13,5,0,53,0,5,17,11,19,9,0,0,67,0,11,40,17,28,14,0,0,111,0,6,31,25,18,10,4,0,89,0,3,42,23,13,15,4,0,96,0,0,16,28,30,15,7,0,86,0,0,19,32,35,18,7,0,105,0,0,0,5,3,0,3,0,14,0,0,0,17,9,5,0,0,32,0,0,0,0,5,0,0,0,9,6,37,193,178,181,97,32,6,734,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,5,0,0,0,6,0,0,11,8,0,3,5,0,0,0,0,23,15,9,8,11,8,11,0,0,61,5,10,11,10,10,8,5,0,65,0,16,19,18,5,5,0,0,60,0,11,30,22,11,10,0,0,76,0,6,10,8,9,14,0,0,41,0,4,13,10
102021049,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,4,6,0,0,0,13,0,0,7,0,8,4,0,0,16,0,0,5,3,6,4,0,0,13,0,0,0,4,4,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,27,21,20,21,8,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,8,5,0,0,0,0,0,3,0,12,0,4,3,0,4,0,0,0,21,0,6,9,5,0,3,0,0,20,0,0,8,3,3,3,0,0,26,0,0,4,6,9,7,0,0,20,0,5,7,9
102021050,6,0,3,0,4,0,20,0,0,6,4,0,0,0,0,14,0,8,3,0,3,3,0,0,22,0,6,7,8,10,0,3,0,29,0,10,25,4,8,3,0,0,50,0,0,15,16,10,8,0,0,52,0,0,11,12,11,11,0,0,52,0,0,18,39,21,25,3,0,102,0,0,0,3,6,6,0,0,17,0,0,6,9,3,10,0,0,19,0,0,0,0,0,0,0,0,0,0,21,101,114,82,62,19,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,16,9,5,8,3,5,0,0,0,27,0,4,4,9,4,3,4,0,30,4,8,7,8,0,7,0,0,35,0,4,12,10,3,0,0,0,34,0,3,11,6,6,5,4,0,42,0,0,7,7
102021051,9,0,3,8,0,0,23,0,4,4,8,0,3,0,0,25,0,0,5,8,0,8,0,0,25,0,5,9,4,12,6,3,0,39,0,4,10,8,8,10,0,0,36,0,0,10,18,11,13,3,0,57,0,0,8,13,16,17,4,0,59,0,0,10,20,40,26,3,0,100,0,0,0,7,4,0,6,0,10,0,0,0,10,9,3,9,0,30,0,0,0,0,6,0,0,0,5,0,15,71,109,113,92,29,4,430,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,9,4,13,0,0,0,0,0,0,27,8,10,7,4,7,0,0,0,43,0,33,23,10,16,9,6,0,93,0,7,30,14,13,5,6,0,79,0,9,15,14,8,4,0,0,55,0,0,12,9
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,11,0,0,0,8,0,3,0,0,9,0,0,0,3,4,3,0,0,12,0,0,6,3,4,0,0,0,15,0,0,0,6,10,3,0,0,16,0,0,0,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,20,29,26,15,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,12,0,6,0,0,0,3,0,0,16,0,0,5,3,5,0,0,0,18,0,0,7,0,4,4,0,0,25,0,0,6,9,0,0,0,0,15,0,0,0,4
102021053,0,5,5,5,4,0,20,0,5,6,7,8,5,5,0,40,0,3,5,10,4,8,3,0,40,0,9,26,13,12,13,7,0,71,0,3,22,18,17,6,4,0,73,0,0,19,9,23,21,3,0,79,0,3,9,18,21,12,5,0,68,0,0,15,26,13,18,7,0,76,0,0,0,0,0,5,3,0,11,0,0,7,10,8,0,0,4,41,0,0,0,0,4,0,0,0,3,7,29,119,135,115,96,38,7,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,4,0,3,4,0,11,13,0,4,3,3,0,0,0,27,9,9,4,4,5,6,0,0,41,5,13,21,14,9,4,4,0,71,3,13,25,24,7,10,10,0,94,0,11,24,26,14,18,0,0,96,0,0,18,14,20,7,3,0,61,0,3,10,10
