POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
101061544,0,6,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,4,4,3,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,13,0,4,10,0,0,0,0,0,0,13,0,3,0,10,5,7,0,0,0,32,0,3,4,0,5,3,0,5,0,27,4,5,3,6,3,9,3,3,0,36,0,0,0,0,3,3,4,6,0,24,0,0,3,0,9,14,5,20,0,50,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,42,32,20,39,44,20,43,0,247,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,0,14,0,3,3,3,8,3,0,0,0,22
102011028,0,4,4,0,0,0,0,0,0,10,3,7,3,0,0,0,0,0,0,11,0,9,10,0,0,5,0,0,0,24,6,10,7,0,4,0,0,0,0,25,0,3,6,0,0,0,0,0,0,13,0,5,3,4,3,3,0,0,0,23,0,6,5,9,5,0,0,0,0,35,0,4,6,0,3,13,4,5,0,34,0,4,3,0,5,3,3,7,0,31,0,3,0,3,13,13,0,9,0,47,0,0,0,0,0,7,0,3,0,12,0,0,0,4,0,11,7,9,0,34,0,0,0,0,0,0,0,3,0,6,7,68,51,28,34,56,11,44,5,310,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,5,3,4,0,4,4,0,0,0,25
102011029,0,3,6,0,0,0,0,0,0,9,3,3,3,0,0,4,0,0,0,14,5,8,5,5,4,5,0,0,0,23,0,8,7,0,0,0,0,0,3,23,0,0,4,4,4,3,0,0,0,19,0,10,10,0,3,4,0,0,0,40,0,0,6,5,6,12,0,9,0,47,0,3,3,3,4,7,4,6,0,26,0,4,8,6,3,10,0,11,0,32,0,3,6,3,8,15,7,13,0,59,0,4,5,0,0,3,3,4,0,13,0,0,0,0,0,9,0,10,0,23,0,0,0,0,0,0,0,0,0,4,12,77,60,27,36,71,20,49,4,359,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,9,0,0,4,5,0,0,0,16,7,8,6,4,6,10,0,0,0,39
102011030,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,15,4,4,0,0,5,0,0,0,0,12,0,8,9,0,0,3,0,0,0,29,3,5,0,6,23,14,3,0,0,44,3,3,0,12,30,20,4,7,0,78,0,0,8,5,17,20,0,8,0,63,3,0,3,4,20,20,3,12,0,67,0,3,3,3,20,52,10,26,0,114,0,0,0,0,8,10,6,3,0,19,0,4,6,5,3,4,4,18,0,38,0,0,0,0,0,0,0,0,3,7,23,43,37,34,125,144,32,72,10,526,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,4,0,21,5,3,4,4,0,0,0,5,0,16,3,9,0,0,14,6,3,0,0,37,5,8,3,7,16,12,0,3,0,60
102011031,9,18,11,0,0,0,0,0,0,33,0,15,16,0,3,0,0,0,0,37,8,26,32,5,6,3,0,0,0,74,9,32,39,23,7,0,0,7,0,121,7,33,47,32,25,13,0,10,0,177,10,38,55,28,37,35,6,14,5,232,12,22,36,23,54,46,13,19,0,228,5,10,21,35,51,58,20,20,3,231,11,9,12,22,53,74,18,41,0,226,13,12,18,22,72,121,48,106,0,411,0,7,10,7,9,21,8,18,0,81,5,7,4,9,15,46,17,43,0,143,0,3,0,0,0,0,5,0,0,8,85,249,298,212,344,421,131,290,12,2043,0,0,0,0,0,0,0,3,0,7,0,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,12,9,9,3,0,3,5,0,0,0,25,11,10,7,0,5,4,0,0,0,42,23,13,20,14,10,13,0,0,0,97
102011032,7,21,4,6,0,0,0,0,0,37,6,39,8,0,4,0,0,0,0,64,19,71,54,13,3,5,0,4,0,169,31,98,49,9,18,7,0,3,4,230,39,84,130,52,44,43,13,8,0,403,54,71,151,100,132,132,16,11,6,681,50,51,134,139,226,205,31,60,0,901,77,29,78,133,241,260,43,69,0,934,53,27,49,88,229,288,53,95,3,888,53,33,50,66,267,430,100,183,9,1191,4,3,9,14,19,65,10,40,0,159,9,7,21,30,30,101,41,131,3,377,3,5,0,4,4,0,0,4,5,27,433,579,751,655,1218,1554,303,610,33,6131,3,0,0,0,0,3,0,0,0,15,0,6,5,0,0,0,0,0,0,8,3,12,0,0,4,0,0,0,0,24,10,13,9,6,3,9,0,3,0,45,14,18,18,0,17,15,0,0,0,90,27,30,21,5,26,24,9,10,4,155
102011033,0,4,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,4,5,0,5,0,0,0,0,0,0,10,0,10,8,3,0,0,0,0,0,21,6,8,9,0,11,5,3,3,0,40,0,5,5,7,15,12,0,3,0,51,0,3,7,0,14,13,3,3,0,48,0,4,0,0,12,17,7,8,0,48,0,3,6,0,18,29,9,6,0,73,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,11,54,44,17,61,93,22,36,3,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13
102011034,0,8,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,13,0,3,10,0,0,0,0,0,0,13,5,8,17,0,0,0,0,0,0,26,6,5,12,4,0,3,0,0,0,32,0,7,11,0,9,4,0,7,0,35,0,3,8,8,7,11,3,5,0,40,0,0,10,6,14,21,3,9,0,60,7,0,3,0,11,11,10,17,0,59,4,0,3,3,7,27,7,21,0,65,0,0,0,0,0,0,0,6,0,11,0,0,0,0,4,5,3,5,0,20,0,0,0,0,0,0,0,0,0,0,21,53,65,33,65,77,29,56,0,399,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,9,3,8,3,0,7,7,0,0,0,25,0,9,0,3,0,8,0,0,0,21
102011035,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,5,3,4,0,0,0,0,0,0,10,0,4,6,0,0,0,0,4,0,9,0,6,0,0,4,6,0,0,0,15,0,5,6,8,3,0,6,0,0,27,3,6,5,11,5,6,0,3,0,35,0,0,4,0,4,0,9,10,0,32,0,0,0,4,6,12,6,12,0,39,5,0,6,9,4,24,9,27,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,19,36,31,29,32,55,20,64,4,290,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,7
102011036,0,8,3,0,0,0,0,0,0,10,0,7,0,4,0,0,0,0,0,8,0,5,5,0,0,0,0,0,0,12,0,7,7,4,4,5,0,7,0,28,3,4,5,3,8,5,0,0,0,34,0,10,7,9,10,14,0,0,0,52,0,6,5,5,17,17,5,3,0,56,3,4,7,5,5,20,0,11,0,51,0,3,0,3,9,17,4,17,0,52,5,4,0,0,6,23,8,23,0,80,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,7,0,5,0,13,0,0,0,0,0,0,0,0,0,0,21,49,43,31,60,119,29,66,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,7,0,4,4,3,0,0,0,16,5,3,5,0,9,4,0,4,0,24
102011037,0,12,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,15,3,0,4,3,0,5,0,0,0,27,0,11,13,3,3,0,0,4,0,37,3,6,7,3,3,7,0,3,0,35,0,0,5,0,6,7,0,6,0,23,0,0,0,4,10,12,0,4,0,38,0,0,4,0,7,6,0,0,0,28,0,0,3,3,7,11,5,8,0,40,0,0,6,0,3,4,0,0,0,15,0,0,0,0,3,5,0,5,0,23,0,0,0,0,0,0,0,0,0,0,18,50,46,27,46,66,16,27,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,0,10
102011038,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,4,8,0,0,0,0,0,0,13,0,4,4,4,4,3,0,0,0,15,0,5,5,3,5,4,0,0,0,20,0,0,6,6,0,0,0,0,0,15,0,0,0,0,3,4,0,0,0,14,0,0,0,0,8,9,0,9,0,33,0,0,0,6,0,3,5,5,0,11,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,29,24,14,24,36,14,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,8,3,0,4,0,7,4,4,0,0,23
102011039,0,7,0,0,0,0,0,3,0,8,3,12,0,0,0,0,0,0,0,20,0,19,5,0,0,3,0,0,0,29,8,25,8,0,0,3,0,6,0,52,3,19,11,0,11,7,0,3,0,55,0,20,26,15,27,21,0,6,0,105,0,13,13,12,10,21,0,11,0,71,5,9,4,4,19,18,5,11,0,70,0,3,9,6,16,26,3,16,0,79,5,16,5,10,18,45,20,29,0,142,0,0,6,0,5,4,3,8,0,27,0,6,4,5,3,13,5,19,0,61,0,4,0,0,0,3,0,0,0,7,32,148,96,55,117,172,31,105,4,758,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,12,9,8,3,0,0,3,0,0,0,26,9,3,12,0,0,9,0,0,0,36
102011040,0,8,3,0,0,0,0,0,0,16,4,16,8,0,0,0,0,0,3,32,3,11,15,3,0,0,0,0,0,44,4,14,18,4,8,3,0,4,0,54,5,16,21,8,8,14,0,0,0,74,8,11,14,10,7,16,4,5,0,75,4,10,11,14,24,16,0,6,0,85,4,7,9,7,19,22,5,12,0,86,0,8,3,8,25,28,8,15,0,87,3,11,13,10,26,45,14,26,3,140,0,3,0,0,6,11,0,7,0,29,0,0,0,0,9,17,10,20,0,56,4,0,0,0,0,0,0,0,0,0,43,133,120,71,125,178,39,94,12,812,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,10,3,0,0,0,0,0,0,15,3,6,3,0,3,0,0,0,0,28,14,8,6,5,8,13,4,0,0,50
102011041,3,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,10,0,10,3,0,0,0,0,0,0,15,5,5,3,0,0,0,0,0,0,18,3,5,3,4,0,4,0,0,0,28,0,18,11,6,11,6,0,4,0,54,0,4,6,8,10,8,4,4,0,56,4,4,11,7,13,15,3,0,0,54,8,4,5,3,13,14,4,14,0,61,0,3,7,0,11,32,8,21,0,88,0,0,4,0,3,3,0,8,0,21,0,0,5,0,0,12,3,13,0,35,0,0,0,0,0,0,0,6,0,3,22,77,62,38,72,100,25,60,0,461,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,4,12,3,7,4,0,0,0,24,5,9,3,5,10,4,5,0,0,33
102011042,4,6,6,0,0,0,0,0,0,14,3,11,0,5,0,3,0,0,0,18,0,10,21,9,0,0,5,0,0,43,0,21,15,7,0,3,0,0,0,55,3,15,25,14,8,6,5,0,0,77,12,12,30,13,22,19,8,5,0,115,3,7,26,17,30,34,0,15,0,136,10,9,15,19,30,21,3,5,0,104,4,4,8,12,28,37,8,16,4,121,9,0,12,13,32,45,10,25,0,146,0,3,4,3,0,9,0,9,0,25,3,0,8,0,3,13,7,14,0,48,0,0,0,0,0,0,0,0,0,8,53,116,164,118,159,194,46,95,4,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,9,4,0,0,0,0,0,0,15,9,12,7,0,0,3,0,0,0,30,4,7,9,0,13,4,0,0,0,39
102011043,0,10,0,0,0,0,0,0,0,11,0,11,8,0,0,0,0,0,0,21,3,15,3,5,4,0,0,0,0,22,3,13,13,3,0,3,0,0,0,37,0,11,16,4,3,3,0,0,0,34,4,6,11,11,9,12,0,0,0,56,4,8,11,8,15,6,0,0,0,52,3,0,4,12,9,12,7,4,0,45,4,0,4,4,8,13,8,4,0,36,4,0,4,8,9,21,8,12,0,58,0,4,0,0,5,8,0,0,0,15,0,0,5,4,3,3,3,7,0,19,0,0,3,0,3,0,0,0,0,11,27,76,87,50,69,80,17,32,7,446,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,0,7,3,4,0,3,3,0,0,0,0,18,3,5,7,0,4,5,0,0,0,29
102021044,0,14,0,0,0,0,0,0,0,21,4,7,10,3,0,0,0,0,0,24,4,14,17,6,3,5,0,0,0,50,5,22,18,10,9,0,0,3,0,68,3,19,26,9,12,3,0,0,6,84,7,15,13,10,26,6,5,0,0,91,3,3,15,28,22,19,10,4,0,99,9,6,14,9,30,26,4,15,0,118,3,8,4,13,23,21,0,16,0,90,5,0,3,8,27,33,15,17,0,116,0,0,0,0,3,7,0,0,0,21,0,0,6,0,5,11,8,12,0,38,0,0,0,0,0,0,0,0,0,5,54,135,130,107,157,141,43,81,6,856,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,9,6,9,0,0,0,0,0,0,0,18,9,7,3,3,4,3,0,0,0,25,11,5,8,3,3,3,0,0,0,44
102021045,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,8,0,4,3,0,5,0,0,0,0,12,4,10,7,0,0,0,0,0,0,19,7,11,7,6,12,8,0,0,0,38,0,0,6,8,13,5,0,0,0,40,0,0,3,0,7,12,5,8,0,31,0,0,5,3,11,10,3,9,0,40,0,0,0,4,3,17,9,21,0,57,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,35,30,19,54,57,15,36,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,14,7,4,3,6,5,0,0,0,0,24
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,9,0,0,0,3,0,0,0,5,0,3,7,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,15,0,7,4,0,3,0,0,3,0,17,0,0,0,3,5,6,0,4,0,18,0,0,0,0,4,7,3,9,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,4,10,28,21,15,14,33,8,27,4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,9,3,3,7,0,4,0,0,0,0,14,6,3,5,4,5,3,0,0,0,26
102021047,0,4,5,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,11,3,7,4,0,4,4,0,4,0,24,6,16,12,3,6,0,0,0,0,40,0,15,16,10,10,8,0,3,3,66,10,15,16,14,20,14,0,5,0,93,8,10,9,13,29,30,3,16,0,110,9,3,11,5,36,31,9,12,0,113,3,6,8,5,29,24,11,20,0,114,5,0,7,16,40,61,18,27,3,168,0,0,0,3,8,4,4,6,0,34,4,3,8,8,3,13,4,15,0,55,0,0,0,0,0,0,0,0,0,3,41,94,103,74,181,195,49,101,11,857,3,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,8,4,6,4,0,0,3,0,4,0,17,9,9,3,0,10,6,0,0,0,29,11,4,7,3,8,14,0,5,0,56
102021048,4,0,0,0,0,0,0,0,0,11,3,9,4,3,0,0,0,0,0,16,7,14,12,9,0,3,0,0,0,35,6,17,15,3,3,3,0,0,0,53,7,10,16,12,15,9,0,0,0,67,7,11,16,14,38,17,6,3,0,111,0,9,8,10,19,22,3,9,0,89,3,3,7,15,34,23,3,11,0,96,6,4,0,16,24,26,14,10,0,86,5,4,4,11,23,25,4,29,0,105,0,0,0,0,0,3,0,3,0,14,0,0,4,6,7,10,4,3,0,32,0,0,0,0,0,3,0,0,6,9,46,85,85,92,165,156,36,72,7,734,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,5,6,5,0,0,0,0,0,0,11,6,6,0,0,4,0,0,0,0,23,20,3,13,8,12,5,0,0,0,61
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,11,0,3,0,0,4,0,0,0,0,14,0,3,0,3,0,6,0,0,0,13,3,0,0,0,3,3,0,0,0,16,0,0,0,0,4,6,0,4,0,13,0,0,0,4,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,22,8,12,22,20,4,11,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,8,6,5,3,0,3,0,0,0,0,12
102021050,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,10,0,0,5,0,0,0,0,20,0,8,5,0,0,0,0,0,0,14,0,6,3,0,8,4,0,0,0,22,0,0,8,5,8,7,0,0,0,29,4,0,4,0,7,16,5,9,3,50,5,3,9,5,10,6,0,13,0,52,3,0,4,4,17,17,4,3,0,52,3,5,4,4,25,32,10,23,0,102,0,0,0,5,3,0,3,0,0,17,0,0,3,0,3,4,3,4,0,19,0,0,0,0,0,0,0,0,0,0,24,36,47,35,90,102,23,50,3,402,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,16,8,5,7,0,3,0,0,0,0,27
102021051,4,8,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,13,3,0,0,4,0,0,0,23,0,15,5,3,3,0,0,0,0,25,3,9,9,0,0,0,0,0,0,25,0,5,17,5,6,4,0,0,0,39,0,0,5,3,13,4,0,3,0,36,3,3,4,3,17,11,5,7,0,57,3,0,4,6,18,10,0,10,0,59,3,3,0,4,24,27,16,23,0,100,0,0,0,0,0,3,3,5,0,10,0,0,3,4,0,7,0,12,0,30,0,0,0,0,0,4,0,0,3,5,15,63,57,37,89,81,27,65,5,430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,9,0,3,4,3,9,9,0,0,0,27
102021052,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,3,3,5,0,0,0,0,0,9,0,4,0,0,0,4,0,3,0,12,0,0,0,0,6,4,0,0,0,15,0,0,0,5,5,5,0,0,0,16,0,0,0,0,5,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,11,13,16,23,4,10,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,12
102021053,3,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,0,0,0,8,3,5,3,4,0,6,0,0,0,20,5,10,10,4,8,5,0,3,0,40,0,12,9,5,7,3,0,0,0,40,4,11,10,4,24,11,8,0,0,71,3,6,9,11,20,14,5,8,0,73,3,12,6,5,22,10,8,14,0,79,0,9,0,0,14,20,9,17,0,68,0,5,3,0,14,27,8,18,0,76,0,0,4,0,0,0,7,0,0,11,0,7,0,0,4,11,7,12,0,41,0,0,0,0,0,0,0,0,0,3,31,86,63,31,110,108,40,70,7,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,11,16,3,5,0,5,0,0,0,0,27,9,6,5,4,10,8,0,0,0,41
