POW_SA2_CODE_2021,Tot_65_69_HW_0,Tot_65_69_HW_1_19,Tot_65_69_HW_20_29,Tot_65_69_HW_30_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40_44,Tot_65_69_HW_45_49,Tot_65_69_HW_50mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_19,Tot_70_74_HW_20_29,Tot_70_74_HW_30_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40_44,Tot_70_74_HW_45_49,Tot_70_74_HW_50mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_19,Tot_75ov_HW_20_29,Tot_75ov_HW_30_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40_44,Tot_75ov_HW_45_49,Tot_75ov_HW_50mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_19,Tot_Tot_HW_20_29,Tot_Tot_HW_30_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40_44,Tot_Tot_HW_45_49,Tot_Tot_HW_50mor,Tot_Tot_HW_NS,Tot_Tot_Tot
107041144,30,52,19,14,22,17,0,11,0,174,7,18,10,5,4,4,0,5,3,57,3,13,8,0,3,3,0,4,0,31,724,1317,809,440,1245,990,281,509,98,6419
107041145,18,46,17,7,15,8,0,9,0,121,0,12,9,6,3,5,0,4,0,42,0,5,3,0,0,0,0,0,0,22,394,782,541,314,662,610,130,291,55,3784
107041146,20,43,34,9,28,22,8,13,4,173,5,33,8,5,11,5,0,7,3,80,0,14,5,0,5,0,0,3,0,30,666,1353,942,392,1387,915,253,538,96,6554
107041147,8,23,18,0,7,5,3,7,7,69,0,0,5,0,5,0,0,0,0,16,3,6,0,3,4,0,0,0,0,20,239,411,266,151,332,293,120,207,27,2044
107041148,0,19,22,6,5,15,4,12,0,85,0,12,15,5,0,0,0,5,0,46,0,0,4,0,0,0,0,0,0,9,358,673,390,209,283,401,100,226,39,2676
107041150,17,46,18,14,15,12,3,4,0,129,6,24,4,4,0,6,0,0,0,43,4,3,0,0,0,6,0,0,0,16,524,893,588,411,736,687,181,357,49,4427
107041548,65,128,73,32,99,64,14,36,3,518,32,49,32,8,17,22,3,7,4,167,7,32,8,3,10,5,0,9,7,76,2682,2916,2583,1453,5590,3677,968,1561,256,21688
107041549,22,47,41,26,39,39,0,13,0,228,4,26,11,13,7,11,3,7,0,84,3,10,4,4,0,0,0,3,3,32,641,1019,1164,817,1478,1853,366,652,94,8082
108011151,5,22,8,9,3,10,4,15,0,75,3,14,5,6,3,7,0,10,5,46,0,10,8,3,0,6,5,3,4,42,69,253,173,130,205,218,69,208,43,1367
108011152,11,86,43,29,21,22,10,26,8,252,10,38,18,11,3,13,3,9,4,100,5,23,4,3,6,6,0,3,3,50,247,1030,806,528,930,728,228,384,123,5010
108011153,4,25,12,6,3,13,3,10,0,78,0,15,5,0,4,3,0,0,0,27,5,11,3,0,0,0,0,0,0,26,80,321,199,113,178,204,45,137,33,1306
108011154,8,34,19,15,14,9,0,14,8,124,3,22,3,0,4,4,0,0,3,42,0,5,4,0,0,0,0,0,5,17,97,379,361,257,459,350,114,226,81,2329
108021155,29,71,53,29,53,27,11,26,3,296,10,50,15,9,16,11,0,5,5,126,5,20,11,4,3,3,0,6,7,50,385,1039,988,737,1732,1268,334,700,186,7373
108021156,4,30,20,4,11,17,3,12,3,109,0,15,12,5,0,3,3,13,0,63,4,18,10,3,0,5,0,17,5,63,89,344,219,146,238,314,103,271,56,1770
108021157,8,23,18,6,16,16,3,8,3,102,3,10,8,3,0,4,0,4,0,31,0,5,4,0,0,0,0,0,4,19,97,376,346,225,490,392,114,183,56,2283
108021158,3,28,14,0,10,7,3,7,0,82,0,17,6,0,4,3,0,4,0,43,0,12,4,0,3,0,0,0,3,29,90,440,325,209,382,255,72,152,58,1976
108021159,3,12,18,11,9,22,0,18,0,95,0,7,4,0,0,5,3,13,0,43,3,19,4,5,3,7,0,4,4,55,41,268,191,132,206,180,54,233,37,1348
108021160,6,29,20,0,6,3,0,0,0,65,4,8,5,3,0,0,5,8,0,22,0,3,4,0,0,0,0,3,0,10,79,326,187,91,205,161,47,104,28,1232
108031161,5,4,5,0,0,0,0,0,0,17,0,5,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,34,46,26,34,40,44,6,18,9,257
108041162,14,58,23,14,18,24,4,21,0,183,5,38,13,4,6,3,0,8,6,81,0,13,7,0,0,0,0,0,9,36,158,734,555,378,593,548,161,367,70,3567
108041164,35,133,82,42,73,47,22,51,4,487,6,49,32,17,16,14,3,9,0,143,8,23,20,6,5,4,0,6,11,81,628,2027,1658,1363,3133,2696,763,1349,190,13812
108041165,4,20,12,6,7,16,6,31,0,103,0,12,6,0,4,7,3,14,0,54,0,8,8,3,6,5,0,4,3,44,51,185,150,88,163,194,47,246,25,1139
108041166,3,36,29,12,21,22,8,12,0,146,4,26,7,0,0,7,0,11,5,66,0,16,9,3,3,4,0,0,6,42,138,608,436,361,799,726,228,520,67,3894
108041619,17,56,27,15,28,30,3,19,5,203,4,35,7,6,8,6,4,5,0,77,0,26,5,3,0,0,0,0,4,46,344,1390,850,582,1238,924,247,499,82,6162
108041620,14,52,18,21,28,11,5,9,0,152,3,31,12,0,6,3,4,5,3,63,0,14,3,0,0,0,0,0,4,27,183,665,478,484,871,642,146,296,67,3837
108051167,6,18,19,10,10,10,9,21,0,109,0,18,10,3,12,11,0,20,6,84,3,11,7,3,3,9,5,10,3,50,81,296,247,172,301,350,87,297,64,1889
108051168,11,37,18,16,10,5,3,9,0,101,0,14,5,0,7,7,0,3,0,32,4,8,7,0,5,3,0,0,0,30,86,379,245,147,240,282,72,204,44,1689
108051169,32,91,85,45,63,58,15,51,9,454,5,58,28,3,11,12,7,15,12,149,6,22,10,7,7,3,9,6,8,71,538,1636,1582,1200,2707,2065,568,1047,249,11598
108051170,11,37,34,9,19,21,0,28,6,152,4,26,13,4,4,12,9,13,5,91,3,23,6,4,5,5,4,9,6,65,65,339,254,133,206,277,80,372,53,1778
108051171,12,18,11,3,7,3,0,8,0,66,0,8,0,0,0,4,0,0,0,12,0,0,4,0,0,0,0,0,0,10,70,220,211,211,293,275,68,147,36,1530
109011172,19,50,34,20,37,32,8,29,6,231,0,37,19,5,5,0,5,8,0,88,0,15,3,0,0,0,0,3,3,27,305,734,763,639,1551,1493,492,792,97,6864
109011173,8,26,27,5,7,11,7,5,0,94,0,9,9,0,0,5,0,0,0,25,0,6,0,0,0,0,0,0,0,8,87,272,262,177,376,448,153,246,31,2053
109011174,33,123,86,53,64,65,19,48,9,486,9,71,28,15,17,18,0,7,0,164,3,27,9,0,0,3,0,8,8,66,632,2278,1843,1255,3183,2427,718,1283,218,13836
109011175,6,40,36,14,19,27,13,55,3,222,4,33,8,11,7,14,3,23,4,112,9,20,17,4,4,10,4,25,9,102,138,521,379,290,539,699,250,805,70,3682
109011176,6,49,21,13,23,25,11,18,0,163,8,28,9,0,3,0,3,3,3,66,0,9,0,0,0,3,0,3,0,12,181,830,617,429,937,891,289,557,78,4815
109021177,5,7,8,5,4,14,3,20,4,72,0,13,5,5,7,0,0,13,0,38,0,4,4,0,3,0,4,0,0,23,36,170,127,96,191,228,56,290,41,1233
109021178,4,29,13,10,20,13,4,20,4,124,4,15,13,3,5,7,0,12,0,60,3,7,4,0,0,3,0,9,7,27,108,294,236,174,511,454,109,361,56,2305
109021179,5,13,13,5,10,12,9,31,0,101,0,3,3,0,8,5,3,10,0,34,6,3,0,0,0,4,0,3,0,21,72,160,165,101,291,298,145,559,45,1833
109031180,7,25,18,10,8,15,0,12,7,110,6,11,10,4,4,10,3,4,0,48,0,10,0,4,0,5,0,0,0,17,111,365,316,200,510,589,125,292,40,2548
109031181,12,35,19,5,16,25,4,34,4,162,4,22,7,3,11,14,0,17,0,79,5,5,12,5,8,4,3,12,10,58,156,419,241,167,544,580,191,540,55,2898
109031182,10,39,27,17,22,23,6,22,5,171,4,29,17,0,14,11,0,6,0,75,0,13,4,6,9,0,0,4,6,36,134,473,379,254,676,543,192,358,65,3076
109031183,18,34,23,9,13,38,5,86,4,220,4,22,11,6,7,13,8,28,8,98,5,10,22,12,8,13,4,24,6,101,142,369,293,194,341,475,176,873,64,2924
109031184,10,31,14,3,8,10,6,14,0,100,4,19,0,3,0,3,0,6,0,32,0,10,7,5,0,6,0,4,0,28,129,407,274,170,394,353,111,228,36,2102
109031185,18,56,23,18,22,29,4,54,3,230,9,29,8,4,4,9,0,28,5,102,4,20,10,3,3,9,3,11,8,73,155,575,343,232,483,552,190,633,80,3241
110011186,36,104,77,41,63,40,21,43,5,442,11,67,34,14,17,16,0,25,5,192,7,41,16,8,4,10,8,6,12,109,563,1950,1370,950,2899,1897,667,1274,186,11755
110011187,0,14,6,8,5,16,6,35,4,102,0,19,9,6,5,10,3,20,0,74,5,18,10,3,3,9,6,13,3,72,72,250,192,118,369,284,117,383,44,1833
110011188,3,20,15,5,4,18,3,20,0,86,0,17,8,4,5,6,0,13,0,66,0,21,9,8,0,7,0,6,4,49,50,202,184,125,209,251,78,245,25,1367
110011189,0,11,18,13,12,16,7,30,0,110,5,11,13,8,4,18,4,26,4,81,0,8,14,4,0,7,4,7,4,57,32,174,167,96,164,239,91,383,29,1378
110021190,9,46,28,15,21,26,4,35,5,192,7,25,24,3,10,15,3,33,7,130,5,14,8,10,5,17,6,13,8,86,157,508,411,255,577,532,137,571,86,3233
110021191,3,40,24,11,29,22,10,23,0,166,5,26,11,6,6,13,5,6,4,86,9,19,10,12,4,7,0,4,8,67,208,742,630,523,1354,1009,342,578,130,5509
110021192,5,15,14,9,5,14,9,29,0,107,0,9,8,0,5,9,3,14,6,49,4,13,8,4,4,12,4,13,7,74,41,144,129,80,113,189,68,356,45,1167
110021193,5,16,9,10,9,26,4,32,0,124,0,13,9,7,3,17,4,28,0,81,8,12,4,0,7,12,3,15,10,77,47,225,202,121,223,306,96,491,43,1751
110021194,10,48,27,22,9,12,8,43,6,186,9,27,6,6,7,16,5,32,3,110,0,29,7,6,0,11,0,20,3,86,107,354,241,190,282,348,92,473,61,2151
110031195,7,20,19,7,39,17,8,32,4,144,4,17,9,8,10,9,9,9,4,73,0,8,5,5,5,0,0,5,8,37,151,366,362,288,758,716,238,668,88,3627
110031196,6,13,11,4,7,23,9,60,0,135,4,11,6,8,0,11,3,18,0,63,0,3,5,9,5,6,0,19,5,59,63,158,113,97,191,334,120,815,47,1945
110031197,3,28,12,13,10,30,3,19,0,115,0,11,8,3,8,4,0,5,0,53,0,7,0,0,0,0,0,0,0,11,135,391,327,230,698,563,186,443,71,3059
110031198,6,13,13,13,6,16,3,45,3,115,3,16,10,3,4,12,0,14,0,73,0,12,10,3,3,12,3,14,0,51,73,188,168,126,315,364,159,788,69,2248
110041199,8,39,24,13,23,19,10,23,3,174,3,22,10,9,4,3,0,6,0,60,3,8,3,5,0,5,0,6,0,28,188,594,450,328,824,689,289,740,83,4181
110041200,4,12,7,8,10,15,6,47,4,107,3,8,15,5,5,7,3,18,6,60,5,14,0,0,4,4,5,12,3,47,115,175,142,90,204,351,238,1110,60,2482
110041201,13,26,23,9,17,23,10,39,7,166,4,12,9,10,4,11,4,21,3,87,0,17,10,0,0,4,0,9,8,54,92,324,271,186,433,513,169,623,70,2683
110041202,11,59,24,17,35,19,6,18,0,190,3,33,16,0,10,8,3,9,0,74,8,17,8,3,0,3,0,0,3,45,209,939,707,494,1197,922,328,595,81,5464
110041203,21,102,81,47,74,58,16,38,8,457,14,43,31,14,10,8,3,10,8,142,9,38,6,3,4,6,0,7,12,89,593,1672,1524,1112,3124,2235,600,1256,167,12281
110041204,3,18,24,11,31,34,19,26,9,186,3,12,8,3,3,8,3,5,4,58,0,8,9,3,0,0,0,0,3,25,195,434,313,284,1244,1819,480,985,106,5860
110041205,7,51,23,13,17,40,11,78,0,246,5,23,29,13,6,22,6,48,3,160,5,25,13,10,5,17,0,26,13,108,130,537,410,294,499,652,180,880,91,3666
111011206,20,57,31,22,17,18,10,17,3,199,8,35,13,9,7,0,0,8,0,78,5,9,0,0,0,4,0,0,3,24,445,1353,1023,674,1401,1351,312,538,100,7190
111011207,0,7,9,7,0,10,0,3,0,34,0,9,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,6,53,167,111,66,110,128,34,69,13,742
111011208,22,87,60,27,46,35,9,23,4,311,5,31,14,3,6,3,4,3,0,82,5,17,0,3,5,0,0,4,0,50,887,2315,1839,1192,2627,2141,602,970,156,12724
111011209,24,80,42,25,57,31,14,23,3,291,10,36,19,11,3,6,0,9,4,96,0,24,18,3,4,4,0,0,0,56,571,1777,1445,971,2578,2224,622,1058,130,11372
111011210,9,23,7,4,5,0,0,0,0,50,0,10,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,9,97,406,362,224,329,222,51,115,20,1827
111011211,0,6,6,0,5,8,0,0,0,31,0,5,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,6,36,172,163,125,249,264,66,167,13,1260
111011212,7,28,17,8,6,6,0,8,0,84,5,9,0,3,0,0,0,0,0,25,0,8,8,0,0,0,0,3,0,18,160,551,377,190,365,330,97,207,35,2310
111011213,0,29,8,4,3,10,0,6,0,65,3,22,3,3,4,3,0,0,0,40,0,9,3,0,0,0,0,0,0,13,65,275,201,124,160,226,51,119,6,1230
111011214,6,52,36,11,23,27,6,19,3,187,3,31,6,4,5,4,0,0,3,63,7,17,9,0,3,0,0,0,0,40,441,1374,998,642,1753,1435,375,649,95,7765
111021215,0,20,13,6,5,8,0,7,0,68,6,13,3,0,5,0,0,0,0,25,0,3,0,4,0,0,0,0,0,14,88,302,279,233,361,332,122,214,23,1949
111021216,4,25,9,3,3,3,4,4,0,57,3,16,8,4,0,4,0,0,0,34,0,7,0,0,0,0,0,0,0,12,119,244,182,109,162,153,62,106,17,1157
111021217,3,22,19,5,20,14,8,5,0,105,0,7,3,0,0,3,0,4,0,21,0,8,0,0,0,0,0,0,0,16,199,661,490,344,819,826,263,475,66,4144
111021218,19,55,45,23,37,28,9,26,5,253,12,32,10,14,13,9,6,5,0,90,0,15,7,0,0,4,0,6,0,43,468,1147,867,608,1603,1471,447,838,115,7568
111021219,12,49,40,19,12,15,12,22,0,179,3,24,9,4,4,4,5,7,0,60,5,17,6,0,4,8,0,0,0,38,256,870,735,465,853,812,266,464,79,4790
111021220,3,26,12,0,4,3,3,9,0,57,5,15,6,0,5,3,0,0,0,30,0,4,0,0,0,0,0,5,0,13,86,283,164,85,274,271,94,155,23,1436
111021221,3,7,5,0,0,4,4,0,0,39,0,0,0,0,0,0,0,3,0,10,0,5,0,0,0,0,0,0,0,4,75,196,141,111,198,217,77,120,7,1149
111031222,17,42,31,18,17,23,4,8,0,162,3,23,8,7,0,0,0,5,0,49,3,16,10,0,0,6,0,0,4,34,568,1830,1170,684,1231,973,272,469,80,7269
111031223,13,23,22,18,36,32,5,32,5,180,4,10,3,0,5,3,0,7,5,41,0,7,3,3,0,0,0,0,3,32,318,639,559,474,1965,2210,824,1460,135,8579
111031224,25,94,45,39,42,47,14,30,0,339,5,37,20,5,11,7,0,11,0,96,3,30,7,5,0,3,0,0,5,58,801,1847,1677,1157,3579,2881,770,1307,154,14182
111031225,46,72,51,30,38,45,4,22,4,313,8,30,15,7,11,9,0,13,4,110,0,12,12,4,3,9,0,0,3,49,913,1520,1639,1328,2070,2671,526,1095,127,11905
111031226,3,3,13,3,11,4,4,0,0,39,0,4,4,4,0,0,0,4,0,16,3,3,0,0,0,0,0,0,0,9,104,353,288,195,391,381,114,251,29,2100
111031227,21,54,43,32,32,39,11,23,0,254,3,32,11,3,8,11,0,5,0,73,3,9,5,0,0,0,0,0,0,25,576,1253,1076,899,2362,2360,645,1044,145,10357
111031228,10,44,19,16,13,12,4,7,0,126,5,25,11,0,0,4,0,7,0,61,0,12,7,5,0,0,0,0,0,25,213,877,655,418,643,712,178,344,53,4087
111031229,26,89,75,37,74,63,14,44,4,426,10,48,27,17,17,16,7,20,5,155,3,33,9,11,4,3,0,5,6,76,1389,2584,2340,1555,5815,4348,1203,1949,231,21415
111031230,10,10,10,4,11,16,0,8,0,65,0,3,5,0,5,0,5,0,0,14,0,3,0,0,0,0,0,0,0,7,134,142,144,103,686,848,301,669,43,3070
111031231,7,61,24,11,48,21,15,15,7,204,7,21,10,6,0,0,5,5,3,55,4,10,0,4,0,0,0,0,0,20,355,1286,941,550,1736,1353,345,669,111,7339
111031232,3,10,5,3,7,3,0,8,0,44,0,4,9,0,0,5,0,0,0,16,0,8,6,0,0,0,0,0,0,17,71,245,198,126,213,190,39,113,23,1227
111031233,13,48,37,16,22,15,6,5,0,166,5,21,9,11,6,3,0,0,0,55,0,10,5,0,0,0,0,0,0,20,313,995,886,670,1233,1034,268,477,68,5946
111031234,17,50,33,19,27,28,0,22,0,189,4,15,6,0,4,3,0,7,0,46,0,11,0,0,4,3,0,0,3,17,436,923,921,715,1338,1512,373,586,89,6892
111031235,14,41,31,13,31,39,11,17,3,191,3,38,9,4,7,11,0,0,0,83,0,11,8,0,0,6,3,5,3,26,328,834,692,496,1581,1527,386,746,85,6680
112011236,35,131,90,43,53,55,3,33,7,457,8,81,34,17,9,18,4,11,3,185,3,29,15,4,5,6,0,6,6,68,505,1868,1597,1100,2190,1689,446,904,199,10517
112011237,12,84,36,27,25,47,7,36,0,277,3,51,29,16,14,21,3,14,0,153,3,33,27,9,8,11,6,9,8,108,205,931,764,550,1032,832,217,571,105,5206
112011238,4,41,35,15,15,18,7,16,0,148,5,25,23,3,5,9,5,10,0,74,0,12,10,5,0,9,0,5,0,34,112,565,457,303,372,511,104,278,58,2759
112011239,7,32,15,8,9,5,3,8,0,80,3,18,4,0,5,6,0,0,0,40,0,6,4,3,0,0,0,0,0,18,126,535,358,226,277,290,69,145,46,2073
112011240,25,102,52,38,22,29,9,21,0,297,0,41,28,9,10,3,3,8,0,96,5,17,8,6,0,7,0,4,0,45,526,1889,1258,783,1295,1303,290,579,159,8074
112011241,3,20,10,4,3,3,5,12,0,68,0,13,5,8,0,6,0,4,3,34,0,7,3,0,0,3,0,3,3,21,67,287,180,131,191,210,78,199,33,1370
112011242,4,19,8,6,5,10,6,3,0,61,0,26,10,5,4,3,0,4,0,48,0,8,3,4,0,0,0,0,0,14,103,472,329,201,317,353,89,220,23,2118
112011243,7,77,38,15,14,21,4,14,0,190,4,41,15,7,4,12,5,3,3,92,0,13,5,5,5,0,0,3,5,33,151,833,597,427,591,517,139,289,81,3633
112021244,18,38,47,26,32,27,6,24,4,214,5,10,17,6,0,3,0,12,7,74,3,12,9,3,4,5,0,7,4,42,226,586,658,689,1081,717,214,461,103,4744
112021245,9,23,11,18,11,24,5,42,0,132,4,9,9,3,6,9,3,17,0,64,4,15,14,3,8,9,3,15,8,78,66,217,172,154,218,300,76,419,41,1670
112021246,7,29,16,17,21,8,9,14,0,119,5,18,8,6,6,0,0,0,5,44,0,10,0,4,0,3,0,0,0,17,116,470,422,321,654,432,126,230,52,2825
112021247,6,35,27,16,9,25,6,30,5,161,0,17,8,3,5,3,4,10,0,56,3,11,4,3,6,4,0,7,17,46,85,387,330,204,389,373,114,365,69,2310
112021248,41,113,100,71,85,67,22,60,5,570,12,71,40,18,17,24,10,19,7,218,11,26,12,8,3,6,3,12,14,91,778,2056,2124,1647,3607,2892,762,1393,252,15503
112021249,11,68,33,15,23,27,9,42,8,227,6,40,26,9,8,14,0,39,0,151,0,24,14,16,5,5,5,19,6,100,134,588,476,316,480,588,149,547,86,3356
112031250,18,63,36,24,25,14,9,19,7,200,3,33,13,0,0,7,4,6,5,65,5,14,10,5,0,0,0,0,5,39,281,1230,755,529,897,900,226,540,119,5469
112031251,16,59,44,24,42,27,7,27,0,249,4,27,3,4,5,6,0,6,4,72,0,15,10,6,3,4,0,0,0,41,216,932,726,562,1232,889,256,598,105,5512
112031252,5,44,16,15,6,23,3,30,3,154,0,16,11,3,5,5,5,16,3,69,3,14,8,3,4,0,0,20,0,49,83,429,290,192,211,327,100,369,51,2043
112031253,18,41,16,11,6,21,3,17,0,130,0,14,4,3,4,0,0,5,0,33,0,5,4,6,0,3,0,3,3,31,142,670,472,298,377,391,92,349,63,2854
112031254,28,95,96,52,64,42,17,26,3,421,12,42,23,12,19,14,0,10,3,137,4,26,14,4,4,4,5,6,8,69,446,1210,1214,938,1615,1357,278,607,157,7829
112031550,3,33,14,12,6,10,3,6,4,86,0,13,8,7,0,0,0,7,0,36,0,12,5,3,0,0,0,0,3,19,106,457,354,254,332,274,82,206,42,2104
112031551,0,11,4,0,6,0,0,0,0,25,0,4,3,6,0,0,0,0,0,19,0,3,0,3,0,0,0,0,0,8,41,132,124,79,100,120,31,97,14,748
112031552,12,56,37,13,31,28,12,23,5,209,0,39,6,3,7,3,3,8,0,66,0,9,5,0,3,9,3,3,0,26,323,1176,941,661,1440,1029,348,654,117,6687
113011256,11,82,64,22,71,55,19,37,4,362,11,45,22,13,7,28,0,11,0,143,3,30,16,3,3,4,4,5,12,80,345,1437,1151,755,2403,1928,610,1060,212,9897
113011257,7,39,27,21,48,49,17,85,9,308,8,30,21,10,17,21,5,46,7,162,0,34,12,7,6,7,4,30,5,115,175,572,483,425,1686,1432,545,1522,170,7009
113011258,13,35,20,15,35,26,7,20,4,172,0,17,14,8,7,6,0,8,3,68,3,11,5,5,6,5,4,3,3,37,139,529,450,306,840,1058,299,613,97,4322
113011259,0,25,15,8,12,18,4,20,0,96,0,13,13,4,12,7,5,19,3,74,6,13,3,0,4,3,3,10,6,43,87,279,270,149,387,389,129,421,37,2148
113021260,9,18,19,9,10,15,5,21,4,100,5,8,9,3,6,15,6,11,0,49,3,8,5,6,0,3,0,10,3,38,86,168,164,103,256,296,83,351,39,1549
113021261,14,37,15,16,30,14,0,18,4,140,3,15,8,3,0,3,0,8,0,42,5,5,3,0,3,0,0,3,0,21,144,490,404,291,732,562,166,448,70,3311
113021262,3,20,13,4,5,13,6,30,0,100,3,26,8,4,0,5,0,7,0,67,3,12,8,4,0,6,0,6,8,54,81,183,156,108,239,325,124,428,43,1675
113031263,15,24,24,14,16,17,7,19,6,132,4,19,10,10,10,9,4,10,8,71,0,6,12,4,5,0,0,10,3,40,124,322,325,219,443,512,152,411,75,2573
113031264,6,11,18,3,5,7,4,15,3,81,0,9,5,6,0,4,0,5,7,36,0,8,3,5,6,5,0,3,0,40,83,236,183,132,272,282,93,244,36,1561
113031265,0,20,15,6,13,11,3,23,0,102,3,13,14,6,5,9,5,15,6,61,0,11,0,4,0,10,3,10,0,37,86,241,189,123,453,438,146,413,51,2145
113031266,10,51,28,15,20,19,6,31,0,178,5,29,12,5,8,4,0,17,5,80,5,12,3,8,6,4,0,3,4,37,93,419,310,190,450,498,175,525,52,2726
113031267,12,53,27,12,40,38,8,28,0,221,0,37,22,5,0,6,5,0,0,81,3,12,4,3,3,5,0,3,7,40,233,880,595,454,1498,1548,524,1015,100,6836
113031268,7,16,13,0,14,12,0,10,0,78,0,4,4,0,4,3,0,0,0,18,0,3,0,3,0,0,0,3,4,8,100,305,206,248,952,729,202,344,49,3132
113031269,9,37,24,10,28,20,0,15,0,147,3,27,8,5,0,4,0,4,0,52,0,12,4,0,0,0,0,6,3,29,125,626,499,346,812,596,186,421,62,3684
113031270,39,100,70,46,85,67,28,40,11,490,13,60,29,7,22,15,3,10,3,162,8,28,15,3,0,3,0,3,12,79,769,2467,2050,1342,4007,3161,998,2009,311,17111
113031271,10,51,31,21,32,49,13,72,0,280,4,37,20,16,18,19,4,43,11,157,6,36,26,17,8,17,7,38,20,171,156,579,441,286,907,1115,407,1255,135,5285
114011272,12,61,35,8,8,35,3,11,0,173,3,34,12,7,0,16,3,10,0,85,0,21,10,4,0,6,0,13,0,51,227,715,451,245,467,530,120,350,44,3148
114011273,6,6,6,3,0,0,0,0,0,21,0,11,0,0,4,0,0,3,0,13,0,4,0,3,0,0,0,0,0,7,30,141,56,30,59,87,24,52,6,491
114011274,0,16,9,6,0,3,0,7,0,45,0,8,3,3,0,4,0,5,0,19,0,9,3,3,0,0,0,0,0,11,67,196,150,72,130,126,35,119,22,910
114011275,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,8,8,3,12,7,0,4,0,50
114011276,4,33,15,7,8,10,0,11,4,86,0,11,8,8,4,0,0,0,0,39,0,9,0,0,0,0,0,0,0,13,154,532,316,204,383,320,79,193,45,2224
114011277,7,56,29,10,15,20,6,14,0,161,4,29,15,3,8,10,0,6,3,77,0,8,4,0,5,6,0,0,0,25,217,790,539,391,852,856,307,604,93,4650
114011278,47,121,95,52,72,70,14,40,4,511,10,51,18,14,12,17,5,6,0,142,4,27,7,4,7,7,0,5,17,76,862,2285,2053,1493,4374,3752,948,1627,288,17681
114011279,0,23,10,11,3,4,4,5,0,66,0,15,9,0,0,0,0,4,0,28,0,12,0,0,0,0,0,0,0,16,91,331,263,194,293,250,58,141,28,1646
114011280,5,18,12,5,5,4,0,5,0,52,0,7,4,0,0,0,3,0,0,17,0,6,0,0,0,0,0,0,0,9,46,164,145,78,128,94,21,50,20,753
114011281,3,6,8,3,4,3,0,5,0,31,0,10,0,0,0,0,0,0,6,11,0,3,3,0,0,0,0,0,4,6,33,110,74,44,103,109,18,85,16,594
114011282,17,102,47,24,22,14,11,20,4,263,8,54,13,8,7,5,0,7,3,107,3,28,6,5,3,4,3,0,7,54,327,1385,968,577,1008,845,226,505,143,5990
114011283,0,16,10,7,4,5,0,5,0,44,6,12,3,0,3,8,0,3,0,28,0,5,3,0,0,4,0,5,0,22,47,176,132,68,130,184,33,112,17,903
114021284,19,122,75,29,40,39,17,23,7,370,13,86,26,17,19,29,8,16,3,205,10,50,30,6,8,12,0,8,4,130,363,1378,1130,638,1213,1230,369,717,99,7131
114021285,4,10,10,0,0,5,7,5,0,39,0,7,4,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,10,37,122,76,43,65,96,40,99,11,588
114021286,16,56,39,21,34,35,12,38,5,259,4,38,28,7,11,20,4,4,0,115,3,32,16,3,4,3,5,12,0,78,291,906,681,431,893,920,314,586,90,5114
114021287,17,46,21,28,38,30,8,19,5,205,7,31,19,4,9,20,0,7,0,91,9,21,15,3,9,5,5,5,4,72,261,760,553,411,1145,1057,321,713,103,5327
114021288,9,23,17,10,9,12,4,4,6,81,4,12,12,7,4,3,0,12,0,55,4,4,15,8,0,11,0,8,4,50,93,230,177,94,138,233,63,184,27,1237
114021289,3,47,14,13,7,19,0,20,3,122,6,24,17,16,8,14,3,15,0,86,0,19,11,3,3,5,3,6,0,63,143,417,228,130,238,318,79,286,42,1872
115011290,29,33,21,10,8,25,4,13,5,148,13,28,20,3,0,9,0,0,3,83,8,17,4,0,0,0,0,0,0,28,553,898,622,358,667,681,167,312,73,4335
115011291,44,100,86,63,113,89,26,61,10,591,22,60,35,15,20,28,3,18,5,208,8,26,7,5,14,9,0,3,6,74,1870,2711,2347,1584,5798,7523,1532,3183,387,26944
115011294,0,25,7,6,5,7,0,4,0,58,5,10,0,0,3,6,4,0,0,28,0,3,4,0,0,3,0,0,0,8,96,241,163,95,152,191,41,115,20,1120
115011296,11,40,15,12,12,13,0,12,0,114,0,20,8,3,3,4,0,3,0,44,0,10,4,0,0,6,0,6,0,18,125,316,190,95,209,271,49,153,18,1435
115011553,24,64,48,18,54,35,10,14,3,276,13,41,21,6,14,12,0,9,4,121,12,14,8,10,9,7,4,6,0,55,1189,1432,988,511,1743,1794,396,748,137,8934
