POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
102011028,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,26,9,15,0,0,51,4,3,3,0,0,7,0,0,0,0,0,0,14,5,8,0,0,27,0,0,0,0,0,0,396,84,135,29,3,656,584,150,204,35,10,970,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,10,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,8,0,0,0,0,0,0,4,0,3,0,0,7,14,3,4,0,0,28
102011029,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,16,0,0,54,0,0,3,0,0,3,0,0,0,0,0,0,13,3,7,0,0,28,0,0,0,3,0,5,494,106,148,41,0,784,741,235,262,57,11,1303,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,16,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,6,10,0,0,31
102011030,0,19,0,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,71,5,7,0,0,83,4,0,0,0,0,6,11,6,0,0,0,15,48,8,11,6,0,71,5,0,3,4,0,11,1412,135,127,50,18,1740,4331,346,271,72,43,5065,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,34,4,0,5,0,46,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,24,3,0,0,0,20,5,0,0,5,0,6,0,0,0,0,0,0,53,5,0,0,0,63,20,0,0,0,0,25,6,0,0,0,0,11,0,0,0,0,0,0,6,5,0,0,0,17,10,3,3,5,0,18,9,0,0,0,0,9,9,3,0,0,0,21,10,5,0,0,0,15,11,0,4,0,0,16,6,0,0,0,0,6,5,0,0,0,0,10,155,9,6,4,5,176
102011031,0,75,10,0,0,0,0,10,3,0,0,0,0,9,19,0,0,0,0,25,275,21,30,5,5,332,19,0,0,0,0,23,20,0,4,0,0,19,127,11,7,9,0,146,27,0,0,0,0,28,5500,257,284,63,30,6130,6916,511,395,77,46,7940,0,0,0,0,0,0,6,0,0,0,0,6,25,7,3,0,0,29,60,21,13,3,3,87,4,0,0,0,0,4,8,10,0,0,0,20,19,0,0,0,0,22,15,0,0,0,0,14,4,0,3,0,0,7,3,5,8,0,0,18,108,4,0,0,0,112,26,0,0,0,0,26,3,0,0,0,0,6,3,0,0,0,0,8,32,4,0,3,0,40,3,0,0,0,0,3,18,0,3,0,0,25,31,5,9,0,0,43,4,0,0,0,0,4,17,3,4,0,0,23,66,0,0,0,0,66,10,0,0,0,0,15,159,17,16,4,0,201
102011032,0,110,24,5,4,0,0,28,5,0,0,0,0,5,53,0,0,0,0,52,603,24,19,3,5,650,44,0,0,0,0,40,16,0,3,0,0,28,269,16,12,0,0,300,27,0,3,0,0,35,11199,313,352,81,52,11995,14804,747,637,106,76,16369,4,0,0,0,0,4,21,0,0,0,0,24,56,5,5,0,0,65,113,16,21,9,0,160,12,0,3,0,0,15,20,11,6,0,0,34,25,5,0,0,0,34,43,4,3,0,0,55,6,0,0,0,0,8,51,4,0,0,0,62,320,18,14,3,0,361,29,0,5,0,0,35,25,0,0,0,0,25,10,0,0,0,0,7,62,4,3,0,0,70,25,0,0,0,0,29,24,0,7,0,0,30,95,16,11,0,0,120,5,0,3,0,0,11,54,3,4,3,0,66,69,6,0,0,4,76,19,0,0,0,0,26,388,22,20,5,6,441
102011033,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,48,3,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,651,28,42,14,4,740,960,60,73,13,5,1115,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,8,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,5,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,4,30,3,0,0,0,40
102011034,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,53,0,8,0,0,65,9,4,0,0,0,14,0,0,0,0,0,0,15,0,4,0,0,25,4,0,0,0,0,4,1073,54,98,18,7,1249,1675,133,184,20,20,2031,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,4,10,3,0,0,0,14,6,0,0,0,0,6,29,7,9,6,0,50
102011035,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,0,31,4,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,15,0,0,0,0,0,0,424,21,48,6,0,501,558,59,94,17,4,723,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,20
102011036,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,53,9,3,3,0,64,5,0,0,0,0,8,0,0,0,0,0,0,21,3,4,5,0,31,0,0,0,0,0,3,1338,51,103,22,4,1519,2293,139,163,23,10,2634,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,14,0,9,0,0,25,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,8,28,0,0,0,0,30,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,6,7,4,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,11,15,0,0,0,0,15,0,0,0,0,0,3,61,6,6,0,0,75
102011037,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,9,10,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,18,7,8,0,0,31,0,0,0,0,0,0,469,37,73,12,0,589,526,74,106,18,0,729,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,3,4,0,0,13,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,5,4,0,0,0,0,7,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,3,9,3,5,0,0,13
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,7,0,0,27,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,0,0,14,0,0,0,0,0,4,246,39,79,19,3,386,379,101,152,27,7,661,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,9,0,0,25
102011039,0,25,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,72,17,19,0,0,119,12,0,3,0,0,13,0,0,0,0,0,5,30,14,9,3,0,49,5,0,0,0,0,8,1449,159,223,39,12,1877,1890,320,322,54,21,2603,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,17,10,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,14,3,0,0,0,20,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,23,7,4,0,0,0,12,5,0,3,0,0,9,9,3,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,5,12,0,0,0,0,10,5,0,3,0,0,14,51,12,12,0,0,76
102011040,0,23,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,29,79,8,18,0,5,113,7,0,6,0,0,17,0,0,0,0,0,0,64,5,15,3,0,92,10,0,0,0,0,19,1885,129,276,56,25,2378,2332,256,454,64,30,3130,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,9,0,8,0,0,24,0,0,0,0,0,4,4,3,3,5,0,9,10,0,0,0,0,12,6,9,5,0,0,19,0,0,0,0,0,0,0,0,9,0,0,11,29,11,0,0,0,41,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,5,6,0,0,17,11,0,0,0,0,18,0,0,0,0,0,0,10,5,5,0,0,16,0,0,0,0,0,0,6,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,7,70,22,17,7,3,112
102011041,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,35,3,8,0,0,46,6,0,3,0,0,9,0,0,0,0,0,0,18,3,7,0,0,32,5,0,0,0,0,5,769,101,130,39,0,1033,1010,236,256,46,6,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,9,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,4,5,0,0,36
102011042,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,21,111,4,11,4,0,124,11,0,0,0,0,17,3,0,0,0,0,3,41,3,9,0,0,64,12,0,0,0,0,16,2302,67,159,36,18,2578,2910,163,245,44,35,3395,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,21,3,4,0,0,34,0,0,0,0,0,0,3,0,0,4,0,3,8,0,3,0,0,12,3,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,8,42,4,0,0,0,45,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,5,0,0,0,10,0,0,0,0,0,9,7,0,0,0,0,7,3,4,3,3,0,14,3,0,0,0,0,7,9,0,0,0,0,9,14,0,0,0,0,18,5,0,0,0,0,8,73,4,13,0,0,88
102011043,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,12,63,0,6,0,0,71,4,0,0,0,0,5,0,0,3,0,0,4,37,0,4,0,0,40,11,0,3,0,0,12,1297,58,98,15,9,1486,1636,107,169,14,11,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,0,6,3,4,0,3,0,7,43,3,0,0,0,55,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,3,9,0,0,0,0,10,16,4,0,0,0,23,0,0,0,0,0,0,10,0,0,0,0,6,17,0,0,0,0,22,0,0,0,0,0,5,46,0,4,0,0,52
102021044,0,9,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,10,95,12,11,0,3,123,0,0,0,0,0,5,12,0,0,0,0,9,35,0,6,0,0,49,13,0,0,0,0,11,2342,97,202,39,19,2708,3085,260,392,55,27,3820,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,26,0,5,0,0,29,3,0,0,0,0,3,7,4,0,0,0,9,0,0,0,0,0,0,3,0,5,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,60,9,0,4,0,69,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,7,4,5,0,0,16,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,5,10,0,4,0,0,15,33,0,0,0,0,33,8,0,0,0,0,4,58,0,11,5,0,76
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,650,20,64,11,0,753,926,69,133,26,3,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26
102021046,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,6,3,0,0,0,0,6,459,39,76,12,7,591,671,89,149,16,9,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,0,3,0,0,21
102021047,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,80,7,11,0,0,105,5,0,0,0,0,13,0,0,0,0,0,0,48,3,5,0,0,56,4,0,3,0,0,11,1986,99,184,37,23,2330,3765,366,361,57,25,4579,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,19,11,5,3,4,0,16,4,0,0,0,0,4,0,0,0,0,0,5,12,0,0,0,0,12,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,40,9,3,0,0,56,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,16,0,0,0,0,0,3,0,0,3,0,0,5,9,5,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,9,11,0,0,0,0,11,0,0,0,0,0,3,105,10,7,0,0,117
102021048,0,16,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,8,71,9,12,3,0,89,12,0,0,0,0,12,7,0,0,0,0,7,35,5,12,0,0,46,10,0,0,0,0,11,2554,91,141,32,9,2824,3242,173,272,35,16,3736,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,6,22,5,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,0,11,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,59,14,0,0,0,70,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,14,6,0,0,0,0,7,4,0,0,0,0,4,7,0,5,0,0,8,4,0,0,0,0,6,8,0,0,0,0,10,36,0,0,0,0,36,0,0,0,0,0,0,57,6,7,0,0,66
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,292,44,58,24,0,409,534,111,105,37,6,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,4,0,0,0,10
102021050,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,4,0,0,16,3,0,4,0,0,4,0,0,0,0,0,0,13,0,0,0,0,16,10,0,0,0,0,10,781,44,73,20,9,920,1406,100,147,25,9,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,3,18,6,0,0,0,24
102021051,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,44,0,10,0,4,53,6,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,31,3,0,0,0,0,3,776,53,59,9,3,906,1437,147,101,18,13,1724,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,11,0,0,0,0,0,0,4,0,4,0,0,3,15,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,41,4,8,0,0,51
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,231,35,65,8,0,341,351,63,111,15,3,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
102021053,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,12,51,3,5,0,0,55,8,0,0,0,0,8,5,3,3,0,0,13,26,0,0,0,0,31,3,0,0,0,0,9,1483,141,181,41,10,1856,2081,285,348,47,30,2791,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,27,16,4,6,0,54,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,31,10,0,0,0,46,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,4,0,5,0,0,5,0,0,0,0,0,0,3,0,6,0,0,8,0,4,0,0,0,4,8,0,0,0,0,11,5,0,0,0,0,4,3,0,0,0,0,5,18,9,7,0,0,43
102021054,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,18,32,3,7,0,3,43,6,0,0,0,0,7,4,0,0,0,0,9,22,0,0,0,0,26,9,0,0,0,0,7,1181,68,130,31,14,1422,1509,141,214,37,15,1913,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,3,0,0,3,17,9,3,4,0,29,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,17,0,0,0,0,17,4,0,0,0,0,4,28,3,9,3,0,39
102021055,0,31,3,0,0,0,0,3,0,0,0,0,0,5,23,0,0,0,0,22,180,14,10,0,4,203,16,5,0,0,0,16,7,0,0,0,0,14,94,4,3,0,0,109,19,0,0,0,0,21,4847,164,112,30,21,5178,7809,407,253,51,44,8564,0,0,0,0,0,4,0,0,0,0,0,0,16,4,0,0,0,18,53,6,0,0,0,59,6,0,0,0,0,6,8,0,0,0,0,8,11,0,0,0,0,11,14,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,10,82,11,7,0,3,106,9,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,24,14,3,0,0,0,16,5,0,0,0,0,9,29,6,3,5,0,40,0,0,0,0,0,3,19,0,0,0,0,19,19,0,0,0,0,24,6,0,0,0,0,11,182,16,5,0,0,207
