POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
205011078,5,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,16,5,3,0,4,7,0,0,0,0,15,4,4,0,0,4,0,0,0,0,13,7,3,0,0,4,3,0,4,0,25,4,14,0,5,3,0,0,7,0,41,9,11,0,8,0,0,0,5,0,35,9,29,0,4,0,0,0,5,0,47,10,33,0,0,0,4,0,0,0,47,8,37,0,0,3,0,0,0,0,52,3,25,0,0,0,0,0,0,0,36,13,39,0,0,5,0,0,0,0,61,5,7,0,0,0,0,0,0,0,12,6,9,0,0,0,0,0,0,0,24,7,6,0,0,0,0,0,0,0,14,106,230,3,26,24,9,0,24,6,431,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8
205011079,9,12,0,0,5,0,0,0,0,24,0,0,0,4,0,0,0,0,0,13,0,16,0,8,3,4,0,4,0,40,5,15,4,3,8,3,0,0,0,47,5,24,7,18,13,0,3,8,0,67,12,52,0,29,13,9,6,13,0,130,13,80,9,23,14,7,3,37,0,187,32,137,11,35,28,10,0,31,5,285,39,213,9,21,35,11,3,22,3,356,25,272,10,14,22,11,3,4,0,366,37,276,11,22,12,0,0,0,4,359,21,202,12,17,4,0,0,5,0,255,73,337,9,21,15,0,0,7,0,462,22,39,0,3,5,0,0,0,0,70,48,103,0,0,4,0,0,0,0,161,0,10,0,0,0,0,0,0,0,19,345,1788,75,224,183,61,19,124,19,2842,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,4,0,13,6,3,0,4,0,34
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,9,0,0,8,0,0,0,0,13,0,11,0,7,5,5,0,0,0,26,0,12,4,13,3,0,0,5,0,43,0,27,3,20,17,0,0,4,0,78,7,63,3,22,6,12,0,5,0,120,12,85,10,26,24,10,8,14,6,186,18,165,10,18,19,9,4,4,7,257,20,207,10,17,20,0,0,3,5,272,24,208,4,21,23,5,0,0,3,288,29,186,0,21,8,0,0,0,5,250,82,222,4,19,12,0,0,0,4,346,20,29,0,5,0,0,0,0,0,55,33,62,0,5,0,0,0,0,0,103,0,4,0,0,0,0,0,0,0,11,254,1286,53,198,146,45,18,45,19,2065,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,4,0,3,5,5,0,5,0,18
205021082,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,3,3,0,0,3,0,0,0,0,14,5,3,0,0,0,0,0,3,0,10,4,3,0,5,0,0,0,3,0,19,7,4,0,4,0,0,0,0,0,14,12,4,0,0,3,0,0,7,0,27,13,12,0,5,3,0,0,6,0,39,4,13,0,0,4,0,0,7,0,30,12,12,0,0,3,0,0,0,0,30,9,14,0,6,3,0,0,0,0,31,6,17,0,0,6,0,0,0,0,31,17,13,0,0,0,0,0,0,0,36,3,3,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,116,119,9,22,26,4,0,27,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,5,0,16,0,0,0,0,0,3,0,6,0,10,4,6,0,0,0,0,0,0,0,16,5,12,0,3,4,0,0,0,0,29,4,13,3,16,7,0,0,7,0,41,0,21,0,6,4,0,0,4,0,38,9,43,0,6,4,0,0,0,6,76,10,54,4,0,8,0,0,0,0,73,9,43,0,5,4,0,0,0,0,68,7,29,0,8,6,0,0,0,0,43,21,38,0,9,4,0,0,0,0,71,3,9,0,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,4,83,282,10,62,42,16,5,21,13,528,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205021085,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,5,0,0,4,0,0,0,0,14,3,4,0,3,8,0,0,3,0,19,8,0,0,3,6,0,0,0,0,18,9,7,0,4,3,0,0,4,0,24,3,10,3,5,0,0,0,0,0,29,3,18,0,8,3,0,0,0,0,38,16,26,0,4,3,0,0,0,0,53,9,40,5,0,0,0,0,4,0,49,15,41,4,0,3,0,0,0,0,68,7,27,0,0,0,0,0,0,0,35,21,40,0,3,5,0,0,0,0,68,10,3,0,0,0,0,0,0,0,16,6,8,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,3,107,235,13,48,32,8,0,17,6,468,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
205021086,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0,0,8,9,9,0,6,3,0,0,0,0,27,0,3,0,8,0,0,0,0,0,13,7,3,0,0,0,0,0,0,0,12,0,15,0,3,0,0,0,0,0,18,6,5,0,3,0,0,0,0,0,19,0,11,0,5,0,0,0,0,0,17,3,4,0,0,0,0,0,0,0,16,5,19,0,0,0,0,0,0,0,23,4,5,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,47,88,7,36,9,0,0,6,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205031087,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,8,8,3,0,7,4,0,4,0,29,3,9,0,4,3,0,0,3,0,17,11,3,4,7,5,4,0,0,0,34,8,6,4,3,4,0,0,0,0,35,10,21,0,8,5,3,0,0,0,48,20,25,4,0,3,0,0,5,0,64,13,36,3,5,5,0,0,3,0,77,20,52,0,6,4,0,0,0,0,81,23,50,6,4,3,0,0,0,0,88,16,36,0,0,0,0,0,0,0,52,34,50,0,0,6,0,0,0,0,98,4,17,0,0,0,0,0,0,0,25,14,18,0,0,0,0,0,0,0,37,4,0,0,0,3,0,0,0,0,8,188,334,26,43,53,23,3,29,5,703,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,10
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,3,0,12,3,3,0,3,4,0,0,0,0,15,8,11,0,8,4,3,0,5,0,33,9,19,4,7,3,0,0,3,0,44,11,23,4,16,6,0,0,14,0,72,12,41,0,8,0,0,0,3,0,77,7,44,0,0,0,0,0,3,0,60,6,37,0,0,0,3,0,0,0,47,0,34,0,0,0,0,0,0,0,43,20,61,0,0,4,0,0,0,0,86,6,8,0,0,0,0,0,0,0,12,11,13,0,0,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,6,104,302,13,44,32,11,5,38,6,561,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
205031090,11,0,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0,17,7,8,0,6,6,5,0,4,0,26,5,16,0,5,0,0,0,0,0,33,3,10,3,7,9,4,0,0,0,39,8,21,0,7,3,0,0,0,0,47,0,34,5,7,10,3,0,4,0,70,14,50,4,10,12,0,0,3,0,100,8,86,3,12,10,4,0,6,4,126,11,105,10,10,12,0,0,6,0,148,15,120,3,0,10,3,0,0,0,157,13,101,0,5,8,0,0,0,5,137,47,131,0,11,13,0,0,3,6,208,23,28,0,0,4,0,0,0,0,51,17,36,0,0,0,0,0,0,0,51,0,3,0,0,0,0,0,0,0,7,184,758,37,86,96,20,5,27,16,1229,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,4,0,12
205031091,5,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,5,4,5,0,5,0,0,0,0,0,22,3,7,0,4,3,3,0,0,0,21,0,8,3,10,3,5,0,0,0,43,3,20,0,18,0,9,0,11,0,69,9,29,3,14,12,7,0,11,0,82,16,23,8,20,13,4,0,9,4,85,11,63,7,11,9,6,0,3,3,120,17,68,0,5,4,3,0,6,0,101,13,69,3,0,4,0,0,0,0,94,6,47,4,7,0,0,0,0,0,75,27,81,0,9,4,0,0,0,0,112,10,4,0,0,0,0,0,0,0,16,23,22,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,3,130,452,42,112,68,52,4,41,13,905,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,7,3,0,0,0,16
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,7,0,0,0,0,0,0,0,0,11,0,6,0,4,0,0,0,3,0,14,0,11,0,0,0,0,0,3,0,24,11,11,5,5,5,5,0,6,0,46,9,16,4,13,11,4,3,4,0,66,21,39,9,23,9,9,0,6,0,117,9,48,10,25,17,6,0,12,0,127,22,94,18,23,21,3,7,5,4,190,39,169,17,35,22,7,3,8,4,297,22,174,4,11,21,4,0,0,0,236,31,209,6,16,14,6,0,0,5,279,23,139,5,11,18,0,0,0,0,200,58,235,3,28,15,4,0,5,3,355,36,32,0,4,0,0,0,0,0,72,37,60,0,4,0,4,0,0,0,107,0,3,0,3,0,0,0,0,0,11,337,1255,68,208,155,52,16,47,21,2157,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,8,0,5,3,7,0,6,0,26
205041094,0,0,0,0,0,0,0,0,0,5,4,4,0,0,4,0,0,0,0,13,0,0,0,0,8,0,0,0,0,14,0,6,0,5,0,0,0,0,0,11,0,0,6,5,0,5,0,0,0,19,0,17,0,0,3,0,0,0,0,19,9,25,5,7,9,0,0,0,0,42,0,25,5,6,6,0,0,0,0,50,3,29,9,8,7,0,0,0,0,56,6,56,9,0,0,0,4,4,0,82,6,50,5,0,3,0,0,0,0,76,3,60,0,0,3,0,0,0,0,75,31,101,3,3,6,0,0,3,0,146,14,23,6,0,3,0,0,0,0,42,39,61,28,0,0,0,0,0,0,123,0,4,0,0,0,0,0,0,0,4,127,458,64,39,52,6,13,15,4,780,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
205041095,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,0,9,0,8,0,5,0,0,0,0,0,14,3,8,0,3,3,0,0,4,0,27,0,9,0,6,7,6,0,0,0,25,3,13,4,10,0,5,0,4,0,41,4,23,6,21,7,0,0,3,0,63,0,38,9,14,13,0,0,0,0,74,0,58,5,13,10,0,0,0,0,92,7,90,4,10,6,0,0,0,0,120,8,87,0,14,10,6,0,0,0,121,6,63,0,12,4,0,0,0,0,88,35,104,4,26,9,0,0,0,0,173,17,13,0,0,0,0,0,0,0,31,23,22,9,0,6,0,0,0,0,61,0,0,0,0,0,0,0,0,0,5,114,541,47,130,70,17,3,14,0,941,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,4,0,8
205041096,0,3,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,0,9,0,3,0,0,4,4,0,5,0,18,0,4,0,6,9,4,0,0,0,28,5,9,0,12,7,0,0,0,0,31,0,20,4,6,7,6,0,0,0,45,3,43,6,23,15,9,5,4,0,108,9,67,13,23,38,7,3,0,3,161,18,131,11,36,31,3,4,0,3,235,14,174,14,28,25,0,0,0,0,256,20,226,8,44,21,0,5,5,4,331,21,167,9,31,23,3,6,0,6,263,101,173,12,59,14,0,3,3,0,373,40,14,0,13,0,0,0,0,0,73,57,34,0,5,4,5,0,0,0,105,0,8,0,0,0,0,0,0,0,14,295,1087,77,290,188,42,27,27,21,2049,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,12
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,15,0,11,0,0,6,0,0,0,0,18,0,6,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,47,0,8,6,6,0,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
205041493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,6,3,0,0,0,19,0,3,0,3,5,5,0,0,0,26,4,12,0,0,6,5,0,3,0,27,3,25,3,6,9,10,0,3,5,61,7,19,6,19,9,13,6,6,0,81,5,53,4,15,22,5,0,12,6,121,8,74,12,28,32,8,3,3,0,162,25,99,4,8,27,3,3,0,0,169,16,114,0,8,21,0,0,4,3,171,12,65,0,3,14,0,0,0,0,98,51,117,3,6,13,0,5,0,0,196,14,13,0,0,0,0,0,0,0,25,24,49,0,0,5,5,0,0,0,75,0,4,0,0,0,0,0,0,0,8,170,640,43,96,165,69,18,30,17,1243,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,7,0,0,0,22
205041494,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,6,0,5,4,0,0,0,0,14,0,9,3,0,0,0,0,0,0,21,0,12,0,4,3,3,0,0,0,28,6,27,3,13,6,0,0,0,0,57,4,72,4,13,13,0,0,0,0,102,4,125,12,14,13,0,4,0,0,168,0,230,10,13,19,3,0,0,0,285,3,273,3,13,8,0,0,0,0,306,4,287,0,13,11,3,0,0,0,322,20,262,6,10,6,0,0,5,0,303,67,350,3,13,14,0,0,0,6,453,21,46,0,0,0,0,3,0,0,78,22,101,0,0,3,0,0,0,0,126,0,10,0,0,0,0,0,0,0,10,162,1832,46,105,93,7,13,6,5,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,11
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,10,3,7,0,3,0,0,0,0,0,17,3,4,0,0,0,0,0,4,0,15,4,9,0,0,3,0,0,3,0,19,23,21,0,6,5,0,0,0,3,58,15,28,3,3,0,0,0,0,4,58,54,69,4,7,8,0,0,0,0,145,14,29,7,0,3,0,0,0,0,53,53,83,3,0,5,0,0,0,0,146,12,35,3,0,0,0,0,0,0,49,17,30,3,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3,199,319,22,28,33,0,0,19,9,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051101,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,5,0,11,8,5,3,5,0,0,0,0,0,30,6,22,0,11,6,0,0,3,0,52,9,21,0,7,7,0,0,4,0,56,6,23,10,4,5,0,0,5,0,58,19,51,4,0,6,5,6,8,0,96,26,52,7,0,7,0,0,0,0,88,12,40,0,11,5,0,4,0,5,63,9,42,0,7,6,0,0,0,0,60,29,79,0,4,3,0,0,0,0,115,9,7,0,0,0,0,0,0,0,15,14,22,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,3,155,355,20,58,52,14,9,31,8,702,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,3,3,4,0,0,0,0,11
205051102,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,8,9,3,0,0,4,0,0,4,0,18,0,0,0,3,0,0,0,0,0,9,4,9,0,4,3,0,0,5,4,29,7,3,0,0,4,0,0,8,0,22,11,11,0,3,0,0,0,0,0,30,4,13,0,10,0,0,0,0,0,27,10,16,0,0,0,0,0,0,0,25,15,10,0,4,3,0,0,0,0,33,5,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,72,86,3,25,18,4,0,12,9,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051103,0,3,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,3,0,14,0,8,0,4,0,0,0,0,0,17,4,8,0,6,0,8,0,4,0,27,6,20,0,7,4,4,0,0,0,49,4,28,4,8,4,6,0,0,0,63,4,56,3,21,7,5,0,0,0,106,8,75,10,23,20,0,0,0,0,144,19,138,5,25,13,5,0,0,0,207,9,177,7,24,9,3,0,0,0,231,15,233,5,25,17,0,4,0,0,291,22,190,0,17,4,0,0,0,0,232,72,261,3,24,11,3,0,0,0,377,12,32,0,5,0,0,0,0,0,49,35,77,0,0,5,0,0,0,0,114,0,7,0,0,0,0,0,0,0,15,215,1316,48,191,105,41,5,18,9,1947,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,12
