POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
101061544,0,4,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,40,36,25,43,27,3,6,0,189,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,3,0,5,3,5,0,0,7,0,22,0,0,0,6,6,0,0,0,0,18,0,5,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102011028,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,29,9,19,4,0,5,0,136,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,12,3,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,6,4,0,4,0,0,0,0,11,3,3,0,6,4,0,0,0,0,12,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,6,0,0,0,5,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
102011029,0,0,4,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,76,40,17,35,20,5,3,3,203,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
102011030,0,3,3,3,16,11,5,8,0,49,0,5,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,36,85,93,56,196,156,50,41,8,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,5,0,5,6,0,0,0,0,14,3,0,0,0,6,0,0,0,0,14,0,7,0,0,6,8,0,0,0,21,6,3,4,4,8,8,0,0,0,36,4,0,0,6,8,15,3,0,0,26,0,4,0,0,9,12,5,7,0,32,0,0,0,0,8,8,3,0,0,14,0,0,0,0,5,8,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
102011031,4,7,0,0,15,11,7,6,0,49,0,0,0,0,0,3,0,4,0,12,0,0,0,0,3,11,0,3,0,19,0,0,3,0,5,0,0,0,4,10,82,230,209,137,292,160,35,45,15,1204,8,0,0,0,0,0,0,0,0,12,95,181,4,0,0,0,0,0,0,279,82,125,13,0,0,0,0,0,0,222,66,60,30,3,0,0,0,0,0,158,57,67,30,4,3,0,0,0,3,175,88,64,72,28,10,9,0,0,0,263,77,37,55,40,38,12,0,0,0,258,44,28,34,23,78,19,0,5,0,228,15,18,13,7,39,22,0,3,3,123,3,4,11,0,25,7,6,6,0,55,0,8,3,0,15,8,0,4,0,37,0,0,0,0,9,8,0,8,0,20,0,0,4,0,6,10,0,6,0,26,5,3,0,0,0,4,0,3,0,9,0,0,5,0,0,6,0,0,0,21
102011032,12,14,13,10,85,66,12,19,0,230,0,5,0,3,9,6,8,3,0,30,0,0,4,0,8,6,0,4,0,29,6,4,4,0,5,5,0,0,3,25,246,491,648,366,1154,678,120,122,34,3858,3,6,0,0,0,0,0,0,0,10,31,102,4,0,0,0,0,0,0,140,15,76,14,3,3,0,0,0,0,115,20,53,19,7,0,0,0,0,0,96,23,39,36,9,6,0,0,0,4,109,24,36,63,17,20,3,0,0,4,171,29,42,41,37,39,12,3,4,0,204,34,28,25,26,93,33,4,9,0,254,12,17,22,9,71,33,14,4,0,187,10,5,5,3,39,29,8,7,0,119,7,9,7,8,13,12,4,11,0,72,0,3,3,0,5,9,0,3,4,42,0,10,0,0,5,3,0,13,0,44,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,3,0,14
102011033,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,28,16,33,28,7,3,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,5,4,4,0,0,0,0,0,14,0,3,0,0,6,0,0,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011034,0,0,6,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,47,31,49,25,0,4,3,237,0,4,0,0,0,0,0,0,0,3,17,76,6,0,0,0,0,0,0,90,3,42,11,0,0,0,0,0,0,52,0,14,10,0,0,0,0,0,0,30,0,13,10,3,0,0,0,0,0,25,6,11,14,3,6,0,0,0,3,33,3,10,12,9,5,0,0,0,0,39,0,0,7,5,5,5,0,0,0,19,0,0,0,0,10,5,0,0,0,21,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,16,13,19,8,4,7,0,111,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,5,5,0,4,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,25,47,57,38,89,90,31,44,3,426,0,0,0,0,0,0,0,0,0,4,0,29,3,0,0,0,0,0,0,36,0,34,6,0,0,0,0,0,0,41,3,19,11,0,0,0,0,0,0,36,4,5,11,0,0,0,0,0,0,20,0,3,13,10,3,0,0,0,0,34,0,6,8,15,8,0,0,0,0,47,7,5,7,0,22,3,0,0,0,47,0,0,4,0,12,5,3,3,0,30,0,0,0,0,4,7,4,3,0,21,0,0,0,0,5,0,0,3,0,10,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,25,9,18,14,0,7,0,103,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,0,5,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,6,21,9,0,4,0,109,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,3,0,0,7,11,4,0,0,24,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,4,31,102,46,37,59,43,15,21,4,360,0,0,0,0,0,0,0,0,0,0,10,41,0,0,0,0,0,0,0,50,8,13,0,0,0,0,0,0,0,23,6,9,5,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,10,4,6,10,4,0,0,0,0,0,19,6,4,5,5,4,6,0,0,3,31,0,0,0,0,7,10,0,5,0,27,0,8,3,3,9,0,0,0,0,29,5,3,4,0,7,3,0,0,0,19,0,0,0,0,3,6,0,3,0,15,0,0,0,0,0,0,0,0,0,0,5,0,6,0,4,4,0,4,0,19,0,0,0,0,0,6,0,0,0,6,0,4,0,0,0,3,0,5,0,8
102011040,0,0,6,0,3,3,0,8,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,54,112,83,41,96,54,10,20,3,478,0,0,0,0,0,0,0,0,0,0,4,51,6,0,0,0,0,0,0,65,5,35,9,0,0,0,0,0,0,55,0,24,6,0,0,0,0,0,0,31,5,18,8,3,6,0,0,0,0,43,15,10,21,9,0,4,0,0,0,64,5,6,15,21,13,5,0,4,0,73,5,7,9,11,8,0,0,0,0,42,0,4,4,0,17,7,7,0,0,42,0,0,0,0,3,4,4,3,0,18,0,3,0,0,5,3,4,3,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,12
102011041,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,16,81,36,23,21,23,9,6,0,218,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,6,5,0,0,0,0,0,14,7,3,3,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102011042,0,0,4,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,4,3,0,0,0,7,32,103,99,51,106,57,12,16,4,486,4,4,0,0,0,0,0,0,0,7,15,89,4,0,0,0,0,0,0,103,10,48,11,0,0,0,0,0,0,67,6,18,12,0,0,0,0,0,0,38,11,26,25,0,4,0,0,0,0,71,7,23,21,8,6,0,0,0,0,69,10,17,25,12,17,9,0,0,0,85,0,10,11,10,16,10,4,0,0,51,4,3,0,3,7,8,7,0,0,36,0,0,0,0,3,11,6,3,0,21,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
102011043,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,54,43,55,17,3,14,0,264,0,0,0,0,0,0,0,0,0,0,7,58,3,0,0,0,0,0,0,72,5,32,14,0,0,0,0,0,0,48,4,16,7,0,0,0,0,0,0,32,0,6,12,5,0,0,0,0,0,26,3,9,15,0,6,0,0,0,0,33,6,3,11,5,11,0,0,0,0,34,0,7,3,4,6,3,0,0,0,35,7,4,0,6,5,3,0,3,0,25,0,4,0,3,3,3,3,0,0,23,0,4,0,0,0,0,4,0,0,12,0,5,0,0,4,4,0,0,0,10,0,0,3,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102021044,0,3,0,0,0,6,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,107,88,41,81,51,11,8,6,420,6,0,0,0,0,0,0,0,0,6,22,99,12,0,0,0,0,0,0,132,17,58,11,3,0,0,0,0,0,84,9,37,18,3,4,0,0,0,0,69,11,33,18,5,6,5,0,0,0,77,16,23,35,7,6,5,0,0,0,93,12,16,25,20,22,0,0,0,0,95,8,4,14,3,31,9,0,0,0,76,3,3,0,4,17,9,3,7,0,48,0,0,4,0,3,3,0,3,0,15,0,0,0,5,0,4,4,5,0,16,0,4,0,0,7,0,0,0,0,7,0,0,0,0,4,6,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
102021045,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,35,28,18,29,17,0,6,5,143,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,11,3,8,3,0,0,0,0,0,0,15,0,5,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,8,0,5,3,0,0,0,0,0,18,5,5,7,5,8,3,0,0,0,29,4,4,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,25,8,22,12,8,4,0,121,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,11,5,0,0,0,0,0,0,14,3,8,0,4,0,0,0,0,0,12,0,4,6,3,0,0,0,0,0,19,0,7,7,0,0,0,0,0,0,22,3,0,9,4,3,0,0,0,0,22,0,0,0,0,7,0,0,0,0,6,0,0,4,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,0,5,3,0,3,11,4,8,0,34,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,4,49,113,92,49,123,114,27,52,8,621,0,0,0,0,0,0,0,0,0,4,4,41,0,0,0,0,0,0,4,45,5,17,13,0,0,0,0,0,0,33,0,18,0,0,0,0,0,0,0,19,0,6,6,3,0,0,0,0,0,21,0,8,9,6,8,0,0,0,0,36,4,3,7,6,3,4,0,0,0,27,5,3,4,0,7,4,0,0,0,27,3,4,3,0,14,7,0,0,0,34,0,3,0,0,5,0,6,3,0,16,0,0,0,0,9,3,0,4,0,20,0,0,0,0,0,4,0,0,0,8,0,0,0,0,5,10,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4
102021048,0,0,4,0,6,3,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,36,77,71,55,91,54,10,9,4,409,3,0,0,0,0,0,0,0,0,3,33,112,7,3,0,0,0,0,0,154,34,72,14,0,0,0,0,0,0,120,13,42,16,5,4,0,0,0,0,88,27,32,14,8,4,0,0,0,0,90,30,26,43,11,11,0,0,0,0,121,21,30,32,17,15,8,0,3,0,127,13,3,14,19,36,8,4,0,0,93,14,6,10,10,20,10,4,4,0,64,3,3,0,0,9,4,0,0,0,22,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,3
102021049,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,21,23,0,11,5,5,4,0,66,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,3,13,9,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,38,35,22,41,12,5,7,5,173,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,19,5,8,4,0,0,0,0,0,0,17,0,6,8,0,0,0,0,0,0,15,0,9,5,0,0,0,0,0,0,17,5,5,17,5,0,0,0,0,0,29,0,6,4,0,7,0,0,0,0,21,0,0,4,0,9,3,5,0,0,34,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,0,0,0,5,7,4,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,23,45,45,21,63,35,5,12,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,9,3,0,0,3,6,0,0,0,0,6,0,0,0,0,0,6,0,3,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,28,16,11,20,17,0,9,0,105,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,4,0,3,0,3,5,0,5,0,21,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,88,67,37,87,42,10,9,8,382,0,0,0,0,0,0,0,0,0,4,5,42,3,0,0,0,0,0,4,49,7,16,3,0,0,0,0,0,0,29,8,5,0,0,0,0,0,0,0,19,0,15,6,0,0,0,0,0,0,27,9,7,15,5,3,0,0,6,0,40,3,14,3,13,14,3,0,0,0,50,5,15,6,8,9,8,0,0,0,55,4,8,3,4,6,4,5,4,0,37,0,0,0,0,3,4,5,4,0,16,4,0,3,3,9,0,0,0,0,19,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6
