POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
101061543,0,4,0,0,5,12,8,15,0,38,0,0,0,0,6,8,0,16,0,42,0,4,4,3,3,11,3,18,0,53,0,0,3,6,9,4,0,4,0,27,0,3,3,0,0,6,4,8,0,24,0,0,4,0,3,9,0,3,0,18,0,0,0,3,0,0,0,3,0,13,5,22,29,16,33,74,30,116,4,322,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,11,0,0,4,3,0,5,3,7,3,24,0,9,3,0,9,11,0,10,0,39,0,5,7,6,7,5,8,7,0,34,0,6,5,6,8,9,6,7,0,45,0,9,0,10,7,8,4,15,0,50,0,4,3,6,4,7,4,17,0,52,0,4,6,0,9,15,3,15,0,53,0,7,3,0,4,9,9,16,0,47,3,9,7,3,0,12,0,11,0,36,0,9,3,4,0,0,0,3,0,17
101061544,0,5,3,0,0,0,0,19,0,30,0,3,0,3,3,3,0,19,0,32,0,4,0,3,0,6,0,18,0,35,0,4,0,4,6,4,6,4,0,25,0,0,5,5,0,5,0,9,0,22,0,0,5,0,3,5,0,4,0,13,0,3,0,0,0,3,0,7,0,13,7,15,16,16,16,35,11,111,4,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,4,3,0,15,0,4,0,4,0,0,0,5,0,16,0,3,3,0,0,7,0,14,0,37,0,0,0,4,0,11,5,12,0,34,0,0,4,0,0,8,0,18,0,41,0,5,5,0,6,7,0,23,0,54,0,6,3,3,0,6,6,28,0,59,0,3,12,5,0,13,4,21,0,60,7,4,12,3,0,14,0,26,0,65,0,3,5,0,4,6,3,10,0,28
102011028,0,6,8,3,4,4,0,10,0,34,0,8,3,0,4,7,0,14,0,46,0,7,0,0,0,12,0,4,0,35,0,3,3,0,0,4,0,3,0,20,3,5,6,0,0,5,0,0,0,14,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,10,45,22,12,16,59,10,49,5,232,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,5,0,0,0,4,0,14,3,5,4,0,4,4,0,0,0,18,5,11,7,4,0,5,0,4,0,33,4,6,7,5,0,3,0,5,0,30,3,11,9,3,0,4,6,6,0,34,9,12,4,6,0,4,4,6,0,49,3,5,6,5,0,0,0,5,0,35,0,12,9,3,0,4,0,0,0,23,3,9,3,0,0,0,0,0,0,15,0,6,3,0,0,0,0,0,0,10
102011029,0,4,0,6,0,15,6,10,0,54,0,5,8,0,0,9,0,8,0,36,5,4,10,5,3,6,0,11,0,39,0,5,5,3,0,10,0,7,0,32,6,7,6,0,0,5,0,0,0,23,0,8,4,3,0,3,0,5,0,18,0,4,0,0,0,0,0,0,0,17,17,49,49,20,25,78,18,57,0,307,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,4,0,18,3,5,4,4,0,8,0,0,0,22,10,12,0,0,5,5,3,8,0,35,5,14,3,0,4,0,0,3,0,33,5,13,4,0,5,12,0,6,0,44,4,16,6,9,6,3,0,9,0,50,7,4,4,4,3,4,0,8,0,35,3,11,5,3,0,3,0,6,0,45,0,8,3,5,0,0,0,0,0,18,0,6,3,0,0,0,0,0,0,5
102011030,5,0,0,3,4,18,4,28,0,57,0,7,0,4,0,15,6,19,0,58,0,13,0,3,5,16,5,25,0,70,4,7,10,4,0,16,0,20,0,59,0,8,5,3,3,9,0,9,0,31,0,3,0,0,0,0,0,4,0,10,0,3,0,0,5,0,0,3,0,13,11,50,33,32,37,113,26,153,5,459,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,12,3,3,5,0,0,3,0,0,0,23,0,0,4,7,4,9,0,5,0,27,3,3,5,0,0,7,0,5,0,31,3,3,3,3,0,6,0,16,0,40,6,8,3,5,5,10,0,8,7,56,4,8,0,6,3,6,0,17,0,49,3,6,6,0,0,4,8,7,0,40,0,10,4,0,0,5,3,10,0,30,0,0,4,0,0,3,0,3,0,16
102011031,6,12,10,7,10,28,4,24,0,108,8,17,8,3,19,25,5,29,3,123,7,6,12,9,17,20,10,30,4,107,4,12,4,0,7,11,0,20,0,60,0,5,3,8,12,4,4,6,0,38,0,4,0,0,0,3,0,7,0,22,0,5,0,0,0,0,0,0,0,9,48,89,68,46,95,143,38,155,9,699,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,6,0,0,0,21,13,9,3,0,4,4,3,6,0,30,16,5,6,3,6,3,3,6,0,42,13,23,8,7,3,14,0,6,0,75,4,18,14,9,7,15,0,12,0,66,11,11,14,11,8,3,3,15,0,75,11,23,5,3,13,11,3,8,0,75,5,10,9,5,8,7,4,9,0,61,4,18,9,4,0,5,3,7,0,54,3,7,5,3,0,4,0,0,0,29,0,9,9,0,0,0,0,0,0,20
102011032,4,19,18,9,10,24,12,52,3,152,6,16,3,3,18,29,16,34,0,138,4,20,17,11,10,34,16,39,0,142,14,14,6,8,21,14,0,31,0,102,3,19,6,5,4,11,5,13,0,68,0,14,4,3,8,3,3,10,0,40,5,6,8,0,3,5,0,0,0,18,56,141,104,70,125,216,74,262,9,1048,0,0,0,0,0,0,0,0,0,5,6,5,4,5,3,0,0,4,0,21,5,11,3,3,0,15,0,4,4,46,16,14,18,5,9,15,0,3,0,80,16,23,10,5,3,11,3,11,3,92,15,18,15,11,3,9,4,16,0,92,16,24,10,4,7,21,7,29,3,127,10,17,10,0,6,21,3,21,0,93,10,24,5,8,5,25,6,16,0,111,15,25,17,10,7,13,5,18,4,110,11,16,9,0,4,11,4,7,0,61,3,14,5,4,3,4,0,3,0,36
102011033,0,0,0,0,3,5,0,0,0,19,0,0,9,0,4,0,0,6,0,19,0,3,0,0,0,4,0,3,0,12,0,0,0,0,0,5,0,0,0,9,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,13,4,16,20,0,16,0,92,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,0,17,0,9,0,0,0,0,0,3,0,15,4,4,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3
102011034,3,5,3,0,0,9,5,7,0,31,0,0,7,0,4,3,3,0,0,29,0,0,4,0,0,3,0,4,0,19,0,3,3,4,0,0,4,8,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,25,19,17,9,44,13,38,3,180,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,12,3,5,4,0,0,4,0,0,0,17,0,7,3,5,0,5,0,8,0,27,3,9,10,4,0,8,0,4,0,28,0,6,8,8,0,9,0,5,3,38,0,4,6,0,0,7,3,0,0,27,9,7,3,5,0,6,0,4,0,24,0,11,0,0,3,4,0,0,0,25,0,3,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,8
102011035,0,0,0,0,0,4,0,0,0,13,0,0,5,0,3,0,0,4,0,14,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,15,11,13,21,3,11,0,95,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,5,6,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,3,0,13,3,3,0,0,4,0,0,0,0,17,0,5,3,0,0,0,0,0,0,11,0,0,5,0,4,0,0,6,0,17,0,6,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4
102011036,0,3,9,0,0,5,0,3,0,24,0,10,0,0,4,7,0,9,0,33,0,4,4,0,0,3,0,5,0,16,0,3,5,0,5,3,5,6,0,24,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,32,33,10,13,35,7,37,0,178,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,0,3,5,0,0,0,6,0,13,0,0,0,0,5,9,0,4,0,16,4,10,7,3,0,3,0,3,0,29,4,4,0,3,0,0,0,0,3,22,4,0,5,3,6,7,0,4,0,28,0,9,3,0,0,3,3,4,0,29,9,12,4,0,7,5,0,7,0,39,3,3,5,0,0,4,0,0,0,19,0,3,0,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5
102011037,6,0,8,0,0,4,0,0,0,24,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,5,0,7,3,4,0,0,0,3,0,5,0,16,0,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,3,13,24,17,10,3,20,11,18,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,13,0,7,5,0,0,0,0,0,0,16,5,3,3,0,0,4,0,0,0,25,0,9,3,3,5,3,0,5,0,26,5,7,4,0,0,0,0,0,0,17,0,9,6,0,0,0,0,3,0,20,0,7,0,0,0,4,0,0,0,14,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6
102011038,4,0,0,0,0,8,0,3,0,17,0,5,3,0,6,0,0,8,0,26,4,5,4,0,4,0,0,5,0,28,0,0,0,3,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,14,17,13,14,19,25,13,24,0,137,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,8,0,3,0,0,0,0,0,21,0,4,3,5,4,6,0,4,0,23,9,0,3,0,5,3,0,0,0,23,0,9,0,0,0,5,0,4,0,18,5,8,4,0,6,0,0,4,0,26,0,6,0,0,0,4,0,0,0,15,7,7,4,4,5,3,0,0,0,22,3,14,0,0,4,3,0,0,0,25,3,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,3
102011039,7,7,7,4,7,13,4,14,0,77,0,9,3,6,6,14,8,17,0,72,4,3,9,5,0,10,5,22,0,67,5,17,8,0,4,8,0,4,3,47,0,6,5,0,0,0,0,4,0,22,0,6,5,0,0,5,0,4,0,17,0,4,0,0,0,0,0,5,0,10,34,71,58,27,38,84,27,118,9,452,0,0,0,0,0,0,0,0,0,5,3,8,3,0,0,0,0,0,0,16,10,5,6,0,0,6,0,8,0,21,12,15,3,3,4,4,0,5,0,40,9,14,4,7,3,6,0,7,0,51,6,13,9,6,3,11,0,8,0,50,10,23,7,7,3,4,3,9,0,60,3,20,7,0,9,14,0,6,0,67,10,10,13,0,0,5,0,6,0,46,3,11,8,0,4,5,0,0,0,34,9,14,0,4,0,0,0,0,0,31,0,6,0,0,0,4,0,0,0,9
102011040,4,5,6,0,8,12,4,13,0,53,3,4,5,0,4,12,7,8,0,40,0,11,3,4,4,10,0,12,0,53,6,11,3,0,7,4,4,8,0,36,0,6,10,0,0,9,0,7,0,30,0,0,6,3,0,0,0,3,0,17,0,0,0,0,4,3,0,0,0,15,29,65,54,17,41,84,22,68,9,389,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,11,0,6,5,3,3,3,0,3,0,32,8,4,6,0,4,12,0,4,6,51,11,16,11,10,9,3,0,7,0,67,15,27,10,5,6,10,4,6,0,77,13,27,7,11,3,6,0,13,0,84,4,27,12,9,5,9,0,14,0,88,10,16,4,9,3,9,3,13,0,73,3,19,13,8,0,9,5,3,0,53,3,13,7,5,0,3,0,3,0,41,0,4,6,3,0,0,0,0,0,19
102011041,3,12,9,10,5,17,0,15,0,58,0,0,8,0,0,7,4,15,0,42,0,6,7,4,0,11,0,4,0,42,4,0,0,4,4,5,0,7,0,21,0,0,0,0,0,0,0,0,0,7,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,43,34,31,20,75,18,54,0,287,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,13,4,0,4,0,3,0,0,3,0,20,5,8,4,0,0,6,0,0,0,26,7,3,12,4,0,3,0,3,0,39,4,5,4,5,0,6,4,10,0,35,3,11,3,5,5,13,0,5,0,50,9,20,3,6,4,5,3,5,0,54,4,7,4,3,0,0,0,0,0,24,5,7,9,0,3,3,0,3,0,36,3,4,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,9
102011042,0,3,0,0,5,8,0,9,0,30,0,4,4,4,5,8,5,10,0,40,0,9,8,3,3,0,0,6,0,29,0,4,6,0,4,9,6,3,0,29,0,0,5,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,30,42,16,32,41,16,40,4,220,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,6,0,0,3,7,4,4,0,25,5,9,11,3,0,7,0,3,0,26,6,6,5,0,5,7,0,8,3,41,0,10,6,3,4,3,4,3,0,44,5,6,4,11,5,10,0,3,0,42,8,8,4,7,0,7,5,3,0,46,6,7,6,3,3,3,0,3,0,31,9,15,0,4,0,4,0,9,0,42,5,7,5,0,0,3,0,3,0,23,0,4,3,0,0,0,0,0,0,9
102011043,0,0,0,0,4,5,0,3,0,14,0,0,0,0,3,0,0,3,0,20,0,0,4,0,4,3,0,4,0,20,0,3,0,0,4,0,0,4,0,19,0,0,6,0,0,0,0,4,0,14,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,17,19,11,25,31,10,33,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,3,0,5,0,15,4,5,0,3,5,5,0,5,0,21,11,7,3,0,0,4,0,0,0,26,5,7,3,3,0,3,0,0,0,27,5,12,5,0,0,6,0,0,0,32,3,11,0,5,3,3,0,7,0,30,0,9,9,4,0,0,0,7,0,28,3,12,4,6,0,0,0,4,0,26,0,8,0,3,0,0,0,4,0,18,3,0,0,0,0,0,0,4,0,8
102021044,0,7,3,7,10,8,0,5,0,52,0,0,0,4,0,8,0,12,0,32,4,7,0,3,4,7,3,10,0,32,6,9,8,0,0,0,4,8,0,33,3,5,4,0,5,0,0,3,0,23,0,5,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,26,51,44,26,32,68,14,51,4,323,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,4,8,6,0,7,5,0,0,0,27,8,12,14,5,5,4,0,3,0,52,7,23,10,3,7,7,0,11,0,63,14,19,11,4,3,12,0,0,0,63,11,12,9,6,4,8,0,9,0,48,15,17,3,7,3,8,3,9,0,66,6,16,4,8,6,0,0,6,0,49,4,6,5,5,0,0,0,8,0,32,5,10,6,5,0,9,0,0,0,36,4,3,0,0,0,0,4,0,0,16
102021045,0,4,0,0,0,7,0,0,0,10,0,3,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,23,9,5,0,25,0,10,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,3,0,13,3,10,0,0,0,3,3,0,0,27,6,6,0,0,3,0,0,0,0,14,11,0,0,0,0,0,0,0,0,12,10,8,6,0,0,5,0,0,3,27,9,0,3,5,0,9,0,0,0,23,5,0,4,4,4,4,0,0,0,19,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4
102021046,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,4,0,9,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,11,14,6,15,0,24,0,112,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,9,6,0,0,4,0,0,0,19,0,4,5,0,0,0,0,0,0,16,5,6,4,0,6,3,0,0,0,17,3,3,0,0,3,4,0,0,0,18,4,0,0,4,9,5,0,4,0,18,8,0,7,0,3,0,5,4,0,24,4,3,4,0,0,10,0,3,0,22,3,5,0,0,6,0,0,5,0,17,0,3,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,5
102021047,7,7,7,6,8,18,4,8,4,60,7,8,3,5,3,15,6,17,0,70,0,11,3,4,4,12,4,10,0,58,0,4,8,7,3,8,4,13,0,53,0,4,3,0,3,0,0,6,0,17,0,0,0,0,0,3,0,4,0,12,0,3,0,0,0,0,0,0,0,5,33,49,51,32,49,94,26,99,4,439,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,13,11,3,0,3,3,7,0,0,0,33,3,5,4,5,4,7,0,3,0,41,6,8,9,10,5,8,7,5,0,58,6,11,9,6,3,8,5,9,0,60,10,9,9,6,6,4,0,10,0,54,14,19,8,6,3,8,0,5,0,65,6,9,10,0,10,8,0,4,0,45,3,12,4,4,4,5,3,4,0,39,0,7,0,3,0,0,0,0,0,13,0,5,5,0,0,0,0,4,0,10
102021048,4,0,0,0,14,9,0,10,0,44,0,6,3,0,5,9,0,3,0,24,3,0,5,5,4,3,0,5,0,26,4,5,0,0,0,0,0,8,0,17,0,3,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,7,24,34,20,13,36,49,8,38,8,236,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,10,4,0,0,5,0,3,0,23,5,5,3,0,4,4,0,0,0,32,11,10,5,0,3,3,0,10,0,41,10,10,9,0,5,9,0,8,0,39,10,11,3,0,6,12,0,6,0,48,10,10,3,0,5,7,0,6,0,45,13,10,3,3,4,3,7,9,0,46,5,6,0,12,0,3,0,4,0,26,4,10,3,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,5
102021049,0,0,3,0,0,4,0,5,0,19,0,0,0,0,7,8,0,6,0,16,0,0,0,0,3,5,0,0,0,13,0,7,0,0,0,0,0,4,0,14,0,4,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,11,7,27,22,6,11,25,0,30,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,4,0,6,3,0,0,0,0,23,4,5,4,3,0,7,0,0,0,16,0,0,0,0,0,6,0,0,0,13,3,4,0,4,0,4,0,0,0,19,7,6,4,3,0,4,0,0,0,18,0,3,5,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
102021050,0,0,5,0,0,4,0,5,0,13,0,5,0,0,6,9,4,9,0,25,6,5,3,0,0,0,5,5,0,20,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,4,17,21,5,13,28,9,24,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,3,4,0,0,0,0,0,3,0,17,3,3,0,5,0,3,0,0,0,17,5,0,4,8,0,0,0,10,0,21,6,6,0,0,0,6,0,0,0,19,3,4,0,3,3,6,0,6,0,27,0,5,0,3,4,0,0,4,0,17,0,7,12,0,0,0,0,0,0,21,4,6,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,9
102021051,0,4,0,0,0,7,3,3,0,26,7,0,5,0,3,4,0,4,0,22,0,8,3,5,4,3,0,7,0,24,0,0,5,0,3,3,0,3,0,16,3,0,0,0,0,4,0,9,0,18,0,3,3,3,0,3,0,5,0,12,0,4,0,0,0,0,0,0,0,4,9,31,15,8,17,41,7,40,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,3,4,0,6,0,0,0,0,17,3,0,3,0,0,4,0,0,0,11,5,8,0,5,0,4,3,0,0,22,4,6,0,0,0,0,0,0,0,17,0,4,0,4,0,4,0,5,0,23,0,4,3,0,0,3,0,0,0,20,0,3,0,8,0,0,0,6,0,13,3,3,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4
