POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
101041027,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,4,0,13,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,9,11,0,43,5,0,0,0,4,4,0,0,0,13,4,0,4,30,0,42,4,24,0,107,7,6,7,24,12,22,4,24,0,107,10,12,26,25,10,22,0,32,0,140,27,8,26,34,19,42,10,50,4,213,24,19,59,52,31,58,15,47,4,313,51,30,68,61,46,48,16,49,5,370,52,26,82,55,38,56,17,34,3,361,48,46,71,40,38,22,16,24,0,303
101051539,5,0,0,0,0,0,0,3,0,9,0,3,3,3,17,0,5,9,0,36,0,5,7,4,14,0,15,10,0,61,4,7,6,3,9,0,9,3,0,47,0,5,6,0,10,0,5,5,3,36,6,3,0,3,4,0,0,0,0,18,20,15,0,0,0,0,0,0,0,36,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,40,44,30,16,65,6,40,39,5,277,14,7,0,3,3,6,0,7,0,54,4,3,13,35,14,171,6,74,0,322,8,6,21,36,18,88,12,71,4,263,12,11,25,52,20,79,7,63,6,274,13,26,55,74,47,99,13,91,0,416,31,33,109,167,96,134,29,149,6,746,53,61,134,221,122,171,55,206,3,1023,95,101,226,231,158,140,86,230,12,1282,147,141,242,193,176,90,150,157,14,1304
101051540,0,3,0,0,0,0,3,4,0,10,0,0,0,0,4,0,10,5,0,14,0,0,6,0,7,0,6,3,0,19,6,3,5,0,5,0,0,5,0,24,3,9,0,0,4,0,0,0,0,14,0,4,5,0,0,0,5,0,0,9,5,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,20,14,0,17,3,24,16,0,112,49,0,3,0,7,4,5,7,0,78,30,6,13,30,8,23,0,30,3,137,44,7,11,11,13,12,0,21,0,117,48,15,12,8,13,9,0,30,0,136,51,12,24,17,19,11,5,36,5,179,79,18,40,39,29,30,8,43,3,293,89,15,61,26,41,24,13,48,0,318,111,18,82,22,40,30,29,70,7,401,142,40,84,32,32,15,60,67,5,477
101061541,0,4,0,0,0,0,0,0,0,9,0,5,3,0,3,0,8,9,0,22,0,4,3,0,9,0,5,8,0,33,4,3,3,0,4,0,5,0,0,29,0,13,0,0,0,0,3,0,0,21,0,4,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,14,0,25,0,20,15,3,126,3,3,0,0,0,0,0,5,0,14,0,4,5,27,5,50,3,27,0,130,3,3,12,21,7,40,4,24,0,118,3,6,3,13,20,20,0,18,0,84,7,0,17,26,13,15,0,30,0,110,9,6,27,45,27,27,6,22,0,164,29,9,25,56,20,35,8,27,0,218,22,13,53,51,33,43,16,28,0,253,32,23,52,55,44,25,29,21,0,280
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,8,4,0,26,40,0,3,0,0,0,0,9,0,61,20,3,9,35,3,14,0,31,0,121,21,9,8,16,5,4,0,28,0,100,43,9,12,19,9,3,3,29,0,119,43,3,24,23,19,6,4,23,0,144,58,10,25,27,13,4,7,35,3,188,69,8,35,23,17,11,4,32,0,201,72,23,54,23,25,7,9,42,0,245,96,25,71,13,35,10,21,52,0,332
101061543,0,0,0,0,6,0,0,3,0,5,0,3,0,0,8,0,6,7,0,31,0,0,11,0,11,0,8,3,0,30,0,3,9,0,6,0,4,0,0,19,3,4,4,0,4,0,0,0,0,19,3,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,21,16,0,36,0,23,21,0,135,18,0,5,4,0,11,0,11,0,44,8,9,0,15,3,71,0,51,4,159,8,8,7,19,11,45,7,33,0,140,11,3,9,20,8,33,8,29,0,131,21,9,49,27,19,43,6,45,0,224,23,28,73,60,46,71,21,60,3,371,43,36,73,113,68,93,16,82,0,526,57,48,110,97,102,95,46,105,12,668,92,79,125,86,91,59,44,78,3,656
101061544,0,0,0,0,3,0,0,5,0,9,0,0,0,0,6,0,9,7,0,19,0,0,3,0,3,0,12,10,0,23,0,0,0,0,5,0,4,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,14,0,23,23,3,78,34,0,8,3,0,0,0,4,0,50,13,0,0,13,0,9,3,11,0,56,15,6,3,5,3,4,4,8,0,56,30,3,4,14,9,8,6,22,0,93,25,4,14,10,14,7,7,15,3,92,53,6,21,20,21,12,5,38,0,174,55,12,28,22,24,22,14,57,3,233,85,9,35,23,15,18,19,76,3,280,80,18,34,17,31,8,21,66,3,271
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,3,3,3,0,0,0,0,12,0,4,4,23,3,19,0,24,0,83,0,6,3,15,5,12,3,4,0,47,5,10,3,6,12,11,0,14,0,57,4,11,15,11,12,4,0,5,0,59,14,19,25,26,22,5,0,16,0,122,9,21,29,16,12,11,0,6,0,113,19,10,26,20,15,12,6,17,0,123,18,23,37,12,17,10,0,12,0,123
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,5,0,0,0,0,18,5,3,0,4,4,6,0,6,0,35,0,9,5,11,11,4,3,4,0,51,7,10,7,9,10,3,4,3,0,46,4,10,16,25,14,5,6,8,0,87,13,20,39,41,29,8,8,17,0,163,14,17,34,26,18,6,0,14,0,133,9,20,44,39,20,5,5,20,0,168,18,36,50,18,13,9,7,11,7,167
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,19,10,7,3,0,6,0,0,10,0,36,4,3,3,3,3,7,0,18,0,44,9,6,21,4,10,6,5,18,0,77,13,9,16,7,16,9,5,34,0,109,20,7,37,5,13,9,4,39,0,139,48,16,61,22,45,14,25,80,6,307,47,12,92,22,64,14,90,164,5,508,96,22,189,28,113,21,239,280,19,1005,124,41,231,15,131,33,278,178,13,1062
102011031,0,0,0,3,0,0,0,3,0,8,0,0,6,0,0,0,11,17,0,29,0,0,15,0,6,0,8,11,0,42,0,3,12,0,4,0,10,14,0,50,3,0,7,4,8,0,3,7,0,37,3,9,3,0,3,0,4,5,0,23,6,4,5,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,21,10,55,4,28,0,43,59,6,228,8,8,7,11,5,12,0,7,0,54,4,14,8,72,18,279,17,125,5,536,5,19,12,80,13,222,20,85,0,453,16,31,25,83,44,157,16,51,0,427,14,32,42,130,52,175,12,59,4,523,27,69,92,246,113,263,27,95,6,936,74,112,112,281,142,258,32,118,8,1130,135,158,157,212,185,226,49,75,11,1210,199,209,153,175,216,123,25,56,5,1166
102011032,0,0,0,3,8,0,0,0,0,16,0,10,4,3,13,0,0,5,0,32,0,8,6,3,26,0,0,6,0,51,4,12,12,0,19,0,8,5,0,51,3,17,8,3,5,0,0,4,0,45,3,36,0,0,4,0,0,0,0,56,10,32,10,0,8,0,0,0,0,53,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,29,114,42,28,91,0,9,22,6,335,9,15,15,8,9,11,4,4,7,80,10,27,8,50,20,140,17,120,5,398,12,28,25,56,35,115,32,75,4,374,23,32,43,61,70,98,25,68,8,427,16,48,84,87,104,112,29,81,8,560,56,114,142,169,192,173,55,148,3,1053,66,143,219,236,293,200,93,168,13,1432,132,242,307,267,365,245,138,193,23,1903,196,379,385,238,465,183,116,155,27,2137
102011033,0,0,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,7,0,11,0,35,0,6,3,0,4,7,3,3,0,25,0,4,7,18,6,0,0,5,0,41,3,9,0,11,8,3,0,12,0,46,6,6,12,26,3,3,0,3,0,63,3,11,13,43,18,13,0,5,0,109,3,19,17,42,18,11,5,3,3,118,12,26,23,31,16,12,6,6,3,131
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,0,6,0,0,20,0,0,0,0,6,3,0,5,0,14,4,4,0,5,3,90,14,64,0,186,9,8,6,34,5,52,24,34,6,173,0,8,9,21,5,30,7,18,0,104,0,6,22,33,11,25,8,22,0,139,3,8,24,42,27,33,9,22,0,178,12,19,27,51,27,41,11,23,0,224,27,27,43,47,43,19,20,21,0,249,26,33,53,43,28,21,49,21,5,276
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,6,3,7,4,0,0,5,0,25,5,0,3,4,9,0,0,3,0,29,0,6,7,11,7,0,4,0,0,32,0,13,7,17,12,3,0,5,0,69,0,7,12,21,12,0,4,7,0,64,4,8,13,31,14,3,0,3,0,83,13,16,26,25,18,5,3,4,0,101
102011036,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,4,4,0,0,0,18,0,5,3,13,6,36,9,49,0,123,4,3,4,14,12,41,12,37,0,134,3,10,6,21,3,36,14,25,0,118,10,8,16,14,8,20,18,27,0,120,14,12,24,24,31,34,42,40,0,225,23,25,31,24,39,41,88,71,6,344,29,25,42,54,57,47,91,107,5,470,32,35,52,29,55,30,69,108,3,419
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,7,0,0,3,10,0,6,0,26,0,4,6,4,3,8,0,6,0,27,6,7,0,8,0,4,0,6,0,34,4,3,8,6,5,0,0,6,0,33,6,15,10,18,11,4,0,9,0,68,5,22,9,43,19,11,0,9,0,114,10,31,20,28,10,7,8,11,0,125,8,29,14,22,20,4,0,3,0,101
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,11,0,3,3,0,0,13,0,5,0,24,0,6,0,4,0,0,6,3,0,24,0,3,4,8,4,4,0,3,0,23,5,3,8,6,5,10,0,3,0,42,0,6,23,12,11,9,4,6,0,75,3,5,27,20,16,5,0,8,0,86,12,8,21,13,26,3,3,9,0,98,17,10,29,8,15,6,0,12,0,93
102011039,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,18,5,9,9,7,0,0,0,0,0,29,4,5,0,39,5,50,11,40,3,159,6,9,7,48,5,23,17,23,0,138,11,9,12,45,18,18,8,17,0,136,0,17,26,53,15,10,5,16,0,149,19,24,36,85,21,19,3,24,0,240,28,43,54,93,39,29,0,35,0,324,51,43,68,89,48,27,4,23,0,351,54,98,83,44,50,27,5,24,5,388
102011040,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,0,0,0,0,24,4,0,6,3,8,0,0,3,0,25,6,13,3,34,12,65,3,45,0,173,4,15,6,36,12,51,4,31,0,164,11,15,15,29,21,31,5,29,0,161,8,28,22,50,29,43,9,25,0,217,30,39,50,95,54,64,11,48,0,402,40,51,68,109,53,71,15,74,6,488,50,62,82,106,72,42,12,44,6,472,60,63,79,78,52,37,8,34,3,417
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,5,3,10,0,0,3,15,3,11,3,8,0,48,0,4,4,13,8,8,0,6,0,59,5,6,5,12,10,3,0,11,0,55,7,5,24,18,15,10,0,12,0,97,11,15,33,45,15,14,3,17,0,155,15,11,53,54,30,13,0,16,0,191,19,15,50,57,22,3,7,18,7,196,35,47,52,13,22,12,4,17,3,213
102011042,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,6,6,0,6,0,0,6,4,0,0,4,3,0,19,5,0,5,0,3,0,0,7,0,20,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,25,11,0,10,20,0,100,3,0,0,12,0,7,0,3,0,31,3,5,0,9,3,103,12,57,0,200,9,4,4,26,11,67,7,43,0,164,4,15,15,24,15,38,7,25,4,149,14,16,30,34,28,71,4,47,0,249,14,44,39,76,32,69,12,40,3,323,18,38,56,135,52,85,12,55,0,456,36,59,62,99,66,54,20,39,3,426,67,79,77,82,80,35,12,22,7,453
102011043,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,6,4,13,4,72,6,51,0,151,3,5,7,15,3,48,16,34,0,121,3,11,7,22,10,32,7,22,0,121,0,18,18,32,20,26,10,15,3,139,13,21,29,52,33,33,5,34,0,230,12,33,39,80,33,37,8,48,3,291,30,32,56,88,32,35,16,37,3,325,36,42,54,67,48,25,15,18,3,313
102021044,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,4,0,0,6,0,20,0,0,4,0,5,0,3,7,0,25,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,10,0,9,22,0,69,0,3,0,0,6,6,0,6,0,19,0,4,5,22,0,132,5,83,0,251,6,13,5,34,17,84,5,35,4,203,8,21,14,26,17,69,15,37,0,201,9,23,25,42,15,77,12,38,4,255,14,47,44,104,38,93,14,61,3,425,16,65,58,165,62,95,16,71,3,545,43,74,95,154,66,76,25,67,4,591,57,78,97,99,58,48,56,35,0,525
102021045,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,3,0,3,0,11,0,6,0,29,3,0,5,0,0,15,0,6,0,35,3,6,0,7,8,9,0,8,4,46,0,3,14,5,6,10,0,7,0,43,7,3,24,17,16,18,7,23,0,112,3,6,25,29,25,29,7,25,3,148,13,12,22,36,15,16,7,14,4,136,21,21,37,25,22,4,7,15,4,156
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,0,3,0,0,4,16,3,14,0,35,0,3,3,3,3,14,5,13,0,51,9,0,9,13,10,12,10,5,0,73,3,5,14,10,6,19,9,14,0,73,9,11,26,22,8,22,3,13,0,113,12,10,20,29,12,22,6,11,3,127,10,4,31,23,18,6,7,14,0,123,15,16,27,21,11,12,0,12,0,119
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,9,0,7,8,0,26,3,3,4,10,3,43,7,65,0,142,0,8,8,27,6,37,12,43,0,145,0,10,20,22,29,19,14,30,0,155,6,13,29,37,27,24,9,46,0,193,16,21,56,61,42,36,32,62,5,335,25,33,91,76,74,27,47,102,8,485,47,63,131,101,71,27,100,143,7,686,80,75,159,47,104,34,147,130,8,778
