POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
126021500,467,1589,529,96,1012,149,96,209,63,4213,616,1996,477,63,688,165,78,142,64,4286,735,2013,341,30,412,127,49,49,44,3797,2879,5826,649,23,671,280,37,59,59,10479,1468,1596,108,9,186,91,5,7,16,3479,3648,2077,79,8,229,161,7,4,22,6236,35,69,23,10,16,16,7,8,40,232,10679,17309,3802,1495,5687,2916,639,1822,518,44862,0,3,0,0,0,3,0,0,20,25,0,0,0,0,0,3,0,0,10,13,0,3,0,0,0,0,0,0,5,13,0,0,0,3,0,0,0,4,11,20,0,0,0,5,0,0,0,0,4,21,0,3,0,6,4,6,0,0,16,34,0,0,4,0,0,0,0,5,26,42,10,5,5,4,4,0,0,4,26,52,0,3,7,3,9,0,6,4,34,67,0,8,4,0,3,0,7,3,16,52,0,7,4,0,3,0,0,0,18,37,0,9,0,0,0,0,4,0,14,29
126021501,136,382,111,55,293,37,0,19,10,1048,158,482,100,45,191,38,9,16,16,1050,146,429,64,23,96,39,0,5,0,809,596,1227,133,13,150,84,4,10,20,2236,315,330,29,0,37,22,0,0,4,737,855,541,15,3,53,58,5,4,3,1540,10,5,11,9,10,8,0,0,8,59,2428,4012,904,611,1712,464,121,301,139,10697,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,11,0,3,3,6,4,0,0,0,5,13,0,3,0,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,5,8,0,3,0,0,0,0,0,0,0,5
126021503,60,103,82,76,72,22,7,14,3,446,65,124,65,35,36,31,6,13,0,375,57,74,35,23,28,23,4,10,0,255,115,154,64,12,24,22,6,11,5,426,35,54,5,0,11,6,0,5,3,116,81,93,15,0,9,4,3,3,0,201,0,7,5,3,0,3,0,0,0,26,627,972,621,703,518,584,145,368,59,4613,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3
126021590,18,17,11,0,4,0,0,6,0,56,13,20,5,5,3,0,3,0,0,56,5,10,0,0,5,0,0,0,0,27,21,26,13,0,4,5,0,3,0,72,10,4,5,0,5,0,0,0,0,22,14,15,7,0,11,0,0,0,0,43,0,5,0,0,0,0,0,0,0,3,117,171,71,77,80,32,17,42,4,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021722,0,28,4,8,13,0,0,0,0,63,8,27,8,6,6,0,0,5,0,60,3,32,0,7,5,0,0,0,0,51,15,39,9,3,11,6,0,4,0,88,4,15,0,0,0,0,0,0,0,20,10,33,0,0,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,73,265,57,105,118,28,19,30,10,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021723,56,109,36,33,42,20,5,14,7,319,54,121,25,14,37,21,4,0,0,275,35,96,14,0,16,7,0,5,0,177,43,158,16,10,20,16,0,0,3,268,19,44,3,0,5,5,0,0,0,74,22,88,0,0,5,3,0,0,0,118,8,0,6,7,0,0,0,0,0,17,499,1085,420,458,495,437,67,227,43,3722,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
126021724,49,102,37,43,54,28,33,18,5,361,68,77,29,25,24,24,17,8,0,279,43,78,4,14,13,9,14,0,0,174,76,133,18,10,24,19,0,0,8,289,25,34,0,0,11,5,0,0,0,72,27,59,0,0,11,4,0,0,6,113,4,3,0,3,4,9,0,0,0,26,514,797,363,500,416,798,209,314,43,3958,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,5,13,0,0,0,0,0,0,0,0,0,10,0,3,0,0,3,0,0,0,3,7,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5
126021725,27,70,18,46,30,4,9,11,0,210,28,75,15,35,14,8,0,5,0,172,26,52,14,13,6,4,0,4,0,117,40,75,9,18,13,0,0,3,0,158,16,10,0,0,0,0,0,0,0,30,25,26,0,0,0,6,0,0,0,60,0,0,0,3,0,0,0,0,0,13,238,507,134,535,175,62,25,200,24,1900,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
127011504,12,28,12,16,14,4,0,8,5,89,10,23,7,8,0,0,0,5,0,60,9,17,0,3,0,0,3,0,0,36,13,20,3,8,0,0,0,4,0,49,0,4,3,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,90,176,96,210,83,113,36,94,15,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011505,42,69,67,45,44,11,80,38,5,411,52,84,48,20,20,6,69,32,0,329,32,74,49,8,27,4,41,12,3,254,77,70,44,10,13,10,44,16,3,294,33,15,9,3,4,0,3,0,0,66,39,12,4,4,7,0,3,4,0,69,13,3,7,0,7,0,4,3,5,43,639,500,516,449,364,121,450,457,43,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,5,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011592,0,0,0,0,0,0,0,6,0,12,0,7,3,0,8,0,9,0,0,23,0,9,3,0,3,0,6,0,0,26,13,18,6,0,5,0,19,4,0,67,9,3,0,0,0,0,3,0,0,17,17,7,11,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,33,50,34,0,19,0,51,25,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,8,6,9,8,15,3,5,9,3,58,10,11,7,3,10,9,0,9,0,51,3,8,10,0,0,4,0,0,0,34,7,13,3,0,0,3,0,4,0,40,4,8,3,0,0,0,0,0,0,9,11,0,4,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,4,62,79,88,55,92,100,52,63,11,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011594,7,28,7,9,16,6,9,0,3,86,11,22,8,7,12,14,9,8,0,81,8,24,6,3,0,5,4,0,0,52,18,31,14,4,8,0,5,0,0,87,0,6,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,17,5,3,0,0,0,3,0,0,0,10,122,199,115,156,137,237,75,137,16,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0
127011595,19,19,22,10,28,11,70,11,4,196,15,21,22,4,18,12,57,3,0,150,13,14,11,0,15,4,21,4,0,86,42,33,30,0,16,9,6,3,3,130,9,8,5,0,0,0,0,0,0,20,12,11,5,0,5,0,5,0,0,31,0,0,0,0,0,0,3,0,0,8,168,192,182,135,241,197,583,157,31,1882,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127011596,20,52,24,13,26,9,8,5,3,158,17,54,16,4,19,4,10,8,0,139,8,43,13,4,8,0,0,4,5,92,31,65,11,0,8,5,5,3,0,130,6,11,3,0,7,0,0,0,0,20,3,19,0,0,4,3,0,0,0,33,0,0,5,0,0,4,0,0,0,18,170,351,184,207,223,395,91,215,14,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
127011597,15,45,25,14,37,8,14,14,8,177,18,64,19,4,28,8,11,4,4,153,13,63,16,3,9,4,10,0,0,121,43,89,13,3,8,0,10,0,0,168,3,10,6,0,0,0,3,0,0,23,19,8,0,0,3,0,5,0,0,39,0,0,0,3,3,0,0,0,0,11,173,400,176,166,221,84,117,138,17,1497,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011726,11,28,16,9,12,0,15,15,7,112,20,31,16,7,9,0,16,9,0,97,12,47,13,0,0,3,8,5,0,88,28,61,14,4,3,4,15,4,0,140,17,12,4,0,4,0,0,0,0,36,28,17,0,0,0,0,0,0,0,49,0,3,0,0,0,0,0,0,0,9,192,290,149,155,123,18,85,107,11,1127,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011727,44,55,61,25,54,23,31,13,3,309,40,47,66,17,33,24,10,16,0,252,42,41,37,0,10,9,8,8,6,166,89,65,54,10,14,15,5,7,0,255,19,17,4,0,3,0,0,0,0,43,27,35,3,5,3,7,0,0,0,87,0,4,9,4,3,0,0,5,0,29,423,411,503,476,388,605,194,269,31,3295,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
127011728,33,16,39,18,21,15,37,26,0,203,34,12,45,13,17,10,26,18,0,181,12,21,29,5,13,3,25,5,0,110,35,26,23,6,10,17,19,11,0,156,4,5,3,0,3,3,0,0,0,25,8,11,0,0,6,6,3,0,0,28,5,0,6,4,0,0,0,0,0,13,316,194,341,160,225,287,245,277,27,2068,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011729,18,64,42,36,42,13,34,8,0,262,22,70,20,17,19,12,18,12,3,185,8,76,16,13,11,13,13,9,0,161,52,117,29,6,13,11,13,10,5,251,7,17,6,0,3,3,3,0,0,37,30,28,0,0,4,4,3,0,0,77,0,0,3,0,0,0,0,0,0,12,206,575,272,375,242,214,145,188,28,2232,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
127021509,33,58,23,18,14,27,9,9,4,177,11,61,17,15,16,7,4,7,0,142,8,56,7,10,5,6,3,0,4,97,13,82,4,3,5,4,0,0,0,116,4,8,0,0,3,6,0,0,0,25,6,7,0,0,0,0,0,0,0,14,7,0,0,0,0,6,0,4,3,17,181,426,192,289,185,483,89,218,25,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
127021510,23,32,22,21,19,12,7,9,6,146,20,38,20,12,15,5,4,11,0,126,18,25,15,7,6,0,3,4,0,81,34,49,11,3,11,4,7,3,0,115,3,8,4,0,5,3,0,0,3,21,11,10,8,0,4,0,0,0,0,31,4,0,0,4,0,0,0,0,0,10,168,304,195,295,208,86,74,166,26,1513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127021511,77,106,56,42,66,45,34,22,3,449,78,118,47,30,44,37,20,12,3,380,31,69,12,9,25,16,16,6,0,187,92,94,27,6,27,31,11,5,3,300,29,14,4,0,9,4,0,0,0,66,26,63,3,4,6,3,0,0,0,108,4,5,5,3,0,3,0,4,7,36,670,865,659,716,701,891,491,582,72,5641,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,12,0,0,0,0,0,0,0,0,6,7,0,0,4,4,0,0,0,0,8,19,0,0,0,4,0,0,0,5,8,25,0,0,0,0,0,0,0,4,9,17,0,3,0,0,0,0,0,0,8,14,0,4,0,0,0,0,3,0,8,14,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,7
127021512,11,19,32,11,12,0,3,5,0,108,11,18,15,8,13,4,9,3,0,79,5,12,0,4,7,3,0,5,3,41,14,22,9,0,7,3,3,0,0,67,6,5,0,0,0,0,0,0,0,15,10,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,10,142,144,177,231,143,100,83,130,34,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
127021513,32,34,12,22,11,5,5,9,0,140,31,32,11,12,12,11,7,4,3,122,17,25,3,9,0,5,0,0,0,59,23,38,10,0,6,0,5,5,0,77,4,13,0,0,0,0,0,0,0,17,13,10,0,0,0,0,0,0,0,22,5,4,0,0,0,0,0,0,0,13,206,321,231,402,190,141,73,179,29,1766,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127021514,8,23,0,4,9,6,3,4,0,65,9,11,12,4,12,0,0,0,0,59,10,12,8,5,4,0,0,0,0,34,23,20,8,3,6,3,0,0,0,62,0,11,0,0,5,0,3,0,0,16,5,12,0,4,0,0,0,0,0,28,0,0,0,0,0,0,4,4,3,9,87,142,105,155,100,168,47,118,14,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
127021515,43,128,21,47,60,31,9,6,12,351,38,99,39,26,34,18,8,4,4,270,38,86,12,10,22,11,5,8,0,199,38,103,14,4,14,20,3,0,0,209,11,29,3,0,0,6,0,0,0,52,12,79,0,0,8,0,0,0,3,108,3,9,7,5,0,9,3,0,9,39,381,917,320,548,542,664,131,289,62,3863,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,8,13,0,0,3,0,0,0,0,0,7,16,0,4,0,0,0,0,3,0,7,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5
