POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
123031448,3,0,0,0,0,3,0,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,4,4,3,0,52,8,0,6,0,0,13,0,0,0,0,0,6,37,13,6,8,0,61,10,0,4,0,3,21,1132,281,216,84,20,1727
124011449,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,20,34,0,0,103,4,3,7,0,0,12,7,0,0,0,0,9,34,11,9,0,0,57,6,0,0,0,0,9,886,158,305,39,10,1393
124011450,10,0,0,0,0,8,27,6,0,0,0,34,3,6,0,0,0,10,0,0,0,0,0,3,21,0,4,0,0,21,4,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,12,102,30,34,7,0,177,12,0,6,0,0,22,4,0,3,0,0,10,54,5,21,0,0,83,5,0,0,0,0,7,2672,357,507,79,8,3628
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,33
124011452,3,0,0,0,0,3,81,0,0,0,0,88,9,6,4,0,0,14,8,3,0,0,0,8,16,3,7,0,0,27,17,4,0,0,0,18,6,0,0,0,0,4,32,4,5,0,0,36,273,40,74,3,5,390,35,4,15,4,0,52,52,0,5,0,0,61,150,25,55,10,6,228,37,0,0,0,4,47,5085,408,781,117,51,6442
124011453,4,0,0,0,0,4,12,0,0,0,0,10,4,3,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,8,74,9,32,0,0,119,13,0,0,0,0,11,4,0,0,0,0,11,56,15,21,3,0,93,3,0,0,0,0,3,1260,194,404,39,10,1913
124011454,11,0,0,0,0,12,55,0,0,0,0,55,10,5,0,0,0,16,0,0,0,0,0,0,17,4,0,0,0,24,4,0,0,0,0,3,0,0,0,0,0,0,17,6,0,0,0,19,187,26,40,3,0,257,21,0,0,0,0,21,4,0,4,0,0,8,114,20,32,0,0,156,8,0,3,0,0,14,3891,413,576,81,37,5003
124011455,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,54,20,20,4,0,99,11,0,8,0,0,16,5,0,0,0,0,3,21,6,10,0,0,39,12,0,0,0,0,8,844,138,223,33,16,1253
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,16
124031457,0,0,0,0,0,8,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,11,30,10,3,6,0,42,0,0,0,0,0,3,10,0,5,0,0,12,30,3,6,4,0,49,0,0,0,0,0,3,1207,125,173,40,7,1550
124031459,9,3,0,0,0,11,94,0,0,0,0,97,4,0,0,0,0,7,3,0,0,0,0,4,19,0,0,0,0,18,9,0,0,0,0,12,0,3,0,0,0,3,38,0,0,0,0,41,139,27,13,0,0,187,5,0,0,0,0,13,27,0,0,0,0,27,135,11,18,0,0,169,11,0,0,0,0,15,3947,429,275,44,25,4713
124031460,9,0,0,0,0,14,27,7,0,0,0,41,3,5,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,16,8,0,3,0,0,18,0,0,0,0,0,0,7,0,0,0,0,5,63,8,9,3,0,87,0,0,0,0,0,4,5,0,0,0,0,5,78,14,6,4,0,106,7,0,0,0,0,9,2189,258,249,59,6,2762
124031461,23,3,3,3,0,33,92,7,0,0,0,100,7,0,0,0,0,6,4,0,0,0,0,3,25,0,4,0,0,27,14,0,0,0,0,23,3,0,0,0,0,3,11,0,0,0,0,16,136,22,16,5,0,181,11,0,0,0,0,11,30,8,8,0,0,41,144,15,15,9,0,181,15,0,0,0,0,19,5007,482,313,73,26,5905
124031462,61,3,9,0,0,73,478,7,6,3,0,492,12,0,0,0,0,10,34,0,0,0,0,34,59,0,5,0,0,65,117,4,6,3,0,131,7,6,0,0,3,15,24,0,0,0,0,25,382,6,4,4,0,401,37,0,0,0,0,40,50,3,8,5,0,64,533,26,19,9,6,598,18,0,0,0,5,25,9981,316,335,74,53,10758
124031463,5,0,0,0,0,15,51,0,0,0,0,51,8,0,0,0,0,8,3,0,0,0,0,0,26,0,0,0,0,26,18,0,0,0,0,17,4,0,0,0,0,5,11,0,0,0,0,10,99,16,16,3,0,127,13,0,0,0,0,19,29,0,0,0,0,26,144,23,17,4,0,193,10,5,0,0,4,14,3099,436,293,90,16,3937
124031464,76,6,3,7,0,99,486,10,3,0,9,501,11,4,5,0,0,18,29,4,3,0,0,33,76,10,9,0,0,97,104,6,9,0,0,121,13,0,0,0,0,13,80,6,7,0,0,98,606,51,16,3,3,675,51,0,3,0,0,55,98,12,7,0,0,122,669,44,31,10,4,757,48,0,0,0,3,50,17630,1024,618,115,79,19476
124031465,3,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,6,5,0,0,31,5,0,0,0,0,3,6,0,3,0,0,12,37,6,10,5,0,61,0,0,0,0,0,3,761,165,127,32,7,1099
124031707,5,0,0,0,0,8,22,0,3,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,64,7,14,0,0,90,3,0,4,0,0,4,4,0,0,0,0,6,61,20,10,0,0,89,5,0,0,0,0,8,2139,286,267,67,10,2760
124031708,3,3,0,0,0,8,45,0,5,0,0,52,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,6,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,20,3,4,4,0,36,0,0,0,0,0,3,4,3,0,0,0,5,63,8,6,8,5,90,7,0,0,0,0,6,1160,181,194,44,10,1598
124041466,23,4,0,0,0,28,123,4,0,0,0,126,4,0,0,0,0,4,15,5,0,0,0,16,37,4,0,0,0,36,30,5,0,0,0,42,3,0,0,0,0,10,19,0,3,0,0,26,274,26,22,5,0,333,29,0,0,0,0,31,14,4,6,0,0,25,197,16,19,6,0,241,11,0,5,0,0,17,7123,431,449,106,32,8138
124041467,24,6,0,0,0,27,146,0,4,0,0,148,11,0,0,0,0,9,5,0,0,0,0,5,43,8,4,0,0,49,45,3,3,0,0,53,0,0,0,0,0,5,28,6,0,0,0,35,189,19,18,6,6,234,17,3,0,0,0,25,28,4,6,0,0,42,199,20,25,3,0,247,23,0,4,0,0,27,6202,569,430,83,42,7326
124041468,9,0,0,0,0,9,35,0,0,0,0,34,0,3,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,14,7,0,0,0,0,7,6,0,0,0,0,6,23,0,0,0,0,23,59,9,10,0,0,76,6,0,0,0,0,6,48,0,0,0,0,45,62,19,12,9,0,98,6,0,0,0,0,6,1805,281,213,66,10,2372
124051469,45,4,5,0,0,50,365,0,8,0,0,376,10,0,0,0,0,10,3,0,0,0,0,3,22,0,0,0,0,21,102,3,5,0,0,112,44,0,0,0,0,45,51,0,0,0,0,51,130,6,10,0,0,146,10,0,0,0,0,10,192,0,5,0,0,198,802,24,13,7,14,853,22,0,0,0,6,28,7148,229,160,18,44,7595
124051470,4,5,7,0,0,19,38,7,4,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,3,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,33,12,8,0,0,51,3,0,0,0,0,6,17,3,11,0,0,24,79,21,13,6,0,118,0,0,0,0,4,3,1567,237,219,36,12,2064
124051580,10,3,0,0,0,14,34,0,0,0,0,39,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,8,3,0,0,0,12,0,0,0,0,0,0,3,0,3,0,0,3,26,0,3,0,0,32,0,0,0,0,0,0,3,0,3,0,0,3,57,7,11,0,0,79,0,0,0,0,0,0,859,79,110,14,7,1069
124051581,67,11,0,6,3,85,345,12,10,7,0,369,20,5,0,0,0,26,10,0,0,0,0,10,36,4,0,0,0,46,68,5,0,0,0,72,9,0,0,0,0,9,32,5,0,0,0,40,272,24,13,0,6,309,20,4,0,0,0,25,118,9,14,4,3,148,613,42,44,6,5,721,30,0,0,0,3,32,9129,663,386,114,64,10348
125011475,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,191,13,8,3,0,220
125011582,108,22,20,4,0,155,239,0,0,0,0,239,16,0,0,0,0,16,18,0,0,0,0,17,32,0,0,0,0,34,99,8,6,0,0,112,17,3,6,0,4,25,18,0,0,0,0,18,127,0,0,0,0,129,12,0,0,0,0,11,98,5,4,3,0,112,526,53,42,9,5,628,16,4,0,0,6,26,5656,353,269,61,48,6385
125011583,40,5,7,0,0,53,78,0,0,0,0,84,15,0,0,0,0,13,7,0,0,0,0,5,13,0,0,0,0,18,37,4,5,5,0,49,25,3,0,0,0,30,13,0,0,0,0,16,74,0,0,0,0,77,8,0,0,0,0,8,102,9,0,0,4,114,312,17,23,5,4,365,16,0,0,0,0,20,3763,286,156,34,36,4279
125011584,38,5,12,0,0,50,75,0,0,0,0,77,3,0,0,0,0,3,7,0,0,0,0,4,10,0,0,0,0,14,23,0,3,0,0,23,4,0,0,0,0,9,9,0,0,0,0,9,57,5,0,0,0,60,5,0,0,0,0,5,116,4,4,0,0,129,251,23,20,7,0,300,15,0,0,0,0,12,2190,223,118,36,16,2589
125011585,8,0,0,0,0,8,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,8,0,0,0,0,0,0,37,8,6,0,0,53,35,8,6,0,0,49,5,0,0,0,0,9,496,80,93,13,10,692
125011586,102,6,11,0,0,114,392,4,0,3,3,399,9,0,4,0,0,13,20,3,0,0,0,21,68,8,4,0,0,77,123,12,8,0,7,144,69,9,8,0,0,87,60,0,0,0,0,65,196,4,0,0,0,203,38,3,4,0,0,41,324,29,26,8,5,388,814,39,31,14,0,897,36,6,0,0,0,43,10314,780,453,126,71,11745
125011587,24,5,4,0,0,30,59,8,0,0,0,71,4,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,30,24,0,0,0,0,23,16,0,0,0,0,15,5,0,0,0,0,5,39,0,0,0,0,41,5,0,0,0,0,5,151,6,13,0,0,166,167,8,10,5,0,195,5,3,0,0,0,16,2047,161,107,32,9,2356
125011709,107,5,6,0,0,113,438,9,4,0,0,455,39,0,0,0,0,45,32,3,0,0,0,29,101,6,0,0,0,110,148,0,6,0,0,154,61,8,0,0,0,66,42,0,3,0,0,47,357,16,12,0,0,387,37,3,0,0,0,40,404,18,5,0,0,437,899,55,27,8,5,988,37,0,0,0,5,45,12233,823,323,96,50,13528
125011710,75,9,4,0,0,90,389,7,3,0,0,402,21,0,0,0,0,25,28,0,0,0,0,28,89,4,3,0,0,93,122,0,4,0,0,131,114,3,4,0,8,129,38,5,8,3,0,47,411,12,8,0,0,434,50,0,0,0,0,52,188,11,7,0,3,206,679,42,25,5,0,753,22,3,0,0,3,28,11970,594,372,78,53,13065
125021477,85,12,3,0,0,106,424,3,6,3,0,435,28,0,0,0,0,34,42,0,0,0,0,39,111,5,4,4,0,124,146,3,0,0,0,157,53,5,5,0,0,56,65,0,5,0,0,70,371,18,12,0,0,400,51,0,5,0,0,52,272,6,12,4,3,294,858,41,32,5,5,940,32,6,4,0,3,43,11397,781,505,119,56,12855
125021478,6,0,0,0,0,6,42,4,0,0,0,45,0,4,0,0,0,5,0,0,6,0,0,3,14,0,4,0,0,20,5,3,0,0,0,13,6,0,0,0,0,9,0,0,0,0,0,4,42,10,3,0,0,58,7,0,0,0,0,8,11,4,6,0,0,17,75,15,25,6,0,121,11,4,0,0,0,13,1425,338,291,80,10,2141
125021711,17,5,0,0,0,21,33,0,0,0,0,32,8,0,0,0,0,9,12,0,0,0,0,20,11,0,3,0,0,14,18,0,6,0,0,28,11,4,3,0,0,16,15,0,0,0,0,16,32,0,0,0,0,45,3,0,0,0,0,10,35,8,0,0,0,41,63,14,14,3,0,91,4,0,0,0,0,9,1935,288,236,53,7,2519
125021712,16,8,3,0,0,29,16,5,4,0,0,26,7,0,0,0,0,7,15,0,0,0,0,15,11,0,0,0,0,14,17,3,0,0,0,30,12,0,4,0,0,16,3,0,6,0,0,3,32,6,4,0,0,47,3,0,3,0,0,6,8,0,0,0,0,14,62,11,17,3,0,91,5,0,0,0,0,4,1381,362,302,83,6,2142
125031479,52,11,9,0,0,77,211,0,0,0,0,216,6,5,4,0,0,14,14,0,0,0,0,14,25,3,0,0,0,30,42,6,0,0,0,44,43,4,0,0,10,50,53,0,0,0,0,55,91,0,6,0,0,100,9,0,0,0,0,10,787,48,49,8,5,898,691,48,33,7,10,793,22,0,0,0,3,29,6548,535,286,79,54,7502
125031480,48,5,6,0,0,54,179,0,0,0,0,181,6,0,0,0,0,10,11,0,0,0,0,14,20,0,0,0,0,19,66,4,0,0,0,74,6,0,0,0,0,6,45,0,5,0,0,53,93,7,0,0,0,102,9,0,0,0,0,15,380,26,54,4,6,469,606,38,20,3,6,670,26,0,0,0,0,27,4921,346,208,50,41,5558
125031481,106,19,27,0,0,145,247,5,3,0,0,263,14,0,0,0,0,15,11,0,0,0,0,14,16,3,0,0,0,17,53,0,0,0,0,55,12,0,5,0,0,18,30,0,0,0,0,31,89,3,0,0,0,101,13,0,0,0,0,13,241,8,10,0,0,264,395,20,30,7,3,451,24,4,3,0,0,26,5304,477,335,76,44,6234
125031483,63,14,18,6,0,98,107,5,4,0,0,116,4,0,0,0,0,8,8,0,0,0,0,8,15,0,0,0,0,16,9,0,5,0,0,15,36,0,0,0,0,36,10,0,0,0,0,10,33,0,4,0,0,40,9,0,0,0,0,9,144,5,16,0,0,163,280,28,39,5,0,343,5,0,0,0,5,10,3253,335,265,69,45,3956
125031484,37,4,13,0,0,58,78,0,0,0,0,80,6,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,11,35,0,0,0,0,38,5,0,0,0,0,5,41,5,7,0,0,57,168,22,37,5,0,236,8,0,0,0,0,19,2103,272,224,50,26,2684
125031486,50,0,6,0,0,58,273,0,6,0,5,273,29,0,0,3,0,34,15,0,0,0,0,15,45,4,0,3,0,55,107,0,0,0,0,109,31,0,0,0,0,33,44,0,0,0,0,44,181,10,6,0,0,198,10,0,0,0,0,12,568,18,4,0,3,595,1023,44,20,10,3,1101,31,5,0,0,0,36,8555,526,156,62,53,9357
125031487,45,0,0,0,0,48,122,0,0,0,0,129,6,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,15,25,0,0,0,4,28,9,0,0,0,0,6,23,0,0,0,0,27,62,0,0,0,0,64,11,0,0,0,0,11,178,8,5,0,0,197,425,14,11,4,7,457,19,0,0,0,9,28,4186,177,72,23,36,4498
125031713,7,3,0,0,0,6,29,0,5,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,13,3,0,0,0,25,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,19,0,0,0,0,0,3,19,5,0,0,0,26,111,12,19,0,0,153,0,0,0,0,0,0,1498,243,197,38,11,1988
125031714,42,11,4,0,0,56,84,0,0,0,0,89,0,0,0,0,0,0,5,0,0,0,0,8,16,0,0,0,0,17,29,0,3,0,0,37,4,0,0,0,0,7,24,0,0,0,0,24,34,3,0,0,0,44,6,0,0,0,0,7,76,6,10,6,0,104,270,26,32,7,0,332,22,3,0,4,4,30,3553,373,264,57,32,4287
125031715,44,6,4,0,0,52,352,0,4,0,3,359,6,0,0,0,0,8,13,0,0,0,0,9,28,0,0,0,0,25,72,7,0,0,0,77,0,0,0,0,0,3,31,0,0,0,0,35,105,3,5,0,0,113,16,0,0,0,0,14,119,3,3,0,3,128,437,13,17,0,0,471,23,0,0,0,0,21,5349,234,167,28,28,5801
125031716,8,5,0,0,0,11,17,0,3,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,38,5,3,0,0,52,0,0,0,0,0,0,399,82,66,16,4,567
125041489,56,5,4,0,0,67,325,5,9,0,5,342,20,0,0,0,0,25,22,0,0,0,0,24,49,8,0,0,0,58,113,4,0,0,0,124,13,0,0,0,0,14,31,0,0,0,0,34,210,24,10,4,0,249,22,3,4,0,0,27,82,9,9,0,0,105,533,31,30,6,0,607,14,0,0,0,0,17,8055,636,398,71,38,9205
125041490,24,0,0,0,0,26,95,5,0,0,0,107,3,0,0,0,0,7,17,0,0,0,0,17,33,0,0,0,0,37,42,6,3,0,0,54,8,0,0,3,0,11,11,0,0,0,0,11,132,9,15,0,0,154,13,0,0,0,0,13,43,0,5,0,0,54,202,14,11,6,0,226,0,0,5,0,0,7,3582,342,190,58,8,4188
125041491,130,0,6,0,0,133,1152,9,3,0,5,1169,51,0,5,0,0,55,61,4,6,0,0,69,180,3,3,0,0,197,327,6,10,0,3,349,59,0,0,0,0,56,48,0,0,0,0,54,577,6,12,0,5,602,91,3,0,0,0,98,216,3,12,3,0,236,1140,23,21,4,10,1201,37,0,0,0,0,38,18302,431,414,66,67,19285
125041493,13,0,4,0,0,19,151,3,0,0,0,162,9,0,0,0,0,14,9,0,0,0,0,9,12,0,0,0,0,16,93,13,5,0,0,117,0,0,0,0,0,0,9,0,4,0,0,7,49,15,11,0,0,73,11,0,0,0,0,11,36,0,0,0,0,42,202,16,25,6,0,249,9,0,0,0,3,6,3004,373,274,52,24,3721
125041494,15,0,0,0,0,13,66,0,3,0,0,70,10,0,0,0,0,10,3,0,5,0,0,9,16,0,0,0,0,23,39,3,3,0,0,52,5,0,0,0,0,8,4,0,0,0,0,4,43,11,5,0,0,59,9,0,0,0,0,7,28,4,5,0,0,38,121,7,16,5,0,146,4,0,0,0,0,7,2093,214,182,40,12,2539
125041588,27,4,5,0,0,42,153,3,5,0,0,166,9,0,0,0,0,9,9,0,0,0,0,9,20,0,0,0,0,26,194,27,23,7,0,252,13,0,0,0,0,15,13,0,0,0,0,17,86,6,0,3,0,100,12,0,0,0,0,12,152,6,3,0,0,161,376,24,10,3,5,417,23,0,0,0,3,26,4973,420,190,45,35,5665
125041589,23,4,8,0,0,33,81,3,0,0,0,88,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,14,93,22,12,4,0,135,3,0,0,0,0,5,9,0,0,0,0,10,30,0,5,0,0,36,3,0,0,0,0,5,27,3,6,0,5,39,120,11,16,0,0,151,3,0,0,0,0,0,2357,283,255,34,23,2952
125041717,483,24,3,0,0,517,1607,19,15,0,0,1643,86,0,0,0,0,89,138,0,4,0,0,140,321,9,7,0,0,341,826,12,9,0,0,843,82,3,0,0,0,90,156,0,0,0,0,158,1302,24,9,4,4,1343,178,0,3,0,0,182,717,27,13,4,4,757,2740,55,39,13,6,2847,117,4,0,0,10,133,45432,1041,594,138,151,47353
125041718,20,3,0,0,0,20,56,0,0,0,0,56,7,0,0,0,0,10,0,0,0,0,0,3,6,0,0,0,0,6,22,3,0,0,0,26,0,0,0,0,0,3,3,0,0,0,0,3,41,0,0,0,0,46,13,0,0,0,0,13,24,3,5,0,0,29,111,9,10,0,0,135,4,0,0,0,4,11,1751,153,104,12,12,2034
125041719,40,8,3,0,0,54,206,0,7,0,0,214,10,0,0,0,0,13,8,0,0,0,0,8,44,3,0,0,0,51,65,7,5,0,0,73,18,0,3,0,0,18,15,0,0,0,0,15,110,0,0,0,0,120,14,0,0,0,0,14,63,11,4,0,3,85,278,17,12,0,4,312,12,0,0,0,0,14,4655,351,213,47,27,5288
126011496,22,3,0,0,0,22,75,0,3,0,6,85,6,0,0,0,0,10,18,0,0,0,0,23,57,17,8,0,0,83,39,19,3,3,8,71,21,4,7,4,0,27,45,0,0,0,0,47,159,28,19,6,0,219,22,6,0,0,0,32,26,4,6,3,0,35,150,30,19,3,0,207,4,3,0,0,4,14,3902,652,493,95,28,5174
126011720,10,0,4,0,0,12,29,0,0,0,0,32,4,0,0,0,0,6,8,0,0,0,0,12,0,3,3,0,0,8,17,0,0,0,0,15,10,3,4,0,0,16,8,0,0,0,0,15,37,11,4,0,0,50,11,0,0,0,0,9,11,0,0,0,0,15,53,9,14,3,0,82,7,0,0,0,0,10,1319,256,263,44,10,1903
126011721,10,0,0,0,0,14,40,0,0,0,0,40,9,0,0,0,0,7,9,0,3,0,0,8,24,0,4,0,0,32,34,0,4,0,0,41,16,3,8,0,0,27,9,0,0,0,0,8,37,14,0,0,0,49,7,0,0,0,0,11,26,0,4,0,0,34,66,12,13,0,0,93,10,0,4,0,0,9,1900,382,366,65,11,2722
126021498,26,3,0,0,0,30,102,0,7,0,0,110,14,0,0,0,0,12,9,5,0,0,0,10,32,6,3,0,0,44,28,0,0,0,0,32,14,0,0,0,0,22,34,3,0,3,0,37,186,42,25,5,0,253,29,0,0,0,0,33,37,7,3,0,0,48,314,38,33,8,0,389,23,3,0,0,0,32,4761,702,418,88,19,5992
126021499,4,0,0,0,0,4,87,0,0,0,0,87,11,5,0,0,0,16,4,0,0,0,0,6,30,4,0,0,0,36,18,0,0,0,0,19,10,3,0,0,0,14,13,0,0,0,0,14,88,26,14,7,0,137,16,4,0,0,0,26,17,3,0,0,0,21,153,19,14,8,0,197,10,0,0,0,0,10,2429,380,208,53,15,3080
126021500,527,11,7,0,0,539,1990,7,7,4,3,2009,174,0,0,0,0,178,260,7,3,0,0,262,761,12,11,6,3,787,783,5,0,0,5,796,252,9,10,0,0,268,218,8,6,4,0,235,2369,30,22,0,0,2422,480,3,4,0,0,486,687,17,8,6,6,718,3630,54,43,0,16,3745,99,6,0,0,4,107,50970,888,584,142,152,52732
126021501,109,7,4,0,0,116,372,4,0,0,0,382,30,0,3,0,0,34,59,7,0,0,0,64,192,6,5,0,0,199,165,5,0,0,0,175,41,3,0,0,0,41,45,4,0,0,0,47,550,25,20,3,0,596,80,5,0,0,0,89,114,4,10,0,0,130,773,43,41,4,3,857,20,0,0,0,0,20,11280,465,399,57,28,12231
126021503,42,3,0,0,0,43,136,5,7,0,0,147,10,0,0,0,0,11,16,0,0,0,0,11,36,3,3,0,0,41,48,7,5,0,0,54,20,3,0,0,0,26,29,5,5,0,0,37,120,5,8,0,0,130,15,3,5,0,0,22,59,9,9,0,0,77,287,28,29,9,0,351,11,0,0,0,3,17,4567,481,437,100,26,5606
126021590,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,3,3,0,0,20,3,0,0,0,0,3,8,6,0,0,0,8,26,10,6,0,0,41,0,0,0,0,0,3,434,157,97,23,5,717
126021722,5,0,0,0,0,0,18,0,0,0,0,18,4,0,0,0,0,9,3,0,0,0,0,9,5,0,3,0,0,7,10,7,0,0,0,17,0,0,0,0,0,3,3,0,0,0,0,3,30,4,3,0,0,36,0,0,0,0,0,8,7,0,0,0,0,7,41,0,8,0,0,44,5,0,0,0,0,4,849,121,119,19,0,1107
126021723,15,0,0,0,0,12,37,0,0,0,0,44,4,0,0,0,0,3,14,0,3,0,0,21,24,0,3,0,0,20,23,6,3,0,0,40,47,0,7,0,0,63,20,0,0,0,0,22,58,5,8,0,0,79,6,0,0,0,0,6,34,7,5,0,0,51,118,4,9,0,0,132,16,0,0,0,0,20,3488,595,477,90,31,4680
126021724,32,4,0,0,0,38,122,0,6,0,0,131,14,5,0,0,0,15,16,0,0,0,0,19,27,3,0,0,0,32,52,0,0,4,0,52,24,0,3,0,0,26,21,4,0,0,0,22,114,12,5,0,0,131,14,0,0,3,0,16,56,5,5,3,0,73,297,22,41,5,0,367,12,4,3,0,0,19,4319,395,382,64,25,5186
126021725,6,4,0,0,0,11,66,0,3,0,0,71,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,14,23,0,0,0,0,29,3,0,0,0,0,5,26,0,0,0,0,35,49,0,6,0,0,52,10,3,0,0,0,13,11,3,6,0,0,17,161,19,15,0,3,203,4,0,0,0,0,5,1777,181,213,35,13,2223
127011504,8,0,0,0,0,10,16,0,4,0,0,23,3,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,26,0,5,0,0,28,0,0,0,0,0,0,54,16,24,7,3,95,104,7,14,0,0,132,9,0,0,0,0,9,1315,83,105,14,10,1527
