POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
119011354,6,0,0,0,0,10,52,5,3,0,0,65,39,0,5,4,0,46,40,3,5,0,0,51,45,8,3,3,0,64,61,7,12,4,0,86,79,26,19,3,0,123,96,29,20,0,0,148,104,28,29,0,3,168,80,28,21,0,0,133,58,29,14,0,0,103,57,13,8,0,0,84,117,23,11,0,0,149,10,9,3,0,0,16,18,13,3,0,0,32,10,4,0,0,0,19,877,225,155,27,12,1295,16,0,0,0,0,29,78,0,8,4,0,87,81,0,6,5,0,91,91,3,0,0,0,101,105,4,5,3,0,121,168,3,9,3,0,189,236,8,7,0,0,252,226,15,11,0,0,254,202,7,15,0,0,226,147,9,12,0,0,171,124,4,8,0,0,130,84,0,4,0,0,93,133,4,7,0,0,142,11,0,0,0,0,10,14,0,0,0,0,18,16,0,0,0,0,16,1727,62
119011355,31,0,0,0,0,31,14,0,0,0,0,16,28,3,0,3,0,37,52,9,0,3,3,68,124,14,9,5,4,154,255,21,22,9,3,307,460,39,24,4,3,527,832,50,29,3,5,920,1024,71,34,0,7,1146,814,52,40,3,4,923,656,54,22,0,10,744,518,35,17,0,0,574,986,61,13,0,4,1062,182,8,11,0,0,200,255,24,5,0,0,278,58,3,3,0,4,73,6294,457,231,36,50,7065,8,0,0,0,0,17,13,0,0,0,0,16,40,0,0,0,0,39,55,0,0,0,0,66,75,0,10,0,0,84,147,3,3,6,0,165,353,5,0,0,6,365,539,8,8,0,3,557,470,8,3,4,0,490,334,7,0,0,0,337,215,7,0,0,0,224,153,4,0,0,0,153,224,12,0,0,0,242,43,0,0,0,0,43,57,0,0,0,0,55,26,0,0,0,3,29,2764,59
119011356,28,3,3,14,0,48,57,3,0,5,0,65,63,0,8,0,3,73,89,10,3,0,0,106,146,6,12,6,0,172,322,37,23,5,3,390,572,59,26,4,11,666,1161,69,34,13,7,1283,1520,113,40,11,12,1700,1206,89,31,3,12,1338,971,98,25,6,0,1105,723,75,19,4,0,821,1193,145,27,3,5,1370,232,56,8,0,0,301,320,113,10,0,0,447,81,13,6,3,0,106,8684,888,284,88,60,9995,14,0,0,7,0,24,47,0,6,3,0,56,81,3,3,8,0,96,103,13,8,5,0,124,126,6,11,3,3,143,265,8,10,0,0,280,373,20,21,3,8,421,628,28,16,6,0,675,630,31,13,0,0,669,447,21,13,0,3,486,302,23,0,0,0,323,190,19,0,0,0,211,254,26,3,4,0,286,49,14,0,0,0,61,53,15,0,0,0,75,47,3,0,4,3,56,3598,220
119011358,9,0,4,9,0,19,50,0,5,3,0,60,33,3,3,0,0,41,35,3,10,0,0,54,53,3,8,0,0,67,115,6,19,4,0,141,125,17,19,0,0,167,214,29,26,3,0,266,290,45,33,8,3,373,192,35,25,0,0,258,148,49,17,0,0,221,103,23,16,0,0,146,188,48,10,0,0,249,29,23,3,0,0,52,50,43,9,3,0,102,26,3,0,0,6,28,1651,331,208,31,14,2233,14,0,0,8,0,19,71,0,5,0,0,83,67,3,13,5,0,85,73,4,15,0,0,94,83,5,15,0,0,103,149,11,21,5,5,185,191,3,17,3,0,219,259,10,13,0,0,284,222,16,10,0,0,257,154,11,6,0,0,178,104,8,9,0,0,127,71,3,3,0,0,77,108,7,3,0,0,118,22,6,3,0,0,33,20,10,4,0,0,33,17,0,0,0,0,23,1620,96
119011360,7,0,0,5,0,11,54,0,5,0,0,62,45,5,7,0,0,57,57,3,3,0,0,66,48,0,6,0,0,59,80,7,8,3,4,99,92,9,12,3,0,118,128,16,16,6,0,165,126,26,31,3,4,192,101,25,16,0,0,135,95,24,9,0,0,127,54,12,13,0,0,75,112,23,21,0,0,157,16,9,0,0,0,28,25,23,5,0,0,50,8,0,0,0,0,8,1045,182,143,25,9,1404,12,0,4,0,0,8,82,0,0,3,0,88,98,0,4,0,0,100,104,7,12,0,0,120,102,3,15,3,0,120,177,8,14,0,0,200,234,7,8,3,0,261,282,11,16,0,0,309,218,13,11,4,0,242,167,7,12,0,0,182,115,3,7,0,0,126,82,3,3,0,0,89,114,11,6,0,0,128,16,4,3,0,0,17,12,8,6,0,0,21,14,0,0,0,5,21,1818,87
119011361,4,5,0,0,0,9,10,0,0,0,0,12,24,0,9,0,0,30,20,8,8,3,0,35,22,9,8,0,0,41,42,16,13,3,8,78,63,13,19,4,0,95,88,20,26,0,0,138,96,26,26,4,0,153,68,13,13,0,0,94,58,19,16,0,0,90,41,10,7,0,0,58,62,18,3,0,0,89,6,7,0,0,0,18,18,10,4,0,0,33,11,0,0,0,4,13,627,183,156,13,12,999,7,0,0,3,0,9,18,0,0,0,0,22,37,3,10,0,0,50,45,0,9,4,0,59,54,0,4,3,0,66,80,0,10,0,0,98,117,8,14,0,4,139,142,9,21,0,0,175,135,11,13,0,0,154,87,3,8,0,0,93,82,0,9,0,0,88,51,3,5,0,0,56,65,6,4,0,0,79,7,0,0,0,0,9,8,0,0,0,0,12,13,0,0,0,0,13,941,58
119011571,12,0,0,0,0,12,50,0,0,0,0,52,76,0,0,5,0,82,59,3,0,4,0,72,70,3,8,3,0,90,103,17,16,8,0,140,115,25,24,0,0,167,188,36,28,6,0,254,289,26,24,0,10,352,255,27,18,4,4,299,231,38,13,0,0,283,203,14,14,0,0,228,312,42,14,0,0,369,47,23,5,0,0,72,72,38,26,4,0,130,23,0,0,0,10,33,2103,304,188,31,19,2645,18,0,4,9,0,32,99,0,3,0,0,102,147,0,3,3,0,152,159,0,10,4,0,170,195,5,9,3,0,206,265,10,13,8,0,296,373,16,14,0,0,405,402,11,14,0,4,437,483,9,6,0,4,499,404,6,8,0,0,427,343,12,9,0,0,366,231,6,4,0,0,242,234,8,6,0,0,250,23,7,0,0,0,31,16,10,0,0,0,31,27,4,0,4,0,31,3426,104
119011572,13,3,0,8,0,22,43,3,0,5,0,51,79,3,0,0,0,86,105,12,13,3,0,135,142,10,24,3,3,188,202,28,32,9,4,272,378,42,28,10,3,459,565,62,35,7,4,674,714,75,37,8,6,841,520,69,27,12,6,632,440,52,18,5,5,521,341,45,15,0,4,397,496,77,30,3,3,610,96,29,12,0,0,135,141,75,18,0,0,239,49,3,4,0,8,63,4322,590,294,71,44,5327,21,0,0,11,0,29,63,0,0,0,0,64,117,3,5,10,0,134,155,0,8,0,0,163,184,10,17,3,3,214,369,15,19,4,4,413,487,8,8,6,3,518,705,20,14,4,3,747,752,24,20,0,4,791,567,15,12,3,3,601,465,19,5,0,0,492,338,17,4,0,0,360,397,18,7,0,0,422,45,10,0,0,0,58,58,24,13,0,0,95,43,4,4,0,0,44,4759,184
119011655,12,4,0,0,0,16,40,0,0,0,0,42,64,0,0,0,0,68,64,6,5,3,0,73,79,4,8,0,0,95,149,22,25,4,0,194,212,28,21,3,6,269,348,30,34,0,5,413,439,57,26,5,5,530,280,49,18,0,0,348,232,38,10,0,0,289,200,26,3,4,4,233,380,43,8,0,0,436,73,21,0,0,0,96,76,25,3,4,0,110,21,4,3,0,0,32,2663,355,177,24,24,3234,11,0,4,3,0,12,54,3,0,0,0,63,72,4,0,4,0,83,102,0,5,3,0,112,97,0,6,0,0,107,156,9,15,0,0,182,218,7,8,0,4,239,296,10,6,0,0,312,248,8,4,0,3,268,188,9,8,0,0,200,132,5,3,0,0,141,116,4,0,0,0,124,194,15,0,0,0,211,18,0,3,0,0,21,18,5,3,0,0,23,10,0,0,0,4,18,1924,78
119011656,0,0,0,0,0,3,10,0,4,0,0,12,11,4,0,0,0,12,16,0,5,0,0,20,23,3,5,0,0,30,21,0,7,5,0,40,27,28,19,0,0,74,38,15,14,0,0,63,43,20,15,0,0,80,36,14,10,0,0,67,28,7,5,0,0,43,26,5,6,0,0,42,39,16,6,4,0,57,7,3,0,0,0,17,11,12,4,0,0,25,7,4,0,0,4,14,348,133,102,12,8,602,3,0,0,0,0,3,7,5,0,0,0,15,27,3,7,3,0,33,41,3,6,0,0,52,32,5,4,0,0,43,77,6,7,9,0,93,101,3,10,0,0,115,87,0,11,0,0,100,90,8,9,0,0,108,72,9,0,0,0,81,61,6,4,0,0,72,58,5,0,0,0,60,81,0,4,0,0,89,11,0,0,0,0,18,8,3,3,0,0,13,6,0,0,0,0,9,760,49
119011657,0,0,0,0,0,4,12,0,0,0,0,15,10,0,0,0,0,15,7,4,3,5,0,23,14,3,3,0,0,19,26,5,0,0,4,37,39,3,8,0,0,55,47,11,14,0,0,71,63,21,13,3,0,103,77,19,13,0,0,110,54,20,15,0,0,87,39,10,3,0,0,51,72,13,11,0,0,95,16,0,6,0,0,21,10,4,3,0,0,23,3,3,0,0,0,8,496,121,85,12,4,725,3,0,5,0,0,8,11,0,7,0,0,17,17,6,7,0,0,26,42,0,7,0,0,53,29,0,11,0,0,46,53,0,11,0,0,62,52,4,9,0,0,65,69,4,5,0,0,83,79,7,11,0,0,93,69,5,4,0,0,81,54,3,6,0,0,65,48,0,0,0,0,48,84,0,5,0,0,86,14,0,6,0,0,18,11,0,0,0,0,9,4,0,0,0,0,10,649,25
119011658,4,0,0,5,0,10,23,0,0,0,0,23,24,0,0,0,0,26,24,4,5,0,0,31,18,0,4,6,0,23,18,11,5,0,0,35,26,18,14,0,0,55,41,12,24,3,0,80,48,26,25,3,0,98,37,18,18,3,0,73,42,19,15,4,0,70,45,20,8,4,0,76,76,24,17,0,0,117,15,9,3,0,0,26,19,15,8,3,0,41,5,0,6,0,0,5,455,172,143,32,0,802,3,0,0,4,0,9,29,0,4,3,0,36,34,0,5,0,0,45,43,0,8,0,0,57,48,0,7,4,0,66,65,6,14,0,3,91,98,10,17,0,6,130,127,4,12,0,0,138,129,4,9,0,0,141,89,12,6,0,0,102,76,0,6,0,0,84,76,4,5,0,0,87,116,8,4,0,0,127,14,7,4,0,0,23,4,4,5,0,0,18,7,0,0,0,3,13,962,66
119021362,5,5,6,0,0,7,15,0,3,0,0,16,26,7,0,0,0,31,45,4,5,5,0,56,42,9,20,0,0,64,91,14,25,4,0,136,131,26,19,0,6,175,162,36,37,0,0,237,162,44,18,4,0,235,135,32,23,5,0,193,105,31,18,0,0,147,76,24,7,3,0,114,136,36,13,0,4,184,31,5,10,0,0,41,58,22,6,0,0,86,19,0,0,0,4,29,1231,287,209,31,12,1771,11,0,7,3,0,18,15,0,0,0,0,16,52,8,9,6,0,70,64,3,13,6,0,83,66,3,12,0,0,77,139,6,14,8,0,165,175,12,8,4,6,195,204,14,19,0,0,238,202,15,12,0,5,229,148,9,10,0,0,166,96,7,10,0,0,110,73,8,7,0,4,86,70,3,6,0,0,83,9,0,0,0,0,11,13,4,5,0,0,21,13,0,0,4,0,16,1341,99
119021366,7,0,5,7,0,12,9,0,0,0,0,17,40,0,3,0,0,46,55,9,5,0,0,71,78,3,14,0,0,99,133,15,28,0,3,178,198,36,28,0,6,268,330,39,26,4,0,397,362,53,38,3,3,460,245,47,20,0,0,322,176,42,15,3,0,245,142,19,8,6,0,175,186,56,8,3,0,253,40,10,0,0,0,55,39,42,0,0,0,82,20,6,5,0,8,35,2053,389,214,37,17,2712,8,0,0,9,0,18,21,0,4,0,0,29,54,0,10,5,0,68,76,10,5,4,0,93,79,0,8,0,0,94,155,9,15,6,0,179,237,9,14,9,4,263,266,20,14,5,0,300,241,18,12,3,0,273,145,14,4,0,0,164,115,11,4,9,0,137,82,11,5,0,0,99,97,4,5,0,0,117,9,6,0,0,0,14,14,12,4,0,0,27,20,0,3,0,0,22,1623,123
119021367,7,0,0,0,0,12,43,0,3,0,0,47,55,0,0,0,0,58,45,8,8,0,0,56,60,6,9,4,0,75,102,11,12,0,0,132,108,16,16,6,0,149,116,19,13,4,0,154,160,28,13,0,0,205,135,17,8,0,0,171,75,20,16,0,0,104,48,15,9,0,0,69,55,23,12,0,0,85,14,8,0,0,0,19,26,17,0,0,0,40,14,6,0,0,4,23,1057,197,121,22,18,1413,12,0,0,5,0,16,90,0,0,0,0,86,105,0,5,0,0,114,102,3,3,0,0,109,115,4,9,0,0,126,188,7,10,0,0,205,199,6,15,0,0,220,188,4,8,3,0,203,154,11,7,3,0,173,96,8,0,0,0,103,75,3,4,0,0,77,46,5,0,0,0,49,42,9,6,0,0,50,6,0,0,0,0,3,3,8,0,0,0,13,20,0,0,0,0,20,1428,65
119021573,9,0,3,5,0,16,15,0,0,0,0,9,20,0,4,0,0,29,45,0,7,3,0,61,48,5,10,4,4,71,88,17,25,10,0,138,101,22,28,0,0,155,113,37,38,5,0,187,132,35,40,3,0,214,92,22,19,3,0,132,75,23,11,0,3,108,39,10,5,0,0,55,67,23,3,0,0,102,6,5,0,0,0,17,19,17,5,0,0,46,10,0,0,0,4,16,883,208,206,31,23,1358,10,0,0,4,0,15,21,0,0,0,0,29,53,4,8,0,0,61,61,6,11,0,0,71,85,3,10,4,0,100,156,3,13,3,0,177,175,3,12,4,0,195,176,3,8,4,0,189,181,9,3,0,0,198,119,5,5,5,0,128,92,0,3,0,0,102,67,0,3,0,3,77,65,7,4,0,0,74,18,4,0,0,0,20,13,6,3,0,0,18,15,0,0,0,3,15,1300,43
119021574,0,0,5,0,0,7,18,0,0,0,0,18,10,0,0,0,0,13,9,4,11,0,0,22,11,0,11,0,0,23,18,4,14,0,0,43,16,13,16,4,0,45,24,3,18,0,0,53,31,13,23,0,0,72,17,8,6,0,0,32,13,6,0,0,0,19,8,5,0,0,0,16,20,7,0,0,0,21,4,0,0,0,0,3,0,3,0,0,0,4,3,0,0,0,0,4,208,69,106,6,4,389,5,0,0,0,0,6,18,0,6,0,0,22,24,0,3,0,0,23,22,0,4,4,0,26,20,0,4,0,0,17,24,4,4,0,0,32,27,0,3,0,0,34,34,0,0,0,0,37,29,0,6,0,0,32,28,0,0,0,3,34,24,0,0,0,0,24,20,0,3,0,0,25,38,0,0,0,0,42,5,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,9,323,16
119021659,0,0,0,0,0,10,9,0,0,0,0,7,14,3,0,3,0,20,19,3,12,0,0,28,11,4,10,0,0,30,25,4,15,4,3,50,47,14,19,0,0,80,56,10,10,0,0,80,68,22,11,0,0,102,47,17,10,0,0,75,59,5,7,4,0,75,33,8,0,0,0,47,51,6,11,0,0,69,9,3,0,0,0,12,8,6,3,0,0,21,4,0,0,0,0,7,465,113,120,19,0,716,4,0,0,4,0,10,26,0,0,0,0,28,30,3,8,0,0,44,46,3,5,7,0,50,61,6,10,5,0,76,96,5,13,0,0,115,117,9,0,3,0,127,123,7,3,0,0,134,108,3,5,0,3,115,84,3,11,0,0,96,74,3,0,0,0,81,40,0,0,0,0,47,52,0,4,0,0,59,7,0,5,0,0,12,7,5,0,0,0,8,3,0,0,0,0,3,873,49
119021660,3,0,0,0,0,10,12,0,0,0,0,11,15,0,3,0,0,17,22,0,7,0,0,32,42,4,4,4,0,56,49,12,12,3,0,77,68,13,17,8,3,104,99,23,20,9,0,139,131,14,18,0,0,173,86,14,10,4,0,116,71,17,7,0,0,89,62,3,4,0,0,77,90,10,7,0,0,106,13,12,0,0,0,21,32,14,6,0,0,54,11,0,0,0,0,7,821,144,112,23,9,1104,3,0,0,3,0,5,22,0,0,0,0,20,35,3,8,0,0,47,65,0,3,0,3,73,88,3,4,4,0,96,132,8,4,0,6,147,168,8,11,3,0,189,216,5,6,0,0,234,276,9,9,0,0,295,235,5,4,0,0,245,185,0,3,0,3,199,142,0,3,0,0,152,161,11,4,0,0,178,23,3,0,0,0,29,34,4,5,0,0,44,15,0,0,0,0,20,1817,66
119021661,4,0,0,0,0,10,24,0,0,0,0,28,23,3,0,0,0,28,18,0,0,0,0,25,29,4,7,0,0,35,41,4,11,0,0,57,94,17,15,3,0,138,116,20,26,4,4,168,135,30,14,6,0,183,92,21,9,6,0,123,79,33,7,0,0,125,38,13,8,0,0,61,98,13,9,0,0,122,21,11,0,0,0,33,42,15,4,0,0,59,12,0,0,0,0,16,867,187,119,18,8,1211,4,0,0,0,0,5,49,0,7,3,0,55,44,0,3,0,0,46,29,0,8,3,0,36,44,0,6,3,0,61,66,0,6,0,0,77,103,6,6,3,4,123,132,5,10,0,0,154,110,9,7,0,0,126,69,7,6,0,0,83,48,3,7,0,0,55,34,0,0,0,0,37,52,8,3,0,0,68,14,0,0,0,0,16,9,9,3,0,0,16,11,0,0,6,0,7,806,52
119021662,4,0,0,5,0,4,16,0,0,0,0,22,22,0,9,3,0,32,18,3,5,5,0,27,28,4,10,0,0,42,58,10,10,0,3,78,46,19,24,4,0,93,62,26,19,4,0,107,83,28,40,6,0,164,60,37,26,0,0,127,53,30,15,0,0,106,42,32,11,0,0,85,60,38,23,0,0,119,9,15,6,0,0,36,30,43,10,4,0,83,6,8,0,0,0,16,605,279,218,32,10,1149,4,0,5,3,0,8,26,3,3,3,0,36,54,0,9,0,0,63,48,0,5,0,0,60,42,4,15,4,0,58,111,8,15,8,3,142,119,13,22,0,0,157,135,9,16,3,0,170,128,15,20,0,0,164,82,11,7,0,0,99,68,18,5,3,0,87,58,5,5,0,0,70,66,15,6,0,0,89,10,5,3,0,0,25,12,12,9,4,0,29,6,0,3,0,0,11,959,116
119021663,4,6,0,0,0,11,18,0,4,0,0,15,27,0,4,0,0,35,32,5,3,3,0,49,60,0,5,6,0,64,108,7,15,0,3,134,190,13,21,0,0,223,387,25,12,5,0,430,562,36,13,5,0,622,433,32,10,3,5,483,441,32,10,5,0,485,262,25,4,0,0,288,337,60,7,3,0,413,64,15,6,0,0,86,119,44,4,0,0,168,32,3,0,0,0,38,3068,306,110,36,19,3539,8,0,0,0,0,9,14,0,3,0,0,23,55,6,3,0,0,57,36,5,5,3,0,44,68,0,5,0,0,73,99,8,11,0,0,127,199,3,5,5,0,216,254,5,7,3,4,267,305,9,4,3,3,313,236,7,3,0,0,247,180,9,3,0,0,196,108,13,0,0,0,120,147,9,0,3,0,159,24,0,0,0,0,28,35,5,0,7,0,51,18,0,0,0,0,21,1788,85
119031370,0,6,0,5,0,4,9,0,0,0,0,8,9,0,0,0,0,16,16,0,3,0,0,25,21,6,9,0,0,33,36,6,15,5,0,57,33,17,9,0,0,65,50,15,20,3,0,77,63,30,13,4,0,101,51,14,8,0,0,74,36,15,12,0,0,62,30,15,5,0,0,51,45,18,7,0,0,72,9,9,0,0,0,16,19,18,4,0,0,43,0,0,5,4,0,10,417,158,104,19,5,704,4,0,0,3,0,4,16,0,3,0,0,23,21,0,5,0,0,33,40,4,13,0,0,53,36,5,13,0,0,50,76,4,15,5,0,107,93,0,3,0,0,96,125,9,12,0,0,143,129,4,3,0,0,142,84,10,8,0,0,98,47,6,4,0,0,57,45,5,6,0,0,56,36,0,10,0,0,53,8,4,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,7,773,55
119031371,4,0,0,0,0,6,10,0,0,0,0,10,10,3,0,0,0,15,19,6,5,0,0,24,12,5,4,4,0,33,23,9,9,3,0,42,30,7,9,0,0,50,45,9,11,0,0,63,67,20,12,0,0,100,58,9,13,0,0,86,67,22,8,0,0,93,92,8,10,3,0,116,205,33,13,0,0,258,29,8,5,0,0,43,42,31,10,0,0,86,6,6,0,0,0,9,725,173,116,15,3,1028,6,0,0,0,0,0,27,0,3,0,0,35,33,0,0,3,0,40,28,4,8,3,0,44,37,6,8,3,0,56,67,5,11,0,0,87,80,13,5,5,0,102,82,9,12,0,0,104,103,12,11,4,3,132,56,10,5,0,0,76,64,3,7,0,0,77,47,8,0,0,0,58,65,14,12,0,0,92,12,4,8,0,0,24,14,13,0,0,0,27,4,0,0,0,0,8,727,103
119031372,7,8,4,4,0,24,33,0,3,0,0,41,43,6,0,0,0,51,62,11,4,4,0,73,84,8,11,4,0,107,139,19,25,5,4,192,217,40,28,5,0,297,303,49,38,3,0,392,466,78,27,0,7,577,361,65,39,6,0,469,294,68,27,6,4,412,186,57,20,3,4,275,254,93,22,3,0,381,47,43,8,6,0,102,53,61,5,0,0,120,24,10,0,0,7,37,2580,612,263,62,26,3545,10,0,0,8,0,19,43,3,7,0,0,59,64,0,13,5,0,79,92,7,16,4,0,119,102,10,11,8,0,128,188,16,26,4,4,239,217,15,25,10,0,268,289,15,17,6,0,328,308,16,12,0,0,342,168,15,8,3,0,196,158,17,11,3,0,186,95,18,12,0,0,130,123,30,4,4,0,161,21,8,0,0,0,29,22,17,0,4,0,48,21,0,0,0,0,21,1924,200
119031373,5,0,0,0,0,7,16,0,0,0,0,19,25,0,0,0,0,22,9,0,0,0,0,14,25,5,13,5,0,46,35,10,18,0,0,64,49,7,9,0,0,62,45,12,7,0,0,68,73,14,11,4,3,99,58,14,13,0,0,86,48,12,8,0,0,63,44,6,0,0,0,49,45,9,7,0,0,66,6,0,5,0,0,8,12,10,6,0,0,26,3,3,0,0,0,8,507,94,94,23,4,714,7,0,0,0,0,5,24,0,0,0,0,31,35,0,12,0,0,42,50,0,11,4,0,62,54,4,15,0,0,72,76,9,7,3,0,92,82,8,10,0,0,101,101,7,4,0,0,117,79,3,5,0,0,90,59,4,4,0,0,64,44,3,3,0,0,53,43,3,4,0,0,43,42,9,3,0,0,54,11,0,0,0,0,12,0,0,0,0,0,6,6,0,0,0,0,6,711,39
119031374,0,0,0,4,0,16,27,0,0,0,0,33,37,0,4,0,0,42,35,3,12,0,0,50,38,7,9,5,0,50,73,13,17,0,0,98,84,24,18,4,0,131,127,20,34,0,4,186,113,34,37,7,0,179,119,30,21,5,3,175,105,44,16,4,0,161,101,29,17,4,0,159,180,51,18,0,0,251,38,16,10,6,0,66,43,43,13,0,0,106,16,4,0,0,5,26,1138,325,222,42,12,1735,0,0,0,0,0,8,42,0,4,0,0,52,57,6,15,3,0,85,84,6,9,5,0,113,88,0,8,0,0,109,134,8,12,3,0,155,182,15,13,5,0,213,202,13,15,4,0,231,256,18,17,3,0,296,188,16,11,0,0,212,164,15,8,6,0,198,126,5,4,3,0,140,193,15,14,0,0,213,20,0,0,0,0,27,19,17,3,0,0,42,12,0,0,0,4,18,1772,129
119031664,8,3,0,8,0,16,101,0,0,0,0,102,102,4,6,0,0,110,84,10,5,3,0,99,112,14,11,4,6,135,192,26,8,8,4,237,196,28,27,8,3,259,239,33,21,5,3,308,266,47,18,0,3,337,188,39,10,0,0,236,194,28,20,3,0,236,142,16,6,0,0,171,252,37,10,0,0,305,48,16,7,0,0,71,83,53,25,0,0,168,16,3,6,0,0,30,2215,359,185,36,29,2827,13,0,0,3,0,21,149,0,0,0,0,153,225,4,6,3,5,237,221,5,13,4,0,243,247,11,11,0,0,273,364,20,14,9,0,397,395,19,13,7,0,440,501,25,15,3,3,546,528,20,9,0,0,559,374,19,10,0,0,399,303,19,11,0,0,329,204,8,6,0,0,216,244,17,16,0,0,278,47,7,3,0,0,51,47,13,12,0,0,75,36,6,0,0,0,35,3889,181
