POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
101061543,3,4,8,5,12,0,0,40,0,3,7,0,4,4,0,0,14,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,12,32,48,44,75,19,0,244,4,4,0,0,0,0,0,0,11,45,0,0,4,0,0,0,0,48,12,5,6,5,0,8,0,0,33,5,8,6,0,4,14,0,0,29,6,4,5,5,7,14,4,0,45,9,3,5,14,11,13,3,0,58,0,5,21,27,20,12,0,4,94,5,12,22,30,17,25,3,0,116,0,8,27,19,13,12,3,0,84,0,4,5,9,3,11,0,0,28,0,0,7,7,3,0,0,0,21,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061544,0,3,5,10,3,0,0,25,0,0,0,6,3,4,0,0,18,0,0,0,3,7,0,0,0,18,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,11,25,33,43,45,14,0,170,0,0,0,0,0,3,0,0,4,9,0,3,0,0,4,0,0,12,3,0,0,0,0,3,5,0,9,0,0,5,0,7,0,6,3,22,3,3,4,0,0,10,3,0,21,0,0,3,5,7,11,0,0,38,8,12,7,7,11,11,3,3,63,4,16,26,8,16,15,3,0,90,0,6,24,11,14,21,7,6,78,0,4,10,3,9,3,0,0,26,0,0,4,5,4,4,0,0,17,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,4,5,0,0,23,4,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,4,0,14,0,0,0,0,0,0,0,0,5,4,7,0,0,0,5,0,0,16,0,0,0,0,0,6,0,0,9,0,6,3,0,4,4,0,0,15,0,6,0,0,3,0,0,0,14,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,4,5,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,8,3,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,4,3,3,4,0,4,0,0,17,4,0,3,0,5,0,0,0,14,0,6,5,8,0,4,4,0,24,0,0,0,3,3,5,0,0,11,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,11,32,46,43,44,0,0,181,0,3,9,25,44,29,4,0,118,0,0,23,17,27,24,3,0,93,0,0,14,32,28,14,3,0,95,0,0,0,3,6,0,0,0,7,0,0,3,4,0,0,0,0,17,0,0,0,0,3,0,0,0,6,20,94,221,248,326,225,37,3,1165,4,0,4,0,0,4,0,0,10,9,0,0,0,0,3,0,0,21,4,5,7,0,4,0,0,0,18,8,7,5,0,0,4,0,0,34,3,14,3,0,5,8,7,0,39,4,11,22,15,14,11,5,0,80,10,26,33,26,31,33,0,0,166,13,40,67,47,58,54,8,0,291,11,17,46,45,45,22,7,0,184,5,6,26,22,9,18,0,0,85,0,3,7,4,9,9,4,0,39,0,0,5,4,3,5,0,0,28,0,0,3,4,0,4,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0
102011031,0,3,3,9,5,0,0,24,0,0,6,6,3,0,0,0,11,0,0,0,0,3,0,0,0,7,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,37,38,39,48,51,11,0,267,9,0,0,0,0,0,0,0,7,111,7,5,0,0,4,0,0,127,56,17,6,0,0,4,0,0,84,21,16,4,0,6,6,3,0,51,4,13,8,6,11,13,3,3,64,5,22,11,9,16,18,7,0,97,4,23,17,21,20,26,0,0,122,0,11,15,19,19,22,9,0,93,0,13,9,13,18,13,4,0,75,0,0,8,4,9,5,3,0,32,0,0,10,6,5,5,0,0,16,0,0,4,7,0,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
102011032,5,18,13,23,25,0,0,84,0,5,10,8,16,11,0,0,44,0,5,10,9,12,12,0,0,44,0,0,7,12,21,17,3,0,62,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,5,0,9,60,63,134,133,181,170,50,11,808,0,0,0,0,0,0,0,0,10,101,7,7,0,0,4,0,0,121,45,10,4,7,8,0,0,0,74,21,10,7,12,6,13,5,0,67,23,17,8,12,10,8,8,3,89,10,38,29,23,32,24,13,0,167,11,40,29,27,41,46,14,0,199,8,33,47,39,43,68,10,0,248,0,16,30,42,58,47,3,0,194,0,9,19,16,20,21,3,0,78,0,0,10,14,18,10,5,0,57,0,0,6,9,18,5,5,0,38,0,0,9,7,15,9,0,0,37,0,0,0,0,5,0,0,0,8,0,0,0
102011033,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,13,14,0,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,5,0,0,0,3,7,0,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,6,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,6,12,23,4,0,49,0,0,0,0,4,5,0,0,16,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,16,16,20,48,82,23,6,234,6,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0,0,64,24,5,0,0,0,0,3,0,34,0,3,0,0,3,0,0,0,18,4,4,0,0,3,0,0,0,22,3,4,8,6,3,3,0,0,22,0,4,0,3,5,12,0,0,23,0,3,0,7,5,11,0,0,25,0,3,0,12,4,3,0,0,25,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,3,5,7,7,11,0,0,35,0,6,3,0,8,0,0,0,12,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,47,68,73,57,78,105,19,0,442,0,0,0,0,0,0,0,0,0,47,0,0,0,0,3,0,0,51,31,0,7,3,0,0,0,0,37,7,5,3,0,9,3,0,0,28,6,10,3,0,5,0,0,0,27,7,14,4,8,8,8,0,0,40,4,16,10,17,6,18,0,0,72,0,18,21,18,23,24,0,0,112,3,9,28,23,22,25,0,0,110,0,3,6,10,13,11,0,0,42,0,0,5,7,7,0,0,0,16,0,0,0,4,5,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,6,0,0,5,0,0,0,0,0,12,0,0,0,3,3,3,0,0,8,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,3,3,0,3,0,8,0,0,6,6,0,0,0,0,9,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,7,10,7,9,3,0,77,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,40,19,3,0,0,0,0,4,0,23,6,0,0,0,0,3,4,0,18,0,0,3,0,3,3,0,0,17,5,0,3,7,5,3,5,0,24,0,4,3,7,8,10,0,0,33,0,3,0,6,9,4,0,0,21,4,3,7,9,3,4,5,0,28,0,0,0,0,3,0,0,0,12,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
102011040,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,6,13,24,13,3,84,3,0,0,0,0,0,0,0,3,39,3,0,0,0,0,0,0,45,24,0,3,0,0,4,0,0,31,4,4,5,0,10,4,0,0,32,3,0,0,0,3,4,0,0,23,6,9,12,0,16,9,3,0,50,0,14,12,13,12,18,0,0,75,0,10,7,13,17,4,0,0,43,0,0,6,7,11,11,4,0,32,0,0,4,7,5,5,0,0,15,0,0,0,4,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
102011041,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,8,6,7,0,0,40,0,0,0,6,0,0,0,0,5,5,4,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,4,0,3,0,3,4,0,0,11,0,3,5,5,0,3,0,0,14,3,3,0,0,10,3,3,0,22,0,3,5,0,5,4,0,0,16,0,3,0,0,4,0,0,0,18,3,0,4,3,0,7,0,0,19,0,0,0,0,0,4,0,0,8,0,0,6,0,0,0,0,0,11,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
102011042,3,5,0,0,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,14,23,23,21,11,0,117,3,0,0,0,0,0,0,0,3,54,0,0,0,0,0,4,0,57,30,3,0,0,0,0,0,0,43,10,5,5,0,7,4,0,0,25,7,12,6,5,7,7,6,0,49,8,0,6,5,10,9,3,0,41,0,12,7,8,14,17,5,0,61,0,0,7,3,18,6,3,0,45,0,0,0,3,4,10,0,0,28,0,0,3,0,4,5,0,0,14,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,0,0,8,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
102011043,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,14,7,14,25,7,0,94,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,51,27,5,0,0,0,0,0,0,31,11,4,0,4,6,3,3,0,25,3,6,3,3,0,4,0,0,23,6,4,0,4,4,5,4,0,32,0,6,8,3,15,11,0,0,48,0,3,6,8,7,7,3,0,38,0,0,11,3,0,3,0,0,18,0,0,0,4,6,3,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
102021044,0,4,0,11,16,0,0,38,0,0,3,3,7,10,5,0,28,0,0,0,5,3,4,3,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,13,16,29,48,86,35,0,244,3,0,0,0,0,0,0,0,6,72,3,0,0,0,0,0,0,83,30,4,0,0,5,7,0,0,35,14,8,3,0,6,9,0,0,37,8,10,4,0,5,11,4,0,43,3,14,8,6,21,10,4,0,60,5,3,7,16,12,23,4,0,70,0,8,13,11,18,23,3,0,69,0,0,6,11,9,14,5,0,50,0,0,0,4,9,10,0,0,22,0,0,4,7,3,0,0,0,12,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
102021045,0,7,0,0,0,0,0,7,0,0,0,0,4,3,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,11,17,11,0,59,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,10,4,6,0,0,0,0,0,0,9,0,0,0,0,4,4,0,0,7,0,4,10,0,3,3,0,0,24,0,4,9,6,5,0,0,0,25,0,0,0,4,6,3,0,0,20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,9,13,3,11,5,0,51,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,14,0,0,0,3,0,0,0,0,13,3,0,0,6,0,3,0,0,11,0,0,8,0,3,3,0,0,14,0,0,4,3,5,3,0,0,17,0,0,0,0,5,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
102021047,6,10,16,17,23,4,0,71,0,3,5,12,7,18,0,0,47,0,0,4,5,10,8,0,0,22,0,0,0,6,6,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,17,37,80,100,129,159,22,0,549,0,0,0,0,6,3,0,0,8,57,3,0,0,0,0,0,0,62,28,4,0,4,0,5,0,0,45,8,10,3,0,0,9,0,0,33,10,15,4,4,7,0,3,0,46,9,12,9,10,9,16,6,0,63,12,20,11,10,21,24,8,0,106,6,21,23,22,30,32,11,0,145,3,13,21,23,38,28,4,0,130,0,5,28,21,15,12,0,0,82,0,0,8,16,12,3,0,0,45,0,0,6,6,18,8,0,0,40,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
102021048,0,3,3,0,3,0,0,10,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,30,22,24,17,33,27,5,0,148,3,0,0,0,4,0,0,0,4,81,0,0,0,0,0,0,0,81,60,6,8,5,6,7,0,0,83,15,7,4,4,0,3,0,0,42,9,10,6,6,7,3,4,0,47,8,4,7,10,3,12,5,0,50,5,9,15,15,21,10,3,0,73,0,7,12,11,12,23,0,0,75,0,0,8,9,7,8,0,0,39,0,0,6,9,0,0,0,0,21,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
102021049,0,4,0,4,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,3,0,0,4,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,13,15,12,5,0,64,7,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,11,7,0,0,0,0,4,0,5,14,12,5,0,4,9,4,3,0,25,6,9,6,6,0,5,0,0,27,0,3,5,4,6,6,0,0,17,0,0,3,4,0,5,0,0,14,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,3,0,0,0,10,0,0,0,10,5,3,0,0,23,0,0,9,3,0,0,0,0,14,0,0,0,13,4,4,0,0,28,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,7,4,4,19,46,26,25,0,0,121,3,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,8,0,0,0,0,3,4,0,0,15,0,10,7,3,3,0,4,0,31,0,0,6,0,7,7,5,0,25,5,5,5,4,0,5,0,0,29,0,4,3,4,11,9,3,0,34,0,0,4,0,6,3,3,0,19,0,0,7,6,3,3,0,0,20,0,0,8,0,0,0,0,0,7,0,0,0,0,3,3,0,0,7,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,3,3,0,3,0,0,15,0,0,0,0,0,0,4,0,9,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,31,23,26,27,12,0,132,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,5,0,0,0,0,7,0,0,0,4,4,5,0,0,18,0,0,3,4,3,11,3,0,21,0,7,7,10,5,11,0,0,41,4,0,4,6,3,4,0,0,21,0,0,0,7,0,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
