POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
112031250,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,6,0,0,0,16,0,5,6,0,9,0,0,0,0,23,4,0,10,6,7,5,0,0,3,41,7,7,12,9,24,23,4,10,0,94,0,3,7,13,27,26,4,15,0,97,0,5,0,3,15,17,7,10,0,71,0,9,4,6,22,16,3,19,0,79,0,3,4,8,7,15,6,18,0,67,4,4,8,11,16,43,21,50,0,154,0,5,7,0,0,4,4,14,0,30,0,3,0,3,4,13,6,25,0,55,0,0,0,0,3,5,0,0,0,7,19,59,62,69,136,184,56,174,15,775,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,4,16,0,0,3,0,0,0,0,22
112031251,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,4,0,0,0,17,0,4,3,3,0,0,0,4,0,16,0,5,9,0,6,10,0,3,0,25,0,0,0,10,9,10,4,14,0,45,4,3,4,5,19,15,3,13,0,61,5,5,8,7,13,25,3,6,4,76,0,0,0,0,17,19,3,18,0,64,0,0,3,0,13,16,3,22,0,57,4,0,0,4,11,12,6,19,0,56,0,3,0,0,27,24,12,20,0,95,0,5,0,0,4,9,0,9,0,22,0,0,0,4,8,6,0,19,0,35,0,0,0,0,0,0,0,0,0,0,16,28,42,33,131,144,45,140,5,577,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,9
112031252,0,0,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,4,0,12,0,6,5,5,0,6,0,5,0,17,0,7,5,5,0,5,0,14,0,29,5,3,8,0,0,4,0,6,0,31,0,3,3,9,7,9,0,11,0,48,0,3,9,3,8,7,0,15,0,48,0,3,7,4,8,7,3,19,0,57,0,0,3,3,4,17,6,19,0,57,0,0,4,0,10,8,0,11,0,36,0,0,0,5,0,6,0,10,0,27,0,0,0,0,0,8,0,11,0,20,0,0,3,0,4,14,0,19,0,49,3,0,0,0,0,0,0,3,4,12,0,3,0,0,0,3,5,13,0,28,0,0,0,0,0,0,0,6,0,8,10,39,56,39,44,87,24,181,6,495,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,9,0,0,3,0,0,0,0,17
112031253,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,7,0,17,3,3,7,4,0,0,0,10,0,32,0,13,5,3,3,6,0,4,0,34,0,3,3,4,7,4,0,7,0,35,0,5,4,9,8,10,6,11,0,55,0,4,6,0,8,11,0,6,0,44,6,0,0,0,9,12,3,13,0,46,0,0,0,0,0,11,0,10,0,20,0,3,5,6,5,9,5,21,0,50,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,8,0,3,0,12,0,0,0,7,0,0,0,0,4,8,17,50,37,43,48,78,24,106,5,407,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,9
112031254,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,6,0,11,0,0,3,0,0,0,0,0,0,6,0,3,3,0,5,0,5,4,4,23,4,6,4,8,7,3,0,6,0,34,3,0,9,0,10,5,3,5,0,46,0,4,11,10,18,22,3,6,0,74,3,5,4,12,16,25,3,15,0,90,0,4,7,6,31,34,10,21,0,110,0,0,3,5,18,18,6,13,0,63,6,0,5,7,23,20,6,9,0,72,3,3,4,0,21,39,8,32,0,106,0,0,0,0,4,10,0,9,0,26,0,3,0,0,5,8,0,18,0,36,0,0,0,0,0,0,0,0,0,5,20,43,50,47,153,200,47,143,10,714,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,3,0,20
112031550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,0,11,3,0,0,3,3,3,0,8,0,16,3,3,0,3,0,4,0,6,0,28,0,0,0,0,5,3,0,7,0,19,0,0,0,0,0,0,0,6,0,18,0,0,0,0,4,7,6,3,0,22,0,4,0,0,0,9,3,9,0,38,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,9,19,9,14,28,40,17,54,6,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5
112031551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,3,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,11,0,23,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,10,4,13,11,10,16,7,30,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
112031552,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,13,0,3,7,0,0,0,0,0,0,13,0,7,10,4,7,5,0,7,0,36,0,6,8,5,8,4,0,5,0,45,4,3,16,13,35,30,3,3,0,107,0,6,8,9,40,48,17,16,0,141,3,0,4,7,25,26,12,21,0,104,3,5,7,4,24,29,7,23,0,100,7,0,0,4,17,22,6,25,0,73,0,0,0,4,27,34,14,41,0,126,0,0,0,0,0,5,0,12,0,22,0,0,0,0,5,6,7,22,0,36,0,0,0,0,0,0,0,0,0,6,25,38,57,52,187,209,78,177,9,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10
113011256,0,0,0,3,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,14,0,0,5,0,4,0,0,0,0,11,0,0,5,0,3,3,0,0,0,11,0,0,11,4,7,0,0,10,0,39,4,0,13,10,16,15,4,8,0,65,0,6,7,9,30,19,9,18,4,104,9,8,5,10,26,39,20,26,0,139,0,5,6,3,31,38,13,28,5,128,6,0,7,0,25,44,6,27,4,124,7,3,0,0,22,28,18,32,0,108,10,5,4,5,34,57,27,75,0,221,0,0,0,0,3,4,8,23,0,42,0,0,4,0,0,7,9,33,0,60,0,0,0,0,0,0,0,0,0,8,41,41,62,44,202,264,124,294,19,1086,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,7
113011257,3,3,4,0,4,11,9,34,0,65,4,7,0,0,0,5,0,5,0,17,0,3,6,5,4,4,0,28,0,53,0,6,7,0,6,6,0,20,0,42,0,6,7,0,0,10,0,24,0,49,0,16,10,9,10,21,6,39,0,112,0,14,3,14,27,16,11,37,4,140,5,16,12,14,58,49,18,79,10,257,0,9,16,12,43,64,23,113,4,288,8,7,13,4,39,49,25,74,0,224,0,9,4,4,23,30,12,74,0,154,3,4,4,3,6,32,11,63,3,142,4,9,0,0,28,53,24,104,0,225,0,0,0,0,5,6,11,29,4,56,5,8,5,4,7,22,16,57,0,113,0,3,3,0,0,3,0,28,3,45,45,115,94,85,261,365,177,809,39,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
113011258,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4,0,14,0,0,3,0,0,0,0,4,0,10,0,5,0,0,0,3,0,4,0,13,0,4,5,0,0,4,0,7,0,27,0,3,4,3,0,13,6,3,5,36,0,0,0,6,11,22,4,9,0,60,0,0,9,6,16,22,5,22,0,74,0,0,0,3,8,15,3,20,0,57,0,0,3,0,13,11,7,17,0,59,0,0,0,0,6,9,4,16,0,42,5,0,6,4,18,21,7,33,0,94,0,0,0,0,0,7,0,13,0,24,0,0,0,0,3,8,0,19,3,36,0,0,0,0,0,0,0,0,0,3,11,21,33,26,81,139,46,190,9,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
113011259,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,7,0,0,0,3,0,0,0,6,0,14,0,0,0,0,0,4,0,6,0,10,0,3,3,0,4,7,0,23,0,37,0,5,0,0,3,5,4,14,0,37,7,0,0,4,5,16,0,24,0,59,3,0,0,0,12,20,4,22,0,64,0,0,0,0,15,14,3,18,0,50,0,0,0,0,11,8,0,27,0,45,0,0,0,0,8,8,4,13,0,37,0,0,3,4,6,9,5,15,0,38,0,0,0,0,0,3,3,10,0,15,0,0,0,0,0,4,4,11,0,21,0,0,0,0,0,0,0,5,0,12,13,20,24,21,56,94,38,210,0,467,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
113021260,0,3,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,4,0,10,0,0,6,3,0,0,0,6,0,14,0,0,3,4,0,3,4,15,0,31,0,0,8,0,0,0,0,10,0,23,0,4,3,4,6,7,4,6,0,33,0,3,0,0,5,10,0,18,0,41,0,0,5,3,3,3,3,13,0,36,0,0,3,0,3,10,9,16,0,38,0,3,4,0,6,9,0,17,0,39,0,0,0,0,9,6,5,17,0,36,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,3,0,12,0,20,0,0,0,0,0,0,0,6,0,9,9,22,30,21,33,60,26,155,9,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
113021261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,5,3,5,0,0,0,4,0,20,0,5,6,3,5,0,0,9,0,25,0,0,0,4,14,9,0,5,0,27,0,0,3,6,13,16,5,8,0,45,0,0,0,3,6,9,0,7,0,33,0,0,3,0,14,7,3,12,0,49,0,0,0,0,8,3,0,10,0,28,4,0,0,0,16,20,5,21,3,65,0,0,0,0,6,4,0,0,0,16,0,0,0,0,0,6,0,8,0,17,0,0,0,0,0,0,0,0,0,0,9,12,16,18,92,81,19,91,5,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
113021262,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,6,10,0,0,0,0,0,0,0,4,0,7,0,0,5,0,0,0,0,0,0,10,0,0,0,3,0,0,0,5,0,18,0,3,7,0,4,3,0,12,3,36,0,4,8,0,4,4,4,4,0,23,5,7,3,0,7,3,3,11,0,42,3,3,6,3,3,17,6,23,0,56,0,3,7,6,0,13,3,13,3,39,0,0,0,0,5,7,3,19,0,34,0,0,0,6,0,5,0,9,0,22,0,7,0,6,5,14,5,20,0,57,0,0,0,4,0,8,4,8,0,20,7,0,0,0,0,5,5,26,0,42,0,0,0,0,0,0,0,6,0,10,10,31,33,32,28,83,27,166,9,421,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031263,0,0,3,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,6,0,11,0,4,0,0,0,0,0,4,0,13,0,0,5,0,0,6,0,0,0,18,3,0,0,0,0,3,0,3,0,12,0,4,3,3,11,8,8,17,0,48,0,0,8,4,12,6,6,21,5,57,0,5,5,0,6,14,0,5,0,35,0,3,3,0,3,6,8,11,0,38,0,0,4,4,3,7,3,4,0,24,0,0,5,0,6,11,10,14,0,41,0,0,0,4,3,9,5,12,0,28,0,4,0,0,3,9,0,15,0,32,0,0,0,0,0,0,0,8,0,7,15,24,35,14,43,79,38,136,10,397,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
113031264,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,5,0,4,0,18,0,3,3,4,5,0,0,10,0,27,0,0,0,0,7,9,3,17,3,45,4,5,4,3,5,8,6,18,4,47,5,3,0,0,5,10,0,18,0,44,0,5,0,0,5,10,9,11,0,28,0,4,3,0,0,8,0,6,0,21,6,0,7,6,3,6,6,18,0,51,3,0,0,0,0,0,0,3,0,8,0,0,4,0,4,0,0,11,0,25,4,0,0,0,0,4,0,3,0,16,21,24,28,18,42,69,25,130,11,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031265,0,3,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,15,0,0,0,0,0,3,0,9,0,19,0,6,0,0,4,4,0,17,3,35,0,0,4,0,0,4,0,13,0,26,0,7,0,4,4,11,4,23,0,49,0,0,0,4,3,9,6,27,0,46,0,4,0,0,4,0,6,12,0,26,0,3,0,0,6,13,4,22,0,47,3,0,4,0,5,5,5,16,0,43,0,0,0,0,3,11,8,22,0,38,0,0,0,0,0,0,8,5,0,21,0,0,0,0,0,5,3,5,0,16,0,0,0,0,0,0,0,11,0,13,10,36,15,13,31,74,38,206,7,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113031266,0,9,0,0,0,4,0,12,0,31,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,4,0,0,0,10,0,4,0,6,0,5,0,16,0,32,4,3,7,0,0,0,3,5,0,29,0,8,5,0,3,9,4,14,0,33,0,4,5,4,4,5,0,12,5,42,0,0,3,0,10,14,0,26,0,61,0,0,4,0,8,20,7,33,0,77,0,0,3,0,8,9,4,9,0,44,3,4,0,0,6,12,10,29,0,65,0,0,0,4,4,7,7,22,0,46,0,0,0,0,9,8,11,28,0,64,0,0,0,0,0,0,4,6,0,16,0,0,0,0,0,0,4,6,0,19,0,0,0,0,0,0,4,0,5,11,13,38,31,34,66,109,48,240,14,587,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
113031267,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,3,5,0,0,4,3,6,0,24,4,0,0,3,3,0,0,6,0,27,0,3,3,4,17,19,3,11,0,53,0,0,3,10,21,39,9,23,3,110,0,7,4,4,33,25,7,25,0,108,0,0,5,5,16,27,17,44,0,115,0,0,0,0,17,24,14,26,0,86,4,0,4,8,13,33,18,60,0,137,0,0,0,0,5,8,7,26,0,50,0,3,5,4,0,12,9,41,0,85,0,0,0,0,0,0,0,0,0,4,19,29,27,40,134,194,90,272,3,813,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,11
113031268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,8,3,4,0,18,0,0,0,0,10,8,0,0,0,22,0,4,0,0,17,18,0,12,0,48,0,0,0,5,19,16,5,7,0,52,0,0,0,3,20,13,7,12,0,58,9,5,0,6,25,32,10,19,0,103,0,0,0,0,0,0,0,12,0,16,0,0,0,0,3,0,3,28,0,33,0,0,0,0,0,0,0,0,0,0,12,18,15,12,95,97,44,97,0,384,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6
113031269,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,12,0,0,4,3,3,0,0,0,0,12,0,0,4,0,11,3,4,3,0,25,0,0,0,0,16,14,3,3,0,36,0,4,0,0,12,6,3,7,0,33,0,0,0,0,9,7,3,18,0,32,0,0,0,0,6,13,5,7,0,28,5,6,3,0,17,23,8,32,0,83,0,0,0,0,0,6,3,4,0,12,0,0,0,6,0,0,4,11,0,19,0,0,0,0,0,0,0,0,0,0,6,14,24,8,73,69,31,90,3,315,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,0,14,0,0,0,3,0,0,0,17
113031270,0,0,0,0,0,3,0,0,0,9,0,10,0,0,0,0,0,0,0,7,0,11,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,10,0,5,4,4,6,0,0,0,0,21,0,11,6,4,3,0,4,8,0,38,8,6,18,12,12,5,0,16,0,71,9,5,10,21,48,21,12,14,0,141,5,10,11,10,88,75,12,30,0,244,10,5,7,6,65,57,29,42,3,214,4,5,16,6,52,57,13,58,0,213,5,0,5,10,40,35,26,41,0,166,17,4,3,11,79,116,58,78,0,361,0,0,0,0,15,7,18,24,0,69,4,5,4,0,8,29,14,74,0,135,0,0,0,0,0,0,0,0,0,7,61,69,75,80,415,421,187,399,12,1715,0,4,0,0,0,0,0,0,5,10,0,15,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,19
113031271,0,0,3,4,3,8,6,33,6,70,0,6,0,5,0,3,0,11,0,27,0,10,0,0,0,4,0,19,0,38,0,4,4,3,0,3,3,17,0,46,0,9,8,0,4,7,5,35,4,80,0,8,11,5,0,18,9,35,3,91,0,7,12,13,10,18,16,47,3,121,3,10,6,6,7,17,11,66,3,136,0,12,15,11,15,51,8,94,3,202,0,9,8,0,18,28,7,66,0,141,3,4,8,0,17,35,8,53,0,131,0,6,7,8,20,31,6,46,0,132,4,7,12,7,14,44,22,55,4,173,0,0,0,0,4,7,6,22,0,48,0,0,6,4,6,13,11,37,0,75,0,0,0,0,5,7,0,20,5,41,25,98,100,76,129,296,111,659,43,1544,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9
114011272,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,10,0,3,5,0,0,3,0,0,0,16,0,5,3,0,0,0,0,3,0,23,0,9,7,5,0,9,0,10,0,39,6,12,7,8,0,5,3,0,0,40,3,8,10,6,3,17,0,11,0,56,0,0,5,3,21,14,0,15,0,66,0,9,3,4,5,16,0,11,0,54,4,8,0,6,8,19,6,11,0,63,6,3,4,0,4,14,6,9,0,43,3,3,3,0,13,18,10,16,0,70,3,0,0,5,0,4,0,5,0,16,0,7,8,3,3,15,0,19,0,45,0,0,0,0,0,0,0,0,0,0,27,73,64,41,74,131,25,115,7,555,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,9
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,0,3,0,9,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,11,20,5,15,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,7,0,5,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,15,0,4,3,0,0,0,0,7,0,13,0,0,3,0,3,5,4,5,0,17,0,0,4,3,3,0,0,6,0,21,0,3,0,0,0,0,0,9,0,20,0,0,0,0,0,6,0,0,0,8,0,4,0,0,0,4,0,3,0,10,0,0,0,0,0,5,0,8,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,7,25,20,6,10,28,8,60,0,164,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
