POW_SA2_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,7,0,8,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,6,0,8,0,3,0,0,0,0,23,15,0,5,8,10,17,14,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,10,3,3,0,0,9,0,0,0,0,14,15,5,0,4,6,7,0,0,0,45,10,0,4,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,0,0,4,8,4,0,0,0,28
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,0,0,3,11,5,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,4,10,5,6,0,3,32,0,0,6,3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,3,0,0,5,0,4,0,0,0,6,6,0,0,0,0,0,0,0,0,6,25,3,3,8,8,11,0,0,0,56,8,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,5,9,5,0,6,0,3,0,0,0,25
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,46,5,11,13,8,3,27,0,4,117,6,4,0,4,5,8,5,0,0,28,154,24,45,42,52,53,48,3,3,426,12,3,0,5,0,3,4,0,0,26,52,9,11,12,24,14,12,0,0,141,24,6,0,4,3,7,0,0,0,53,15,0,8,9,6,5,3,0,0,41,10,0,0,6,9,0,4,0,0,26,6,0,3,0,7,5,6,0,0,30,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,15,4,9,0,8,3,8,0,0,52,15,5,0,6,4,4,8,0,0,44,6,3,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,15
102011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,3,11,0,3,0,0,43,0,3,0,0,4,0,0,0,0,7,28,4,14,11,18,0,3,0,0,78,12,0,0,0,4,0,0,0,0,33,123,26,20,52,55,44,29,0,7,357,18,6,19,21,44,45,36,0,3,187,3,0,0,3,3,4,0,0,0,20,4,0,0,0,4,0,0,0,0,17,26,4,12,4,4,5,0,0,0,56,11,5,0,0,3,0,3,0,0,26,37,8,8,16,28,25,6,0,0,134,10,0,3,3,16,6,9,0,0,40,19,3,3,6,5,5,0,0,0,34,74,10,8,20,16,11,11,0,0,155
102011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,9,0,0,0,0,0,0,0,0,10,50,10,18,20,21,17,11,0,0,163,8,0,0,4,0,0,0,0,0,13,68,18,27,18,32,19,25,0,4,201,32,8,4,13,13,10,3,0,0,84,90,14,17,36,49,26,26,0,5,263,34,9,14,18,49,38,43,0,3,211,39,13,4,11,7,15,10,0,0,95,8,0,0,9,5,4,7,0,0,32,38,12,7,12,11,12,8,0,0,87,19,6,6,3,3,7,7,0,0,48,64,12,24,31,32,42,25,0,0,230,27,3,10,9,10,12,20,0,5,91,148,18,29,49,62,33,15,0,12,359,60,9,14,21,23,20,12,0,0,160
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,3,6,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,6,0,0,3,7,0,0,0,0,21,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,15,4,0,0,0,0,3,0,0,0,8,21,3,8,0,0,0,0,0,0,31,25,5,3,11,6,8,9,0,0,66
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,8,8,9,0,3,0,0,35,3,0,0,0,0,0,0,0,0,13,10,0,8,3,8,4,3,0,0,41,6,0,4,11,18,16,7,0,0,57,23,3,5,3,8,3,0,0,0,40,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,11,4,0,6,0,3,0,0,0,25,4,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,13,4,0,0,3,5,0,0,0,18
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,7,4,11,0,0,0,0,28,4,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,4,5,3,0,3,0,0,0,43
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,15,12,22,14,14,0,0,117,0,0,0,0,0,0,0,0,0,5,11,8,0,0,3,8,6,0,0,42,4,0,4,0,0,0,0,0,0,12,15,0,0,6,8,6,8,0,0,57,4,0,6,7,4,0,7,0,0,27,22,9,7,7,0,8,8,0,0,64,24,0,8,4,7,8,0,0,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,7,0,0,7,8,0,0,0,0,21,0,0,0,0,0,0,6,0,0,10,3,0,0,0,0,0,0,0,0,6,12,7,0,0,0,0,0,0,0,26
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,12,7,0,0,0,0,0,0,0,0,14,5,3,0,0,0,0,0,0,0,12,4,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,5,11,0,5,4,0,5,0,0,4,24,9,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,17
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,14,3,0,3,0,5,0,5,0,0,13,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,7,7,3,6,3,4,0,0,0,0,17,4,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,6,0,0,0,7,0,0,0,0,12
102011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,8,9,7,4,8,4,0,0,66,0,0,0,4,0,0,0,0,0,3,8,0,9,0,10,3,0,0,0,34,30,4,9,28,30,27,29,0,4,156,11,0,0,0,0,0,0,0,0,15,10,0,4,0,3,0,3,0,0,25,5,0,3,7,12,0,0,0,3,32,10,0,4,0,0,4,0,0,0,27,19,6,10,14,8,8,4,0,0,70,9,0,4,3,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,19,0,5,5,0,4,0,0,0,44
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,6,4,10,10,3,0,0,60,0,0,0,0,0,0,0,0,0,8,30,0,8,10,14,10,3,0,5,71,30,9,14,18,33,25,42,0,0,169,5,0,0,3,0,0,0,0,0,13,3,0,0,0,3,3,0,0,0,16,11,0,6,0,0,5,4,0,0,24,11,0,0,0,4,0,3,0,0,17,34,5,13,7,16,10,7,0,0,97,10,7,0,0,5,3,0,0,0,30,7,0,0,0,3,0,0,0,0,10,27,10,8,6,3,5,5,0,0,60
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,5,7,0,3,0,0,33,0,0,0,0,0,0,0,0,0,7,14,0,0,0,5,5,3,0,0,24,11,3,4,5,13,7,7,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,15,5,5,8,3,9,0,0,0,40,5,0,6,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,3,0,4,7,3,0,0,6,35
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,4,0,0,0,23,11,0,0,0,0,0,0,0,0,10,26,0,10,8,14,6,5,0,0,74,7,6,4,6,21,24,23,0,0,98,3,0,5,6,0,0,0,0,0,15,3,0,0,0,0,3,0,0,0,12,5,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,15,0,4,5,6,9,0,0,0,45,3,5,6,3,4,10,0,0,0,28,10,0,4,0,0,0,5,0,0,22,21,0,0,3,5,5,7,0,0,41
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,3,18,4,9,7,14,6,10,0,0,67,15,4,8,6,15,8,7,0,0,67,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7,4,0,5,3,5,3,0,0,0,24,9,0,4,4,6,3,3,0,0,30,3,0,6,0,0,0,0,0,0,10,3,0,3,4,3,6,3,0,0,24
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,3,5,6,0,0,0,28,0,0,0,0,0,0,0,0,0,3,31,5,7,11,11,8,13,0,0,74,16,4,0,6,14,20,9,0,7,77,27,0,6,0,3,4,0,0,0,35,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,9,8,4,0,0,4,4,5,0,0,31,8,0,0,0,0,0,4,0,0,23,3,0,0,0,0,0,0,0,0,5,17,6,0,8,0,4,0,0,0,39
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,3,0,0,21,5,0,0,0,8,0,0,0,0,20,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,22,6,3,0,4,0,0,0,0,33
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,9,5,6,0,3,4,5,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,88,21,27,29,54,32,28,0,3,272,0,0,0,0,0,0,0,0,0,6,36,0,8,5,3,15,3,0,0,71,8,0,0,0,0,0,0,0,0,6,12,5,3,5,3,3,6,0,0,35,15,4,5,9,14,13,8,0,0,58,16,3,5,7,7,3,6,0,0,44,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,0,3,4,0,0,0,0,0,7,14,3,4,0,0,4,0,0,0,25,11,6,0,0,0,3,0,0,0,25,6,0,0,0,0,0,0,0,0,9,13,0,10,0,0,8,0,0,0,29
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,0,0,0,0,26,3,0,0,0,0,0,0,0,0,4,25,9,11,7,9,13,10,0,0,85,17,4,5,7,18,26,6,0,4,91,7,3,0,5,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,3,7,0,3,3,0,0,0,0,0,15,5,0,0,0,0,4,0,0,0,7,7,0,3,3,0,3,0,0,0,21,6,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,12,19,0,5,4,0,0,3,0,0,28
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,7,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,7,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9
102021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,17,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,11,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,4,0,5,0,0,4,0,0,21,10,0,0,0,3,3,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,10,3,0,4,0,0,0,0,0,0,7,14,0,0,8,0,0,0,0,0,30
102021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,3,0,0,29,6,0,0,0,3,0,0,0,0,7,18,0,0,5,0,5,0,0,0,37,9,0,0,0,0,0,0,0,0,19,9,0,0,0,3,0,0,0,0,10,4,0,0,0,7,6,0,0,0,21,4,0,0,0,0,0,4,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,0,0,5,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,6,3,6,3,0,0,5,0,0,0,21,30,7,8,8,18,6,7,0,0,78
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,8,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,5,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8
102021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,30,4,0,0,0,0,0,0,0,0,8,17,8,12,4,3,0,7,0,0,50,23,7,11,16,30,33,30,0,3,155,5,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,6,0,0,3,3,0,0,0,0,14,19,0,0,4,3,4,6,0,0,43,3,0,0,0,4,0,0,0,0,12,3,0,0,0,3,0,0,0,0,17,20,0,0,4,0,0,0,0,0,28
102021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,5,0,8,4,5,0,0,33,14,0,8,9,12,12,13,0,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,4,0,0,13,0,0,5,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,10,5,0,0,0,0,0,0,0,0,7
102021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,5,9,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,46,8,13,17,13,20,11,0,0,124,0,0,0,0,0,0,0,0,0,5,58,14,13,11,12,25,11,0,6,151,24,6,4,6,7,7,9,3,5,73,82,10,9,23,27,15,12,0,0,175,11,3,3,6,27,32,23,0,0,113,25,4,8,0,6,7,9,0,0,54,4,0,0,0,0,0,0,0,0,13,23,3,0,13,7,15,3,0,0,62,15,0,3,5,4,4,3,0,0,33,27,8,6,11,11,14,15,0,0,89,26,4,6,9,11,7,8,0,0,77,35,10,5,3,7,3,0,0,0,65,20,6,7,7,4,3,7,0,0,49
