POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
102011030,46,5,11,13,8,3,27,0,4,117,6,4,0,4,5,8,5,0,0,28,154,24,45,42,52,53,48,3,3,426,12,3,0,5,0,3,4,0,0,26,52,9,11,12,24,14,12,0,0,141,24,6,0,4,3,7,0,0,0,53,15,0,8,9,6,5,3,0,0,41,10,0,0,6,9,0,4,0,0,26,6,0,3,0,7,5,6,0,0,30,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,15,4,9,0,8,3,8,0,0,52,15,5,0,6,4,4,8,0,0,44,6,3,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,15,12,0,6,0,0,0,4,0,0,29,5,0,0,4,0,3,0,0,0,29,22,4,6,4,4,11,7,0,0,63,25,4,9,8,16,12,5,0,3,79
102011031,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,3,11,0,3,0,0,43,0,3,0,0,4,0,0,0,0,7,28,4,14,11,18,0,3,0,0,78,12,0,0,0,4,0,0,0,0,33,123,26,20,52,55,44,29,0,7,357,18,6,19,21,44,45,36,0,3,187,3,0,0,3,3,4,0,0,0,20,4,0,0,0,4,0,0,0,0,17,26,4,12,4,4,5,0,0,0,56,11,5,0,0,3,0,3,0,0,26,37,8,8,16,28,25,6,0,0,134,10,0,3,3,16,6,9,0,0,40,19,3,3,6,5,5,0,0,0,34,74,10,8,20,16,11,11,0,0,155,166,34,52,51,83,88,114,4,6,600,6,0,0,5,3,3,3,0,0,22,27,0,10,5,11,14,3,0,0,71,15,5,8,0,12,9,12,0,3,64
102011032,0,0,0,0,5,0,0,0,0,8,9,0,0,0,0,0,0,0,0,10,50,10,18,20,21,17,11,0,0,163,8,0,0,4,0,0,0,0,0,13,68,18,27,18,32,19,25,0,4,201,32,8,4,13,13,10,3,0,0,84,90,14,17,36,49,26,26,0,5,263,34,9,14,18,49,38,43,0,3,211,39,13,4,11,7,15,10,0,0,95,8,0,0,9,5,4,7,0,0,32,38,12,7,12,11,12,8,0,0,87,19,6,6,3,3,7,7,0,0,48,64,12,24,31,32,42,25,0,0,230,27,3,10,9,10,12,20,0,5,91,148,18,29,49,62,33,15,0,12,359,60,9,14,21,23,20,12,0,0,160,531,108,162,236,283,289,174,11,23,1815,8,0,0,7,3,0,0,0,0,20,55,12,13,14,21,17,14,0,0,139,47,3,6,10,20,23,25,0,15,155
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,3,6,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,6,0,0,3,7,0,0,0,0,21,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,15,4,0,0,0,0,3,0,0,0,8,21,3,8,0,0,0,0,0,0,31,25,5,3,11,6,8,9,0,0,66,20,0,3,3,8,8,7,0,0,52,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,5
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,8,8,9,0,3,0,0,35,3,0,0,0,0,0,0,0,0,13,10,0,8,3,8,4,3,0,0,41,6,0,4,11,18,16,7,0,0,57,23,3,5,3,8,3,0,0,0,40,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,11,4,0,6,0,3,0,0,0,25,4,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,13,4,0,0,3,5,0,0,0,18,48,4,6,8,12,14,14,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,3,0,0,0,0,7
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,7,4,11,0,0,0,0,28,4,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,4,5,3,0,3,0,0,0,43,11,6,0,0,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,8
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,15,12,22,14,14,0,0,117,0,0,0,0,0,0,0,0,0,5,11,8,0,0,3,8,6,0,0,42,4,0,4,0,0,0,0,0,0,12,15,0,0,6,8,6,8,0,0,57,4,0,6,7,4,0,7,0,0,27,22,9,7,7,0,8,8,0,0,64,24,0,8,4,7,8,0,0,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,7,0,0,7,8,0,0,0,0,21,0,0,0,0,0,0,6,0,0,10,3,0,0,0,0,0,0,0,0,6,12,7,0,0,0,0,0,0,0,26,16,0,4,9,13,10,10,0,0,69,0,0,0,0,3,0,0,0,0,7,8,0,0,0,4,0,3,0,0,19,16,3,3,8,3,9,3,0,0,42
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,12,7,0,0,0,0,0,0,0,0,14,5,3,0,0,0,0,0,0,0,12,4,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,5,11,0,5,4,0,5,0,0,4,24,9,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,17,37,11,11,13,11,18,8,0,0,106,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,13,5,0,0,0,3,0,0,0,0,11
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,14,3,0,3,0,5,0,5,0,0,13,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,7,7,3,6,3,4,0,0,0,0,17,4,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,5,6,0,0,0,7,0,0,0,0,12,4,0,0,0,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6
102011039,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,8,9,7,4,8,4,0,0,66,0,0,0,4,0,0,0,0,0,3,8,0,9,0,10,3,0,0,0,34,30,4,9,28,30,27,29,0,4,156,11,0,0,0,0,0,0,0,0,15,10,0,4,0,3,0,3,0,0,25,5,0,3,7,12,0,0,0,3,32,10,0,4,0,0,4,0,0,0,27,19,6,10,14,8,8,4,0,0,70,9,0,4,3,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,19,0,5,5,0,4,0,0,0,44,27,4,12,9,5,17,13,0,0,97,0,0,0,0,0,0,0,0,0,4,7,3,0,3,8,4,8,0,0,38,10,0,5,9,5,8,3,0,0,31
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,6,4,10,10,3,0,0,60,0,0,0,0,0,0,0,0,0,8,30,0,8,10,14,10,3,0,5,71,30,9,14,18,33,25,42,0,0,169,5,0,0,3,0,0,0,0,0,13,3,0,0,0,3,3,0,0,0,16,11,0,6,0,0,5,4,0,0,24,11,0,0,0,4,0,3,0,0,17,34,5,13,7,16,10,7,0,0,97,10,7,0,0,5,3,0,0,0,30,7,0,0,0,3,0,0,0,0,10,27,10,8,6,3,5,5,0,0,60,66,8,12,16,24,27,27,0,0,172,13,0,0,3,0,0,0,0,0,20,5,0,10,0,7,3,0,0,0,26,15,0,0,3,4,9,10,0,0,47
102011041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,5,7,0,3,0,0,33,0,0,0,0,0,0,0,0,0,7,14,0,0,0,5,5,3,0,0,24,11,3,4,5,13,7,7,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,15,5,5,8,3,9,0,0,0,40,5,0,6,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,3,0,4,7,3,0,0,6,35,16,4,4,6,6,0,5,0,0,49,4,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,13
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,4,0,0,0,23,11,0,0,0,0,0,0,0,0,10,26,0,10,8,14,6,5,0,0,74,7,6,4,6,21,24,23,0,0,98,3,0,5,6,0,0,0,0,0,15,3,0,0,0,0,3,0,0,0,12,5,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,15,0,4,5,6,9,0,0,0,45,3,5,6,3,4,10,0,0,0,28,10,0,4,0,0,0,5,0,0,22,21,0,0,3,5,5,7,0,0,41,79,24,23,36,38,45,21,0,0,270,5,0,0,0,0,0,0,0,0,8,6,6,3,3,3,7,4,0,0,26,8,0,5,3,3,0,3,0,3,26
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,3,18,4,9,7,14,6,10,0,0,67,15,4,8,6,15,8,7,0,0,67,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7,4,0,5,3,5,3,0,0,0,24,9,0,4,4,6,3,3,0,0,30,3,0,6,0,0,0,0,0,0,10,3,0,3,4,3,6,3,0,0,24,66,15,19,24,26,34,30,0,3,220,3,0,0,0,0,0,0,0,0,8,7,0,0,0,4,0,3,0,0,23,4,0,3,0,3,7,4,0,0,22
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,3,5,6,0,0,0,28,0,0,0,0,0,0,0,0,0,3,31,5,7,11,11,8,13,0,0,74,16,4,0,6,14,20,9,0,7,77,27,0,6,0,3,4,0,0,0,35,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,9,8,4,0,0,4,4,5,0,0,31,8,0,0,0,0,0,4,0,0,23,3,0,0,0,0,0,0,0,0,5,17,6,0,8,0,4,0,0,0,39,85,12,22,18,43,50,58,0,7,292,4,0,0,0,0,0,0,0,0,5,18,8,6,0,4,0,3,0,0,40,8,0,0,4,9,3,0,0,5,30
102021045,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,3,0,0,21,5,0,0,0,8,0,0,0,0,20,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,22,6,3,0,4,0,0,0,0,33,5,4,0,0,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,9,5,6,0,3,4,5,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,10,3,3,0,4,4,3,0,0,23,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5
102021047,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,88,21,27,29,54,32,28,0,3,272,0,0,0,0,0,0,0,0,0,6,36,0,8,5,3,15,3,0,0,71,8,0,0,0,0,0,0,0,0,6,12,5,3,5,3,3,6,0,0,35,15,4,5,9,14,13,8,0,0,58,16,3,5,7,7,3,6,0,0,44,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,0,3,4,0,0,0,0,0,7,14,3,4,0,0,4,0,0,0,25,11,6,0,0,0,3,0,0,0,25,6,0,0,0,0,0,0,0,0,9,13,0,10,0,0,8,0,0,0,29,36,4,11,8,15,30,13,0,0,117,7,0,0,3,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,20,14,3,4,5,5,5,3,0,0,44
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,0,0,0,0,26,3,0,0,0,0,0,0,0,0,4,25,9,11,7,9,13,10,0,0,85,17,4,5,7,18,26,6,0,4,91,7,3,0,5,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,3,7,0,3,3,0,0,0,0,0,15,5,0,0,0,0,4,0,0,0,7,7,0,3,3,0,3,0,0,0,21,6,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,12,19,0,5,4,0,0,3,0,0,28,64,11,28,11,49,68,60,0,3,295,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,15,7,0,0,0,4,4,0,0,5,21
102021049,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,7,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,7,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,12,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3
102021050,0,0,0,0,0,6,4,0,0,17,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,11,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,4,0,5,0,0,4,0,0,21,10,0,0,0,3,3,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,10,3,0,4,0,0,0,0,0,0,7,14,0,0,8,0,0,0,0,0,30,9,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9
102021051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,3,0,0,29,6,0,0,0,3,0,0,0,0,7,18,0,0,5,0,5,0,0,0,37,9,0,0,0,0,0,0,0,0,19,9,0,0,0,3,0,0,0,0,10,4,0,0,0,7,6,0,0,0,21,4,0,0,0,0,0,4,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,0,0,5,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,6,3,6,3,0,0,5,0,0,0,21,30,7,8,8,18,6,7,0,0,78,17,4,0,5,8,7,4,0,0,38,3,0,0,0,0,0,0,0,0,3,9,0,0,0,4,0,3,0,0,20,10,0,5,0,7,3,0,0,0,26
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,8,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,5,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8,5,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,30,4,0,0,0,0,0,0,0,0,8,17,8,12,4,3,0,7,0,0,50,23,7,11,16,30,33,30,0,3,155,5,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,6,0,0,3,3,0,0,0,0,14,19,0,0,4,3,4,6,0,0,43,3,0,0,0,4,0,0,0,0,12,3,0,0,0,3,0,0,0,0,17,20,0,0,4,0,0,0,0,0,28,26,0,5,8,8,18,3,0,9,74,3,0,0,0,0,0,0,0,0,7,9,4,0,0,9,0,0,0,0,20,7,0,0,0,3,0,5,0,0,13
102021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,5,0,8,4,5,0,0,33,14,0,8,9,12,12,13,0,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,4,0,0,13,0,0,5,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,10,5,0,0,0,0,0,0,0,0,7,41,8,10,6,16,20,29,0,3,133,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4
102021055,9,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,46,8,13,17,13,20,11,0,0,124,0,0,0,0,0,0,0,0,0,5,58,14,13,11,12,25,11,0,6,151,24,6,4,6,7,7,9,3,5,73,82,10,9,23,27,15,12,0,0,175,11,3,3,6,27,32,23,0,0,113,25,4,8,0,6,7,9,0,0,54,4,0,0,0,0,0,0,0,0,13,23,3,0,13,7,15,3,0,0,62,15,0,3,5,4,4,3,0,0,33,27,8,6,11,11,14,15,0,0,89,26,4,6,9,11,7,8,0,0,77,35,10,5,3,7,3,0,0,0,65,20,6,7,7,4,3,7,0,0,49,69,10,19,23,34,25,16,0,0,207,0,0,3,5,3,5,3,0,0,14,15,0,6,7,7,13,12,0,0,66,26,0,8,11,5,15,13,0,0,87
102021056,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,9,4,5,6,6,6,0,0,57,0,0,4,0,0,0,0,0,0,0,36,0,0,3,13,10,9,0,0,69,10,0,3,3,0,0,0,0,0,17,49,13,18,12,13,10,19,0,0,129,3,0,0,0,0,4,8,0,0,19,39,4,3,4,10,5,11,0,0,80,4,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,13,5,8,9,5,3,0,0,0,41,8,0,9,4,3,0,0,0,0,31,15,0,0,0,0,0,0,0,0,17,33,4,6,3,12,4,4,0,5,72,191,28,46,85,125,128,74,0,6,677,5,0,0,0,7,0,0,0,0,8,16,0,0,0,5,0,0,0,0,21,7,3,6,12,0,7,3,0,3,41
102021057,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,13,13,8,10,10,10,0,5,109,12,0,0,4,0,5,0,0,0,23,23,0,5,0,10,4,0,0,0,39,4,0,4,0,0,0,0,0,0,14,19,3,4,4,10,9,9,0,0,58,13,0,7,11,16,17,15,0,0,84,20,0,0,0,3,3,0,0,0,31,0,0,0,0,0,0,4,0,0,7,3,0,0,0,6,0,0,0,0,9,0,5,0,0,0,0,0,0,0,10,30,0,0,3,9,7,0,0,0,51,7,4,0,0,3,5,4,0,0,26,63,8,12,12,17,12,7,0,3,125,30,5,4,3,3,5,3,0,0,50,37,14,10,12,15,8,15,0,0,112,8,0,0,0,0,4,0,0,0,16,11,0,0,8,5,4,0,0,0,25,15,4,0,7,12,3,0,0,4,48
103011059,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,3,16,3,15,17,6,6,0,87,4,0,0,0,0,0,0,0,0,8,11,0,4,5,3,8,8,0,4,39,5,0,0,0,0,0,0,0,0,8,11,0,0,0,4,3,10,0,0,40,4,0,0,0,4,0,3,0,0,16,7,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,5,0,0,3,0,0,3,0,0,8,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,12,3,4,8,9,6,3,0,0,39,13,6,0,8,10,14,15,0,0,67,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,0,0,3,4,5,3,0,0,20
103011060,15,0,0,0,3,9,6,0,0,38,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,9,3,0,0,3,4,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,5
