POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
205051104,14,0,0,0,0,15,35,0,0,0,0,32,39,0,9,0,0,52,48,5,0,0,0,59,38,15,7,0,0,61,22,5,6,0,0,39,36,7,10,0,0,55,37,11,21,0,3,70,47,6,15,0,3,78,26,7,22,11,0,69,10,6,17,9,0,41,0,4,9,14,0,24,0,3,5,5,0,15,355,68,128,35,16,611,19,0,0,0,0,19,17,0,0,0,0,22,7,0,0,0,0,10,3,0,3,0,0,7,14,0,0,0,0,18,10,0,0,0,0,12,3,0,0,0,0,13,14,0,4,4,0,20,13,0,0,3,0,23,16,3,5,3,0,23,7,0,11,5,3,27,3,5,3,3,0,14,0,0,6,3,0,10,129,12,45,19,4,213,28,5,4,5,0,36,16,0,0,3,10,32,529,87,185,60,26,886,3,0,0,0,0,3,17,0,0,0,0,18,18,0
206011106,4,0,0,0,0,4,58,0,0,0,0,59,113,10,12,0,0,132,120,29,27,0,0,172,94,41,24,0,0,158,57,37,18,0,0,110,46,14,13,0,0,73,42,23,6,0,0,71,38,17,3,0,0,62,24,14,6,0,0,42,5,8,6,0,0,17,3,5,0,0,0,11,0,3,0,0,0,4,607,196,107,3,6,919,58,0,0,0,0,58,87,6,4,0,0,99,91,3,10,0,0,102,59,3,31,0,0,96,37,6,20,0,0,67,27,6,18,0,0,49,17,0,11,0,0,31,9,9,9,0,0,33,14,4,4,0,0,20,17,3,0,4,0,26,9,8,5,0,0,22,8,3,3,0,0,10,0,0,0,0,0,5,435,48,121,9,3,623,51,3,10,0,3,71,17,0,6,0,5,27,1110,248,244,17,12,1644,3,0,0,0,0,3,40,0,0,0,0,40,104,0
206011107,0,0,0,0,0,0,19,0,3,0,0,22,39,7,4,0,0,51,45,6,14,0,0,64,40,18,11,0,0,65,28,20,12,0,0,60,25,19,13,0,0,57,34,18,8,4,0,66,24,12,6,0,0,49,18,10,4,0,0,26,5,6,0,0,0,11,0,0,0,0,0,3,0,0,4,0,0,5,269,106,88,6,7,475,10,0,0,0,0,11,50,0,0,0,0,53,27,0,18,0,0,46,20,7,12,0,0,37,16,5,12,0,0,35,13,0,5,0,0,20,4,0,9,0,0,20,11,7,7,0,0,26,7,4,10,3,0,27,7,4,8,0,0,13,6,3,3,0,0,22,0,0,4,0,0,5,0,0,3,0,0,4,172,35,100,7,4,318,19,5,13,0,0,31,7,4,0,0,4,19,468,145,204,15,13,844,0,0,0,0,0,0,14,0,3,0,0,16,57,4
206011109,3,0,0,0,0,3,17,0,0,0,0,17,30,8,5,0,0,35,23,10,16,0,0,41,25,8,5,0,0,39,28,7,9,0,0,42,19,14,3,0,0,40,24,12,11,0,0,48,19,15,5,0,0,40,7,10,4,0,0,22,3,4,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,200,88,53,6,0,346,25,0,3,0,0,27,15,0,4,0,0,25,15,0,4,0,0,20,19,0,0,0,0,19,3,0,3,0,0,7,8,5,10,0,0,18,6,5,6,0,0,15,5,5,3,0,0,16,9,3,13,0,0,18,12,5,9,0,0,21,3,0,6,0,0,8,4,3,0,0,0,15,0,0,0,0,0,3,116,28,48,3,0,203,19,6,11,0,0,38,6,0,0,0,0,10,342,125,120,11,5,594,4,0,0,0,0,4,24,0,0,0,0,24,38,0
206011495,6,0,0,0,0,6,63,4,3,0,0,71,168,14,12,0,0,198,150,28,34,0,0,215,144,37,17,4,0,204,109,25,18,0,3,155,87,31,16,0,3,141,93,29,15,0,0,138,101,28,10,3,0,138,66,20,12,0,0,97,27,7,7,3,0,40,8,7,6,0,0,18,0,0,0,0,0,4,1023,232,143,19,9,1419,54,0,0,0,0,57,116,0,7,0,0,125,107,0,18,0,0,133,65,3,17,0,0,87,41,9,15,0,0,69,23,3,7,0,0,36,27,4,14,0,0,50,23,9,9,4,0,38,32,8,11,6,0,47,23,5,8,0,0,42,7,5,7,5,0,21,6,0,5,0,0,18,7,0,4,3,0,11,529,57,122,21,6,738,68,3,12,0,0,83,38,4,10,0,5,50,1652,295,285,44,16,2293,5,0,0,0,0,5,83,0,0,0,0,90,158,3
206011496,17,0,0,0,0,17,147,4,0,0,0,149,288,13,12,0,0,315,288,32,40,0,0,356,247,57,36,0,0,336,229,49,18,5,5,297,195,52,25,0,0,273,204,50,20,5,5,280,182,46,12,3,0,245,86,25,15,0,0,132,29,12,7,0,0,51,12,13,0,0,0,33,3,9,4,0,0,14,1930,365,185,20,10,2507,123,0,0,0,0,126,272,0,11,0,0,284,239,5,32,0,0,271,141,10,21,0,5,169,98,3,21,3,0,127,63,12,19,3,0,98,59,18,11,5,3,95,58,9,9,8,0,81,37,9,11,0,0,56,36,3,6,6,0,56,27,9,5,3,0,45,14,6,6,0,0,26,3,3,8,0,0,11,1163,89,156,23,8,1436,164,7,24,8,0,202,34,9,3,0,3,49,3289,466,365,52,26,4195,10,0,0,0,0,10,81,0,4,0,0,86,231,12
206011497,8,0,0,0,0,9,87,6,0,0,0,92,169,5,11,0,0,185,203,21,27,0,0,244,167,33,21,0,0,219,146,21,22,3,0,197,118,31,18,5,0,171,95,35,21,5,0,149,85,34,18,0,0,133,59,20,10,0,0,84,17,11,9,0,0,38,4,0,3,0,0,10,0,6,0,0,0,6,1157,199,158,16,9,1539,82,0,0,0,0,88,143,3,12,0,4,166,102,4,16,0,0,123,70,11,15,0,0,97,54,12,25,0,0,84,46,7,12,3,0,67,33,9,12,0,0,52,43,4,13,0,0,57,28,6,7,6,0,60,30,5,9,0,0,48,17,5,3,0,0,29,16,0,3,4,0,22,7,3,3,0,0,17,681,68,126,18,4,897,79,9,14,6,8,102,56,3,7,0,0,73,1974,284,304,38,14,2606,3,0,0,0,0,3,77,0,0,0,0,80,200,0
206011498,4,0,0,0,0,4,24,0,4,0,0,32,45,3,8,0,0,66,42,6,14,0,0,64,51,8,10,0,0,63,36,18,12,0,0,69,31,15,7,0,0,60,31,22,14,0,0,72,23,11,15,0,4,48,21,7,3,0,0,36,4,5,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,326,102,88,7,0,525,43,0,0,0,0,44,39,0,0,0,0,48,20,0,7,0,0,33,21,0,9,0,0,35,21,5,9,0,0,33,17,0,8,0,0,27,13,5,13,0,0,32,8,7,8,0,0,24,7,6,10,0,0,26,17,6,6,0,0,22,8,5,4,0,0,17,5,0,5,0,0,10,0,4,0,0,0,5,209,36,89,7,4,346,13,0,8,0,0,29,16,4,4,0,5,23,562,140,190,13,12,926,4,0,0,0,0,4,29,0,0,0,0,28,77,0
206021110,27,0,0,0,0,27,116,4,0,0,0,120,192,5,11,0,0,209,220,14,14,0,0,246,207,33,13,0,0,249,160,37,10,3,0,210,149,41,11,0,0,198,143,41,15,4,0,203,142,42,9,5,0,194,79,34,11,0,0,126,21,14,9,0,0,45,8,3,3,0,0,17,3,0,0,0,0,3,1464,271,101,8,5,1853,55,0,0,0,0,57,134,0,3,0,0,137,70,4,3,0,0,77,52,0,3,0,0,58,38,4,15,0,0,56,22,3,10,0,0,28,17,5,0,0,0,28,12,4,9,0,0,33,26,6,5,0,0,36,25,5,11,0,0,36,21,8,12,0,0,37,10,6,3,5,0,22,5,4,3,0,0,10,478,52,77,14,7,626,71,9,8,0,0,92,26,3,0,4,5,34,2037,335,188,31,12,2601,4,0,0,0,0,4,53,0,0,0,0,53,134,0
206021112,8,0,0,0,0,8,87,3,6,0,0,93,158,10,12,0,0,179,204,34,34,0,0,274,147,36,29,3,0,215,150,41,23,3,0,221,133,37,23,0,0,193,146,44,18,0,0,205,102,36,14,0,0,151,80,26,11,0,0,123,32,8,8,0,0,51,6,4,0,0,0,12,10,0,0,0,0,7,1254,292,179,9,0,1742,74,0,0,4,0,79,99,0,7,0,0,105,92,8,13,0,0,115,64,0,19,0,0,84,47,9,14,0,0,65,33,7,15,4,0,48,28,13,20,0,0,58,25,7,19,0,0,51,36,7,8,4,0,52,28,7,15,0,0,50,18,5,13,0,0,43,4,7,9,0,0,19,4,0,4,0,0,12,548,72,140,9,8,776,59,5,16,0,0,83,38,3,0,0,8,54,1898,370,336,30,19,2646,9,0,0,0,0,9,55,0,0,0,0,57,155,4
206021499,3,0,0,0,0,3,46,0,0,0,0,47,113,4,6,0,0,131,125,23,16,0,0,163,90,18,18,0,0,126,75,25,18,0,0,114,73,29,17,0,0,124,70,30,16,0,0,115,43,22,9,0,0,84,36,13,9,0,0,67,9,0,9,0,0,19,4,4,0,0,0,8,0,5,6,0,0,7,694,174,117,4,8,999,57,0,6,0,0,59,85,0,8,0,0,90,55,5,8,0,0,66,42,7,11,3,0,59,26,9,8,0,0,50,16,9,11,0,0,38,16,7,17,0,0,48,19,9,19,0,0,46,7,8,16,6,0,31,8,11,17,5,0,35,14,12,7,0,0,34,7,0,9,9,0,19,0,3,0,3,0,4,356,68,127,18,5,579,70,7,8,0,5,94,16,3,4,0,0,25,1141,255,269,31,11,1701,3,0,0,0,0,3,45,0,0,0,0,51,110,0
206021500,6,0,0,0,0,5,53,0,3,0,0,58,95,3,7,0,0,112,112,9,16,0,0,142,60,19,17,0,0,91,59,16,19,0,0,98,52,22,12,0,0,94,50,35,19,0,3,105,36,23,3,0,0,62,30,6,3,0,0,44,11,3,5,0,0,20,0,0,3,0,0,6,5,0,4,0,0,3,573,147,112,10,5,843,24,0,0,0,0,27,89,5,7,0,0,96,62,0,8,0,0,69,50,0,19,0,0,71,38,8,14,0,0,61,15,5,7,0,0,30,14,11,15,4,0,41,16,6,12,0,0,39,13,6,4,0,0,25,16,0,9,3,0,37,8,3,10,3,0,23,4,4,5,0,0,13,0,0,3,0,0,4,335,44,117,13,0,515,40,8,9,0,0,61,29,0,0,3,0,32,976,198,240,28,8,1449,0,0,0,0,0,0,49,0,0,0,0,54,112,3
206031113,3,0,0,0,0,3,34,0,0,0,0,37,58,3,8,0,0,76,69,25,15,0,0,108,59,19,8,3,4,94,43,25,12,0,0,82,52,35,7,0,0,95,43,21,4,6,0,81,33,17,9,0,0,57,20,7,11,0,0,36,4,6,10,0,0,17,0,0,3,0,0,0,3,0,0,0,0,4,428,164,87,6,3,688,55,0,0,0,0,60,98,0,4,0,0,104,45,4,7,0,0,59,46,0,11,0,0,59,22,6,9,0,0,33,11,3,6,6,0,29,14,13,11,0,0,38,8,9,8,0,0,26,3,4,11,3,0,20,13,9,6,0,0,40,8,6,11,6,0,27,3,3,0,0,0,11,5,0,0,0,0,7,338,53,91,12,8,504,44,3,11,3,0,63,19,4,0,0,0,22,828,230,192,24,14,1282,4,0,0,0,0,4,43,0,0,0,0,43,78,3
206031115,6,0,0,0,0,6,47,0,0,0,0,45,66,4,3,0,0,73,115,13,9,0,0,140,105,11,7,3,0,130,64,6,13,0,0,85,79,24,3,0,0,107,78,10,5,0,0,91,76,15,4,3,0,100,33,7,7,0,0,49,20,4,0,0,0,24,10,0,4,0,0,15,0,0,0,0,0,0,699,97,59,8,4,866,81,0,0,0,0,83,85,0,3,0,0,90,47,4,8,0,0,52,26,3,10,0,0,44,19,8,3,0,0,28,13,0,10,0,0,25,16,3,9,0,0,32,10,0,0,0,0,13,26,5,0,0,0,28,19,3,0,0,0,22,7,5,8,0,0,17,6,4,0,0,0,8,7,0,0,0,0,7,362,30,52,10,0,460,40,3,0,0,0,47,21,3,6,0,5,32,1121,133,121,21,9,1408,3,0,0,0,0,3,44,0,0,0,0,44,91,0
206031116,12,0,0,0,0,12,114,0,0,0,0,113,230,19,9,3,0,256,253,25,3,3,0,290,229,42,19,3,0,291,213,52,15,0,0,281,171,56,18,3,0,246,203,62,12,0,0,275,126,56,21,0,0,208,71,23,13,4,0,120,34,15,12,4,0,63,5,8,7,0,0,22,0,5,0,0,0,8,1667,355,141,21,3,2193,146,0,0,3,0,148,206,0,3,0,0,215,107,0,4,0,3,119,62,4,8,0,0,83,35,14,11,0,0,54,39,5,11,3,0,64,41,8,11,0,0,61,30,15,9,0,0,48,22,5,13,3,0,44,22,14,9,0,0,49,24,11,7,0,0,43,15,5,13,0,0,25,5,3,0,0,0,11,756,80,109,11,8,967,122,19,6,0,0,152,58,3,8,0,5,67,2596,460,259,38,16,3377,14,0,0,0,0,14,144,0,3,0,0,151,263,8
206031501,11,0,0,0,0,7,62,0,3,0,0,65,100,4,3,0,0,115,101,18,6,0,0,132,74,36,10,0,0,121,77,25,15,0,0,115,60,43,9,0,0,110,62,43,16,0,0,128,61,44,11,0,0,114,31,29,8,3,0,70,17,10,6,0,0,32,4,0,0,0,0,7,0,3,0,0,0,4,655,253,98,10,11,1022,129,0,0,0,0,128,88,0,7,0,0,92,41,4,0,0,0,50,28,0,3,0,0,28,19,3,9,0,0,35,10,5,8,0,0,21,12,10,8,3,0,36,13,16,6,0,0,34,6,0,16,3,0,26,14,17,9,0,0,35,14,8,8,3,0,30,5,4,5,0,0,17,3,0,10,3,0,17,377,73,82,14,3,554,49,3,7,0,0,57,18,9,6,0,3,32,1098,338,187,25,18,1667,6,0,0,0,0,6,64,0,4,0,0,69,113,3
206031502,6,0,0,0,0,9,78,0,0,0,0,83,113,8,9,0,0,130,103,25,20,0,0,148,72,36,16,0,4,128,67,37,11,4,0,118,70,43,24,0,0,137,59,34,14,3,0,112,41,31,9,9,0,85,26,25,11,6,0,64,15,18,5,0,0,34,0,3,3,0,0,13,0,5,0,0,0,6,662,262,129,19,5,1072,56,0,0,0,0,57,111,0,6,0,0,114,59,0,4,0,0,63,38,3,7,3,0,51,25,4,0,0,0,36,22,9,3,0,0,36,19,5,3,0,0,27,5,7,8,0,0,24,5,5,5,0,0,19,11,15,10,0,0,34,20,6,12,5,0,34,15,6,9,0,0,21,3,6,0,0,0,7,380,62,61,16,0,530,57,5,12,0,0,74,27,4,0,0,5,32,1117,330,201,41,12,1702,4,0,0,0,0,4,56,0,0,0,0,61,140,0
206041117,11,0,0,0,0,12,189,5,3,0,0,196,569,17,12,0,0,602,735,40,33,0,0,813,723,62,16,3,4,811,600,61,12,7,0,682,510,54,20,3,0,589,410,55,11,0,6,487,364,49,13,3,0,432,250,30,14,4,0,293,99,13,8,0,0,120,32,19,4,0,0,55,3,3,3,0,0,10,4492,414,158,25,12,5096,84,0,0,0,0,87,459,4,14,6,0,478,354,14,25,0,4,395,227,7,29,5,4,277,124,22,9,0,3,164,107,15,11,4,3,139,98,13,13,0,0,121,77,14,13,0,0,99,61,14,7,0,0,84,77,8,12,0,0,104,63,12,8,6,0,91,28,4,10,0,0,44,14,6,8,0,0,27,1771,131,163,28,18,2106,249,17,14,0,4,285,106,8,6,0,16,127,6616,564,343,53,44,7620,8,0,0,0,0,8,211,0,4,0,0,220,757,5
206041118,52,0,0,0,0,51,1788,0,3,0,0,1793,4701,18,18,5,3,4748,6604,65,28,0,4,6706,8274,139,29,6,9,8458,6793,135,39,6,6,6975,4872,122,54,0,3,5050,3873,100,37,7,0,4017,2626,94,28,0,5,2747,1329,46,12,0,3,1402,396,22,5,3,0,426,75,11,3,0,4,93,14,0,0,0,0,18,41391,766,264,30,44,42495,121,0,3,0,0,130,655,7,18,0,0,683,520,11,11,3,0,538,468,17,15,8,0,508,405,31,15,0,5,451,299,21,14,6,4,340,228,8,7,5,0,246,167,23,15,3,0,204,170,19,12,6,0,208,190,20,10,8,4,224,111,11,7,5,0,135,47,10,6,3,0,61,13,7,4,3,0,19,3395,169,129,48,16,3758,1451,24,19,10,11,1512,446,18,17,12,41,543,46680,969,437,103,113,48309,37,0,0,0,0,37,1575,0,0,0,0,1575,4135,8
206041119,21,0,0,0,0,21,214,0,0,0,0,215,728,4,8,0,3,746,988,8,9,0,0,1010,990,30,9,0,0,1036,876,38,19,0,3,935,750,35,31,0,0,822,635,42,24,0,4,702,510,41,31,0,6,579,359,31,15,0,0,410,133,14,13,0,0,162,30,4,4,0,0,44,0,7,0,0,0,18,6246,259,178,13,16,6702,65,0,0,0,0,67,231,0,3,0,4,240,193,0,3,6,0,200,134,5,7,0,0,150,126,4,3,0,0,133,106,6,9,0,0,118,79,0,4,0,0,91,66,3,5,0,0,75,70,10,12,0,0,91,83,12,15,0,0,113,60,14,9,3,0,84,26,17,7,3,0,54,9,8,5,0,3,30,1250,81,88,15,6,1444,567,8,8,0,0,592,113,12,8,0,12,144,8181,353,284,26,31,8884,5,0,0,0,0,5,327,0,0,0,0,327,1051,0
206041120,4,0,0,0,0,4,26,0,0,0,0,27,44,0,0,0,0,50,58,0,0,0,0,58,62,3,3,0,0,64,58,0,4,0,0,66,58,4,0,0,0,61,41,0,0,0,0,40,42,0,0,0,0,42,17,0,0,0,0,24,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,410,13,13,0,0,437,26,0,0,0,0,26,29,0,0,0,0,29,10,0,0,0,0,10,10,0,0,0,0,10,15,0,0,0,0,14,9,0,0,0,0,8,7,0,0,0,0,3,11,0,0,0,0,11,9,0,0,0,0,9,11,0,0,0,0,11,8,0,0,0,0,8,9,3,0,0,0,8,0,0,0,0,0,0,157,3,4,0,0,163,43,0,0,0,0,43,8,0,0,0,7,13,613,16,19,0,9,657,5,0,0,0,0,5,32,0,0,0,0,34,59,0
206041121,9,0,0,0,0,9,104,4,0,0,0,106,220,8,9,0,0,237,243,20,10,3,4,279,288,29,8,0,0,327,231,36,14,0,0,283,166,29,15,0,0,216,150,35,4,0,0,192,130,30,3,0,0,164,98,20,3,6,0,124,25,12,0,0,0,41,7,4,0,0,0,12,5,0,0,0,0,3,1676,216,69,13,8,1986,38,0,0,0,0,39,113,0,5,0,0,126,89,0,12,0,0,96,68,0,6,0,0,79,35,9,4,0,4,52,37,9,10,0,0,50,25,3,7,0,0,37,27,3,4,0,0,35,24,7,4,0,0,36,30,6,6,3,0,44,7,3,6,0,0,24,3,0,4,0,0,12,3,0,4,0,0,10,513,46,64,13,5,645,74,6,4,4,0,88,41,4,4,3,3,60,2312,271,146,30,9,2773,0,0,0,0,0,0,74,0,4,0,0,77,171,0
206041124,12,0,0,0,0,12,248,0,3,0,0,252,898,0,4,0,0,907,1247,5,13,0,0,1270,1184,11,13,0,3,1212,1023,12,11,0,3,1047,851,23,12,0,8,896,747,10,4,6,0,772,628,13,10,0,0,642,455,11,7,0,0,475,151,6,0,0,0,162,38,0,3,0,0,51,7,3,0,0,0,12,7499,105,82,6,18,7707,80,0,0,0,0,83,456,0,9,0,0,469,397,0,7,0,3,407,312,8,7,0,0,327,214,5,6,0,0,224,175,4,8,4,0,185,124,0,6,0,0,130,125,6,0,0,0,135,117,7,4,0,0,130,122,9,3,0,3,145,91,0,5,0,0,99,45,0,8,0,0,49,14,3,4,4,0,24,2277,38,65,12,11,2407,341,0,4,0,5,348,156,8,10,4,17,194,10271,155,158,24,42,10654,11,0,0,0,0,11,523,0,0,0,0,522,1898,0
206041125,18,0,0,0,0,19,218,0,3,0,0,218,764,3,7,0,0,775,1032,14,7,0,0,1059,1059,22,8,0,3,1101,901,23,10,0,0,932,697,19,11,0,0,733,549,28,9,0,0,592,412,24,13,0,3,453,269,17,5,0,0,292,96,15,5,0,0,119,21,5,5,0,0,34,3,10,5,0,0,17,6048,185,94,7,13,6355,73,0,0,0,0,78,255,0,3,6,0,263,199,9,10,0,0,210,164,8,0,0,0,181,110,8,14,0,0,136,101,3,6,0,0,113,51,6,7,0,0,71,53,6,8,0,0,69,39,3,6,0,0,49,59,15,8,3,0,80,33,12,13,4,0,56,24,14,10,3,0,48,11,5,10,3,0,30,1179,88,90,21,4,1385,264,7,7,0,4,278,103,4,5,3,14,132,7596,289,197,36,37,8152,11,0,0,0,0,11,361,0,0,0,0,361,1268,0
206041127,10,0,0,0,0,10,88,0,0,0,0,97,238,0,3,0,0,240,355,5,3,0,0,365,398,16,0,0,0,418,314,14,3,0,0,329,356,11,3,0,0,367,353,13,3,0,0,375,354,9,3,0,0,358,215,6,3,0,0,228,78,14,0,0,0,87,21,3,0,0,0,27,0,0,0,0,0,5,2783,100,27,3,8,2913,20,0,0,0,0,20,45,0,0,0,0,47,60,5,4,0,0,64,52,4,0,0,0,59,44,0,0,0,0,48,56,0,0,0,0,60,47,0,0,0,0,52,49,4,0,0,0,50,30,6,0,0,0,39,32,3,3,0,0,36,14,0,0,0,0,18,7,0,0,0,0,11,0,0,0,0,0,8,467,21,19,3,0,515,140,0,7,3,0,150,52,7,3,0,8,74,3443,130,56,10,15,3655,0,0,0,0,0,0,28,0,0,0,0,28,72,0
206041503,60,0,0,0,0,60,1694,7,4,3,0,1712,5094,26,21,5,5,5151,6729,99,38,4,10,6880,7750,210,60,6,7,8029,6647,250,90,6,11,6999,5204,216,82,3,9,5512,3933,231,71,8,0,4244,2776,180,65,3,0,3029,1607,112,37,0,4,1757,523,65,20,7,0,613,149,36,12,0,0,194,7,11,10,3,3,33,42170,1448,507,48,45,44223,276,0,4,0,0,284,1283,10,28,0,0,1330,1125,17,39,0,6,1184,772,29,28,7,3,839,644,51,21,10,0,727,498,39,27,15,0,578,346,19,27,6,3,403,256,39,24,7,0,332,272,35,24,6,6,344,274,45,25,3,3,353,221,22,22,3,0,272,100,22,16,8,0,146,43,14,11,3,0,77,6111,345,308,76,33,6863,1788,49,36,16,26,1913,560,56,33,27,75,751,50632,1891,881,161,177,53742,56,0,0,0,0,58,1730,4,0,0,0,1733,5387,10
