POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
117031642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,4,0,0,0,0,0,10,0,3,0,3,4,9,0,13,0,0,0,0,0,15,6,22,0,28,110,103,0,211,7,4,0,7,0,250,3,24,0,33,48,106,0,153,4,13,0,15,0,201,12,100,0,112,63,282,0,348,17,54,0,66,6,533,26,159,0,178,225,497,0,725,23,70,0,96,8,1008,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,9,4,0,11,4,0,0,4,0,18,0,0,0,0,33,0,0,34,4,0,0,4,0,34,22,11,0,36
117031643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,13,0,17,16,17,0,31,0,0,0,3,0,59,0,12,0,16,15,18,0,32,3,3,0,3,0,58,11,39,0,48,14,49,0,64,5,20,0,20,0,131,13,71,0,84,48,78,0,133,8,27,0,31,7,255,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,8,0,0,8,0,0,0,0,0,9,0,4,0,4,13,0,0,13,0,0,0,0,0,21,13,6,0,17
117031644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,10,3,27,0,30,15,4,0,17,0,0,0,6,0,50,5,41,0,54,62,30,0,92,5,4,0,4,0,149,52,294,4,347,1036,1193,3,2236,54,292,0,341,6,2929,68,353,0,415,528,1794,4,2330,75,367,0,437,14,3199,131,1288,5,1424,670,4056,13,4742,133,1020,7,1159,106,7428,266,2012,12,2282,2316,7070,30,9412,262,1676,9,1950,129,13770,0,0,0,0,0,0,0,0,30,0,0,30,0,32,0,0,0,0,0,0,0,0,39,0,0,39,0,43,3,5,0,12,3,0,0,3,32,0,0,32,0,48,6,10,0,23,188,7,0,196,17,0,0,19,0,238,12,14,0,33,392,20,0,420,4,0,0,3,0,455,141,119,0,259
117031645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,7,0,0,0,0,0,4,0,8,0,8,4,4,0,14,0,0,0,0,0,15,12,45,0,59,158,153,0,311,7,24,4,37,0,415,16,60,0,75,75,292,0,371,4,48,0,59,8,511,40,317,0,361,157,825,0,981,33,169,0,199,14,1563,68,437,5,512,394,1284,3,1681,50,245,4,300,21,2517,0,0,0,0,0,0,0,0,18,0,0,18,0,18,4,0,0,4,0,0,0,0,33,0,0,33,0,39,0,0,0,0,0,0,0,0,25,0,0,25,0,32,0,3,0,6,38,0,0,43,7,0,0,7,0,53,7,5,0,8,90,6,0,93,0,0,0,0,0,102,75,49,0,122
117031646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,3,5,7,0,12,34,28,0,61,0,5,0,5,0,79,7,21,0,28,41,79,0,120,6,0,0,3,0,153,13,105,0,115,72,284,0,351,3,33,0,37,3,513,21,139,0,163,152,383,0,536,9,38,0,48,6,753,0,0,0,0,0,0,0,0,8,0,0,8,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,22,0,0,19,4,0,0,4,0,25,0,0,0,0,63,0,0,63,0,0,0,0,0,64,5,10,0,17
117031647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,23,26,16,0,40,0,0,0,0,0,65,8,9,0,17,17,25,0,39,0,9,0,9,0,63,0,35,0,40,14,50,0,65,6,9,0,16,6,117,14,60,0,80,56,86,0,150,6,15,0,18,6,256,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,4,0,5,14,0,0,14,0,0,0,0,0,17,5,0,0,0,14,0,0,17,0,0,0,0,0,21,19,17,0,31
117031648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,15,10,0,18,0,0,0,3,0,31,0,9,0,8,9,12,0,21,5,0,0,10,0,37,3,15,0,21,9,25,0,28,0,10,0,10,6,67,10,34,0,41,28,51,0,74,7,11,0,19,6,141,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,23,0,0,23,0,24,0,0,0,0,0,0,0,0,18,0,0,18,0,16,0,4,0,4,20,0,0,20,6,0,0,6,0,26,0,3,0,3,23,0,0,17,0,0,0,0,0,27,16,16,0,35
118011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,0,0,0,0,3,9,5,0,13,13,5,0,20,0,0,0,0,0,32,8,13,0,16,3,4,0,6,0,5,0,7,0,35,6,15,0,25,4,25,0,31,6,9,0,13,5,75,17,42,0,56,27,34,0,63,6,15,0,23,5,143,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,9,0,0,9,0,12,0,0,0,3,30,0,0,30,5,0,0,5,0,35,0,0,0,0,27,0,0,33,0,0,0,0,0,33,6,9,0,23
118011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,0,9,5,11,0,16,0,0,0,3,0,25,0,20,0,24,4,13,0,20,0,0,0,3,0,52,8,24,0,29,14,29,0,43,0,10,0,8,5,90,16,47,0,68,27,56,0,83,4,14,0,19,5,171,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0,35,0,0,35,0,35,0,0,0,0,0,0,0,0,21,0,0,21,0,19,0,0,0,0,25,0,0,25,10,0,0,10,0,34,3,0,0,3,20,6,0,24,0,0,0,0,0,35,31,19,0,45
118011341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,7,25,0,33,55,35,0,87,4,0,0,7,0,131,8,21,0,32,30,50,0,78,0,10,0,14,0,123,13,75,0,89,29,143,0,169,8,30,0,38,4,306,28,129,0,153,123,224,0,347,18,39,0,60,11,565,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0,45,0,0,45,0,45,0,3,0,3,0,0,0,0,34,0,0,34,0,38,6,4,0,3,67,0,0,70,14,0,0,16,0,96,6,5,0,11,95,3,0,97,0,0,0,0,0,108,51,41,0,86
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,3,0,6,0,0,0,0,0,8,0,9,0,7,0,8,0,6,0,5,0,6,0,30,9,19,0,24,4,9,0,16,0,5,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,4,0,0,4,9,0,0,9,0,0,0,0,0,11,6,3,0,5
118011345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,6,0,0,6,0,0,0,0,0,12,4,16,0,20,25,20,0,48,3,0,0,3,0,69,11,20,0,27,21,35,0,62,0,5,0,6,0,92,6,46,0,51,29,102,0,128,5,24,0,24,0,211,22,90,0,108,75,162,0,242,7,31,0,36,3,387,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,5,0,5,0,9,11,6,0,12,7,0,0,7,0,27,5,0,0,6,41,4,0,45,0,0,0,3,0,55,22,11,0,33
118011346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,3,5,0,0,5,0,11,3,17,0,18,9,12,0,24,9,0,0,9,0,47,3,11,0,12,5,23,0,26,7,9,0,8,0,50,8,20,0,31,8,60,0,64,8,13,0,15,0,114,19,46,0,69,27,93,0,122,22,16,0,41,0,229,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,21,0,0,21,3,0,0,3,0,23,0,0,0,5,24,0,0,23,0,0,0,0,0,28,22,5,0,30
118011347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,12,3,3,0,9,4,0,0,7,0,27,6,13,0,13,5,9,0,8,0,0,0,4,0,28,4,12,0,15,3,23,0,25,3,11,0,13,3,55,14,32,0,42,15,32,0,46,9,14,0,23,4,119,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,0,0,0,18,0,0,18,0,0,0,0,0,18,6,7,0,9
118011649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,4,4,10,0,11,5,0,0,15,0,0,0,0,0,21,3,4,0,4,10,11,0,18,0,0,0,0,0,22,8,22,0,23,4,45,0,48,0,11,0,9,0,84,6,35,0,45,23,65,0,81,0,8,0,8,0,140,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,0,0,0,22,0,0,20,0,0,0,0,0,26,9,8,0,17
118011650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,4,15,0,19,31,16,0,41,0,3,0,6,0,71,9,12,0,20,19,20,0,38,0,3,0,7,0,63,3,35,0,40,11,49,0,55,5,20,0,25,3,128,17,70,0,86,61,84,0,141,9,27,0,38,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,13,0,11,0,0,0,0,22,0,0,23,0,0,0,0,0,24,0,0,0,3,33,3,0,40,3,0,0,0,0,47,29,12,0,36
118021564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,31,17,0,46,6,0,0,3,3,58,0,8,0,7,69,30,0,96,7,0,0,3,0,108,4,33,0,40,80,189,0,267,10,9,0,11,7,322,8,46,0,56,180,232,0,414,14,8,0,19,9,492,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,9,0,0,0,0,0,0,0,0,7,0,0,7,0,11,0,0,0,4,7,0,0,7,0,0,0,0,0,12,0,0,0,6,43,0,0,47,0,0,0,0,0,47,9,0,0,15
118021565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,6,3,4,0,6,0,0,0,0,0,13,0,4,0,4,4,6,0,5,0,0,0,0,0,18,3,8,0,10,6,8,0,14,5,0,0,4,0,31,7,22,0,25,11,21,0,34,5,0,0,5,0,69,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,4,7,0,0,7,0,0,0,0,0,10,0,4,0,0,9,0,0,9,0,0,0,0,0,15,0,5,0,12
118021566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,4,0,3,4,5,0,13,0,3,0,0,0,21,0,0,0,0,6,0,0,4,0,0,0,0,0,9,0,16,0,17,4,13,0,20,0,0,0,3,0,42,7,19,0,31,15,22,0,38,5,0,0,11,0,78,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,7,0,0,7,3,0,0,3,0,14,0,3,0,3,20,0,0,20,0,0,0,0,0,19,4,4,0,9
118021567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,7,0,0,0,0,0,10,0,0,0,5,3,6,0,9,0,0,0,0,0,11,0,9,0,9,0,10,0,13,0,5,0,5,0,23,0,12,0,10,11,13,0,24,0,5,0,5,0,40,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,3,0,3,0,0,0,0,5,0,0,5,0,8,0,0,0,0,5,0,0,5,0,0,0,0,0,7,9,5,0,8
118021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,7,0,15,0,0,0,0,0,21,3,0,0,3,3,9,0,13,0,5,0,0,0,19,5,11,0,13,7,23,0,26,0,7,0,8,3,55,9,14,0,21,19,45,0,61,0,7,0,8,3,96,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,4,0,4,18,0,0,24,10,0,0,10,0,39,0,5,0,5,35,0,0,35,0,0,0,0,0,42,10,11,0,16
118021569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,5,0,8,10,6,0,17,0,0,0,0,0,26,0,9,0,6,14,17,0,30,0,3,0,3,0,45,13,35,0,43,24,53,0,71,7,11,0,16,3,135,13,53,0,64,52,69,0,125,7,17,0,24,3,215,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,4,0,0,7,0,0,7,5,0,0,5,0,15,6,0,0,5,22,0,0,22,0,0,0,0,0,23,6,13,0,16
118021570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,8,10,13,0,24,36,44,0,79,0,0,0,3,0,103,0,28,0,22,36,143,0,181,5,5,0,12,0,221,14,87,0,99,54,322,0,379,15,43,0,49,3,534,22,128,0,147,135,511,0,640,16,51,0,66,4,865,0,0,0,0,0,0,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,29,0,0,33,3,0,0,3,0,39,7,3,0,3,45,4,0,46,0,0,0,3,0,60,19,26,0,46
118021651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,9,3,0,7,11,0,0,13,0,0,0,3,0,26,9,14,0,15,5,8,0,13,0,6,0,3,0,30,0,16,0,20,9,20,0,24,5,4,0,5,0,54,18,44,0,59,23,25,0,51,6,8,0,16,0,121,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,3,0,6,21,0,0,21,0,0,0,0,0,27,0,4,0,0,36,5,0,38,0,0,0,0,0,45,13,12,0,30
