POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
318021487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,144,105,154,195,82,253,70,161,11,1173,7,0,13,23,8,86,9,35,0,169,0,0,4,0,0,0,8,3,0,10,0,0,5,5,0,4,0,3,0,14,0,0,4,0,0,9,0,7,0,21,0,0,0,0,0,0,0,0,0,7,4,9,10,8,0,8,0,8,0,41,157,119,178,230,87,357,82,216,10,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318021488,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,18,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,310,389,357,369,281,104,222,221,42,2296,15,8,15,32,12,21,11,31,0,151,6,0,11,0,0,0,5,0,0,22,7,5,14,6,0,0,9,0,0,39,3,9,3,7,3,0,3,4,0,41,3,4,5,0,0,0,0,3,0,18,19,10,17,20,9,4,0,16,0,89,357,442,430,441,309,129,256,291,41,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318021489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,88,14,35,15,61,64,6,382,9,18,7,0,8,0,3,8,3,55,6,0,3,0,0,0,12,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,14,15,0,9,0,3,0,9,0,0,34,88,69,108,13,48,17,78,73,15,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318021490,0,0,0,0,0,0,0,0,0,3,0,7,6,18,15,10,6,33,3,106,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,3,11,9,8,0,8,0,49,1021,1970,621,1121,1663,403,186,460,141,7590,43,103,39,133,102,85,8,105,12,634,0,0,3,0,0,0,6,0,0,17,13,22,20,29,17,3,6,11,4,122,21,43,17,8,14,3,5,9,0,122,7,10,3,13,6,6,0,6,0,54,67,114,36,85,77,22,9,38,4,451,1180,2283,750,1412,1910,535,220,679,174,9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
318021491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,238,464,389,205,53,482,284,37,2326,3,9,11,5,3,0,10,52,4,97,4,0,9,0,0,0,11,3,0,27,0,0,12,14,6,0,8,5,4,44,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,6,3,3,5,5,0,0,0,7,0,32,197,251,503,416,221,56,517,354,43,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318021582,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,238,174,322,79,166,56,144,12,1299,0,9,9,32,6,33,5,38,3,129,0,0,7,0,0,0,0,11,0,18,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,3,13,0,0,0,8,0,3,3,9,0,30,112,253,201,360,83,206,65,214,19,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
318021583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,210,97,174,64,125,24,95,12,862,4,13,3,19,4,40,0,29,0,118,0,0,10,0,0,0,6,6,0,19,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,5,6,3,3,9,0,3,0,4,0,33,71,230,115,202,73,175,33,135,13,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,194,47,226,33,30,7,59,9,647,3,8,4,14,0,8,0,8,0,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,5,0,0,0,0,0,15,41,204,60,249,35,40,12,68,9,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011493,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,226,302,336,149,180,175,370,22,2008,12,7,18,21,7,39,4,94,5,207,3,0,7,0,0,0,17,6,0,35,0,0,0,4,3,0,3,3,0,13,0,11,4,3,0,0,0,10,0,28,4,5,3,3,0,0,0,9,0,28,46,3,12,17,20,19,4,23,0,151,333,252,351,383,175,237,198,530,30,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011494,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,153,148,182,118,130,262,113,178,11,1294,8,9,13,13,8,51,6,42,0,135,0,0,3,0,0,0,8,8,0,24,5,3,4,0,0,0,4,4,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,3,6,3,4,7,0,0,0,28,174,162,203,139,138,325,131,260,18,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011495,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,8,6,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,20,731,2251,759,1302,1432,863,210,519,89,8155,33,94,35,94,71,150,3,110,7,598,3,4,3,0,0,0,7,4,0,29,11,13,18,3,8,5,4,3,0,60,0,23,5,3,3,4,0,9,3,52,0,5,4,3,5,6,3,9,3,33,18,63,10,22,21,23,3,22,9,182,797,2450,837,1447,1546,1050,238,689,112,9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
319011496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,252,285,481,354,294,98,298,316,45,2416,3,9,26,24,15,23,3,43,6,148,0,0,11,0,0,0,6,7,0,20,0,3,5,0,3,0,7,5,0,33,0,0,9,0,0,0,0,4,0,24,0,0,4,0,0,0,0,0,0,8,4,0,8,3,3,10,5,6,0,36,265,300,536,393,319,132,335,378,45,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
319011497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,185,299,292,130,106,120,368,20,1712,22,9,10,17,5,16,8,136,0,223,0,0,6,0,0,0,10,4,0,15,0,0,6,0,0,5,4,5,0,21,0,4,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,3,0,12,4,0,3,0,4,5,0,0,0,34,230,202,332,313,139,128,137,529,24,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,175,46,85,46,53,33,130,328,13,909,26,0,12,3,0,3,3,147,4,202,3,0,8,0,0,0,8,0,0,20,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,43,4,9,8,3,0,4,32,0,101,256,53,107,49,60,38,147,542,26,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011499,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,344,208,273,162,172,141,320,626,31,2286,21,6,17,17,15,23,12,171,3,296,12,0,14,0,0,0,22,5,0,47,0,0,3,0,0,0,5,3,4,10,0,0,3,4,0,0,0,5,0,16,7,0,0,0,0,0,7,4,0,29,66,14,21,22,11,7,5,31,12,188,456,229,339,209,199,180,365,882,46,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,171,185,184,293,145,317,50,158,21,1517,11,11,10,32,8,57,0,33,4,162,0,0,0,0,0,0,5,0,0,6,0,0,7,0,0,3,3,0,0,20,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,7,4,7,0,7,3,6,0,38,182,202,207,334,148,393,65,204,28,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,12,0,21,239,413,578,367,349,121,244,263,42,2627,3,12,26,29,11,11,10,58,0,165,3,0,9,0,0,0,10,0,3,27,0,0,9,3,8,4,11,3,0,37,0,5,9,10,0,0,5,4,0,30,3,0,0,0,0,0,4,5,0,12,0,10,3,9,3,5,4,3,0,40,246,444,643,416,372,145,291,353,50,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319011502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,177,206,230,131,86,132,174,14,1282,4,3,16,18,11,12,10,19,0,98,4,0,3,0,0,0,3,0,0,15,0,0,3,0,0,0,0,6,0,15,0,0,4,0,0,0,4,0,0,9,0,0,6,0,0,0,0,0,0,12,5,5,3,0,9,9,3,3,0,37,144,191,237,251,150,108,157,213,16,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,183,153,151,167,114,121,445,25,1579,17,6,11,6,3,17,10,177,5,258,7,0,0,0,0,0,15,3,0,27,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,3,12,0,19,56,15,17,22,23,13,9,49,4,209,322,206,187,178,196,149,156,704,33,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021504,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,20,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,104,97,70,110,72,63,87,165,12,773,6,6,3,4,4,15,5,69,0,106,7,0,4,0,0,0,7,3,0,16,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,15,21,0,4,6,3,7,0,9,0,57,155,107,78,126,83,81,102,267,14,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021505,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,29,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,10,408,672,517,651,495,444,225,649,60,4126,13,30,17,43,27,100,10,142,12,397,3,0,15,0,0,0,17,0,0,31,0,4,10,0,3,0,9,12,0,29,3,4,5,0,4,3,0,14,0,37,8,0,3,3,0,0,0,4,0,21,12,34,12,23,7,22,8,49,7,168,447,742,581,721,540,579,265,899,83,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
319021506,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,20,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,245,289,217,297,153,137,138,259,32,1762,7,10,15,22,9,29,9,30,4,132,6,0,0,0,0,0,18,0,0,26,6,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,10,0,12,5,3,0,3,0,0,0,3,0,15,51,15,16,33,3,11,8,46,0,190,321,329,245,357,170,173,179,362,38,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,47,106,35,31,10,55,163,14,586,5,0,0,0,0,0,0,43,0,53,7,0,0,0,0,0,10,6,0,22,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,8,0,0,0,0,0,0,0,0,8,53,7,13,5,3,5,7,15,0,99,194,51,122,41,36,21,76,238,9,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021508,0,0,0,0,0,0,0,0,0,0,0,9,12,4,0,0,20,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,88,107,84,74,56,69,131,17,767,4,8,12,7,8,10,9,12,4,64,3,0,0,0,0,0,3,0,0,13,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,14,12,3,0,0,6,0,0,0,0,21,40,10,12,17,10,15,9,20,5,126,204,116,147,115,86,86,106,170,29,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021509,0,0,0,0,0,0,0,0,0,0,0,5,18,0,6,0,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,220,302,172,130,79,175,183,32,1424,9,15,33,17,6,24,8,22,0,129,9,0,4,0,0,0,4,4,0,19,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,30,15,12,13,8,10,7,15,8,115,179,258,378,202,145,110,199,231,36,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319021510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319031511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,104,155,110,59,111,78,170,14,907,7,3,13,16,6,18,8,22,3,92,4,0,4,0,0,0,8,0,0,14,5,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,0,5,0,13,7,4,0,0,0,0,0,0,0,15,23,9,11,13,7,13,0,15,0,82,140,122,181,137,74,142,91,219,22,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
