POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
313021364,3,0,0,3,0,3,0,0,0,0,0,0,0,0,22,0,0,22,0,20,0,0,0,0,7,0,0,7,6,0,0,6,0,10,0,3,0,5,5,5,0,6,0,0,0,0,0,14,6,9,0,11,17,0,0,18,0,4,0,4,0,31,4,6,0,8,7,4,0,14,0,0,0,0,0,22,0,31,0,31,6,10,0,12,0,9,0,3,0,50,11,48,0,59,41,16,0,61,39,10,0,44,3,168
313021366,190,0,0,190,0,194,0,5,0,3,4,0,0,4,200,0,0,200,3,214,0,11,0,16,53,12,0,65,34,0,0,34,0,109,11,5,0,16,58,7,0,65,0,5,0,3,0,87,24,38,0,60,155,52,0,200,5,11,0,14,0,283,20,34,0,50,47,26,0,73,9,9,0,17,0,139,18,98,0,115,45,77,0,121,9,33,0,52,11,299,83,188,0,271,357,167,0,526,575,55,0,629,12,1448
313021367,3,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,3,4,4,0,3,6,0,0,6,0,3,0,5,0,17,0,0,0,0,6,0,0,6,0,8,0,9,0,17,3,19,0,27,7,6,0,13,5,8,0,6,0,47,10,25,0,33,18,9,0,26,28,9,0,41,0,101
313021368,52,0,0,52,0,58,0,0,0,0,0,0,0,0,41,0,0,41,0,44,0,0,0,0,13,4,0,16,7,0,0,7,0,28,0,4,0,4,12,0,0,12,0,0,0,0,0,16,0,3,0,5,22,5,0,25,0,0,0,0,0,37,0,5,0,6,6,9,0,11,0,5,0,5,0,19,0,11,0,16,0,18,0,27,0,3,0,8,0,49,7,26,0,34,53,29,0,89,146,11,0,153,3,278
313021369,7,0,0,7,0,5,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,7,0,0,0,0,0,6,4,6,0,14,23,3,0,30,0,0,0,0,0,35,0,3,0,4,5,4,0,11,0,5,0,8,0,24,3,19,0,27,10,6,0,19,14,17,0,25,8,76,16,33,0,49,45,17,0,59,38,19,0,55,10,180
313021572,56,0,0,56,0,57,6,4,0,8,0,0,0,0,65,0,0,65,0,73,0,14,0,13,20,0,0,20,14,3,0,13,0,56,0,9,0,17,30,0,0,32,0,0,0,0,0,46,29,44,0,69,100,36,0,138,9,8,0,19,0,218,12,14,0,25,37,47,0,80,9,10,0,10,4,121,19,127,0,145,76,173,0,249,3,32,0,35,14,450,67,209,0,275,264,264,3,527,190,52,0,239,19,1064
313021573,66,0,0,66,0,69,3,3,0,6,0,0,0,0,76,0,0,76,5,82,0,0,0,5,17,3,0,20,6,0,0,10,0,34,3,6,0,12,24,4,0,28,0,0,0,0,0,37,11,26,0,33,63,30,0,91,0,5,0,5,0,133,7,22,0,22,23,29,0,51,5,9,0,10,0,86,17,126,0,137,48,106,0,152,9,33,0,37,16,346,44,176,0,224,173,173,0,342,205,44,0,254,21,835
313031370,22,0,0,22,0,27,0,0,0,0,0,0,0,0,21,0,0,21,0,25,0,0,0,0,5,0,0,5,4,0,0,4,0,12,0,0,0,4,6,0,0,11,0,0,0,0,0,13,6,3,0,8,13,6,0,14,0,0,0,0,0,28,7,6,0,8,0,4,0,8,4,0,0,0,4,21,8,40,0,47,8,17,0,23,4,9,0,17,18,108,21,53,0,70,34,33,0,57,67,11,0,85,24,236
313031371,27,0,0,27,0,29,0,4,0,4,0,0,0,0,33,0,0,33,0,32,0,0,0,4,4,0,0,4,5,0,0,5,0,12,3,3,0,4,9,0,0,11,0,0,0,0,0,17,0,4,0,6,16,12,0,23,4,0,0,7,0,34,0,6,0,6,3,3,0,9,0,3,0,0,0,20,3,33,0,41,17,33,0,53,0,8,0,9,10,105,13,51,0,63,45,48,0,93,90,15,0,101,12,264
313041372,112,0,0,112,0,119,0,0,0,0,0,0,0,0,145,0,0,145,0,145,8,10,0,25,30,0,0,34,22,0,0,22,0,78,10,8,0,22,48,4,0,53,0,0,0,0,0,74,15,34,0,51,86,14,0,104,3,6,0,12,3,164,5,13,0,20,24,19,0,41,0,0,0,0,0,64,7,76,0,83,20,63,0,84,4,21,0,25,6,203,52,151,0,199,211,107,0,320,431,28,0,456,10,988
313041373,57,0,0,57,0,61,0,0,0,3,0,0,0,0,77,0,0,81,0,83,4,19,0,21,14,0,0,15,17,0,0,17,0,50,0,10,0,11,19,0,0,19,0,0,0,4,0,36,15,45,0,64,54,22,0,76,5,3,0,9,3,151,6,24,0,33,17,18,0,32,0,5,0,5,0,73,15,78,0,90,30,60,0,87,6,29,0,39,9,227,43,182,0,223,134,95,4,235,214,41,0,249,14,721
313041374,10,0,0,10,0,7,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,4,0,4,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,5,12,5,0,8,0,0,0,0,0,15,0,6,0,7,4,4,0,6,0,0,0,0,0,10,5,14,0,16,3,5,0,6,0,3,0,3,0,28,4,29,0,31,20,10,0,30,22,3,0,24,0,89
313041375,31,0,0,31,0,35,0,4,0,4,0,0,0,0,39,0,0,39,4,41,3,6,0,10,12,3,0,14,4,0,0,4,0,25,0,10,0,13,28,0,0,28,0,0,0,0,0,46,6,31,0,34,59,9,0,67,3,0,0,9,0,109,6,13,0,23,17,3,0,25,3,5,0,3,0,49,7,69,0,78,29,51,0,78,6,21,0,23,14,192,31,127,0,161,143,70,0,210,117,22,0,141,17,531
313041376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,0,0,0,0,15,0,14,0,17,7,9,0,14,0,0,0,0,0,31
313051377,43,0,0,43,0,51,0,3,0,3,0,0,0,0,41,0,0,42,0,46,0,10,0,16,17,0,0,15,6,0,0,6,0,38,4,7,0,6,23,0,0,23,0,0,0,0,0,30,15,30,0,43,42,14,0,58,0,0,0,0,0,99,0,18,0,25,17,16,0,34,0,4,0,4,0,60,10,52,0,66,18,40,0,56,7,16,0,22,13,151,35,119,0,155,117,68,0,187,138,25,0,165,10,519
313051378,33,0,0,33,0,37,0,0,0,3,0,0,0,0,24,0,0,24,0,23,0,3,0,3,8,5,0,15,5,0,0,5,0,23,0,0,0,0,17,0,0,17,0,0,0,0,0,20,9,13,0,23,36,11,0,48,0,0,0,0,0,71,3,9,0,12,7,9,0,18,0,0,0,0,0,29,10,31,0,39,12,24,0,40,0,12,0,12,0,90,26,58,0,82,81,48,0,129,77,13,0,97,4,309
313051379,101,0,0,105,0,110,0,3,0,0,0,0,0,0,125,0,0,125,0,126,6,9,0,16,43,5,0,49,20,0,0,20,0,88,0,4,0,6,34,6,0,41,0,0,0,0,0,48,12,25,0,27,74,42,0,124,0,3,0,3,5,162,3,21,0,25,31,56,0,83,0,9,0,9,5,118,17,83,0,96,35,151,0,189,4,27,5,37,9,327,38,145,0,192,220,262,0,483,309,43,3,351,13,1036
313051380,92,0,0,92,0,97,0,3,0,3,0,0,0,0,125,0,0,125,0,133,3,8,0,7,45,5,0,49,15,0,0,15,0,82,6,9,0,11,39,10,0,49,4,0,0,5,0,67,13,38,0,50,135,35,0,169,6,4,0,12,0,233,11,21,0,33,22,22,0,41,4,6,0,6,0,82,18,91,0,112,34,101,0,139,9,28,0,42,10,302,56,170,0,226,278,172,3,452,309,41,0,355,11,1044
313051574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,4,0,0,0,8,0,9,0,8,0,5,0,9,5,4,0,3,0,23
313051575,19,0,0,19,0,19,0,0,0,0,0,0,0,0,20,0,0,20,0,22,0,3,0,8,11,0,0,11,3,0,0,3,0,17,0,6,0,5,4,0,0,10,0,0,0,3,0,16,12,11,0,20,26,4,0,33,0,3,0,3,0,55,7,4,0,6,8,5,0,15,0,0,0,0,0,25,10,48,0,58,13,28,0,43,3,9,0,13,7,118,28,77,0,97,62,44,0,106,56,16,0,74,13,291
314011382,86,0,0,86,0,86,0,0,0,4,0,0,0,0,111,0,0,112,0,118,4,9,0,11,54,3,0,58,13,5,0,15,0,80,4,4,0,5,47,6,0,52,0,0,0,0,0,65,7,21,0,29,127,17,0,143,0,0,0,4,0,176,7,10,0,19,22,16,0,28,0,0,0,3,0,57,10,52,0,59,26,44,0,64,0,17,0,17,0,150,38,98,0,134,264,82,0,350,280,27,0,306,6,790
314011383,70,0,0,70,0,76,0,0,0,0,0,0,0,0,77,0,0,77,0,77,0,7,0,6,32,0,0,38,8,0,0,11,0,54,0,3,0,3,18,3,0,21,0,0,0,0,0,27,13,12,0,26,59,12,0,75,0,0,0,6,0,108,7,7,0,16,10,9,0,15,0,0,0,7,5,40,9,40,0,43,13,24,0,37,0,18,0,18,4,102,32,67,0,97,138,49,0,187,206,25,0,235,8,528
314011384,29,0,0,29,0,29,0,0,0,0,0,0,0,0,25,0,0,25,0,26,0,4,0,3,8,0,0,10,5,0,0,5,0,18,0,0,0,4,4,0,0,4,0,0,0,0,0,9,10,14,0,20,19,5,0,27,3,0,0,0,0,49,0,3,0,3,4,6,0,10,0,0,0,0,0,9,0,16,0,16,9,16,0,28,0,11,0,11,0,63,10,38,0,50,49,34,0,80,82,13,0,97,3,231
314011385,8,0,0,8,0,8,3,0,0,3,4,0,0,4,12,0,0,12,0,17,3,4,0,4,7,0,0,7,0,0,0,0,0,14,0,0,0,0,8,0,0,8,0,0,0,0,0,9,0,9,0,11,21,8,0,28,4,0,0,4,0,36,0,4,0,4,3,5,0,10,0,0,0,0,0,14,0,16,0,16,8,20,0,22,0,8,0,9,0,42,7,32,0,40,39,23,0,70,37,3,0,39,0,149
314011386,91,0,0,91,0,91,0,0,0,0,0,0,0,0,90,0,0,90,0,92,7,15,0,22,61,0,0,61,14,0,0,14,0,97,3,7,0,10,48,4,0,54,0,0,0,0,0,64,22,39,0,59,105,26,0,136,6,3,0,7,3,198,12,29,0,48,15,25,0,39,5,3,0,8,0,91,16,74,0,90,23,45,0,72,5,29,0,35,5,202,57,166,0,225,255,100,0,355,284,32,0,316,12,911
314011387,61,0,0,61,0,60,0,0,0,0,0,0,0,0,58,0,0,58,0,62,3,0,0,3,24,6,0,27,13,0,0,13,0,48,0,6,0,12,39,7,0,45,0,0,0,0,0,56,12,18,0,25,62,19,0,81,3,0,0,3,0,117,5,9,0,15,18,3,0,21,0,0,0,0,0,33,0,44,0,44,13,35,0,52,0,14,0,16,4,114,23,81,0,106,162,64,0,228,173,15,0,189,4,528
314021389,36,0,0,36,0,37,0,0,0,0,0,0,0,0,53,0,0,53,0,52,3,3,0,7,14,0,0,14,6,0,0,6,0,29,3,0,0,6,14,5,0,16,0,0,0,0,0,22,8,21,0,25,40,10,0,49,0,4,0,4,0,76,11,6,0,19,21,15,0,38,0,3,0,6,0,60,7,37,0,47,6,20,0,35,3,17,0,20,0,103,28,74,0,100,99,56,0,150,126,26,0,152,3,404
314021576,17,0,0,17,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,17,3,3,0,5,7,0,0,7,5,0,0,5,0,20,0,0,0,6,4,0,0,4,0,0,0,0,0,6,4,11,0,12,19,4,0,17,0,0,0,0,0,33,0,6,0,6,3,7,0,9,0,0,0,0,0,14,3,16,0,17,4,15,0,18,0,9,0,7,0,48,7,30,0,43,33,21,0,58,54,7,0,58,0,157
314021577,68,0,0,68,0,70,0,5,0,3,0,0,0,0,65,0,0,65,0,75,0,4,0,4,27,3,0,30,7,0,0,8,0,35,3,4,0,3,24,5,0,26,0,0,0,0,0,32,5,23,0,30,45,24,0,64,3,5,0,8,0,100,8,20,0,31,8,14,0,20,0,0,0,8,0,57,11,69,0,79,22,52,0,68,6,19,0,28,8,181,37,123,0,161,122,89,0,214,187,31,0,213,4,590
314021578,37,0,0,40,0,40,0,4,0,4,0,0,0,0,35,0,0,35,0,39,3,0,0,5,18,0,0,18,9,0,0,9,0,30,0,3,0,3,12,3,0,23,0,0,0,0,0,27,7,20,0,29,43,9,0,51,5,0,0,4,0,86,8,15,0,20,21,7,0,27,0,0,0,0,0,42,7,30,0,37,19,28,0,41,0,13,0,16,0,92,23,73,0,97,109,45,0,158,102,14,0,117,5,377
314021579,267,0,0,267,0,275,4,6,0,8,3,0,0,3,339,0,0,339,0,347,5,9,0,24,101,10,0,109,55,0,0,54,0,184,9,21,0,33,143,11,0,156,0,6,0,7,0,196,39,61,0,97,334,87,0,426,11,10,0,20,6,547,26,47,0,73,67,62,0,129,10,7,0,18,0,226,41,165,0,206,61,198,0,263,10,66,0,81,13,562,134,314,0,443,719,366,0,1083,844,89,3,931,20,2485
314031391,16,0,0,16,0,16,0,0,0,0,0,0,0,0,19,0,0,19,3,19,0,6,0,6,3,0,0,3,5,0,0,5,0,6,0,4,0,4,9,0,0,12,0,0,0,0,0,8,6,6,0,13,28,11,0,39,3,0,0,3,0,61,4,6,0,12,3,14,0,14,3,3,0,4,0,28,5,14,0,22,17,37,0,53,0,4,0,9,0,75,20,32,0,51,59,61,0,118,46,10,0,54,6,230
314031392,37,0,0,37,0,37,5,0,0,0,0,0,0,0,49,0,0,49,0,53,4,0,0,4,22,0,0,23,9,0,0,9,0,39,0,9,0,11,16,0,0,16,0,0,0,3,0,25,18,22,0,34,40,16,0,59,0,0,0,0,0,95,6,18,0,21,14,15,0,27,0,0,0,0,0,50,11,48,0,57,13,35,0,46,4,15,0,21,0,128,36,92,0,129,107,62,0,167,122,21,0,139,5,445
314031393,7,0,0,7,0,13,0,0,0,0,0,0,0,0,12,0,0,12,0,18,0,5,0,3,7,0,0,7,12,0,0,12,0,23,0,6,0,6,8,4,0,13,0,0,0,0,0,19,0,4,0,6,32,10,0,40,0,0,0,0,0,49,0,4,0,4,11,3,0,18,0,3,0,3,0,26,10,32,6,44,11,44,0,64,3,6,0,5,0,115,15,47,6,63,73,65,0,141,50,13,0,54,4,266
314031394,152,0,0,152,5,151,0,7,0,9,0,0,0,0,167,0,0,169,0,178,11,31,0,41,75,8,0,82,33,0,0,33,0,162,11,45,0,58,116,10,0,125,7,0,0,7,0,191,70,120,0,196,286,101,0,380,7,14,0,26,0,606,26,84,0,112,76,94,0,170,8,10,0,22,5,302,46,204,0,249,69,207,0,274,14,71,0,85,23,635,170,499,6,664,622,421,0,1034,491,96,0,594,34,2330
315011395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,14,0,10,0,10,0,0,0,3,0,0,0,0,6,15
315011396,15,0,0,15,3,17,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,0,0,0,0,0,0,0,4,0,0,4,0,13,0,4,0,7,0,0,0,0,0,0,0,0,3,11,3,9,0,13,4,4,0,10,0,0,0,5,7,27,7,6,0,12,0,14,0,15,0,3,0,3,9,30,14,53,0,56,0,34,0,43,5,5,0,16,34,150,22,69,0,85,9,53,0,62,42,12,3,55,58,263
315011397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,4,0,5,0,3,4,20,4,3,0,7,0,7,0,4,3,4,0,10,7,33
315011398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,6,5,4,0,7,0,9,0,7,0,3,0,3,4,21,3,7,0,11,6,12,0,13,6,3,0,4,3,38
315011399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,11,0,13,0,10,0,17,3,4,0,4,12,42,3,14,0,17,0,15,0,19,11,3,0,21,16,67
315011400,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,4,6,0,0,6,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,7,9,0,0,8,0,0,0,0,3,18,3,7,0,6,5,0,0,8,0,4,0,3,3,19,4,25,0,26,0,20,0,26,3,3,0,6,11,72,5,34,0,41,16,28,0,42,17,12,0,26,21,128
315011401,6,0,0,6,0,7,0,0,0,0,0,0,0,0,4,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,6,0,0,8,0,0,0,0,0,14,3,3,0,3,4,11,0,11,0,0,0,0,0,26,6,18,0,22,6,32,0,37,0,3,0,7,23,82,10,19,0,25,18,40,0,60,19,3,0,26,33,140
315011402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,11,0,5,0,7,0,8,0,8,0,0,0,0,0,15,11,10,0,25,3,8,0,12,3,5,0,6,3,50,14,31,0,37,4,18,0,18,7,5,0,10,5,77
315011403,20,0,0,20,0,20,0,4,0,0,0,0,0,0,21,0,0,21,0,23,0,12,0,12,0,0,0,0,7,0,0,7,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,17,3,4,0,7,0,0,0,3,0,33,3,9,0,12,5,11,0,19,0,0,0,0,0,27,9,32,0,40,8,42,0,56,0,5,0,4,7,105,21,69,0,87,22,57,0,78,65,4,0,73,7,245
315021404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,9,3,11,0,16,0,0,0,0,4,26,4,5,0,9,3,15,0,18,0,0,0,0,0,31,0,14,0,14,6,30,0,36,0,3,0,3,19,68,10,20,0,34,14,54,0,66,0,4,0,8,20,134
315021405,94,0,0,94,0,93,0,0,0,0,0,0,0,0,93,0,0,93,0,97,4,9,0,17,0,0,0,0,23,0,0,29,0,45,0,12,0,16,3,0,0,5,0,0,0,0,0,18,18,61,0,81,33,24,0,59,3,4,0,10,0,148,14,33,0,46,24,54,0,76,0,0,0,9,3,127,21,121,0,142,26,171,0,204,8,52,0,58,26,428,65,239,0,306,87,252,0,345,319,56,0,377,34,1060
315021406,12,0,0,12,0,13,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,3,0,3,0,0,0,0,0,0,0,0,4,7,0,6,0,10,0,0,0,4,0,0,0,0,0,12,0,25,0,31,5,11,0,22,0,0,0,4,3,53,3,17,0,23,0,30,0,33,0,4,0,4,4,62,7,56,0,61,6,74,0,79,4,13,0,20,25,185,16,111,0,130,16,115,0,130,33,18,0,48,38,349
315021407,15,0,0,15,0,18,0,0,0,5,0,0,0,0,19,0,0,19,0,15,0,5,0,5,10,0,0,12,4,0,0,7,0,21,0,3,0,4,3,0,0,7,0,0,0,0,0,10,10,8,0,18,19,9,0,17,0,5,0,5,3,43,4,9,0,15,6,5,0,16,0,0,0,0,0,31,10,18,0,32,7,36,0,43,3,8,0,8,14,101,23,50,0,72,46,56,0,97,54,14,0,60,19,253
315031408,14,0,0,14,0,22,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,5,0,0,0,3,8,0,0,8,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,3,5,8,0,12,7,7,0,15,0,0,0,0,0,33,0,3,0,3,0,10,0,7,0,0,0,0,0,14,0,14,0,17,8,37,0,45,0,3,0,9,9,75,5,30,3,42,21,46,0,70,54,3,0,58,11,178
315031409,11,0,0,11,0,11,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,10,0,14,8,5,0,11,0,0,0,0,0,28,3,3,0,10,3,10,0,14,0,0,4,7,0,27,14,20,0,30,9,25,0,29,0,0,0,0,8,75,18,39,0,54,20,45,0,62,40,10,4,56,12,179
315031410,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,3,5,0,0,3,0,0,0,0,0,9,0,3,0,9,4,3,0,5,0,0,0,0,4,12,0,3,0,3,0,3,0,8,0,0,0,0,0,11,0,13,0,15,0,9,0,13,0,3,0,7,6,34,4,27,0,31,11,16,0,31,11,5,0,13,8,79
315031411,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,6,0,0,0,0,0,19,3,0,0,4,0,4,0,4,0,0,0,0,0,11,0,11,0,14,3,13,0,17,0,0,0,5,8,49,3,17,0,23,8,23,0,32,13,0,0,16,7,84
315031412,18,0,0,18,0,18,0,4,0,3,0,0,0,0,18,0,0,18,0,24,0,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,0,6,3,13,0,12,0,0,0,0,0,24,0,5,0,11,5,3,0,5,0,0,0,0,0,18,9,28,0,36,8,40,0,42,0,8,0,7,9,101,8,44,0,56,18,52,0,72,55,8,0,61,11,205
316011413,66,0,0,68,0,67,4,10,0,10,0,0,0,0,94,0,0,94,0,108,0,15,0,10,55,9,0,62,25,0,0,30,0,107,10,26,0,32,49,6,0,55,0,0,0,0,0,83,31,55,0,88,135,37,0,174,0,3,0,6,0,267,18,39,0,59,64,33,0,94,3,8,0,4,3,169,29,138,3,167,57,118,0,178,11,44,0,50,30,424,99,277,3,374,361,200,0,561,256,56,3,318,30,1287
316011414,43,0,0,43,0,47,3,0,0,3,0,0,0,0,60,0,0,60,0,61,0,7,0,5,20,12,0,25,10,0,0,10,0,46,0,6,0,3,29,0,0,30,0,0,0,0,0,37,8,19,0,29,80,21,0,99,3,0,0,4,0,137,6,14,0,23,27,21,0,48,0,5,0,5,0,74,10,62,0,67,35,104,0,132,0,22,0,26,4,235,30,102,0,140,182,161,0,341,151,29,0,175,11,669
316011415,20,0,0,20,0,20,0,0,0,0,0,0,0,0,16,0,0,16,0,19,3,0,0,4,7,0,0,6,3,0,0,3,0,14,0,0,0,0,12,6,0,11,0,0,0,0,0,18,6,15,0,19,25,9,0,30,0,0,0,0,0,53,4,4,0,4,4,4,0,10,0,0,0,0,0,15,8,36,0,39,17,28,0,45,4,13,0,11,5,96,16,56,0,77,55,46,0,102,47,11,0,62,5,236
316011416,75,0,0,75,0,78,0,4,0,0,0,0,0,3,78,0,0,78,0,85,5,4,0,9,41,0,0,41,5,0,0,5,0,54,0,0,0,3,47,7,0,54,0,0,0,0,0,64,12,14,0,31,129,36,0,169,3,3,0,3,0,202,0,14,0,15,63,37,0,96,0,6,0,6,3,125,13,47,0,59,103,178,0,292,3,20,0,23,3,374,35,86,0,121,386,263,0,652,256,25,0,284,4,1067
