POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
101061542,26,57,0,3,81,0,0,0,0,4,9,14,5,0,22,0,0,0,0,4,29,63,0,0,94,0,5,0,0,6,0,8,0,0,12,0,9,6,0,14,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9,22,23,0,0,42,5,8,0,0,9,5,7,0,0,8,3,0,0,0,7,4,3,0,0,7,0,0,0,0,0,5,6,0,0,14,6,7,0,0,10,124,216,21,4,358,138,98,0,10,247,0,0,0,0,0,20,11,0,0,27,0,0,0,0,0,38,15,0,0,58,5,0,0,0,5,14,5,0,0,21,5,9,3,0,22,9,6,0,0,11,0,0,0,0,4,0,0,0,0,4,4,0,0,0,4,30,3,0,0,36,10,0,0,0,16,0,0,0,0,3,25,5,0,0,24,16,0,0,0,21,14,0,0,0,14,21,10,0,0,25
101061543,15,15,5,0,36,0,3,0,0,3,0,21,5,0,27,0,0,0,0,0,24,51,4,0,70,0,12,0,0,11,4,14,10,0,29,0,19,0,0,15,6,13,4,0,24,0,0,0,0,0,0,11,5,0,13,5,4,0,0,11,3,13,4,0,15,4,5,3,0,13,0,0,0,0,0,0,4,0,0,3,3,11,0,0,20,0,3,0,0,3,0,9,0,0,11,3,6,0,0,8,70,206,47,0,322,34,32,0,4,74,4,0,0,0,4,10,7,0,0,18,4,0,0,0,4,43,27,0,0,73,9,0,0,0,9,15,21,0,0,36,3,15,0,0,19,13,6,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,16,7,5,0,21,18,9,0,0,23,4,0,0,0,5,10,0,0,0,9,28,7,0,0,37,7,3,0,0,11,34,11,0,0,50
101061544,33,94,7,0,136,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,7,17,0,0,23,0,8,0,0,8,0,3,5,0,10,0,6,0,0,12,8,7,4,0,17,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,9,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,8,0,0,10,72,155,10,4,243,147,117,0,10,276,0,3,0,0,3,10,10,0,0,20,0,0,0,0,0,24,12,0,0,32,0,0,0,0,0,10,10,0,0,20,4,8,0,0,11,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,8,0,0,0,8,0,0,0,0,0,10,0,0,0,10,11,0,0,0,11,3,0,0,0,3,13,7,0,0,19
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17,24,0,0,41,0,4,0,0,5,0,13,0,0,16,6,7,3,0,20,0,0,0,0,0,3,5,0,0,6,4,5,0,0,5,5,0,7,0,11,29,28,0,0,54,0,0,0,0,5,0,0,0,0,8,9,12,0,0,19,8,5,0,0,16,4,3,0,0,4,0,0,0,0,0,5,9,0,0,10,95,126,14,0,232,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,58,13,0,0,68,3,0,0,0,5,7,0,0,0,9,0,13,0,0,14,0,0,0,0,0,4,0,0,0,5,6,0,0,0,6,0,0,0,0,5,57,0,0,0,56,20,5,0,0,25,0,0,0,0,0,22,0,0,0,19,20,5,0,0,27,14,0,0,0,14,13,0,0,0,15
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23,64,0,0,87,0,0,0,0,0,7,10,0,0,17,3,4,0,0,8,0,11,0,0,7,0,5,0,0,4,13,9,0,0,15,5,6,0,0,17,39,33,4,0,76,0,4,0,0,9,4,3,0,0,5,7,4,0,0,7,0,0,3,0,7,10,4,0,0,11,0,0,0,0,5,5,8,0,0,21,120,177,12,0,307,7,0,0,0,5,5,0,0,0,5,10,0,0,0,6,0,0,0,0,0,75,19,0,0,97,3,0,0,0,3,5,0,0,0,13,5,0,0,0,4,0,0,0,0,3,4,0,0,0,10,3,0,0,0,3,0,0,0,0,0,51,7,0,0,56,22,3,0,0,24,0,0,0,0,0,17,0,0,0,16,16,0,0,0,22,25,0,0,0,21,24,0,0,0,24
102011030,15,52,8,0,79,4,12,0,0,11,18,56,26,0,102,0,0,0,0,3,10,58,5,0,71,0,5,8,0,14,3,18,0,0,22,0,4,3,0,7,6,25,0,0,38,0,0,0,0,0,0,4,0,0,4,3,3,0,0,4,11,20,0,0,27,4,6,0,0,14,0,0,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,3,6,10,0,0,20,6,18,5,0,32,98,299,57,0,459,74,31,0,3,110,4,0,0,0,4,14,8,0,0,22,0,0,0,0,0,34,4,0,0,41,4,5,0,0,19,5,6,0,0,16,6,4,0,0,13,11,5,0,0,10,4,0,0,0,4,0,0,0,0,0,5,0,0,0,4,13,0,0,0,14,18,0,0,0,18,0,0,0,0,0,5,0,0,0,5,7,5,0,0,16,10,0,0,0,9,19,3,0,0,23
102011031,0,0,0,0,6,0,0,0,0,0,0,27,0,0,29,0,0,0,0,0,16,61,3,0,81,10,11,4,0,23,4,69,12,0,89,0,23,10,0,32,4,5,0,0,10,0,5,0,0,9,14,30,0,0,44,8,19,4,0,26,35,70,4,0,116,0,10,0,0,17,4,3,0,0,5,8,14,3,0,21,22,81,9,0,114,0,6,5,0,16,9,32,0,0,38,8,16,4,0,27,156,481,59,0,699,5,0,0,0,5,0,0,0,0,0,15,0,0,0,16,0,0,0,0,0,55,18,0,0,70,3,0,0,0,7,19,18,3,0,39,6,6,0,0,15,5,0,0,0,5,8,0,0,0,8,9,3,0,0,13,5,0,0,0,10,55,15,0,0,68,27,10,0,0,33,0,0,0,0,0,35,4,0,0,42,98,27,4,0,126,9,5,0,0,16,49,16,0,0,61
102011032,0,5,0,0,4,0,0,0,0,0,14,63,16,0,90,0,5,0,0,3,29,131,18,0,174,4,29,6,0,46,6,64,9,0,79,7,30,6,0,43,10,17,3,0,27,5,8,0,0,11,8,24,5,0,35,10,31,0,0,45,34,99,11,0,143,12,13,5,0,28,3,3,4,0,12,8,11,0,0,12,28,89,4,0,129,9,13,0,0,22,18,62,0,0,87,7,38,9,0,54,219,732,98,0,1048,3,0,0,0,3,0,0,0,0,0,42,15,0,0,66,0,0,0,0,0,81,30,0,0,114,7,3,0,0,5,26,38,0,0,64,8,24,0,0,37,26,3,0,0,29,13,0,0,0,13,7,0,0,0,10,6,0,0,0,6,67,33,0,0,103,62,8,0,0,63,0,0,0,0,0,28,0,0,0,33,106,57,3,0,164,30,3,0,0,33,65,22,0,0,90
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,20,0,0,28,0,0,0,0,3,0,0,0,0,6,0,5,0,0,3,4,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,6,9,0,0,12,5,4,0,0,8,0,0,0,0,0,0,3,0,0,4,4,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,40,53,0,0,92,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,8,0,0,0,8,0,0,0,0,0,4,0,0,0,4,11,0,0,0,11,3,0,0,0,3,6,0,0,0,7
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,32,0,0,45,0,3,0,0,11,4,0,0,0,12,0,6,6,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,20,0,0,23,0,5,0,0,8,5,3,0,0,8,0,4,0,0,7,5,11,4,0,22,0,7,0,0,7,4,3,0,0,9,0,0,0,0,6,41,124,17,0,180,0,0,0,0,0,0,0,0,0,0,9,8,0,0,14,0,0,0,0,0,23,11,0,0,36,3,0,0,0,0,7,3,0,0,13,4,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,26,19,0,0,0,21,3,0,0,0,3,4,3,0,0,8,25,13,0,0,41,0,0,0,0,0,24,8,0,0,25
102011035,0,3,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,12,23,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,7,10,0,0,14,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,3,0,0,0,5,0,3,0,0,3,29,65,0,0,95,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,20,10,0,0,33,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,8,0,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,12,4,0,0,17,16,0,0,0,16,0,0,0,0,0,6,3,0,0,8,8,0,0,0,8,3,0,0,0,3,7,0,0,0,7
102011036,0,0,0,0,0,0,0,0,0,0,6,5,5,0,20,0,0,0,0,0,7,31,0,0,47,0,4,0,0,5,0,7,0,0,7,0,6,0,0,5,6,5,4,0,10,5,4,0,0,0,0,0,0,0,3,3,0,0,0,4,13,16,0,0,29,0,3,0,0,3,0,0,0,0,0,4,0,0,0,11,4,11,3,0,14,3,0,0,0,3,0,0,0,0,3,0,0,3,0,7,61,97,19,0,178,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,22,10,0,0,31,0,0,4,0,4,8,3,0,0,9,0,5,0,0,10,32,0,0,0,38,5,0,0,0,5,5,0,0,0,5,0,0,0,0,4,19,0,0,0,18,8,4,0,0,11,0,0,0,0,0,14,0,0,0,12,20,3,0,0,27,9,0,0,0,14,16,0,0,0,20
102011037,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,14,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,6,23,12,0,0,34,0,9,0,0,9,0,0,0,0,0,5,3,0,0,6,11,9,0,0,13,3,0,0,0,3,5,0,0,0,3,0,0,0,0,0,52,57,3,0,115,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,21,4,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,29,14,0,0,0,17,0,0,0,0,0,8,0,0,0,5,20,6,0,0,25,5,0,0,0,5,10,0,0,0,10
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,26,0,0,41,0,4,0,0,3,0,8,0,0,11,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,18,15,0,0,29,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,4,5,0,0,10,5,7,0,0,6,63,76,5,0,137,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,38,20,0,0,57,0,6,0,0,6,3,0,0,0,10,5,3,0,0,5,4,0,0,0,5,5,0,0,0,5,4,0,0,0,4,0,0,0,0,0,24,0,0,0,26,12,0,0,0,13,0,0,0,0,0,6,5,0,0,12,15,4,0,0,13,8,0,0,0,4,12,0,0,0,11
102011039,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,24,52,0,0,76,6,4,0,0,4,5,21,0,0,26,4,32,8,0,41,3,0,0,0,3,7,7,0,0,11,26,16,0,0,44,9,10,0,0,21,46,56,0,0,97,8,9,0,0,21,4,4,0,0,5,0,7,0,0,7,10,23,8,0,34,3,3,0,0,7,3,13,0,0,14,10,15,0,0,23,159,270,22,0,452,4,3,0,0,5,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,67,20,0,0,91,0,0,0,0,0,19,14,0,0,30,7,5,0,0,10,7,0,0,0,9,6,0,0,0,6,3,3,0,0,6,8,3,0,0,14,53,10,0,0,64,32,3,0,0,37,0,0,0,0,0,31,0,0,0,31,38,12,0,0,54,12,0,0,0,12,32,8,0,0,45
102011040,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,23,48,0,0,80,0,4,0,0,6,11,21,0,0,27,8,31,5,0,44,3,6,0,0,10,3,3,0,0,10,7,11,0,0,21,0,17,0,0,19,52,31,0,0,86,8,9,0,0,16,0,0,0,0,3,3,6,0,0,10,9,21,5,0,31,0,4,0,0,3,5,6,0,0,14,6,9,0,0,15,144,235,12,0,389,0,4,0,0,3,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,82,34,0,0,122,0,0,0,0,0,23,12,0,0,30,16,15,0,0,34,13,3,0,0,15,11,0,0,0,10,17,0,0,0,17,3,0,0,0,9,88,8,0,0,91,56,7,0,0,64,5,0,0,0,5,25,3,0,0,28,42,14,0,0,61,28,0,0,0,32,33,6,0,0,45
102011041,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,45,4,0,63,0,0,0,0,4,3,4,5,0,11,4,20,0,0,24,0,3,0,0,5,0,0,0,0,0,3,11,0,0,14,11,11,0,0,17,27,33,0,0,63,0,9,0,0,6,0,0,0,0,0,3,4,0,0,8,6,17,0,0,30,0,8,0,0,10,3,9,0,0,13,5,4,0,0,8,92,185,13,0,287,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,57,27,3,0,85,0,0,0,0,0,7,8,0,0,14,7,9,0,0,16,8,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,53,8,0,0,61,23,6,0,0,28,0,0,0,0,0,11,0,0,0,11,24,5,0,0,30,8,0,0,0,8,25,0,0,0,28
102011042,0,3,0,0,3,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,9,22,0,0,28,0,3,4,0,9,0,9,0,0,12,0,15,3,0,26,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,0,6,0,0,6,20,25,3,0,47,7,5,0,0,7,4,0,0,0,4,3,0,0,0,8,3,15,5,0,26,0,4,0,0,4,3,12,0,0,17,6,8,0,0,16,54,151,18,0,220,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,28,11,0,4,41,5,0,0,0,5,13,18,0,0,25,8,10,0,0,18,10,0,0,0,8,6,0,0,0,6,0,0,0,0,4,6,0,0,0,6,39,12,4,0,55,23,0,0,0,27,3,0,0,0,4,24,0,0,0,27,41,12,0,0,47,3,0,0,0,3,23,19,0,0,40
102011043,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,10,15,0,0,21,0,0,0,0,0,0,6,3,0,17,4,9,0,0,8,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,3,0,0,0,5,15,11,0,0,28,10,0,0,0,11,0,0,0,0,0,0,8,0,0,5,5,14,4,0,30,0,7,0,0,3,10,6,0,0,13,5,5,0,0,8,58,87,11,0,160,0,0,0,0,0,0,0,0,0,0,4,6,0,0,12,0,0,0,0,0,20,11,0,0,36,0,0,0,0,0,7,5,0,0,9,0,4,0,0,7,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,27,34,4,0,0,35,0,0,0,0,0,11,0,0,0,13,32,7,0,0,39,12,0,0,0,9,18,3,0,0,28
102021044,0,0,0,0,0,0,4,0,0,3,5,3,0,0,12,0,0,0,0,0,43,59,0,0,104,0,4,0,0,3,0,16,0,0,26,0,12,0,0,21,7,7,0,0,7,5,0,0,0,3,8,4,0,0,11,3,13,0,0,12,23,25,0,0,46,3,3,0,0,12,4,6,0,0,5,3,5,0,0,3,5,23,0,0,28,0,0,0,0,6,3,5,0,0,9,3,7,0,0,5,114,196,9,0,323,3,0,0,0,3,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,82,30,0,0,112,4,0,0,0,4,19,12,0,0,24,18,5,0,0,23,16,0,0,0,16,6,0,0,0,6,5,0,0,0,6,3,0,0,0,3,42,8,0,0,44,36,12,0,0,47,0,0,0,0,0,21,0,0,0,17,62,11,0,0,79,12,0,0,0,12,41,10,0,0,50
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,26,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,6,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,30,43,3,0,79,0,4,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,32,16,0,0,44,0,0,0,0,0,8,3,0,0,11,6,3,0,0,7,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,16,4,0,0,25,0,0,0,0,0,5,0,0,0,5,15,0,0,0,16,0,0,0,0,0,16,6,0,0,18
102021046,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,24,0,0,38,0,0,0,0,0,0,5,0,0,8,0,4,0,0,11,0,0,0,0,4,4,0,0,0,8,3,0,0,0,3,0,5,0,0,6,4,6,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,36,74,5,0,112,0,0,0,0,0,0,0,0,0,0,13,4,0,0,10,0,0,0,0,0,33,5,0,0,40,0,0,0,0,0,3,8,0,0,8,3,9,0,0,9,6,0,0,0,6,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,17,4,0,0,18,11,0,0,0,15,0,0,0,0,0,4,0,0,0,4,15,6,0,0,19,9,0,0,0,9,11,5,0,0,12
102021047,0,4,0,0,3,0,0,0,0,0,8,40,0,0,44,0,0,0,0,0,32,84,8,0,118,6,4,0,0,9,5,28,0,0,30,0,4,0,0,11,15,20,0,0,41,5,3,0,0,8,9,6,0,0,9,5,0,0,0,7,24,17,0,0,44,5,11,0,0,19,0,0,0,0,4,3,4,0,0,6,11,10,12,0,28,0,4,0,0,8,4,17,0,0,26,5,13,3,0,16,132,277,28,0,439,7,0,0,0,7,0,0,0,0,0,21,7,0,0,32,0,0,0,0,0,72,26,0,0,95,0,3,0,0,6,14,8,0,0,26,7,11,0,0,16,13,3,0,0,13,4,3,0,0,5,6,0,0,0,6,6,0,0,0,6,35,6,0,0,37,24,6,0,0,32,0,0,0,0,0,15,0,0,0,19,38,8,0,0,52,10,0,0,0,14,46,17,0,0,67
102021048,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,15,45,0,0,60,0,0,0,0,0,0,21,0,0,21,0,11,4,0,14,6,5,0,0,14,3,0,0,0,3,3,4,0,0,6,6,5,0,0,15,5,4,0,0,11,0,5,0,0,8,0,3,0,0,3,0,4,0,0,5,9,22,6,0,31,0,0,0,0,5,0,12,0,0,17,6,5,0,0,13,66,153,12,0,236,3,0,0,0,3,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,61,20,0,0,84,3,0,0,0,3,20,3,0,0,23,5,6,0,0,19,11,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,29,3,0,0,32,38,7,0,0,41,0,0,0,0,0,14,4,0,0,17,34,6,0,0,44,3,0,0,0,0,21,8,0,0,27
102021049,5,8,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,28,0,0,37,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,7,7,0,0,21,6,3,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,7,8,6,0,0,9,0,3,0,0,9,48,75,8,0,130,17,7,0,0,23,0,0,0,0,0,4,0,0,0,8,0,3,0,0,4,27,7,0,0,29,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,6,0,0,10,0,0,0,0,0,11,0,0,0,12,4,0,0,0,4,0,0,0,0,3,7,0,0,0,5
