POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
507011159,4,40,0,43,0,45,0,45,0,316,0,316,0,43,0,43,9,679,9,697,0,129,0,128,4,500,0,507,0,413,0,409,4,295,0,305,0,29,0,29,0,73,0,73,0,135,0,135,0,239,0,241,5,137,0,145,25,695,0,718,3,495,0,499,10,680,0,685,12,310,0,322,3,248,0,256,3,362,0,371,88,5875,16,5978
507011160,0,6,0,6,0,5,0,5,0,37,0,37,0,0,0,0,8,147,0,151,0,40,0,35,3,414,0,417,3,291,0,295,0,42,0,42,0,9,0,9,3,38,0,41,0,37,0,37,0,69,0,69,0,58,0,60,8,290,0,293,3,112,0,110,6,521,5,534,0,28,0,28,0,86,0,85,3,73,4,75,35,2297,9,2345
507011161,0,5,0,5,0,17,0,10,0,41,0,41,0,4,0,4,0,136,0,136,0,13,0,13,12,1036,3,1052,14,587,4,605,0,46,0,46,0,24,0,24,0,112,0,112,0,26,0,26,0,112,0,115,0,87,0,87,6,76,0,77,10,511,0,515,10,491,0,496,0,34,0,34,0,173,0,174,0,114,0,119,54,3648,9,3705
507011163,0,5,0,5,0,24,0,24,0,145,0,145,0,21,0,21,0,246,0,248,0,32,0,32,0,80,0,84,3,81,0,84,0,30,0,30,0,6,0,6,0,25,0,25,0,15,0,15,0,49,0,49,0,28,0,28,0,14,0,14,0,209,0,204,0,109,0,109,0,3,0,3,0,105,0,105,0,95,0,95,3,1322,0,1327
507011259,0,69,0,69,0,39,0,37,3,192,0,197,0,33,0,33,0,301,3,304,0,13,0,13,4,256,5,261,0,218,0,221,0,146,0,146,0,8,0,8,0,19,0,19,5,43,0,47,0,144,0,143,0,55,0,54,0,37,0,37,4,317,3,320,0,186,0,185,0,11,0,11,0,80,0,80,0,91,0,91,19,2244,6,2271
507011260,0,10,0,10,0,628,0,633,5,788,3,793,14,970,0,981,20,760,0,782,7,831,0,835,16,1106,0,1121,0,207,0,207,0,620,0,625,0,9,0,9,0,121,0,121,0,107,0,111,0,306,0,307,0,139,0,140,0,118,0,118,4,378,0,380,5,994,4,1004,4,86,0,91,0,253,0,255,8,567,0,575,88,8987,14,9089
507021164,0,7,0,7,0,19,0,19,0,16,0,16,0,0,0,0,0,162,0,159,0,20,0,20,0,111,0,111,8,367,0,372,0,18,0,18,0,41,0,41,0,34,0,34,0,67,0,69,0,190,0,190,0,60,0,60,3,194,0,202,0,129,0,134,0,396,0,396,0,70,0,70,0,149,0,149,0,84,0,84,14,2137,5,2159
507021165,0,124,0,127,0,167,0,167,0,532,3,534,0,25,0,29,17,658,4,671,4,251,3,252,7,1123,6,1132,22,2430,0,2450,10,1898,0,1915,0,183,0,187,0,255,0,255,4,344,0,347,9,1377,0,1384,5,364,0,370,36,1386,6,1425,19,1619,6,1642,60,4067,10,4139,3,445,0,453,12,475,0,484,18,808,8,827,229,18516,43,18789
507021166,0,52,0,52,0,21,0,21,0,199,0,200,0,6,0,6,0,230,0,233,0,144,0,144,5,534,0,543,9,609,0,618,3,147,0,147,0,33,0,31,0,27,0,27,0,54,0,54,5,218,0,221,0,71,0,72,3,93,0,100,12,796,3,804,9,718,0,724,0,106,0,108,10,257,0,261,9,227,0,230,62,4521,10,4589
507021167,0,62,0,62,0,117,0,115,4,1026,0,1031,0,65,0,66,8,548,0,557,5,235,0,236,7,740,0,749,6,137,0,136,3,296,0,302,0,23,0,23,0,10,0,10,0,42,0,43,0,185,0,185,0,115,0,115,0,61,0,63,0,53,0,49,3,120,0,122,0,79,0,79,3,222,0,225,6,399,0,405,51,4528,6,4586
507031169,0,0,0,0,0,20,0,20,0,33,0,33,0,3,0,3,3,113,0,119,0,4,0,4,3,247,0,252,0,77,0,79,0,69,0,69,0,7,0,7,0,14,0,14,0,0,0,0,0,52,0,49,0,49,0,49,0,20,0,20,8,438,0,455,0,219,0,230,0,7,0,7,3,54,0,58,3,55,0,62,29,1491,0,1520
507031170,0,6,0,8,0,16,0,16,3,65,0,70,0,12,0,12,0,64,0,66,0,7,0,7,0,91,0,93,4,72,0,76,0,33,0,33,0,0,0,0,0,4,0,4,0,3,0,3,0,29,0,24,3,42,0,44,6,48,0,46,5,263,0,272,10,396,0,408,0,27,0,27,4,57,0,59,6,42,0,44,50,1269,4,1319
507031172,0,9,0,9,0,53,0,52,0,211,0,208,0,58,0,61,6,349,0,352,3,113,0,115,0,34,0,30,6,148,0,150,3,182,0,189,0,0,0,0,0,11,0,11,0,17,0,17,0,18,0,15,0,25,0,28,0,25,0,25,0,0,0,0,0,13,0,13,0,8,0,8,0,12,0,12,0,117,4,119,29,1397,4,1432
507031173,0,27,0,24,16,960,3,983,51,3155,12,3221,10,537,0,547,26,1621,0,1651,5,302,0,309,0,218,0,217,0,64,0,66,18,574,0,589,0,3,0,3,0,3,0,3,0,92,0,92,0,210,0,210,5,136,0,144,3,84,0,82,0,24,0,24,0,20,0,20,0,7,0,7,0,167,0,165,11,582,0,597,153,8788,21,8958
507031174,0,3,0,3,0,3,0,5,0,24,0,25,0,7,0,7,3,76,0,79,0,11,0,11,11,414,0,428,6,311,0,315,0,43,0,42,0,20,0,20,0,16,0,16,0,61,0,61,0,52,0,62,0,62,0,62,3,208,0,210,14,380,0,394,12,276,0,282,0,58,0,54,0,77,0,76,8,66,0,67,61,2148,10,2219
507031261,6,337,4,346,0,14,0,14,0,48,4,54,0,15,0,15,6,298,0,301,0,35,0,40,0,31,0,37,0,24,0,25,0,57,0,57,0,14,0,14,0,10,0,10,0,12,0,12,0,31,0,31,0,78,0,78,22,703,4,725,0,88,0,90,9,73,0,78,0,33,0,38,0,48,0,48,0,94,0,91,50,2030,10,2088
507041175,0,11,0,11,17,1014,0,1036,0,45,0,45,0,10,0,10,0,452,4,460,0,32,0,30,5,355,0,360,4,613,0,615,0,92,0,95,0,26,0,26,0,150,0,150,0,295,0,296,0,576,0,575,0,119,0,119,0,33,0,34,0,537,0,542,0,447,0,443,0,50,0,50,0,176,0,174,3,192,0,197,36,5214,8,5265
507041176,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,0,0,25,0,25,0,0,0,0,0,9,0,9,0,24,0,24,0,7,0,7,0,4,0,4,0,15,0,15,0,7,0,7,0,35,0,35,0,10,0,10,0,8,0,8,0,291,0,295,0,175,0,175,0,0,0,0,0,13,0,13,0,13,0,13,0,634,0,639
507041177,0,11,0,11,0,22,0,22,0,548,7,553,0,0,0,0,0,162,0,161,0,114,0,113,8,550,0,557,6,381,0,383,0,440,4,450,0,11,0,11,0,46,0,46,0,60,0,61,3,172,0,171,0,81,0,81,0,40,0,40,0,262,0,262,3,547,0,556,0,57,0,57,0,207,0,211,0,139,0,145,25,3851,10,3877
507041178,0,12,0,12,0,75,0,74,3,413,0,423,0,16,0,16,4,498,4,501,0,99,0,99,16,2137,4,2157,9,422,0,427,0,72,0,72,0,74,0,77,0,168,0,168,0,101,0,101,0,605,0,609,0,163,0,163,3,407,0,409,4,317,0,322,3,901,0,908,4,107,0,113,5,394,0,397,5,295,4,304,56,7269,17,7348
507041179,0,3,0,3,0,12,0,12,0,15,0,15,0,6,0,6,0,47,0,44,0,11,0,11,4,345,0,345,5,186,0,192,0,15,0,19,0,7,0,7,0,35,0,35,0,20,0,20,0,78,0,78,0,28,0,31,0,55,0,55,0,735,0,738,0,336,0,340,0,35,0,35,0,84,0,82,0,69,0,66,14,2112,3,2129
507041180,0,7,0,7,0,16,0,16,0,24,0,24,0,3,0,3,0,88,0,88,0,15,0,15,0,132,0,129,0,109,0,113,0,16,0,16,0,11,0,11,0,21,0,21,0,27,0,27,0,123,0,122,0,42,0,37,0,13,0,17,7,477,0,482,0,297,0,295,0,52,0,55,0,65,0,67,0,58,0,58,12,1594,3,1609
507041181,0,10,0,10,0,62,0,63,0,240,0,242,0,14,0,14,7,643,0,646,0,191,0,189,10,1232,7,1237,8,619,0,630,0,84,0,88,0,25,0,31,0,62,0,62,0,139,0,139,0,461,0,459,0,107,3,112,0,124,0,127,5,864,0,868,0,1003,3,1009,0,117,0,117,0,500,0,500,0,295,0,302,41,6785,16,6840
507041182,0,69,0,68,0,26,0,29,4,273,0,280,0,28,0,32,10,280,0,287,0,182,0,180,0,416,0,419,0,379,0,387,0,54,0,54,0,41,0,41,0,51,0,51,0,38,0,41,0,291,0,291,6,163,0,170,11,838,0,851,31,2497,7,2530,68,9214,7,9284,0,41,0,41,0,404,3,413,7,377,0,387,152,15660,23,15827
507041183,0,0,0,0,0,0,0,0,0,21,0,21,0,4,0,4,0,70,0,70,0,5,0,5,0,105,0,111,0,55,0,54,0,18,0,18,0,0,0,0,0,8,0,8,0,0,0,0,0,36,0,36,0,31,0,31,3,17,0,18,3,135,0,136,0,299,0,299,0,5,0,5,0,50,0,50,0,21,0,22,8,886,0,895
507041184,0,0,0,0,0,3,0,3,0,11,0,11,0,0,0,0,0,37,0,37,0,6,0,6,0,105,0,105,0,61,0,61,0,12,0,12,0,10,0,10,0,18,0,18,0,35,0,35,0,77,0,77,0,19,0,19,0,11,0,9,0,121,0,122,0,130,0,133,0,0,0,0,0,22,0,22,0,29,0,29,0,706,0,709
507051186,0,3,0,3,0,0,0,0,0,8,0,8,0,0,0,0,0,38,0,38,0,0,0,0,0,72,0,75,6,100,0,108,0,11,0,11,0,5,0,5,0,10,0,10,0,0,0,0,0,21,0,21,0,38,0,38,4,60,0,66,6,182,0,192,34,1644,5,1680,0,7,0,7,0,22,0,22,0,51,0,50,50,2267,6,2322
507051187,0,10,0,10,0,47,0,42,0,92,0,96,0,5,0,5,10,312,0,318,0,52,0,52,8,449,0,459,4,210,0,216,0,110,0,112,0,11,0,11,0,20,0,20,0,48,0,54,0,112,0,110,0,74,0,74,0,26,0,31,8,496,6,506,4,441,0,447,0,108,0,108,4,201,0,203,3,168,0,169,47,2987,3,3039
507051188,0,77,0,82,5,215,0,216,17,1101,5,1122,0,62,0,65,18,1202,0,1218,13,263,0,280,33,1849,6,1889,14,899,0,918,10,637,0,649,0,111,0,114,0,142,0,149,5,227,0,234,0,365,0,364,8,460,0,471,109,3791,8,3904,7,1059,0,1066,25,1636,4,1668,0,129,0,134,15,661,0,680,23,652,7,684,320,15548,32,15901
507051189,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,26,0,26
507051190,0,5,0,5,0,12,0,12,0,24,0,24,0,5,0,5,0,114,0,119,0,6,0,6,4,189,0,194,3,133,0,132,0,29,0,33,0,8,0,10,0,8,0,8,0,17,0,17,0,82,0,82,3,48,0,47,0,24,0,24,8,421,0,433,3,391,0,394,0,11,0,11,3,58,0,66,0,60,0,60,23,1646,3,1673
507051191,0,0,0,0,0,18,0,22,0,32,0,31,0,3,0,3,8,258,0,262,0,7,0,7,5,402,0,406,9,287,0,296,0,44,0,44,0,10,0,10,0,31,0,31,0,41,0,41,0,121,0,117,0,70,0,70,0,28,0,28,7,632,3,643,0,227,0,227,0,53,0,53,4,115,0,119,0,86,5,90,34,2477,10,2517
507051192,0,0,0,0,0,15,0,15,0,23,0,23,0,0,0,0,0,98,0,103,0,4,0,4,7,205,0,216,3,124,0,127,0,25,0,25,0,0,0,0,0,5,0,10,0,15,0,15,0,25,0,25,0,49,0,51,0,18,0,17,6,335,0,342,3,331,0,333,0,8,0,8,0,62,0,69,0,44,0,46,23,1395,0,1420
507051193,0,6,0,6,0,3,0,6,0,9,0,9,0,3,0,3,5,71,0,74,0,9,0,9,11,490,0,503,6,329,0,338,0,9,0,16,0,11,0,11,0,8,0,8,0,9,0,9,0,52,0,52,0,37,0,39,0,83,0,88,6,467,0,481,9,268,5,281,0,21,0,21,0,82,0,82,0,55,0,55,40,2037,8,2082
507051312,0,36,0,36,0,10,0,11,0,53,0,59,0,4,0,4,6,90,0,92,0,7,0,14,13,862,3,877,13,674,0,692,0,48,0,48,0,18,0,18,0,34,0,34,0,19,0,19,3,124,0,128,0,69,0,69,0,41,0,41,0,246,4,249,3,260,0,262,3,63,0,67,3,187,0,188,4,90,0,95,47,2939,9,2994
507051313,0,40,0,44,0,21,0,26,0,48,0,48,0,3,0,3,0,207,0,211,0,11,0,11,0,129,0,128,0,136,0,136,0,66,0,66,0,11,0,10,0,36,0,36,3,31,0,34,0,100,0,102,0,78,0,77,0,21,0,20,12,956,0,966,8,280,0,289,0,14,0,12,4,115,0,116,0,83,0,83,27,2391,4,2419
507051314,0,36,0,36,0,10,0,10,0,21,0,23,0,0,0,0,0,37,0,34,0,7,0,7,0,124,0,124,0,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,0,3,0,3,0,5,0,5,0,10,0,6,0,29,0,29,4,52,0,55,0,29,0,29,0,21,0,22,5,413,0,419
509011225,6,110,0,116,0,3,0,3,5,239,0,244,3,77,0,77,16,616,0,639,4,151,0,153,32,1569,3,1603,25,1106,3,1135,4,323,0,333,0,93,0,94,9,175,0,186,0,187,0,187,7,472,0,481,11,243,0,254,12,630,6,642,18,823,7,846,57,2717,11,2781,3,153,0,162,18,507,3,526,10,317,3,330,238,10513,41,10788
509011226,7,557,5,567,0,16,0,18,0,63,0,67,0,7,0,7,0,36,0,36,0,21,0,26,0,34,0,34,0,55,0,56,0,22,0,22,0,4,0,4,0,4,0,4,0,5,0,5,3,33,0,31,0,16,0,16,0,3,0,3,6,191,0,198,0,15,0,15,0,3,0,3,0,11,0,16,0,49,0,52,17,1162,5,1186
509011227,0,29,0,29,0,0,0,0,0,5,0,7,0,5,0,6,0,45,0,51,0,7,0,7,9,95,0,97,0,29,0,29,0,35,0,35,0,5,0,5,0,6,0,6,0,0,0,0,0,37,0,36,0,14,0,14,6,79,0,83,0,89,0,91,0,29,0,31,0,5,0,5,0,20,0,19,0,19,0,18,20,545,4,568
509011228,3,231,0,233,0,6,0,6,0,153,0,156,0,9,0,9,0,157,0,157,0,18,0,18,6,207,4,211,0,223,0,226,0,52,0,57,0,8,0,14,0,19,0,19,0,25,0,25,0,97,3,104,0,59,0,59,0,122,0,125,7,245,0,245,7,194,0,198,0,24,0,24,0,63,0,63,0,75,3,82,23,1996,15,2037
509011229,9,751,5,764,0,0,0,0,0,31,0,33,0,5,0,5,0,57,0,58,4,77,0,82,5,35,0,37,0,59,0,59,0,56,0,56,0,4,0,4,0,3,0,3,0,0,0,0,0,12,0,12,0,11,0,11,5,74,0,81,3,127,0,134,3,45,0,52,0,5,0,5,0,20,0,21,0,44,0,46,37,1419,6,1459
509011230,4,315,3,326,0,10,0,3,7,267,0,279,4,19,0,23,5,63,0,74,0,100,0,108,4,181,5,188,6,96,0,108,0,61,0,59,0,4,0,7,0,31,0,33,0,15,0,13,0,44,0,44,0,35,0,35,6,114,0,121,12,175,3,191,11,245,0,258,3,5,0,10,3,83,0,89,5,82,0,89,99,1932,14,2049
509011231,10,979,7,994,0,0,0,0,3,69,0,75,0,10,0,10,5,69,0,74,0,27,0,30,7,54,0,58,0,37,0,38,4,82,0,90,0,0,0,0,0,11,0,11,0,4,0,4,0,37,0,37,0,10,0,10,9,86,0,97,0,122,0,124,4,68,0,72,0,4,0,7,0,36,0,43,5,73,3,83,46,1786,20,1848
509011232,0,61,0,61,0,3,0,3,0,47,0,45,0,17,0,17,0,113,0,117,0,27,0,27,0,31,0,31,0,36,0,36,0,14,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,31,0,31,0,31,0,31,7,240,0,247,0,38,0,38,0,24,0,24,0,30,0,28,0,17,0,17,0,36,0,37,13,798,0,816
509011233,3,183,0,190,0,19,0,19,3,230,0,234,0,90,0,95,10,425,0,436,3,181,0,181,8,240,0,244,3,109,0,107,9,171,4,176,0,10,0,10,0,29,0,29,0,28,0,28,0,59,0,60,0,59,0,59,0,85,0,86,12,493,0,511,4,161,0,164,0,3,0,3,0,128,0,135,0,123,0,129,68,2819,4,2891
509011234,6,604,6,615,0,8,0,10,10,425,4,436,0,3,0,3,0,83,0,83,0,33,0,33,9,112,0,123,4,66,3,74,0,107,0,112,0,0,0,0,0,21,0,19,0,10,0,10,0,43,0,43,0,26,0,30,6,112,0,114,5,133,0,145,4,142,0,149,0,5,0,5,0,53,0,56,0,81,3,86,53,2079,18,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,290,4,289,7,208,0,214,0,67,0,67,0,5,0,6,3,154,0,165,0,36,0,37,4,83,0,88,0,47,0,47,3,87,0,93,0,0,0,0,0,12,0,12,0,4,0,4,0,45,0,42,0,60,0,61,0,80,0,78,8,149,0,154,0,34,0,34,0,17,0,15,3,44,0,46,0,81,0,84,33,1506,15,1549
509021237,4,471,0,480,0,8,0,9,0,88,0,89,0,17,0,14,3,52,0,52,0,47,0,48,0,89,0,90,0,41,0,40,4,42,0,42,0,4,0,4,0,8,0,8,0,7,0,7,0,11,0,11,0,14,0,14,0,93,0,97,3,181,0,179,4,125,0,130,0,10,0,10,0,22,0,24,0,63,0,62,26,1382,6,1416
509021238,4,613,0,622,0,6,0,6,0,25,0,25,0,8,0,14,10,39,0,46,0,111,0,113,4,89,0,96,0,67,0,67,4,91,3,98,0,6,0,6,0,29,0,26,0,8,0,8,0,18,0,18,4,14,0,22,4,124,0,125,5,141,0,143,4,120,0,123,0,8,0,8,0,56,0,55,5,50,0,57,43,1631,10,1687
509021239,30,1311,20,1361,6,299,0,307,5,148,0,154,0,35,0,35,12,348,3,368,0,57,0,58,3,240,0,246,4,254,0,256,0,107,0,107,0,13,0,13,0,29,0,26,0,31,0,31,0,50,0,50,3,74,0,80,4,173,4,177,5,179,0,181,5,119,0,123,0,29,0,32,5,87,0,91,8,161,6,175,98,3721,34,3855
509021240,4,529,0,541,0,31,0,28,0,75,0,70,4,53,0,55,6,126,0,133,0,129,0,135,6,166,0,170,10,101,5,114,0,123,0,125,0,20,0,20,0,24,0,24,0,10,0,10,0,37,0,38,0,32,0,32,3,143,0,149,7,201,0,216,11,231,0,241,0,12,0,14,4,82,0,85,5,81,0,81,67,2192,13,2271
509021241,14,755,5,777,5,28,0,29,4,110,0,111,5,26,0,33,0,77,0,75,3,115,0,123,7,128,0,134,0,84,0,88,8,84,0,97,0,0,0,0,0,35,0,35,0,8,0,8,0,48,0,51,4,16,0,24,14,100,0,109,16,204,0,216,10,138,0,150,0,17,0,18,10,76,0,86,7,79,0,84,102,2134,5,2244
509021242,0,514,5,518,20,867,0,894,0,25,0,25,0,11,0,11,4,105,0,112,0,26,0,26,0,55,0,55,0,62,0,60,0,61,0,64,0,6,0,6,0,5,0,5,0,3,0,3,0,11,0,11,0,16,0,16,0,105,0,113,0,94,0,96,0,85,0,89,0,3,0,3,0,42,0,44,0,55,6,61,39,2156,9,2202
509021243,0,252,4,259,4,16,0,24,6,329,0,343,3,94,0,102,10,282,0,288,0,157,0,157,7,477,0,487,14,256,0,275,8,193,3,201,0,13,0,13,0,46,0,46,0,53,0,53,0,125,0,129,3,92,0,98,17,600,0,617,19,479,0,500,33,770,0,808,0,31,0,33,3,185,0,189,13,198,8,226,157,4652,24,4828
509021244,0,135,0,139,0,45,0,45,0,44,0,48,0,5,0,5,4,90,0,96,0,8,0,8,3,75,0,72,0,52,0,52,0,37,0,39,0,0,0,0,0,10,0,10,0,17,0,17,0,42,0,37,0,27,0,27,6,57,0,65,0,74,0,74,0,53,0,53,0,12,0,12,0,32,0,32,3,46,0,52,16,852,0,871
509021245,3,428,7,430,0,7,0,10,0,43,0,44,5,46,0,48,0,77,3,81,0,49,0,46,7,111,0,119,0,103,0,105,0,51,0,57,0,4,0,4,0,12,0,12,0,10,0,10,0,67,0,66,0,29,0,29,0,80,0,83,7,119,0,127,3,158,0,170,0,12,0,12,0,38,0,38,5,68,4,69,35,1500,18,1554
509031246,5,594,0,597,0,3,0,3,0,17,0,17,0,9,0,9,0,48,0,50,0,63,0,67,7,90,0,91,4,57,0,64,5,63,0,63,0,5,0,5,0,18,0,18,0,0,0,0,0,26,0,28,0,15,0,19,13,96,0,106,9,95,0,105,0,127,0,130,0,5,0,5,0,47,0,50,3,40,3,38,31,1419,13,1464
509031247,4,1114,6,1125,0,250,0,250,0,23,0,27,0,18,0,18,3,93,0,98,0,95,0,95,6,90,0,89,0,71,0,74,4,96,0,101,0,0,0,0,0,22,0,22,0,13,0,13,0,10,0,10,4,29,0,28,5,132,0,136,3,156,0,156,0,110,0,111,0,5,0,5,0,55,0,51,0,63,0,67,36,2442,13,2485
509031248,0,77,0,86,80,1607,6,1688,13,364,6,378,0,11,0,11,0,196,0,196,0,62,0,65,6,42,5,44,10,123,0,140,0,16,0,16,0,0,0,0,0,0,0,0,0,7,0,7,0,22,0,22,0,54,0,59,0,74,0,76,0,77,0,82,3,38,0,37,0,14,0,15,0,43,0,42,3,71,3,83,119,2900,26,3039
509031249,0,122,0,122,0,0,0,3,0,84,0,93,0,35,0,37,4,81,3,83,0,58,0,64,7,220,5,230,3,86,0,87,0,102,0,104,0,13,0,13,0,63,0,66,0,17,0,17,0,52,0,52,0,38,0,43,4,140,0,144,10,291,0,303,18,478,3,499,0,26,0,23,5,107,0,111,0,74,0,82,69,2093,19,2182
509031250,14,924,10,944,0,5,0,5,0,73,0,73,0,8,0,8,0,71,0,70,0,54,0,53,0,88,0,93,0,59,0,69,0,80,0,79,0,0,0,0,0,6,0,6,0,5,0,5,0,26,0,26,0,9,0,9,3,99,0,108,0,100,0,99,0,95,0,93,0,8,0,8,0,52,0,55,0,65,0,70,28,1810,19,1859
510011262,8,109,0,114,16,46,0,58,12,105,0,113,15,90,0,105,57,437,3,494,0,67,0,71,55,591,0,649,41,699,5,744,37,513,3,558,20,51,0,67,3,52,0,57,3,108,0,111,29,195,0,229,34,226,4,265,114,526,0,635,149,727,0,881,237,1201,6,1440,22,96,0,120,46,246,0,294,76,287,6,363,966,6365,39,7364
510011263,36,114,4,144,29,283,0,315,0,15,0,20,9,6,0,22,20,109,8,126,0,12,0,9,28,104,0,132,8,109,0,117,12,70,0,76,4,5,0,10,4,3,0,10,0,22,0,22,8,28,0,36,18,53,0,70,67,210,0,274,177,255,0,434,133,304,3,445,26,42,0,64,41,53,0,94,43,46,3,93,664,1834,22,2523
510011264,8,48,0,55,15,176,0,192,0,4,0,4,0,4,0,10,7,32,0,45,0,6,0,6,18,25,0,46,9,60,0,69,3,0,0,8,7,0,0,4,0,0,0,0,0,6,0,6,3,18,0,23,22,41,0,67,39,60,0,94,87,121,0,212,84,96,0,180,21,8,0,27,3,18,0,25,31,18,5,56,360,745,8,1119
510011265,40,292,6,345,28,106,0,133,0,41,0,43,14,44,0,58,35,205,3,241,0,33,0,34,21,203,4,223,17,318,0,330,20,199,4,223,0,27,0,27,4,23,0,26,0,27,0,28,14,65,0,80,37,115,0,152,54,268,4,324,70,299,0,369,102,450,0,553,13,33,0,51,17,112,0,124,69,115,0,181,546,2957,27,3529
510011266,14,120,0,131,5,16,0,19,0,4,0,4,4,3,0,6,11,28,0,39,0,9,0,7,9,34,0,46,11,87,4,105,6,20,0,22,4,0,0,3,0,3,0,3,0,0,0,0,0,12,0,11,8,11,0,21,24,15,0,41,39,59,0,98,25,15,0,41,14,9,0,23,0,9,0,11,9,6,0,12,180,449,6,632
510021267,17,83,0,97,627,10012,37,10674,4,123,0,122,4,51,0,57,37,1119,6,1168,6,144,0,147,4,26,0,33,15,489,0,506,10,117,0,127,0,0,0,0,0,4,0,4,7,58,0,64,0,133,0,135,16,375,0,393,15,49,0,70,33,52,0,83,12,40,0,51,17,3,0,21,11,91,0,94,14,263,3,283,835,13245,52,14131
510021268,0,10,0,10,127,1682,4,1819,4,34,0,34,3,75,0,77,8,273,10,291,0,130,0,133,12,153,4,164,11,183,0,192,9,154,3,164,0,3,0,3,0,3,0,3,3,55,0,65,5,37,0,41,3,131,0,139,20,124,0,140,20,153,0,174,17,150,0,168,8,17,0,24,9,106,0,109,10,81,3,89,263,3549,25,3840
510021269,13,20,0,35,278,2210,12,2496,20,289,0,310,11,143,0,154,40,603,0,646,6,252,0,259,9,174,4,180,14,179,0,194,40,993,9,1039,0,19,0,19,0,8,0,8,9,134,0,141,4,107,0,110,11,143,0,158,11,217,0,230,9,118,0,123,11,105,0,113,3,19,0,22,15,201,0,213,43,286,4,332,543,6212,30,6787
510021270,0,0,0,0,64,291,0,358,0,20,0,20,0,8,0,8,18,139,0,155,0,15,0,15,23,270,3,294,17,220,0,240,11,93,3,100,3,14,0,10,3,16,0,24,0,33,0,33,12,53,0,61,10,79,0,83,27,194,0,231,45,417,0,456,93,567,3,661,6,20,0,26,19,92,0,110,40,80,0,123,379,2616,11,3008
510031271,0,73,6,78,566,7773,36,8371,0,136,0,140,5,104,0,111,57,1522,7,1587,0,176,0,179,8,114,0,125,23,735,3,768,11,294,0,305,0,18,0,18,0,3,0,3,5,150,0,153,4,206,0,204,30,355,0,389,9,202,0,206,25,256,0,279,13,170,0,187,0,15,0,16,13,137,0,148,34,425,4,461,804,12863,62,13727
510031272,4,6,0,11,50,749,0,803,8,184,0,188,14,186,0,197,41,971,4,1016,6,159,0,162,17,579,0,605,23,538,0,559,21,531,0,553,0,45,0,41,0,46,0,42,10,212,0,224,7,192,0,201,32,291,0,327,23,516,0,540,34,713,3,746,27,646,0,674,5,67,0,74,16,321,4,335,29,339,5,374,359,7283,29,7675
