POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,4,0,0,5,0,0,0,0,10,0,3,0,4,0,0,0,0,0,5,0,8,0,0,4,0,0,0,0,11,0,10,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,10,54,0,6,12,0,0,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,3,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,6,8,15,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,0,7,13,0,0,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,3,0,14,0,3,4,19,3,0,4,3,0,39,0,4,0,10,3,0,12,5,0,33,0,3,0,9,9,0,3,4,0,30,0,12,0,3,6,0,0,5,0,26,6,8,7,6,13,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,31,10,60,37,0,16,21,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,3,0,18,0,9,0,8,8,0,0,0,0,16,0,15,0,11,11,0,0,3,0,44,0,23,0,0,16,0,0,4,0,40,4,16,0,0,3,0,0,0,0,30,0,22,0,0,8,0,0,0,0,37,0,36,0,0,0,0,0,0,0,41,12,51,0,0,4,0,0,0,0,72,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,177,4,30,51,4,0,14,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102011032,0,9,0,9,7,0,0,0,0,32,3,14,3,23,22,0,0,5,0,77,0,45,10,43,50,0,3,14,0,170,0,81,19,74,79,0,4,31,0,290,4,150,16,107,158,0,9,50,8,497,10,281,20,133,317,7,16,36,8,820,8,458,15,87,190,6,11,16,5,797,18,475,16,61,139,8,4,9,7,746,42,501,21,83,106,4,16,20,14,810,153,648,36,154,122,3,26,15,16,1171,37,71,11,4,13,0,0,0,3,134,31,136,3,6,7,0,0,0,0,190,0,6,0,0,8,0,0,0,6,26,304,2888,174,799,1217,25,93,208,72,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,8
102011033,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,8,0,3,0,3,0,0,0,3,0,10,0,0,0,10,3,0,0,0,0,14,0,9,5,10,0,0,0,0,0,24,0,14,5,22,8,0,0,3,0,48,0,21,0,33,6,0,0,0,0,64,0,17,0,44,6,0,0,0,0,75,0,30,0,42,4,0,0,0,0,75,20,29,0,28,4,0,0,0,0,80,9,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,129,6,195,36,0,4,13,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,12,0,3,0,6,5,0,0,0,0,13,0,3,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,0,0,13,0,13,0,9,5,0,0,0,0,24,0,20,0,0,0,0,0,0,0,28,0,27,0,10,3,0,0,0,0,41,12,26,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,110,4,39,20,0,0,6,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,3,0,0,0,0,0,3,0,4,0,5,3,0,0,0,0,7,0,5,0,4,0,0,0,0,0,7,0,7,0,6,0,0,0,0,0,10,0,5,0,10,3,0,0,0,0,21,0,9,0,7,4,0,0,0,0,27,0,11,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,17,4,27,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,93,0,44,16,0,0,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,14,0,3,0,8,8,0,0,0,0,20,0,19,0,3,9,0,0,0,0,33,0,23,0,0,5,0,0,0,0,21,0,25,0,0,0,0,0,0,0,25,0,29,0,0,3,0,0,0,0,32,11,33,0,0,3,0,0,0,0,51,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,135,0,21,21,0,0,7,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,10,0,5,0,0,0,0,0,14,0,9,0,9,4,0,0,0,0,23,4,4,0,9,0,0,0,0,0,18,0,15,0,11,0,0,0,0,0,20,0,11,0,11,0,0,0,0,0,22,3,12,0,25,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,63,3,81,15,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,9,4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,8,0,14,0,7,6,0,0,0,0,27,0,12,0,7,6,0,0,0,0,27,0,16,4,3,6,0,0,0,0,26,0,15,0,5,5,0,0,0,0,23,0,25,0,6,5,0,0,0,0,36,0,36,0,13,0,0,0,0,0,45,5,37,0,12,4,0,0,0,0,57,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,157,4,66,27,0,0,4,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
102011040,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,7,0,5,0,9,0,0,0,0,0,16,0,3,0,7,4,0,0,0,0,18,0,14,0,9,7,0,0,0,0,25,0,13,0,6,7,0,0,0,0,32,0,16,0,11,7,0,0,0,0,34,0,21,0,8,0,0,0,0,0,29,6,35,0,10,0,0,0,0,0,51,10,43,0,14,5,0,0,0,0,77,0,8,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,164,0,83,41,0,0,0,4,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,8,0,4,0,5,0,0,0,0,0,12,0,13,0,3,0,0,0,0,0,16,0,10,0,3,7,0,0,0,0,22,0,16,0,0,8,0,0,0,0,22,0,22,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,35,9,34,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,131,3,16,23,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,0,0,0,4,0,0,0,0,0,6,0,0,0,7,6,0,0,0,0,15,0,3,0,8,0,0,0,0,0,14,0,15,0,13,7,0,0,6,0,40,0,15,0,29,11,0,0,8,0,66,0,34,0,20,24,0,0,3,0,84,0,50,0,9,10,0,0,0,3,67,4,36,0,8,11,4,0,0,0,60,4,62,0,15,0,0,0,0,0,79,16,62,0,10,7,0,0,0,5,89,0,4,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,292,0,119,68,6,0,14,12,540,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,4,0,3,0,0,0,0,0,18,0,10,0,0,8,0,0,0,0,18,0,13,0,3,4,0,0,0,0,14,7,11,0,0,3,0,0,0,0,20,0,18,0,0,0,0,0,0,0,25,11,10,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,78,0,18,12,0,0,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021044,0,0,0,6,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,9,0,5,0,6,5,0,0,0,0,14,0,3,0,6,6,0,0,4,0,25,0,15,0,11,7,0,0,0,0,30,0,15,0,12,9,0,0,3,0,44,0,34,0,10,3,0,0,0,0,41,0,35,0,8,4,0,0,0,0,46,3,38,0,16,4,0,0,0,0,59,13,44,0,14,0,0,0,0,0,73,0,9,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,198,3,93,39,0,0,9,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021045,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,3,0,11,3,0,0,0,0,16,0,11,0,7,0,0,0,0,0,16,0,5,0,13,5,0,0,0,0,29,0,25,0,10,6,0,0,0,0,43,0,28,0,4,3,0,0,0,0,39,0,24,0,10,0,0,0,0,0,32,0,30,0,0,0,0,0,0,0,36,11,43,0,11,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,163,0,75,24,0,0,4,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,6,0,5,0,6,0,0,0,0,0,12,0,4,0,3,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,9,0,7,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,24,11,0,0,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,4,0,15,0,0,0,0,0,21,0,9,0,5,4,0,0,4,0,19,0,7,0,7,3,0,0,0,0,22,0,21,0,8,9,0,0,0,0,32,0,25,3,0,8,0,0,0,0,36,3,23,0,3,3,0,0,0,0,31,0,28,0,15,3,0,0,0,0,43,10,30,3,8,3,0,0,0,0,59,3,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,154,5,78,33,0,3,16,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,11,0,10,0,0,0,0,0,21,0,4,0,8,0,0,0,0,0,23,0,17,0,23,9,0,0,0,0,48,0,25,0,12,14,0,0,0,0,58,4,34,0,8,3,0,0,0,0,53,0,39,0,0,0,0,0,0,0,36,4,42,3,0,3,0,0,0,0,54,11,56,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,236,12,76,32,0,5,7,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,3,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,8,0,10,0,7,4,0,0,3,0,25,0,8,5,12,7,0,0,0,0,37,0,21,4,0,3,0,0,5,0,37,3,20,0,0,0,0,0,6,0,32,3,30,9,0,0,0,0,4,0,54,9,58,17,0,5,0,0,5,0,92,10,8,12,0,0,0,0,0,0,29,10,8,24,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,34,165,78,31,33,0,6,22,6,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,9,0,7,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,16,0,4,4,5,0,0,0,0,0,18,0,11,6,0,10,0,0,0,0,25,0,9,7,0,9,0,0,0,0,29,0,24,14,0,6,0,0,0,0,50,5,34,21,4,7,0,5,0,0,61,22,38,28,6,9,0,0,0,0,95,8,3,3,0,3,0,0,0,0,21,4,3,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,37,145,98,24,43,0,4,3,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,9,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,12,12,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,11,0,3,0,6,4,0,0,0,0,16,0,7,0,14,0,0,0,3,0,32,0,17,0,11,11,0,0,0,0,38,0,17,0,5,0,0,0,0,0,25,0,25,0,3,0,0,0,0,0,31,0,35,0,8,0,0,0,0,0,38,7,27,0,14,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,17,139,7,79,21,0,0,8,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021054,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,6,4,0,0,0,0,0,4,0,8,0,3,4,0,0,0,5,19,0,3,0,3,3,0,0,0,0,13,0,12,0,14,9,0,0,0,0,28,0,9,0,10,7,0,0,0,0,27,0,9,0,8,3,0,0,0,0,20,0,11,0,5,0,0,0,0,0,20,4,20,0,13,0,0,0,0,0,43,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,71,3,64,26,3,0,0,9,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
102021055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,11,0,5,0,6,14,0,0,0,0,23,0,5,0,4,17,0,0,0,4,38,0,5,0,9,46,0,0,4,0,72,4,16,3,0,57,0,0,3,0,83,4,14,4,15,33,0,0,0,0,75,9,22,0,13,25,0,0,3,0,82,12,47,5,18,18,0,3,0,0,106,3,6,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,45,133,18,79,222,4,14,12,6,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
