POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
101061544,3,9,0,0,0,0,0,0,0,12,3,8,3,0,0,0,0,0,0,9,0,14,3,0,0,0,0,0,0,22,0,12,6,5,0,0,0,0,0,21,0,12,12,0,3,3,0,4,0,38,3,5,9,9,14,10,0,10,0,63,3,3,7,9,12,35,10,9,6,90,3,6,6,0,12,32,4,9,4,78,0,0,0,0,5,11,0,5,0,26,0,0,0,0,4,0,0,4,0,17,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,74,41,27,56,96,30,53,10,403,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
102011028,6,12,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,5,0,7,3,3,0,0,0,0,0,16,5,0,3,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,15,0,0,6,0,3,0,0,0,0,14,0,3,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,10,9,9,4,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,5,5,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,7,5,4,0,4,0,0,0,0,17,3,3,0,0,0,0,0,0,0,14,6,0,3,0,0,6,0,0,0,24,0,0,0,0,0,3,0,3,0,11,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,16,7,7,13,0,5,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,7,12,0,0,0,0,0,0,0,21,0,8,0,4,0,0,0,0,0,18,7,12,3,3,0,0,0,0,0,34,0,21,6,3,0,3,0,4,4,39,18,13,27,9,7,5,0,0,0,80,16,20,25,25,56,17,4,0,0,166,11,20,21,26,118,67,17,6,7,291,12,5,14,17,54,40,24,17,0,184,4,6,3,3,19,26,10,10,0,85,3,0,0,0,12,9,3,12,0,39,5,0,0,0,3,3,3,9,0,28,0,0,0,0,5,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,0,0,9,89,129,111,81,278,190,57,66,15,1019,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
102011031,31,95,0,0,0,0,0,0,0,127,17,61,6,0,0,0,0,0,0,84,7,25,14,0,0,0,0,0,0,51,9,36,13,0,0,0,0,0,0,64,17,24,32,10,3,3,0,0,5,97,16,21,22,24,30,3,0,0,0,122,10,11,10,9,29,18,0,6,0,93,4,9,14,0,23,18,3,3,0,75,4,0,6,3,11,6,4,3,0,32,0,6,6,0,6,3,0,0,0,16,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,296,122,52,108,64,11,19,5,799,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102011032,30,86,5,0,0,0,0,0,0,121,9,58,10,0,0,4,0,0,0,74,13,38,13,0,0,0,0,3,3,67,15,38,9,9,5,0,0,0,0,89,31,49,52,9,6,7,4,0,3,167,22,36,43,24,39,23,0,9,3,199,21,27,30,22,72,47,5,8,8,248,12,19,20,7,53,43,18,16,3,194,7,7,9,0,23,27,5,0,0,78,3,7,8,0,21,18,0,4,0,57,0,7,0,5,11,10,0,7,0,38,5,0,0,0,7,12,4,11,0,37,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,0,0,5,10,178,380,199,91,239,195,39,66,29,1416,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9
102011033,0,13,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,12,3,10,6,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,5,62,0,0,0,0,0,0,0,64,0,25,0,3,0,0,0,0,0,34,3,8,8,0,0,0,0,0,0,18,0,14,6,3,0,0,0,0,0,22,0,7,9,4,0,0,0,0,0,22,3,7,5,6,3,5,0,0,0,23,0,7,5,5,3,0,0,0,0,25,0,0,5,0,0,9,0,0,0,25,0,0,0,0,3,0,3,3,0,9,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,134,40,15,19,18,3,6,5,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
102011035,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,5,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,7,6,8,7,0,3,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,5,45,0,0,0,0,0,0,0,51,3,29,7,0,0,0,0,0,0,37,0,20,0,0,0,4,0,0,0,28,0,13,8,5,0,0,0,0,0,27,3,10,12,8,6,0,0,0,0,40,7,18,22,8,12,5,0,0,0,72,9,7,16,11,34,23,7,0,6,112,7,8,10,12,30,31,4,10,0,110,0,0,0,3,16,15,4,3,0,42,0,0,0,0,4,4,0,3,0,16,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,153,80,46,108,78,20,26,11,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,12,0,3,0,4,3,0,0,0,0,8,5,4,0,0,7,0,0,6,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,5,6,9,7,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,7,6,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,3,9,10,12,0,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,9,31,0,0,0,0,0,0,0,40,8,14,5,0,0,0,0,0,0,23,7,12,0,0,0,0,0,0,0,18,3,5,3,0,0,0,0,0,0,17,7,6,0,0,4,0,0,0,0,24,7,9,10,0,0,0,0,0,0,33,8,7,7,3,6,3,0,0,0,21,5,6,6,0,3,0,0,0,3,28,3,4,0,0,0,7,0,3,0,12,3,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,70,102,24,8,19,11,5,10,5,249,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102011040,4,32,0,0,0,0,0,0,0,45,5,20,5,0,0,0,0,0,0,31,9,18,6,0,0,0,0,0,0,32,4,3,8,0,0,0,0,0,3,23,20,14,13,4,4,0,0,0,3,50,22,14,7,13,10,6,0,0,4,75,11,7,0,7,8,7,0,0,0,43,3,5,4,0,9,3,3,0,0,32,0,3,0,0,3,3,0,3,0,15,0,3,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,82,126,43,30,36,24,9,8,13,372,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102011041,0,6,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,11,8,5,0,0,0,0,0,0,0,14,5,3,0,3,0,0,0,0,0,22,4,0,0,4,3,0,0,0,0,16,5,5,0,0,0,9,0,0,0,18,3,0,0,0,6,5,0,0,0,19,0,0,0,0,5,5,0,0,0,8,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,19,11,15,18,7,3,7,142,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,7,52,0,0,0,0,0,0,0,57,4,28,5,4,0,0,0,0,0,43,3,15,8,0,0,0,0,0,0,25,3,23,12,6,0,0,0,0,0,49,3,14,14,5,4,0,0,0,0,41,14,9,9,8,11,7,0,5,3,61,0,9,0,6,12,10,0,5,0,45,0,0,0,0,8,6,0,3,0,28,0,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,39,153,59,30,42,36,3,17,4,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
102011043,3,42,0,0,0,0,0,0,0,51,3,27,0,0,0,0,0,0,0,31,0,12,8,0,0,0,0,0,0,25,4,9,6,0,0,0,0,0,0,23,8,11,9,6,3,0,0,0,0,32,0,9,12,6,11,5,0,0,0,48,0,8,13,3,10,0,3,0,0,38,0,0,3,0,3,7,0,0,0,18,0,6,0,0,5,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,125,53,20,34,18,9,8,7,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021044,11,67,5,0,0,0,0,0,0,83,4,28,3,0,0,0,0,0,0,35,6,15,4,3,3,0,0,0,0,37,10,17,15,0,5,0,0,0,0,43,4,18,21,0,7,5,4,0,0,60,10,17,11,19,12,0,0,0,0,70,9,11,8,9,18,15,0,9,0,69,3,3,3,3,19,8,0,3,0,50,0,3,3,0,8,3,0,0,0,22,0,4,0,3,4,0,0,0,0,12,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,57,189,74,54,71,42,7,13,9,509,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4
102021045,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,10,5,8,0,0,0,0,0,0,24,7,3,3,0,4,3,0,0,0,25,6,0,0,0,3,4,0,0,0,20,0,4,3,0,5,0,0,0,0,13,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,17,7,12,13,0,7,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
102021046,8,8,0,0,0,0,0,0,0,14,0,10,3,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,14,3,9,0,0,3,0,0,0,0,13,0,4,3,0,9,0,0,0,0,11,0,9,5,0,3,0,0,0,0,14,0,3,0,5,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,46,24,5,21,5,3,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,0,59,0,0,0,0,0,0,0,62,8,38,4,0,0,0,0,0,0,45,9,14,10,0,5,0,0,0,0,33,5,18,13,3,5,0,0,3,0,46,9,24,19,12,7,4,0,0,0,63,12,23,19,15,19,9,3,0,0,106,12,9,12,10,57,26,4,4,6,145,4,10,3,5,51,44,9,7,0,130,4,5,0,0,20,45,6,0,0,82,0,0,5,3,9,16,5,8,0,45,3,0,0,3,3,18,3,8,0,40,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,75,201,89,50,169,166,25,37,11,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102021048,14,63,0,0,0,0,0,0,0,81,7,64,10,0,0,0,0,0,0,83,6,25,4,0,0,0,0,0,0,42,4,23,8,7,3,0,0,0,5,47,12,13,13,4,9,0,0,0,0,50,8,11,14,8,16,7,4,0,0,73,15,6,12,4,29,3,0,5,0,75,4,0,8,5,9,8,0,8,0,39,5,6,0,0,6,7,0,0,0,21,4,0,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,210,79,36,69,33,3,17,6,536,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
102021049,14,4,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,11,3,4,7,5,0,0,0,0,0,14,0,8,5,4,0,3,0,0,0,25,4,4,4,9,9,7,0,0,0,27,3,4,0,0,0,10,0,0,4,17,0,0,0,0,3,5,0,0,0,14,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,27,23,21,16,20,6,12,6,154,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021050,0,15,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,8,4,5,5,0,0,0,0,0,0,15,7,10,15,0,0,0,0,0,0,31,3,12,4,0,3,0,0,0,0,25,0,5,6,4,10,3,0,0,0,29,6,8,6,4,3,0,0,3,0,34,0,0,7,0,7,3,0,3,0,19,0,0,0,0,5,8,0,0,0,20,0,0,0,0,7,3,0,6,0,7,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,63,36,14,42,22,3,10,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,7,4,3,6,0,0,0,0,0,0,18,0,0,3,0,6,3,0,3,0,21,5,4,0,10,14,6,0,0,0,41,5,4,0,0,8,6,0,0,0,21,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,22,21,12,35,23,6,10,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102021052,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,13,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,6,3,6,12,3,6,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,3,27,0,0,0,0,0,0,0,27,0,23,0,0,0,0,0,0,0,27,5,13,7,0,0,0,0,0,0,28,11,10,4,4,6,6,0,0,6,35,28,14,10,0,0,0,0,0,0,50,16,13,11,3,3,4,0,0,0,56,9,11,0,0,7,3,0,7,0,33,6,5,7,3,11,11,0,4,0,39,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,124,34,11,26,27,7,10,11,340,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
