POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
117031336,38,17,14,16,92,33,26,11,5,251,7,17,6,9,55,33,15,24,0,183,6,8,8,6,43,29,15,21,4,138,20,11,9,0,117,64,47,40,0,309,7,0,0,0,9,12,4,8,0,40,0,0,0,0,8,0,0,11,0,24,0,0,3,0,0,0,0,0,6,9,536,384,250,117,467,255,128,133,31,2297,3,0,0,0,4,0,0,0,0,13,3,11,4,0,0,0,0,0,0,19,10,25,5,0,0,0,0,0,0,42,12,38,7,0,4,0,0,0,0,64,10,43,24,0,6,0,0,0,0,81,15,55,60,13,13,4,0,0,0,165,30,40,76,34,39,23,4,0,0,246,27,55,68,40,131,80,12,0,0,429,40,48,61,49,339,157,31,17,5,743,26,33,39,39,346,170,26,19,0,694,25,6,27,35,285,157,17,23,0,578,17,9,20,14,142,108,17,25,0,351
117031638,9,10,9,4,26,35,5,7,0,100,0,5,0,5,18,12,8,4,0,49,0,0,3,0,27,9,4,6,0,52,0,0,0,0,12,4,0,3,0,28,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,141,196,125,78,195,159,26,42,14,971,0,4,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,7,9,23,3,0,0,0,0,0,0,38,3,18,6,0,0,5,0,0,0,30,6,29,10,0,0,0,0,0,0,48,8,32,38,3,6,3,0,0,0,86,7,45,34,7,15,14,0,4,0,120,13,22,39,19,61,50,4,4,0,217,20,20,42,31,156,137,16,13,3,442,13,8,41,19,139,82,14,13,0,340,23,3,21,11,180,64,9,10,3,318,6,4,12,13,158,55,4,0,0,255
117031639,12,0,0,0,11,0,3,0,0,28,0,0,0,0,4,9,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73,57,16,31,23,10,13,7,331,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,0,13,0,3,9,0,0,0,0,0,0,11,0,14,12,3,0,0,0,0,0,35,3,8,18,8,0,9,0,0,0,44,4,5,16,5,12,9,4,0,0,50,8,4,5,4,39,20,5,5,0,91,3,3,3,7,49,16,3,3,0,101,3,0,0,3,37,22,7,0,0,77,0,3,0,3,23,14,5,3,0,57
117031640,12,8,3,3,13,10,8,5,0,52,4,4,5,3,7,13,3,0,0,42,5,0,0,0,8,6,7,5,0,25,0,0,0,0,16,5,7,7,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,298,231,116,42,92,68,29,31,18,923,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,10,4,19,4,0,0,0,0,0,0,26,6,11,10,0,0,0,0,0,0,30,4,19,17,4,0,0,0,0,0,47,9,17,22,11,9,6,0,0,0,64,6,5,18,13,25,13,0,0,0,84,4,13,15,10,50,23,0,0,0,118,4,4,13,6,34,34,4,6,0,97,0,0,5,7,28,12,0,0,0,51,4,4,3,4,15,15,0,3,0,44
117031641,192,7,7,12,32,34,3,5,8,306,98,8,7,4,23,35,3,3,0,183,28,4,3,0,4,17,7,4,0,71,13,5,0,0,7,22,7,0,0,54,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,5,0,15,0,5,3,0,0,0,0,0,0,9,1280,181,120,52,215,194,33,28,33,2135,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,12,5,10,0,0,0,0,0,0,0,18,4,17,0,0,0,0,0,0,0,24,7,16,5,0,0,4,0,0,0,32,12,17,25,8,4,0,0,0,0,65,18,10,27,6,11,7,3,0,0,82,21,11,13,20,61,40,4,3,5,184,28,7,20,14,121,74,11,10,0,287,16,16,18,12,117,65,23,11,0,268,15,7,7,12,69,77,14,13,0,211,8,8,7,6,40,51,7,5,3,136
117031642,11,7,12,3,39,25,40,11,0,149,9,3,3,3,22,17,32,11,0,100,12,4,0,0,27,12,13,10,0,75,18,0,4,3,38,9,19,20,0,120,3,0,0,0,5,4,9,0,0,21,0,0,3,0,0,3,0,5,0,11,0,0,4,0,0,0,0,0,3,11,231,166,153,58,229,131,135,69,28,1201,4,3,0,0,0,3,0,5,0,17,0,5,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,26,3,16,11,0,4,0,0,0,0,34,7,28,18,0,0,3,0,0,0,62,14,44,48,4,6,13,0,0,0,127,15,34,73,29,24,21,7,3,3,207,16,26,87,51,150,86,14,12,4,449,32,6,60,76,367,260,43,30,10,882,43,14,27,60,378,275,53,45,8,901,27,9,15,29,205,187,48,59,0,583,19,4,11,11,150,146,31,28,0,397
117031643,5,6,3,0,6,8,0,0,0,31,3,5,0,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,62,94,63,32,51,54,8,7,6,376,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,13,0,6,4,0,0,0,0,0,0,10,0,13,3,0,5,0,0,0,4,28,5,10,20,0,5,0,0,0,0,40,6,3,18,11,10,5,0,0,0,61,10,8,16,13,41,21,4,0,0,116,10,16,17,9,77,39,13,4,0,175,8,13,12,4,39,31,10,3,0,117,3,5,5,6,14,22,6,8,0,70,0,0,7,0,20,7,6,3,0,43
117031644,228,62,58,52,191,129,53,46,13,848,90,35,23,15,101,86,57,39,8,454,45,18,8,8,55,43,28,18,3,230,69,17,11,14,96,89,29,54,3,383,9,3,0,0,10,26,0,18,0,63,9,3,6,0,4,19,10,24,0,82,12,3,0,0,0,4,0,0,21,46,3008,1015,858,354,1026,722,334,280,159,7751,27,21,7,5,11,5,0,5,10,90,22,85,11,4,8,0,4,3,6,137,68,184,26,6,11,3,3,0,8,317,110,272,92,10,19,18,0,0,8,527,106,349,172,28,24,16,5,0,6,701,170,486,511,67,62,44,11,5,12,1367,253,362,661,197,270,153,9,17,30,1954,233,300,662,333,1152,622,71,59,42,3467,291,264,601,465,2941,1763,221,191,40,6772,284,200,378,400,3216,2120,325,285,34,7234,236,144,243,322,2635,2105,367,376,26,6456,165,86,125,183,1637,1528,347,411,23,4502
117031645,34,23,24,16,66,71,56,26,0,320,39,14,17,7,63,57,58,34,4,285,25,8,3,7,59,97,31,28,0,256,50,9,6,5,80,179,61,74,3,473,0,0,0,0,12,11,7,8,0,42,4,3,3,0,8,12,5,13,0,42,0,0,0,0,0,0,0,0,11,17,856,462,346,108,506,530,282,199,74,3365,3,8,0,0,0,3,0,3,0,24,5,16,3,0,3,0,0,0,0,26,16,50,12,6,6,4,0,0,0,89,26,64,22,0,0,0,0,0,0,124,31,73,39,10,10,7,0,0,0,166,60,71,136,27,17,17,0,4,5,335,63,72,165,48,87,50,6,3,3,501,64,84,117,69,295,139,10,14,3,796,73,69,121,112,742,318,48,26,7,1520,66,51,85,71,764,374,50,47,9,1519,56,44,58,62,660,341,48,54,4,1326,33,22,19,25,456,296,70,62,4,992
117031646,3,3,6,6,27,8,9,0,0,64,3,0,0,0,18,5,4,0,0,40,0,0,0,0,9,5,6,4,0,20,0,0,3,0,7,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,144,132,63,27,121,61,27,12,16,599,4,4,0,0,0,0,0,0,0,8,4,16,0,3,0,0,0,0,0,33,9,24,5,0,0,0,0,0,0,40,15,29,3,0,0,0,0,0,0,44,8,28,13,0,5,0,0,0,0,51,19,34,25,7,9,3,0,0,3,89,3,29,38,6,12,4,0,0,0,95,15,20,36,18,44,28,0,3,3,163,16,12,46,11,133,53,12,8,0,295,21,9,24,15,155,55,9,3,6,296,12,6,13,6,194,62,10,18,0,326,8,6,3,10,97,41,11,11,0,186
117031647,5,7,5,7,9,5,0,0,0,29,0,6,0,4,4,6,0,0,0,30,0,0,4,3,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,44,100,77,36,67,49,6,4,5,390,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,6,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,15,3,11,16,5,3,0,0,0,0,44,3,10,22,4,7,5,0,0,0,49,11,10,9,5,21,13,5,5,0,85,14,10,9,6,55,34,6,3,0,127,4,0,9,5,53,41,7,3,0,121,3,5,4,7,26,10,6,0,0,61,0,4,0,3,10,10,0,4,0,36
117031648,4,6,0,5,10,9,0,0,0,34,0,3,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,77,36,15,29,39,3,10,6,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,12,3,3,6,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,9,11,3,5,3,0,3,0,0,0,21,7,8,7,3,5,4,0,0,0,31,6,12,8,6,14,11,0,0,0,40,4,4,6,3,18,20,0,0,0,53,0,6,5,8,23,13,0,0,0,55,3,0,0,0,10,4,0,4,0,19,0,4,0,3,5,6,0,0,0,20
118011339,0,8,3,6,8,8,0,3,0,34,3,7,5,0,3,6,0,0,0,22,3,0,0,0,0,0,0,0,0,11,0,4,0,3,0,3,0,3,0,15,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,94,145,94,39,52,49,6,15,15,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,3,8,0,0,0,0,0,0,10,0,8,3,0,0,0,0,0,0,15,0,7,12,0,0,5,0,0,0,19,0,12,13,3,3,0,0,0,0,36,0,9,8,0,8,0,0,0,0,32,0,9,12,0,7,10,0,3,3,45,0,0,3,5,3,10,0,0,0,19,0,4,0,0,9,3,0,0,0,14,0,3,0,0,9,7,3,0,0,22
118011340,3,17,5,3,5,11,0,0,0,46,6,0,3,3,11,4,5,4,0,39,5,5,5,5,9,4,6,4,0,28,0,3,0,0,6,4,8,10,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,216,218,145,50,66,66,19,24,5,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,0,0,0,18,0,9,5,0,0,0,0,0,0,16,3,11,6,0,0,0,0,0,0,14,3,14,8,0,4,0,0,0,0,27,6,14,8,3,0,0,3,0,0,42,3,11,18,18,8,9,0,0,0,56,0,13,3,9,22,11,0,0,0,55,8,4,4,0,7,7,0,0,0,29,0,7,0,3,9,3,4,6,0,33,0,4,5,0,4,9,0,3,0,20
118011341,25,15,8,6,33,30,23,22,0,160,16,15,15,4,27,14,13,11,0,120,5,11,7,3,12,18,7,12,0,68,3,7,4,0,16,9,11,12,0,66,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,3,0,17,4,4,0,0,0,0,0,0,6,20,370,373,278,124,240,177,76,101,35,1776,5,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,0,20,11,23,4,0,0,0,0,0,0,41,12,39,3,0,0,0,0,0,0,53,13,37,21,3,0,0,0,0,0,73,11,49,64,12,3,0,0,0,4,136,19,36,64,26,15,13,0,0,0,176,20,40,49,28,61,42,4,4,0,253,23,34,31,32,113,78,12,10,3,346,17,13,19,16,94,81,10,8,6,272,14,11,17,18,67,49,3,21,0,192,3,7,6,5,26,35,3,14,0,101
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,3,6,0,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,16,60,37,18,24,26,0,12,3,203,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,5,7,5,0,0,0,0,0,15,0,9,10,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,11,0,6,0,10,6,0,0,0,0,23,0,6,3,0,0,6,3,0,0,23,0,0,4,5,9,6,3,0,0,22,0,5,0,0,0,0,0,0,0,11
118011345,12,13,4,7,21,19,11,9,0,104,6,4,6,4,10,15,6,5,0,43,0,0,0,6,10,5,0,11,0,42,3,3,5,5,20,13,3,16,3,64,0,0,0,0,0,5,0,0,0,8,4,0,8,4,4,6,4,8,0,39,3,0,0,0,0,0,0,0,3,9,280,211,123,72,120,124,28,62,23,1045,0,5,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,9,4,14,0,0,0,0,0,0,0,19,4,12,4,0,0,0,0,0,0,14,6,9,0,0,0,0,0,0,0,19,5,12,17,4,0,0,0,0,0,41,5,18,19,8,8,5,0,3,0,51,12,15,11,11,24,21,3,13,0,102,7,11,16,11,45,44,7,19,0,167,8,8,8,7,40,25,11,24,0,126,3,3,11,3,19,24,10,20,0,88,0,0,0,0,14,15,4,12,0,60
118011346,5,5,7,5,19,22,3,10,3,79,0,5,3,0,14,24,8,7,0,64,4,0,0,0,5,17,0,5,0,41,0,0,0,4,4,13,3,6,0,30,0,4,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,8,3,0,0,5,0,4,0,0,0,12,156,145,115,50,132,122,25,41,14,805,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,11,6,11,3,0,0,0,0,0,0,19,0,18,12,3,0,0,0,0,0,28,3,11,12,0,0,0,0,0,0,27,4,9,8,3,4,6,0,0,0,40,6,15,12,0,19,3,0,0,0,65,3,0,3,0,11,10,0,8,0,35,0,6,4,0,7,10,0,7,0,34,0,0,0,0,0,0,0,3,0,22
118011347,0,13,8,0,9,8,3,0,0,50,8,0,0,4,11,3,3,0,0,25,0,5,0,0,6,6,6,4,0,27,0,0,0,0,0,4,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,92,106,93,40,65,58,23,14,5,480,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,12,0,10,3,0,0,0,0,0,0,21,0,7,8,0,0,0,0,0,0,23,0,7,12,8,4,4,0,0,0,28,0,8,16,8,6,3,0,0,0,41,0,4,13,4,14,6,0,0,0,43,6,4,0,9,12,16,4,0,0,43,6,0,3,3,11,5,0,0,0,28,0,5,0,0,5,6,0,4,0,13
118011649,3,5,0,0,3,5,0,9,0,29,0,0,0,0,4,8,9,8,0,28,0,0,6,0,6,5,3,0,0,20,0,0,0,0,6,7,0,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,72,107,64,23,64,51,17,25,6,440,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,12,3,8,5,0,0,0,0,0,0,17,6,6,5,4,0,3,0,0,0,21,0,5,14,0,6,6,0,0,4,39,0,9,3,6,12,8,0,0,3,42,3,6,8,3,21,6,3,5,0,64,0,4,0,0,17,8,0,0,0,28,0,0,0,0,8,8,0,0,0,28
118011650,10,7,4,5,11,10,0,0,4,50,3,0,5,3,8,4,4,9,0,40,3,5,0,0,9,3,0,0,0,19,5,3,0,0,3,3,4,5,0,22,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,10,179,163,107,54,69,39,16,23,11,668,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,12,4,17,5,0,0,0,0,0,0,23,9,18,3,0,0,0,0,0,0,27,7,19,14,4,4,0,0,0,0,52,5,16,18,7,5,6,0,0,0,65,3,19,14,13,23,15,0,0,0,83,11,10,12,16,43,35,11,4,4,142,3,8,13,10,47,28,3,0,0,115,4,3,7,0,26,21,6,9,0,77,7,5,0,6,7,16,3,0,0,42
118021564,0,3,3,0,11,7,8,0,0,37,4,5,0,3,14,4,4,4,0,37,0,0,0,0,23,4,0,3,0,35,5,0,0,0,7,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,70,107,67,35,108,50,31,21,10,491,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,13,9,0,0,0,0,0,0,0,18,8,12,7,0,0,0,0,0,0,26,5,15,7,0,0,0,0,0,0,29,5,22,18,0,0,5,0,0,0,46,6,20,22,4,4,0,0,0,0,60,3,19,17,3,13,6,0,0,0,66,0,10,26,11,40,10,3,0,0,97,6,6,27,9,83,17,4,0,0,145,3,4,13,6,139,21,3,5,4,197,18,5,4,0,116,23,7,8,0,186
118021565,7,3,8,0,5,8,0,0,0,27,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,85,69,39,17,31,43,10,6,8,301,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,10,3,6,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,14,0,6,4,0,0,0,0,0,0,16,3,6,6,3,0,0,0,0,0,19,5,9,13,3,4,3,0,0,0,33,6,3,6,0,13,7,4,0,0,33,0,5,0,0,16,8,0,0,0,32,4,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,5
118021566,4,0,3,4,3,0,0,0,0,21,4,0,5,0,0,8,0,3,0,24,5,0,6,0,0,6,0,0,0,20,0,0,0,0,3,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,79,69,34,62,40,10,13,0,355,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,14,0,9,4,0,0,0,0,0,0,12,0,10,6,0,0,0,0,0,0,20,0,3,7,5,0,0,0,0,0,29,4,9,6,3,3,8,0,0,4,36,0,0,3,0,11,5,0,0,0,32,0,0,4,6,19,16,0,0,0,46,0,4,0,0,4,10,0,0,0,26,0,0,5,5,0,0,4,0,0,15
118021567,0,0,0,0,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,48,19,36,4,5,3,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,8,3,4,3,0,0,0,0,0,0,8,5,0,4,0,3,0,0,0,0,14,3,5,5,0,3,6,0,0,0,20,0,6,0,0,3,3,0,0,0,17,0,0,5,4,0,4,0,0,0,14,0,0,5,0,7,6,0,0,0,15,0,3,0,0,3,3,0,0,0,9
